"experiment","contrast","pathway","NES","padj","leadingEdge_symbols","leadingEdge_entrez","size"
"CRISPR","KO_vs_WT","HALLMARK_INTERFERON_GAMMA_RESPONSE",1.11412405883414,0.35793392714077,"Fgl2;Ptgs2;Ifit2;Pim1;Tmt1b;Pla2g4a;Casp3;Ifi30;Cd274;Trim26;Lats2;Pde4b;Pfkp;Slc25a28;Rnf31;Il15;Nampt;Gpr18;Ncoa3;Ifih1;Samhd1;Tdrd7;Helz2;Oasl1;Znfx1;Sppl2a;Tor1b;Trim21;Herc6;Ube2l6;Cdkn1a;Rsad2;Ifi27;Irf5;Samd9l;Eif2ak2;Nmi;Tnfaip3;Ddx60;Cxcl10;Mx2;Arl4a;Rbck1;Myd88;Parp14;Il15ra;Parp12;Rtp4;Ifit3;Nup93;Psmb9;Irf9;Irf7","14190;19225;15958;18712;71664;18783;12367;65972;60533;22670;50523;18578;56421;246696;268749;16168;59027;110168;17979;71586;56045;100121;229003;231655;98999;66552;30934;20821;67138;56791;12575;58185;52668;27056;209086;19106;64685;21929;234311;15945;17858;11861;24105;17874;547253;16169;243771;67775;15959;71805;16912;16391;54123",151
"CRISPR","KO_vs_WT","HALLMARK_TNFA_SIGNALING_VIA_NFKB",-1.10751426285185,0.35793392714077,"Plpp3;Gfpt2;Sgk1;Klf10;Sqstm1;Egr3;Serpinb8;Lif;Pmepa1;Tubb2a;Nfkbie;Csf1;Marcks;Serpine1;Ifngr2;Ripk2;Pdlim5;Slc2a3;Tnfaip2;Il6st;Rel;Tsc22d1;Spsb1;Stat5a;Socs3;Icosl;Bhlhe40;Klf4;Atp2b1;Birc3;Myc;Ptx3;Tnfaip6;Egr1;Irf1;Btg1;Ccnd1;Phlda1;Tnfrsf9;Dnajb4;Trib1;Gch1;Abca1;Dram1;Fos;Relb","67916;14584;20393;21847;18412;13655;20725;16878;65112;22151;18037;12977;17118;18787;15980;192656;56376;20527;21928;16195;19696;21807;74646;20850;12702;50723;20893;16600;67972;11796;17869;19288;21930;13653;16362;12226;12443;21664;21942;67035;211770;14528;11303;71712;14281;19698",169
"CRISPR","KO_vs_WT","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",-1.14009615520555,0.35793392714077,"Ywhaz;Exosc4;Tubb2a;Pdia5;Ddit4;Eif4a3;Tars1;Kdelr3;Cnot6;Shc1;Skic3;Xbp1;Nhp2;Srprb;Exosc5;Bag3;Slc1a4;Hsp90b1;Arxes2;Srpra;Sec31a;Iars1;Gosr2;Eif4a1;Atf4;Ssr1;Preb","22631;109075;22151;72599;74747;192170;110960;105785;104625;20416;218343;22433;52530;20818;27998;29810;55963;22027;76976;67398;69162;105148;56494;13681;11911;107513;50907",110
"CRISPR","KO_vs_WT","HALLMARK_COAGULATION",-1.12249150355432,0.397476340694006,"Timp3;Timp1;Serpine1;Sparc;Prss23;Gda;Mmp9;Anxa1;Lta4h;Ctsh;Cpq;Itga2;Pef1;S100a13;Usp11;C3;Ctsl;F8;Sh2b2;Fn1;Plat","21859;21857;18787;20692;76453;14544;17395;16952;16993;13036;54381;16398;67898;20196;236733;12266;13039;14069;23921;14268;18791",75
"CRISPR","KO_vs_WT","HALLMARK_PEROXISOME",-1.11392431495897,0.397476340694006,"Slc25a17;Abcd2;Dlg4;Crabp1;Fdps;Cacna1b;Ech1;Abcd3;Slc35b2;Tspo;Top2a;Retsat;Abcd1;Atxn1;Rdh11;Eci2;Dhcr24;Acox1;Slc25a19;Cln6;Sema3c;Mlycd;Scp2;Idh2;Pex11b;Elovl5;Cln8;Isoc1;Fis1;Idi1;Pex13","20524;26874;13385;12903;110196;12287;51798;19299;73836;12257;21973;67442;11666;20238;17252;23986;74754;11430;67283;76524;20348;56690;20280;269951;18632;68801;26889;66307;66437;319554;72129",77
"CRISPR","KO_vs_WT","HALLMARK_DNA_REPAIR",-1.05994033481937,0.44171153532387,"Cant1;Aaas;Vps28;Ak1;Guk1;Polr2f;Taf6;Rfc2;Adcy6;Alyref;Supt4a;Rfc3;Zfp707;Rbx1;Nt5c;Tarbp2;Rfc4;Smad5;Mpg;Polr2k;Rrm2b;Vps37d;Nudt9;Nelfe;Tyms;Pold1;Taf12;Lig1;Usp11;Trp53;Polr2i;Polr3c;Taf10;Dguok;Nme1;Pola1;Rfc5;Eif1b;Dad1;Polr2j;Polr2e","76025;223921;66914;11636;14923;69833;21343;19718;11512;21681;20922;69263;69020;56438;50773;21357;106344;17129;268395;17749;382985;194309;74167;27632;22171;18971;66464;16881;236733;22059;69920;74414;24075;27369;18102;18968;72151;68969;13135;20022;66420",143
"CRISPR","KO_vs_WT","HALLMARK_ALLOGRAFT_REJECTION",-1.05772476378302,0.463208993357179,"Fyb1;Timp1;Ccl7;Lif;Ifngr1;Eif3d;Csk;Csf1;Mtif2;Ifngr2;Ripk2;Mmp9;Capg;Eif5a;Icosl;Il12rb1;Tgfb2;Cdkn2a;Bcat1;Socs5;Apbb1;Brca1;Il4ra;Hdac9;Wars1;Fas;Cd74;Thy1;Nme1","23880;21857;20306;16878;15979;55944;12988;12977;76784;15980;192656;17395;12332;276770;50723;16161;21808;12578;12035;56468;11785;12189;16190;79221;22375;14102;16149;21838;18102",101
"CRISPR","KO_vs_WT","HALLMARK_BILE_ACID_METABOLISM",-1.06214709413498,0.463208993357179,"Abca9;Cyp7b1;Rbp1;Abcd2;Ar;Nedd4;Amacr;Abcd3;Pfkm;Slc35b2;Retsat;Abcd1;Atxn1;Efhc1;Abca6;Slc29a1;Rxra;Abca8b;Abca1;Fdxr;Abca2;Dhcr24","217262;13123;19659;26874;11835;17999;17117;19299;18642;73836;67442;11666;20238;71877;76184;63959;20181;27404;11303;14149;11305;74754",72
"CRISPR","KO_vs_WT","HALLMARK_P53_PATHWAY",-0.999241687506984,0.571262558104663,"S100a4;Baiap2;Fgf13;Ak1;Eps8l2;Phlda3;Lif;Csrnp2;Notch1;Ddit4;Steap3;Zfp36l1;Cebpa;Rrad;Cd81;Hint1;Tsc22d1;Osgin1;App;Acvr1b;Irak1;Rgs16;Cdk5r1;Cdkn2a;Klf4;Retsat;Itgb4;Def6;Plxnb2;Pmm1;Sfn;Btg1;Hexim1;Rap2b;Bax;Mknk2;Rxra;Dram1;Dcxr;Fos;Ei24;Fas;Trp53;Fdxr;Sdc1;Tax1bp3;Prkab1","20198;108100;14168;11636;98845;27280;16878;207785;18128;74747;68428;12192;12606;56437;12520;15254;21807;71839;11820;11479;16179;19734;12569;12578;16600;67442;192897;23853;140570;29858;55948;12226;192231;74012;12028;17347;20181;71712;67880;14281;13663;14102;22059;14149;20969;76281;19079",176
"CRISPR","KO_vs_WT","HALLMARK_ESTROGEN_RESPONSE_LATE",-0.985639125661976,0.611258648403103,"Ass1;Gjb3;Sgk1;Igfbp4;Egr3;Fdft1;Nab2;Prss23;Emp2;Gfus;Kcnk5;Il6st;Cdc6;Prkar2b;Impa2;Xbp1;Cox6c;Rabep1;Top2a;Cxcl12;Klf4;Blvrb;Itpk1;Plxnb1;Tst;Slc1a4;Tspan13;Sfn;Ccnd1;Slc29a1;Etfb;Aldh3b1;Chpt1;Dhcr7;Foxc1;Dcxr;Fos;Scarb1;Cav1","11898;14620;20393;16010;13655;14137;17937;76453;13731;22122;16529;16195;23834;19088;114663;22433;12864;54189;21973;20315;16600;233016;217837;235611;22117;55963;66109;55948;12443;63959;110826;67689;212862;13360;17300;67880;14281;20778;12389",137
"CRISPR","KO_vs_WT","HALLMARK_MTORC1_SIGNALING",-0.981100899942585,0.611258648403103,"Ctsc;Sqstm1;Sqle;Ifrd1;Acly;Hmgcs1;Insig1;Ddit4;Atp5mc1;Serpinh1;Elovl6;Slc2a3;Acaca;Rpa1;Rab1a;Lta4h;Cyp51;Tubg1;Canx;Tmem97;Nmt1;Xbp1;Cth;Bhlhe40;Ykt6;Dapp1;Glrx;Sc5d;Bcat1;Psme3;G6pdx;Hmgcr;Slc1a4;Hsp90b1;Rpn1;Rdh11;Ppia;Stard4;Ebp;Dhcr7;Wars1;Ssr1;Psmd12;Acsl3;Fdxr;Psmb5;Actr2;Hmbs;Dhcr24;Hspa4;Shmt2;Sec11a;Sytl2;Pdap1;Gclc","13032;18412;20775;15982;104112;208715;231070;74747;11951;12406;170439;20527;107476;68275;19324;16993;13121;103733;12330;69071;18107;22433;107869;20893;56418;26377;93692;235293;12035;19192;14381;15357;55963;22027;103963;17252;268373;170459;13595;13360;22375;107513;66997;74205;14149;19173;66713;15288;74754;15525;108037;56529;83671;231887;14629",193
"CRISPR","KO_vs_WT","HALLMARK_PROTEIN_SECRETION",0.94647092008356,0.65983606557377,"Clcn3;Snap23;M6pr;Vps4b;Tpd52;Ap3s1;Ap1g1;Igf2r;Cog2;Snx2;Stam;Gbf1;Scamp1;Rab5a;Kif1b;Sgms1;Pam;Atp6v1h","12725;20619;17113;20479;21985;11777;11765;16004;76332;67804;20844;107338;107767;271457;16561;208449;18484;108664",90
"CRISPR","KO_vs_WT","HALLMARK_HEME_METABOLISM",0.935926934167694,0.685799109351806,"Clcn3;Pcx;Epb41;Mfhas1;Hagh;Bmp2k;Arl2bp;Ranbp10;Mpp1;Marchf2;Dcaf11;Mboat2;Mxi1;Rcl1;Htatip2;Marchf8;Lrp10;Cpox;Epor;Daam1;Slc66a2;Sdcbp;Btrc;Ypel5;Ppp2r5b;Cat;Prdx2;Blvra;Rad23a;Mospd1;Foxj2","12725;18563;269587;52065;14651;140780;107566;74334;17524;224703;28199;67216;17859;59028;53415;71779;65107;12892;13857;208846;66943;53378;12234;383295;225849;12359;21672;109778;19358;70380;60611",155
"CRISPR","KO_vs_WT","HALLMARK_COMPLEMENT",-0.860938458728123,0.820928316396594,"Ctsc;Pla2g7;Timp1;Timp2;Atox1;Dock10;Zeb1;Serpine1;Dock4;Calm3;Akap10;Grb2;Lta4h;Ctsh;Cdk5r1;Gata3;Irf1;Cpq;Zfpm2;Rhog;S100a13;Pfn1;C3;Ctsl;F8;Fn1;Plat;Car2","13032;27226;21857;21858;11927;210293;21417;18787;238130;12315;56697;14784;16993;13036;12569;14462;16362;54381;22762;56212;20196;18643;12266;13039;14069;14268;18791;12349",122
"CRISPR","KO_vs_WT","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.796144889462303,0.871661054994388,"Gsr;Oxsr1;Pdlim1;Cdkn2d;Pfkp;Txn1;Cat;Prnp;Prdx2","14782;108737;54132;12581;56421;22166;12359;19122;21672",44
"CRISPR","KO_vs_WT","HALLMARK_G2M_CHECKPOINT",0.653503156612407,1,"Ddx39a;Hnrnpd;E2f4;Mybl2;Tnpo2;Cdkn2c;Stmn1;Slc7a5;Orc6;Odf2;Odc1;Sap30;Knl1;Uck2;Kif20b;Incenp;Wrn;Cul4a;E2f1;Kif11;Hmgb3;Rps6ka5;Stil;Bard1;Katna1;Map3k20;Cdc7;Upf1;Mtf2;Abl1;Bub1;Mad2l1;Cenpf;Gins2;Fbxo5;Slc38a1;Chmp1a;Nasp;Cdkn1b;Pura;Nolc1;Kif5b;Orc5;Foxn3;Nek2;Hnrnpu;Smc4;Ctcf;Ccnf;Pttg1;Pola2","68278;11991;104394;17865;212999;12580;16765;20539;56452;18286;18263;60406;76464;80914;240641;16319;22427;99375;13555;16551;15354;73086;20460;12021;23924;65964;12545;19704;17765;11350;12235;56150;108000;272551;67141;105727;234852;50927;12576;19290;70769;16573;26429;71375;18005;51810;70099;13018;12449;30939;18969",193
"CRISPR","KO_vs_WT","HALLMARK_MYC_TARGETS_V1",-0.741798197149728,1,"Xrcc6;Ifrd1;Cyc1;Hnrnpa1;Eif3d;Psmd3;Cct5;Canx;Phb1;Psmb3;Vdac1;Rfc4;G3bp1;Pold2;C1qbp;Nhp2;Mcm7;Myc;Fam120a;Iars1;Eif4a1;Tufm;Tyms;Ppia;Exosc7;Dek;Prpf31;Cstf2;Nme1;Ruvbl2;Bub3;Ywhae;Fbl;Cdk4;Snrpd3;Xpot;Sf3a1;Cct4;Tomm70a;Rack1;Mrpl23;Cdc45;Aimp2;Mcm2;Cdc20;Snrpa;Hnrnpr;Mrpl9;Srsf2;Eif3b","14375;15982;66445;15382;55944;22123;12465;12330;18673;26446;22333;106344;27041;18972;12261;52530;17220;17869;218236;105148;13681;233870;22171;268373;66446;110052;68988;108062;18102;20174;12237;22627;14113;12567;67332;73192;67465;12464;28185;14694;19935;12544;231872;17216;107995;53607;74326;78523;20382;27979",192
"CRISPR","KO_vs_WT","HALLMARK_MYC_TARGETS_V2",0.488084256612864,1,"Slc29a2;Sord;Rcl1;Nip7;Hk2;Pprc1;Gnl3;Rrp12;Nop56;Rabepk;Farsa;Nolc1;Utp20","13340;20322;59028;66164;15277;226169;30877;107094;67134;227746;66590;70769;70683",58
"CRISPR","KO_vs_WT","HALLMARK_PI3K_AKT_MTOR_SIGNALING",-0.666887907790556,1,"Sqstm1;Rptor;Atf1;Acaca;Prkag1;Grb2;Arhgdia;Cltc;Arf1;Mapk9;Dapp1;Hsp90b1;Sfn;Irak4;Mknk2;Pfn1;Akt1s1;Actr2;Pla2g12a;Map2k6;Cdk4;Tnfrsf1a;Prkcb;Gsk3b;Cab39l;Ecsit;Rac1;Ddit3","18412;74370;11908;107476;19082;14784;192662;67300;11840;26420;26377;22027;55948;266632;17347;18643;67605;66713;66350;26399;12567;21937;18751;56637;69008;26940;19353;13198",95
"mouseKD","KD_vs_Control","HALLMARK_INTERFERON_ALPHA_RESPONSE",2.87597141514525,7.00229284634794e-19,"Ifi44;Lgals3bp;Gbp3;Irf7;Usp18;Ifitm3;Ifit3;Oas1a;Samd9l;Parp14;Isg15;Rtp4;Parp12;Parp9;Bst2;C1s1;Ifi35;Cd47;Ifih1;Cmpk2;Irf9;Ly6e;Uba7;Wars1;Nmi;Cnp;Psme1;Dhx58;Stat2;Ddx60;Ifitm2;Trim12c;Mov10;Psmb8;Eif2ak2;Mx2;Csf1;Trim25;Psme2;Pnpt1;Tap1;Tdrd7;Sp110;Ube2l6;Ogfr;Rsad2;Ifitm1;Oasl1","99899;19039;55932;54123;24110;66141;15959;246730;209086;547253;100038882;67775;243771;80285;69550;50908;70110;16423;71586;22169;16391;17069;74153;22375;64685;12799;19186;80861;20847;234311;80876;319236;17454;16913;19106;17858;12977;217069;19188;71701;21354;100121;109032;56791;72075;58185;68713;231655",87
"mouseKD","KD_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",2.6080357632293,1.6974129096857e-16,"Acta2;Sparc;Cdh11;Fbn2;Col1a1;Slit2;Col1a2;Gas1;Slit3;Myl9;Cdh6;Bgn;Fbln5;Spp1;Efemp2;Ntm;Igfbp4;Serpine2;Col4a1;Fbn1;Col6a3;Col6a2;Fstl1;Timp3;Tnc;Matn2;Prrx1;Gja1;Thy1;Ptx3;Vcan;Crlf1;Timp1;Col16a1;Loxl1;Pcolce;Mmp14;Grem1;Dpysl3;Igfbp3;Col5a2;Col3a1;Mgp;Col4a2;Colgalt1;Itgb5;Tgfbr3;Flna;Tpm2;Col12a1;Plod1;Vim;Fn1;Plaur;Capg;Lox;Id2;Mmp3;Htra1;Scg2;Mylk;Cxcl12;Ecm1;Lrp1;Nnmt;Tgfbi;Tnfrsf12a;Thbs2;Gpc1;Ppib;Emp3","11475;20692;12552;14119;12842;20563;12843;14451;20564;98932;12563;12111;23876;20750;58859;235106;16010;20720;12826;14118;12835;12834;14314;21859;21923;17181;18933;14609;21838;19288;13003;12931;21857;107581;16949;18542;17387;23892;22240;16009;12832;12825;17313;12827;234407;16419;21814;192176;22004;12816;18822;22352;14268;18793;12332;16948;15902;17392;56213;20254;107589;20315;13601;16971;18113;21810;27279;21826;14733;19035;13732",166
"mouseKD","KD_vs_Control","HALLMARK_INTERFERON_GAMMA_RESPONSE",2.53106215916742,2.23213640177101e-14,"Ifi44;Lgals3bp;Gbp3;Irf7;Rnf213;Usp18;Ifitm3;Ifit3;Samd9l;Parp14;Isg15;Rtp4;Rigi;Parp12;Zbp1;Bst2;Xaf1;C1s1;Ifi35;Oas2;Mthfd2;Ifih1;Cmpk2;Irf9;Ly6e;Oas3;Sri;Wars1;Psmb10;Nmi;Stat1;Psme1;Dhx58;Rbck1;Stat2;Ddx60;Casp4;Ptgs2;Ifitm2;Tnfaip2;Psmb8;Eif2ak2;Mx2;Trim25;Psme2;Pnpt1;Pde4b;Tap1;Tdrd7;Sp110;Ube2l6;Ogfr;Socs3;Rsad2;Oasl1;Myd88;Upp1;Nlrc5;Ccl7;Rapgef6;Lats2;Mvp;Casp7;Nod1;Pla2g4a;Cd274;Samhd1;Trim21;Lap3;Psmb9;Ifnar2;Psma3;Sppl2a","99899;19039;55932;54123;672511;24110;66141;15959;209086;547253;100038882;67775;230073;243771;58203;69550;327959;50908;70110;246728;17768;71586;22169;16391;17069;246727;109552;22375;19171;64685;20846;19186;80861;24105;20847;234311;12363;19225;80876;21928;16913;19106;17858;217069;19188;71701;18578;21354;100121;109032;56791;72075;12702;58185;231655;17874;22271;434341;20306;192786;50523;78388;12369;107607;18783;60533;56045;20821;66988;16912;15976;19167;66552",153
"mouseKD","KD_vs_Control","HALLMARK_GLYCOLYSIS",1.82015729999304,9.33067814800049e-05,"Cth;Pgls;Galk1;Ero1a;Fut8;Agrn;Ddit4;G6pdx;Aldh7a1;P4ha1;Vcan;B4galt2;Chst2;Igfbp3;Gys1;Stc2;Fam162a;Vldlr;Rbck1;Ndst3;Angptl4;Sdc2;Ak4;Aldoa;Plod1;Ldha;Idh1;Stc1;Nsdhl;Tpbg;Copb2;Pam;Txn1;Me1;Tgfbi;Pmm2;Cln6;Ext2;Ppia;Gpc1;Il13ra1;B3gat1;Tpst1;Srd5a3;Gclc;Stmn1;Polr3k;Hax1;Artn;Plod2;Gusb;Taldo1;Ier3;Me2;Rpe;Vegfa;B3galt6;Nol3;Tpi1;Chpf2;Capn5;Gfus;Hdlbp;Kif2a;Nt5e;Alg1;Pdk3;Gmppa;Rars1;Adora2b;Ext1","107869;66171;14635;50527;53618;11603;74747;14381;110695;18451;13003;53418;54371;16009;14936;20856;70186;22359;24105;83398;57875;15529;11639;11674;18822;16828;15926;20855;18194;21983;50797;18484;22166;17436;21810;54128;76524;14043;268373;14733;16164;76898;22021;57357;14629;16765;67005;23897;11876;26432;110006;21351;15937;107029;66646;22339;117592;78688;21991;100910;12337;22122;110611;16563;23959;208211;236900;69080;104458;11541;14042",178
"mouseKD","KD_vs_Control","HALLMARK_MYC_TARGETS_V1",1.72789076505066,0.000404055880349778,"Odc1;Cdk4;Impdh2;Vdac3;Eif3b;Hprt1;Psma7;Rps3;Rack1;Npm1;Eif4a1;Ruvbl2;Srsf3;Pabpc1;Eif4g2;Nhp2;Eprs1;Ldha;Rps5;Cct4;Psmd14;Apex1;Srm;Xrcc6;Cad;Eef1b2;Pabpc4;Rpl22;Rps2;Orc2;Ppia;Xpot;Ncbp2;Lsm2;Tomm70a;Prdx4;Cct7;Nop56;Ran;Hnrnpa1;Gspt1;Rpl14;Rrp9;Vdac1;Tcp1;Pwp1;Prpf31;Tyms;Glo1;Rplp0;Hnrnpr;Iars1;Hspd1;Nap1l1;Eif3d;Slc25a3;Ndufab1;Ddx21;Nop16;Cyc1;Srsf2;Snrpa;Rps6;Hnrnpu;Ssbp1;Rps10;Smarcc1;Srsf1;Srsf7;Psmc6;Cct5;Clns1a;Usp1;Kars1;Mad2l1;Cul1;Snrpd2;Psmd7;Gnl3;Ywhaq;Mrpl23;Phb2;Ranbp1;Prdx3;Ctps1;Eif4h;Mcm7;Psmd3;Acp1;Rpl6","18263;12567;23918;22335;27979;15452;26444;27050;14694;18148;13681;20174;20383;18458;13690;52530;107508;16828;20103;12464;59029;11792;20810;14375;69719;55949;230721;19934;16898;18393;268373;73192;68092;27756;28185;53381;12468;67134;19384;15382;14852;67115;27966;22333;21454;103136;68988;22171;109801;11837;74326;105148;15510;53605;55944;18674;70316;56200;28126;66445;20382;53607;20104;51810;381760;67097;20588;110809;225027;67089;12465;12729;230484;85305;56150;26965;107686;17463;30877;22630;19935;12034;19385;11757;51797;22384;17220;22123;11431;19988",193
"mouseKD","KD_vs_Control","HALLMARK_COAGULATION",1.83293578431386,0.00152221408405938,"Sparc;C3;C1s1;Fbn1;Prep;Timp3;Mmp11;Timp1;Mmp14;Mmp10;Cpq;Ctso;Thbd;Dusp6;Ctsk;Fn1;Wdr1;Mmp3;Anxa1;Htra1;Lrp1;Gng12;Ctsl;Gnb2;Plat","20692;12266;50908;14118;19072;21859;17385;21857;17387;17384;54381;229445;21824;67603;13038;14268;22388;17392;16952;56213;16971;14701;13039;14693;18791",80
"mouseKD","KD_vs_Control","HALLMARK_G2M_CHECKPOINT",-1.54829478943104,0.0023498326521384,"Nup50;Upf1;Mcm3;Aurka;Prc1;Cenpf;Incenp;Ythdc1;Nek2;Ccna2;Troap;Birc5;Kif20b;Tpx2;Rpa2;Pds5b;Polq;Snrpd1;Pola2;Cdk1;Nusap1;Sap30;Cdc7;Ccnt1;Kif22;Cenpe;Rad23b;Dr1;Kif11;Mki67;Bub1;Espl1;Nasp;Cks2;Stil;E2f2;Kif5b;Cdc6;Foxn3;Kif4;Ezh2;Bub3;Cdc20;Mnat1;Smc2;Orc6;Odf2;Arid4a;Racgap1;Casp8ap2","18141;19704;17215;20878;233406;108000;16319;231386;18005;12428;78733;11799;240641;72119;19891;100710;77782;20641;18969;12534;108907;60406;12545;12455;110033;229841;19359;13486;16551;17345;12235;105988;50927;66197;20460;242705;16573;23834;71375;16571;14056;12237;107995;17420;14211;56452;18286;238247;26934;26885",192
"mouseKD","KD_vs_Control","HALLMARK_MITOTIC_SPINDLE",-1.49010245941208,0.00269771506515953,"Aurka;Prc1;Als2;Cenpf;Incenp;Nek2;Dlgap5;Fscn1;Apc;Birc5;Kif20b;Tpx2;Arfgef1;Ywhae;Pxn;Taok2;Cdk1;Nusap1;Dynll2;Kif22;Cenpe;Ect2;Kif11;Bcr;Kptn;Bub1;Ckap5;Espl1;Pif1;Flnb;Mark4;Map3k11;Kif5b;Arhgap27;Sass6;Ezr;Tsc1;Kif4;Bcl2l11;Kif1b;Shroom2;Myo1e;Cep57;Rab3gap1;Vcl;Wasf1;Arl8a;Akap13;Kif3b;Racgap1;Arhgef3;Arhgef7;Klc1;Arhgap4;Epb41;Nf1;Trio;Kif23;Tiam1;Clip1","20878;233406;74018;108000;16319;18005;218977;14086;11789;11799;240641;72119;211673;22627;19303;381921;12534;108907;68097;110033;229841;13605;16551;110279;70394;12235;75786;105988;208084;286940;232944;26403;16573;544817;72776;22350;64930;16571;12125;16561;110380;71602;74360;226407;22330;83767;68724;75547;16569;26934;71704;54126;16593;171207;269587;18015;223435;71819;21844;56430",195
"mouseKD","KD_vs_Control","HALLMARK_ANGIOGENESIS",1.88607134821022,0.00818354640104516,"Spp1;Fstl1;Vcan;Nrp1;Timp1;Col5a2;Col3a1;Thbd;Stc1;Ccnd2;S100a4;App;Vegfa;Postn;Vav2;Ptk2","20750;14314;13003;18186;21857;12832;12825;21824;20855;12444;20198;11820;22339;50706;22325;14083",24
"mouseKD","KD_vs_Control","HALLMARK_MTORC1_SIGNALING",1.51624766372501,0.00837141331741403,"Cth;Slc7a11;Pfkl;Slc7a5;Psph;Pdk1;Mthfd2;Rrm2;Ero1a;Ddit4;G6pdx;P4ha1;Wars1;Slc1a5;Shmt2;Nfil3;Gsr;Slc2a1;Fads1;Gpi1;Vldlr;Hprt1;Mllt11;Bcat1;Phgdh;Asns;Psat1;Ak4;Aldoa;Acly;Tes;Eprs1;Ldha;Atp5mc1;Idh1;Stc1;Acaca;Psmd14;Fads2;Tcea1;Me1;Cct6a;Ppia;Ppa1;Pgm1;Txnrd1;Btg2;Psme3;Hspa4;Gclc","107869;26570;18641;20539;100678;228026;17768;20135;50527;74747;14381;18451;22375;20514;108037;18030;14782;20525;76267;14751;22359;15452;56772;12035;236539;27053;107272;11639;11674;104112;21753;107508;16828;11951;15926;20855;107476;59029;56473;21399;17436;12466;268373;67895;72157;50493;12227;19192;15525;14629",195
"mouseKD","KD_vs_Control","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",1.63325286629346,0.00837141331741403,"Slc7a5;Aldh18a1;Mthfd2;Ero1a;Ddit4;Chac1;Yif1a;Nabp1;Arfgap1;Stc2;Eif4ebp1;Dkc1;Tars1;H2ax;Exosc5;Wfs1;Eef2;Npm1;Eif4a1;Asns;Psat1;Srpra;Sec31a;Nhp2;Wipi1;Skic3;Xpot;Fus;Ywhaz;Nop56;Shc1;Rrp9;Eif4g1;Cebpg;Vegfa;Iars1;Slc1a4;Atf4","20539;56454;17768;50527;74747;69065;68090;109019;228998;20856;13685;245474;110960;15270;27998;22393;13629;18148;13681;27053;107272;67398;69162;52530;52639;218343;73192;233908;22631;67134;20416;27966;208643;12611;22339;105148;55963;11911",109
"mouseKD","KD_vs_Control","HALLMARK_FATTY_ACID_METABOLISM",1.5959150693927,0.00900431081315706,"Suclg2;Car6;Adh7;Fh1;Odc1;Ech1;Psme1;Ptprg;Acads;Gstz1;Bmpr1b;Decr1;Reep6;Grhpr;Cryz;Aldoa;Ldha;Idh1;Hsd17b10;Hadhb;Nsdhl;Fasn;Acaa1a;Apex1;Echs1;Acot2;Acadvl;Me1;Inmt;Ube2l6;Eci2;Idh3g;Alad;Acsl5;Acaa2;Ostc;Pdha1;Eno3;Bphl;Uros;Pts","20917;12353;11529;14194;18263;51798;19186;19270;11409;14874;12167;67460;70335;76238;12972;11674;16828;15926;15108;231086;18194;14104;113868;11792;93747;171210;11370;17436;21743;56791;23986;15929;17025;433256;52538;66357;18597;13808;68021;22276;19286",127
"mouseKD","KD_vs_Control","HALLMARK_XENOBIOTIC_METABOLISM",1.57196210145003,0.00918625071930966,"Dhrs7;Xdh;Igfbp4;Gsto1;Acp2;Adh7;Il1r1;Pgd;Psmb10;Slc1a5;Shmt2;Gsr;Crot;Ech1;Hprt1;Atoh8;Dhrs1;Entpd5;Pink1;Bcat1;Tnfrsf1a;Fetub;Lonp1;Id2;Tkfc;Idh1;Smox;Csad;Adh5;Mccc2;Tpst1;Gclc;Mthfd1;Upp1;Pemt;Bphl;Pts;Gss;Ninj1;Pros1;Tmem97;Nqo1;Pdlim5;Gcnt2","66375;22436;16010;14873;11432;11529;16177;110208;19171;20514;108037;14782;74114;51798;15452;71093;52585;12499;68943;12035;21937;59083;74142;15902;225913;15926;228608;246277;11532;78038;22021;14629;108156;22271;18618;68021;19286;14854;18081;19128;69071;18104;56376;14538",140
"mouseKD","KD_vs_Control","HALLMARK_INFLAMMATORY_RESPONSE",1.58150069495489,0.0097825685612956,"Irf7;Rtp4;Bst2;Osmr;Ereg;Adm;Ly6e;P2ry2;Il1r1;Sri;Timp1;Nmi;Mmp14;Chst2;P2rx4;Tlr3;Axl;Cx3cl1;Eif2ak2;Tlr2;Il18rap;Slc7a1;Plaur;Csf1;Tpbg;Pde4b;Calcrl;Emp3;Btg2;Ifitm1","54123;67775;69550;18414;13874;11535;17069;18442;16177;109552;21857;64685;17387;54371;18438;142980;26362;20312;19106;24088;16174;11987;18793;12977;21983;18578;54598;13732;12227;68713",125
"mouseKD","KD_vs_Control","HALLMARK_PROTEIN_SECRETION",-1.62890400602641,0.0100899528170409,"Igf2r;Scrn1;Gla;Golga4;Cltc;Galc;Lamp2;Clta;Scamp1;Scamp3;Ykt6;Arfgef1;Napg;Atp7a;Rab5a;Ap1g1;Gbf1;Tpd52;Rab9;Stx7;Ppt1;Sec22b;Cav2;Kif1b;Tmx1;Vps45;Atp6v1h;Copb1","16004;69938;11605;54214;67300;14420;16784;12757;107767;24045;56418;211673;108123;11977;271457;11765;107338;21985;56382;53331;19063;20333;12390;16561;72736;22365;108664;70349",90
