"gene_symbol","ensembl_gene_id","entrezgene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Nbeal2","ENSMUSG00000056724","235627",207.549030616098,0.706896031913573,0.185709201833577,3.80646744983083,0.000140965835493176,0.001418498708362
"Sv2a","ENSMUSG00000038486","64051",83.8876302024914,-1.61465059829766,0.42433848287412,-3.80510055878352,0.000141746591870122,0.00142454440019286
"Wbp2","ENSMUSG00000034341","22378",1286.31625317282,-0.54806801008893,0.144049737420107,-3.80471370447932,0.000141968298055812,0.00142588246955619
"Gm15772","ENSMUSG00000062353","#N/A",520.270584060519,-0.491874423151085,0.129380651170093,-3.80176184539705,0.000143670793695123,0.00144208215616676
"Swap70","ENSMUSG00000031015","20947",1627.30184836415,0.650810554951871,0.171326087853842,3.79866582552843,0.000145477081983492,0.00145930281615839
"Poglut2","ENSMUSG00000026047","72050",1443.66497028846,0.42351931546699,0.111509363395954,3.79806056252993,0.000145832695931331,0.00146195915597412
"Hoxd3","ENSMUSG00000079277","15434",16.7061745307232,-2.06621489393454,0.544330364031095,-3.79588395296006,0.000147118309172255,0.00147392954428955
"E2f6","ENSMUSG00000057469","50496",897.358811797285,0.607724843181099,0.16016289614754,3.79441717026189,0.000147990674138574,0.00148174742141234
"Cnot6","ENSMUSG00000020362","104625",3295.59787228972,-0.450453897176899,0.118733384453704,-3.79382680995282,0.000148343162049633,0.0014843535792412
"Uvssa","ENSMUSG00000037355","71101",146.386461295968,-1.11518040772601,0.293985935714318,-3.79331210187446,0.00014865112496391,0.0014865112496391
"Aff4","ENSMUSG00000049470","93736",6062.38205879997,-0.360566073543318,0.0950612835745316,-3.79298553506929,0.000148846830183242,0.00148754436123537
"Gm9115","ENSMUSG00000080845","#N/A",179.832249596566,0.713821491950506,0.188206816029791,3.79275048060703,0.000148987843923788,0.00148802995482195
"Srebf1","ENSMUSG00000020538","20787",3145.88490899661,-0.668643652285382,0.176333774194276,-3.79192049475844,0.000149486775385788,0.00149208746665294
"Eif5","ENSMUSG00000021282","217869",10205.1877920948,0.592553645773448,0.156281473463278,3.79157959444682,0.000149692157021079,0.00149321172740977
"Herc3","ENSMUSG00000029804","73998",204.27040331093,1.04319634758244,0.275194655372222,3.7907580224312,0.000150188220268027,0.00149723241257909
"4930453N24Rik","ENSMUSG00000059920","67609",1255.16070902365,0.455144283059852,0.120099772014005,3.78971812708169,0.000150818325952535,0.0015022630895304
"Vcan","ENSMUSG00000021614","13003",3693.94066829618,-0.406296334428416,0.107213021037915,-3.78961744100777,0.000150879466818054,0.0015022630895304
"Pelp1","ENSMUSG00000018921","75273",2523.42733264972,-0.580624912852277,0.153253084380048,-3.78866706142372,0.000151457728438043,0.00150708864514987
"B230219D22Rik","ENSMUSG00000045767","78521",2888.49329523892,0.379080787979527,0.1000876523182,3.78748805871025,0.000152177996247926,0.00151293362343215
"Colgalt1","ENSMUSG00000034807","234407",6646.53648810395,0.520397910949029,0.137402484333705,3.78739812072943,0.000152233072668328,0.00151293362343215
"Arid2","ENSMUSG00000033237","77044",1996.34288400625,-0.407099227774878,0.107512998324536,-3.78651171596961,0.000152776895910788,0.00151646610614284
"Ddah1","ENSMUSG00000028194","69219",1210.45424300091,0.818213975818111,0.216079336898127,3.78663683239581,0.000152700024327391,0.00151646610614284
"Rmnd5b","ENSMUSG00000001054","66089",510.595634847957,-0.575541333689953,0.152023257226622,-3.7858768729839,0.000153167505369586,0.00151940655357384
"Plxnd1","ENSMUSG00000030123","67784",1150.35328424294,-0.704329734422374,0.186100751422,-3.78466894432491,0.00015391332333763,0.0015258648434334
"Hacd2","ENSMUSG00000035376","70757",895.847809403999,0.702630668553274,0.185720973947103,3.78325965894081,0.000154787786479207,0.00153358976142476
"Fam234b","ENSMUSG00000030207","74525",289.576974476143,-0.545047469992421,0.144084063811461,-3.78284353990483,0.000155046881710873,0.00153521205138072
"Senp5","ENSMUSG00000022772","320213",2938.96572920153,0.738626926285811,0.195404352163216,3.77999219622732,0.000156833274230259,0.00155194573761965
"Slit3","ENSMUSG00000056427","20564",4755.94452234437,-0.7793910153083,0.206216404915998,-3.77948115052138,0.000157155489042286,0.00155417897640098
"Rpl19-ps6","ENSMUSG00000116090","#N/A",274.311175633216,-0.57272749153232,0.151642489336063,-3.77682728659951,0.000158838795239401,0.00156986163496277
"Gm5525","ENSMUSG00000099492","#N/A",1021.15387553302,0.485917732560534,0.128797561609484,3.77272462683605,0.000161474477161818,0.00159297737886353
"Kdm2a","ENSMUSG00000054611","225876",3420.3858648484,0.364311063611308,0.0965568141406092,3.77302282447707,0.000161281526910201,0.00159297737886353
"Smarca2","ENSMUSG00000024921","67155",714.687154037332,0.577466353903238,0.153061386317699,3.77277618997014,0.000161441097457262,0.00159297737886353
"Ext1","ENSMUSG00000061731","14042",1936.04381737971,-0.463701673342162,0.122941142547649,-3.77173713968408,0.000162114987352416,0.00159831677671396
"Loxl1","ENSMUSG00000032334","16949",3271.93385630493,-0.672222627513959,0.178238278857775,-3.77148293745788,0.000162280256102423,0.00159896702769217
"Ccl9","ENSMUSG00000019122","20308",18.7718882602807,-2.47205432139917,0.655642471455926,-3.77043042362661,0.00016296623310286,0.00160474394676211
"Phactr1","ENSMUSG00000054728","218194",26.2883786727984,-2.18319338028985,0.57925193492423,-3.76898763501831,0.000163911006438954,0.00161306063793836
"Crybg1","ENSMUSG00000019866","11630",88.8456019518486,1.76582721565019,0.468680524452755,3.76765648137827,0.000164787246922238,0.0016206931432181
"Ttc12","ENSMUSG00000040219","235330",51.6452472542026,-1.51475897393046,0.402113047382675,-3.76699782260217,0.000165222441327419,0.00162398126091053
"Carhsp1","ENSMUSG00000008393","52502",2061.86500086124,0.727554494882106,0.193182587197134,3.76614945186375,0.000165784577191236,0.00162751932486518
"Erich1","ENSMUSG00000051978","234086",522.857222369988,0.883256649126581,0.234524969372629,3.76615185789964,0.000165782980395298,0.00162751932486518
"Adgra2","ENSMUSG00000031486","78560",6300.65143171068,-0.53042414629883,0.140939366639993,-3.76349176915,0.000167557244332113,0.00164391933805424
"Hhipl1","ENSMUSG00000021260","214305",220.279759544408,-0.758649663483437,0.201597743962716,-3.76318528457215,0.000167762811530743,0.00164493377932092
"Lsm11","ENSMUSG00000044847","72290",386.190879647322,-0.735053479347983,0.195423553669042,-3.7613351387153,0.000169008800204201,0.00165614222963338
"Nptx1","ENSMUSG00000025582","18164",60.1895782643806,-1.51763603016948,0.403539760597433,-3.76080916518028,0.000169364605304405,0.00165861930985457
"Gps1","ENSMUSG00000025156","209318",3897.03856536725,-0.519441961388991,0.138126502895793,-3.76062486560508,0.000169489444973875,0.00165883286570176
"Snhg1","ENSMUSG00000108414","#N/A",2738.12282045118,0.753450455124476,0.200479093575519,3.75824950964603,0.000171106214977233,0.0016736391622925
"Plxna3","ENSMUSG00000031398","18846",712.901636053472,-0.645907886136638,0.171983178998585,-3.75564569685012,0.000172895143437675,0.00168908483576855
"Begain","ENSMUSG00000040867","380785",61.5098522943428,-1.25915261006494,0.335483419240794,-3.75324841065001,0.000174557719210504,0.00170429307415956
"Scaf11","ENSMUSG00000033228","72193",6291.16155129108,-0.367055106886917,0.097831008334118,-3.75193012049236,0.000175478380878958,0.00171224359524317
"Apobec3","ENSMUSG00000009585","80287",637.088744099918,-0.908205239056126,0.242090532321352,-3.75151076891586,0.000175772201816956,0.00171303417025
"Prkar1b","ENSMUSG00000025855","19085",54.4795380033112,2.48109122347013,0.661344969344646,3.75158402721162,0.000175720839668827,0.00171303417025
"Tubb2a","ENSMUSG00000058672","22151",942.661613500938,-0.632568938602685,0.168638018579085,-3.75104584323631,0.000176098495271297,0.00171517590675613
"Fam32a","ENSMUSG00000003039","67922",1542.32602647947,0.41296513767126,0.110147550582683,3.74919946459695,0.000177399949205836,0.00172680724438571
"Derl1","ENSMUSG00000022365","67819",1893.01576228971,-0.516569874156528,0.13779264297735,-3.74889299598847,0.000177616842497652,0.00172787381523396
"Lmo4","ENSMUSG00000028266","16911",1694.93597350803,0.380938873297849,0.101665515509377,3.74698216390507,0.000178974806678835,0.0017400328427109
"Polr2h","ENSMUSG00000021018","245841",1079.47398967376,0.605529133595544,0.161652052864012,3.74587964004972,0.000179762768453613,0.00174663884858369
"Tubd1","ENSMUSG00000020513","56427",216.482841607049,-0.9069795158702,0.242229665087166,-3.74429579277097,0.000180900437143716,0.00175663271291546
"Gm9385","ENSMUSG00000080848","#N/A",435.483826296859,0.581325469562893,0.155308322203826,3.74304133425616,0.000181806308150389,0.00176436501580546
"Ankrd10","ENSMUSG00000031508","102334",1937.16883471923,0.535858167808192,0.14331491914819,3.73902571339489,0.000184734832658536,0.00179170530470026
"Lrp3","ENSMUSG00000001802","435965",32.2304033185646,2.02945103498353,0.542890336709675,3.73823385268475,0.000185317533223319,0.00179627470493404
"Xrcc1","ENSMUSG00000051768","22594",1493.56903846892,-0.424087410651742,0.113459840285998,-3.7377754946838,0.000185655610706666,0.00179846891238106
"Zhx3","ENSMUSG00000035877","320799",432.690279448355,-0.554788856023158,0.148452375085734,-3.7371504208185,0.000186117589636867,0.00180186000790954
"Brinp3","ENSMUSG00000035131","215378",2002.61233242973,0.489987649756219,0.131137645670549,3.73643775020327,0.000186645627781848,0.00180588618226427
"Mrpl49","ENSMUSG00000007338","18120",1339.1314071894,0.510089056714716,0.136600839098852,3.73415756506143,0.000188344558525688,0.00182122966502317
"Amigo2","ENSMUSG00000048218","105827",417.287763436926,1.04397810654616,0.279646688798574,3.7332038903494,0.000189059428855326,0.00182704490070273
"Gm56654","ENSMUSG00000120690","#N/A",25.7715740146573,2.02313987889289,0.541984807725432,3.73283503532779,0.000189336604254596,0.00182862587192501
"Eif4a3","ENSMUSG00000025580","192170",4244.48733434793,-0.457031016976234,0.122459707693476,-3.73209299274345,0.000189895368168688,0.00183292291817499
"Gipc1","ENSMUSG00000019433","67903",1902.16704257678,0.472390260466081,0.126592688077899,3.73157618847146,0.000190285441044623,0.00183558753793794
"Slc26a11","ENSMUSG00000039908","268512",149.908812283902,-0.782197039255291,0.209728940053491,-3.72956178129635,0.000191813072673415,0.00184921585032454
"Rrp1","ENSMUSG00000061032","18114",3179.82230988281,-0.451049240654403,0.120957113607543,-3.72900135595062,0.000192240117773122,0.00185222375592296
"Asap1","ENSMUSG00000022377","13196",3363.86562199016,-0.468512932591522,0.125682984491442,-3.72773557603912,0.000193207934580187,0.00186043525522788
"Gyg1","ENSMUSG00000019528","27357",1474.90172876863,0.56827067413012,0.152460435665504,3.72733208881088,0.000193517402554949,0.00186230136349951
"Rela","ENSMUSG00000024927","19697",1939.23944959268,0.410925809538492,0.110261596021915,3.7268262419929,0.000193906036701341,0.0018649266373307
"Slc35f1","ENSMUSG00000038602","215085",208.613050566451,-1.27010915400741,0.340821057734452,-3.72661584483726,0.000194067897394149,0.00186536904360943
"Mink1","ENSMUSG00000020827","50932",1460.43907072923,-0.469380084628487,0.12599193187867,-3.7254773192977,0.000194945981493511,0.00187157441982441
"Zfp707","ENSMUSG00000034429","69020",127.835386704475,-0.741423090541226,0.199012070361556,-3.72551820195751,0.000194914386358519,0.00187157441982441
"Olfml3","ENSMUSG00000027848","99543",450.762988945368,-0.978956378861065,0.262808170015873,-3.72498457259505,0.000195327167137328,0.00187411644273599
"Gm8494","ENSMUSG00000094090","#N/A",126.542017848397,-0.687549518670531,0.184614913131729,-3.72423607067941,0.000195907543599663,0.00187819785892254
"Tbcd","ENSMUSG00000039230","108903",2127.90863643871,-0.490937203512584,0.131825826453841,-3.72413522235332,0.000195985863539743,0.00187819785892254
"Rhobtb3","ENSMUSG00000021589","73296",3976.72158068201,0.488512403360034,0.131201996905596,3.7233610378014,0.00019658808452547,0.00188284840027369
"Reps1","ENSMUSG00000019854","19707",1704.56011982745,0.538375064112916,0.144723023754858,3.72003742144617,0.000199193261780615,0.00190666558541492
"Kpna4","ENSMUSG00000027782","16649",6988.40520933389,0.726007824486052,0.195227654536863,3.7187755300772,0.000200190848890155,0.00191507585688146
"Asah2","ENSMUSG00000024887","54447",317.489096424282,0.715698389903675,0.192489234583909,3.71812164691055,0.000200709620066949,0.00191889838662582
"Arrdc1","ENSMUSG00000026972","215705",120.768748832278,1.00935115756628,0.271490703998796,3.71781111728508,0.000200956426973888,0.00192011778888997
"Tigit","ENSMUSG00000071552","100043314",16.5842865817031,3.22360741529514,0.867350763899266,3.71661333507459,0.000201911089873271,0.00192809522358225
"Akap6","ENSMUSG00000061603","238161",14.6704094004675,-2.04014201727473,0.549003340598939,-3.71608306617775,0.000202335086853325,0.00193099875420186
"Mmp3","ENSMUSG00000043613","17392",2496.18168650491,1.65777655672709,0.446249989273595,3.71490553854269,0.000203279617378766,0.00193886364916951
"Trim24","ENSMUSG00000029833","21848",606.490675641669,0.530495153630516,0.142849856778426,3.71365548131676,0.000204286857701332,0.00194731699762667
"Siah1a","ENSMUSG00000036840","20437",619.415655018164,0.464255013203195,0.125058983825531,3.71228838586178,0.000205393768438529,0.00195670986500611
"Arhgef10","ENSMUSG00000071176","234094",734.604837072373,0.438273258410327,0.118070962296319,3.71194788190516,0.000205670342935644,0.00195818599719921
"Kcnk5","ENSMUSG00000023243","16529",51.921150610837,-1.7659184786538,0.476046005735499,-3.70955423924927,0.000207624475878373,0.00197445603168446
"Mief2","ENSMUSG00000018599","237781",275.366052947698,-0.552407853948657,0.148913291236673,-3.70959401515541,0.000207591861436906,0.00197445603168446
"P4hb","ENSMUSG00000025130","18453",31422.4839953132,-0.4150956100548,0.111916170120056,-3.7089869105556,0.000208090183884272,0.00197771662369349
"Mecr","ENSMUSG00000028910","26922",668.801528902816,-0.603394707622917,0.162725532587723,-3.70805182215419,0.000208859919821555,0.00198386118532569
"Alad","ENSMUSG00000028393","17025",971.279212451622,-0.417394364033108,0.112581546560711,-3.70748472360008,0.000209328039702918,0.00198713528255718
"Gstm7","ENSMUSG00000004035","68312",31.688382710278,-1.69026476647469,0.456085707284701,-3.70602441487951,0.000210538012897181,0.00199744372872399
"Hsbp1","ENSMUSG00000031839","68196",3198.11025358227,0.362792658249921,0.0978995464967523,3.70576444153351,0.000210754107506108,0.00199831633147723
"Tbx3","ENSMUSG00000018604","21386",1361.60507845505,-0.576070783069276,0.155469970645619,-3.70535081904905,0.000211098347484552,0.00200040223337333
"Cdkl5","ENSMUSG00000031292","382253",184.767518962625,0.644188450238304,0.173867647533814,3.70505070595736,0.000211348449026901,0.00200099567505151
"Maff","ENSMUSG00000042622","17133",528.867535702351,0.680533040223864,0.183680751138887,3.70497744594527,0.00021140954305979,0.00200099567505151
"Pgs1","ENSMUSG00000017715","74451",2071.92862820977,-0.426150598017267,0.115104818320263,-3.70228287778156,0.000213668193627564,0.00202118561539588
"Sclt1","ENSMUSG00000059834","67161",407.537411832674,0.584367726906892,0.15792661013244,3.70024865611203,0.000215388315683259,0.00203626064738724
"Lamp1","ENSMUSG00000031447","16783",17405.1785830567,0.548962867018073,0.148380709181879,3.69969162463819,0.000215861600006872,0.00203953741790531
"Gm57390","ENSMUSG00000121096","#N/A",168.400126211174,-0.909745459334994,0.246013904548617,-3.69794325651708,0.000217353459259754,0.00205122549477259
"Mdga1","ENSMUSG00000043557","74762",49.1057170615287,-1.96359928298987,0.530986393216929,-3.69802184777956,0.000217286191102356,0.00205122549477259
"Pimreg","ENSMUSG00000020808","109212",2647.8372616135,-0.628507327499824,0.169984960914587,-3.69742902029806,0.000217794089209444,0.00205297707041689
"Zfp821","ENSMUSG00000031728","75871",464.953531193014,0.630151033983624,0.170425083312337,3.69752516317537,0.00021771164425106,0.00205297707041689
"Gm44955","ENSMUSG00000109084","#N/A",52.7569291527717,1.09471584707009,0.296121912270378,3.69684174560694,0.000218298328912563,0.00205532344765629
"Rgs2","ENSMUSG00000026360","19735",178.815488513925,1.31430060982078,0.355511345594179,3.69693014332396,0.000218222359770605,0.00205532344765629
"Tmem101","ENSMUSG00000020921","76547",382.47471397879,-0.543746599216353,0.147110014000712,-3.6961902485695,0.000218858992882063,0.00205939788743496
"Gm12739","ENSMUSG00000083783","#N/A",17.1665760889813,-2.0992060574028,0.568194692604244,-3.69451894698518,0.000220303466984369,0.00207177909956095
"Ddhd2","ENSMUSG00000061313","72108",1710.78594650429,0.530977291425334,0.143757113047671,3.69357230517879,0.000221125597068735,0.00207829662160341
"Trim43b","ENSMUSG00000079162","666747",5.35354490832931,-5.19702816472341,1.4073858209819,-3.69268191226878,0.000221901504528723,0.00208437235875872
"Fignl1","ENSMUSG00000035455","60530",1703.26870941407,-0.575437977153311,0.155858920520236,-3.69204390247652,0.000222459050997735,0.00208839109099915
"Polrmt","ENSMUSG00000020329","216151",887.626526318286,-0.507723842013996,0.137554681184454,-3.69106916349261,0.000223313399621018,0.00209518982161911
"Eeig2","ENSMUSG00000040339","329739",2427.05982330614,0.39650093990729,0.107434085846995,3.69064377270337,0.000223687214813672,0.00209625387572766
"Ewsr1","ENSMUSG00000009079","14030",5401.81224126839,-0.419013402752159,0.113531398797924,-3.69072703400728,0.000223614002146187,0.00209625387572766
"Tnip1","ENSMUSG00000020400","57783",484.711634342222,-0.820100375735876,0.222249549803645,-3.68999791657812,0.000224255888589126,0.00210036056212038
"Copg2","ENSMUSG00000025607","54160",551.699366668411,0.530211494417023,0.143731321973133,3.68890710207294,0.00022521942915632,0.00210815861012602
"Gpc6","ENSMUSG00000058571","23888",375.591850264562,0.683109788923372,0.185194149892283,3.68861429651367,0.000225478731567562,0.00210935942953966
"Rfc3","ENSMUSG00000033970","69263",1856.60426172478,-0.489472155800579,0.13270935319377,-3.68830187188011,0.000225755717224724,0.00211072418543441
"Prmt6","ENSMUSG00000049300","99890",566.784555340656,0.546034418627659,0.148051555565466,3.68813699080799,0.000225902024215791,0.00211086627386781
"Trp53","ENSMUSG00000059552","22059",2089.92832078609,-0.416313707213894,0.112901405389472,-3.6874094328388,0.00022654868524907,0.00211568087732601
"Magef1","ENSMUSG00000121787","76222",27.6363604756522,1.38686646255083,0.376276072265803,3.68576841519474,0.00022801362330046,0.00212785493625182
"Zfand5","ENSMUSG00000024750","22682",2074.10595217059,0.535441718743107,0.145277284476978,3.68565340872652,0.000228116622358425,0.00212785493625182
"Arhgap39","ENSMUSG00000033697","223666",591.718201381638,-0.534346971503546,0.144999248053915,-3.68517063829781,0.00022854946506372,0.00213065801246433
"Adam9","ENSMUSG00000031555","11502",5649.7626342346,0.388366160400372,0.10543875791466,3.68333398535202,0.000230203227586814,0.0021446757782364
"Gm32357","ENSMUSG00000116799","#N/A",17.6115026874624,1.97483733894986,0.536173572838311,3.6832052883468,0.000230319529227996,0.0021446757782364
"Gm7993","ENSMUSG00000107092","#N/A",382.912861003063,0.715609160848006,0.194306298037258,3.6828922586482,0.000230602639907089,0.00214607081069603
"Pkd1l3","ENSMUSG00000048827","244646",22.4488353498324,1.61051661097315,0.437568510160807,3.68060446210192,0.000232681709156577,0.00216416840983298
"Zmiz1","ENSMUSG00000007817","328365",3246.62727180572,-0.796244773821129,0.216381200105778,-3.67982418727637,0.000233394809186367,0.00216954759116658
"Dlg3","ENSMUSG00000000881","53310",722.802495033016,0.562578120482319,0.152955563065307,3.67804942303483,0.00023502442641089,0.00218343523670821
"Cnp","ENSMUSG00000006782","12799",298.100253115879,-0.775293443027698,0.210840840710763,-3.67715021631538,0.000235854162000479,0.0021898800508695
"Ptgfrn","ENSMUSG00000027864","19221",1236.08905652723,-0.979722489605414,0.266664841843387,-3.67398447741681,0.000238797245900267,0.00221592833371429
"Dyrk1a","ENSMUSG00000022897","13548",2929.49198728314,0.504509053631761,0.137355072778332,3.67302818473952,0.000239693034129904,0.00222295959072089
"Esr1","ENSMUSG00000019768","13982",92.6436608509633,1.197490611787,0.326150105677368,3.67159351152128,0.000241042850573236,0.00223419107324646
"Hyou1","ENSMUSG00000032115","12282",10746.558845311,0.514106109701495,0.140127284816198,3.66885086209896,0.000243643150462125,0.00225699351118539
"Ptpn4","ENSMUSG00000026384","19258",592.730130345779,0.518223980172759,0.141277357128511,3.66813189817362,0.000244329138969626,0.00226204665751063
"Gm7862","ENSMUSG00000046580","#N/A",95.9063308573695,0.853843539349098,0.232827400533766,3.66728115931213,0.000245143198854613,0.00226827902388464
"Lman2l","ENSMUSG00000001143","214895",380.760429189908,-0.535316659082792,0.146023736152894,-3.66595646150493,0.00024641585026535,0.00227874508286739
"Nhp2","ENSMUSG00000001056","52530",3969.40169449043,-0.619622250859568,0.169081611723053,-3.6646341642075,0.000247692374021271,0.00228923491489235
"Aatf","ENSMUSG00000018697","56321",1806.22405049894,-0.568329085640383,0.155098404334389,-3.66431291204697,0.000248003440667431,0.00229079483347426
"Zfp57","ENSMUSG00000036036","22715",333.712458037649,0.640943096608752,0.174959467257455,3.66338047695126,0.000248908388793368,0.00229783546993878
"Chst15","ENSMUSG00000030930","77590",1269.28196017709,-0.796714616638354,0.217597781344728,-3.66140965093833,0.000250831318446004,0.00231426030199465
"Tspo","ENSMUSG00000041736","12257",1696.41234344075,-0.923979187562853,0.252407302855534,-3.66066740981616,0.000251559126101255,0.00231964600815017
"Cemip2","ENSMUSG00000024754","83921",1725.34283901941,0.580322199701954,0.158567259991698,3.65978575736464,0.000252426207570072,0.00232630906804703
"B3gat3","ENSMUSG00000071649","72727",756.743598331382,0.48060277203183,0.131327247414425,3.6595815529066,0.000252627436548789,0.00232683165242306
"Bola1","ENSMUSG00000015943","69168",473.914744767979,-0.590384528050105,0.161346748401507,-3.65910397264995,0.000253098645457644,0.00232983887471016
"Pgam1-ps1","ENSMUSG00000083761","#N/A",154.878707410698,0.681851598994505,0.186371582884195,3.65855989653843,0.000253636467465108,0.00233345550067899
"Cggbp1","ENSMUSG00000054604","106143",3964.82076838041,0.567547212867386,0.155139309708894,3.65830693672893,0.000253886884344768,0.00233442537861266
"Epha4","ENSMUSG00000026235","13838",8.32656894057856,-4.98974782545915,1.3642222391842,-3.65757695640777,0.000254610826965029,0.00233974561309188
"Mrm3","ENSMUSG00000038046","67390",335.396785735112,-0.831817629118377,0.227541633437874,-3.65567222380642,0.000256508931418092,0.00235584358005207
"Mboat7","ENSMUSG00000035596","77582",1151.99001382738,0.387626269680265,0.106057122226239,3.65488202530509,0.000257300267690591,0.00236176414470839
"N4bp3","ENSMUSG00000001053","212706",314.000029299596,-1.03460263663657,0.283093356300139,-3.65463411136951,0.000257549009970727,0.00236270031938957
"Aff2","ENSMUSG00000031189","14266",5.21833820087348,-5.26609144101718,1.44226501772575,-3.65126476500212,0.00026095204856135,0.00239255579831306
"Arhgap19","ENSMUSG00000025154","71085",1156.47771401474,0.597122165760105,0.163585994513914,3.65020347575853,0.000262032651468397,0.00240109600947137
"Gins3","ENSMUSG00000031669","78833",738.961757904915,0.522915153232907,0.14329127112182,3.64931617354659,0.000262939319683463,0.0024080335875448
"Jpt1","ENSMUSG00000020737","15374",2010.62047120629,-0.54727875410412,0.149974401526744,-3.64914777810618,0.000263111722200777,0.00240824259660745
"Rpl23a-ps3","ENSMUSG00000078126","#N/A",401.848900765957,-0.498194878164578,0.136615252182376,-3.64670027838112,0.000265629455779549,0.00242990581707428
"Bach1","ENSMUSG00000025612","12013",847.957204192292,0.451033957882785,0.123710549610247,3.64588112577123,0.000266477147244794,0.00243627601967132
"Gpsm1","ENSMUSG00000026930","67839",472.319050600383,-0.482012320235705,0.132220190660365,-3.64552734214288,0.000266844040084902,0.00243824576922073
"Slc35e1","ENSMUSG00000019731","270066",3828.82553790957,0.617235364425217,0.169354947149139,3.64462553244259,0.000267781408835182,0.00244542296213638
"Desi2","ENSMUSG00000026502","78825",1213.58555365132,0.552836812901898,0.151729936105652,3.64355793649679,0.000268895090749404,0.00245420122509377
"Cela1","ENSMUSG00000023031","109901",171.537808669946,-1.15276085486991,0.316440534768821,-3.64289883314751,0.000269584812299908,0.0024577097837081
"Creld1","ENSMUSG00000030284","171508",158.190374696799,0.968516506090087,0.26586288111965,3.6429173640611,0.000269565397909561,0.0024577097837081
"Dhx40","ENSMUSG00000018425","67487",669.148650580368,-0.614744795816315,0.168764001036281,-3.64262989761754,0.000269866717131622,0.00245888746226322
"Cdc42se1","ENSMUSG00000046722","57912",3741.97709821991,0.434875468420524,0.119461696886094,3.64029207483278,0.000272328947821558,0.00247991858593161
"Mapk9","ENSMUSG00000020366","26420",839.814949125076,-0.484441100543403,0.133128724585742,-3.63889237315871,0.000273813195858437,0.00249202512906775
"Cyb5d1","ENSMUSG00000044795","327951",176.550992427687,-0.777715407927729,0.213835261118932,-3.63698392799294,0.000275849135902846,0.00250795207405625
"Gpr39","ENSMUSG00000026343","71111",36.3462965457374,-1.29057152149491,0.354848970983524,-3.63696002250726,0.000275874728146187,0.00250795207405625
"Col9a3","ENSMUSG00000027570","12841",23.4902460633988,-1.92767788517741,0.530217393599195,-3.63563683207758,0.000277294757445026,0.00251768453401847
"Cpeb2","ENSMUSG00000039782","231207",199.149487252464,0.951199058344791,0.261640037991029,3.63552560857451,0.000277414432506135,0.00251768453401847
"Gm20554","ENSMUSG00000093587","#N/A",86.0705044694335,0.955653345184247,0.262849957621896,3.63573710960583,0.000277186901587733,0.00251768453401847
"Cep55","ENSMUSG00000024989","74107",1960.08076313872,0.751156407901439,0.20667099131356,3.63455172459006,0.000278464388508004,0.00252578966477683
"Atxn1","ENSMUSG00000046876","20238",828.463655361732,-0.558469225914803,0.153682172239046,-3.63392329623066,0.000279143880209656,0.00252768080504806
"Cfdp1","ENSMUSG00000031954","23837",5614.0596174897,0.389626018593451,0.107214073014451,3.63409399194203,0.000278959160972697,0.00252768080504806
"Gnaq","ENSMUSG00000024639","14682",1668.27594174821,0.573687619966602,0.157864486345566,3.63405116151835,0.000279005499366836,0.00252768080504806
"Bcl7a","ENSMUSG00000029438","77045",809.86401729639,0.537335938470419,0.147966831818005,3.63146207746967,0.000281820074072704,0.00255047959110204
"3222401L13Rik","ENSMUSG00000073590","#N/A",12.125742213597,2.52536810329223,0.695722795314443,3.62984815259768,0.000283587998091184,0.00256503751082475
"Picalm","ENSMUSG00000039361","233489",5101.35958769992,0.344007519772424,0.094790979003211,3.62911664580203,0.000284392722174588,0.00257087188490223
"Pcdhga6","ENSMUSG00000103793","93714",32.5750091940433,-1.63763072164824,0.451368010583665,-3.62814972095744,0.000285459711004767,0.00257906921839324
"Trim65","ENSMUSG00000054517","338364",181.354269693902,-0.71661970783078,0.197533013317108,-3.62784780020725,0.000285793644225643,0.00258063806619902
"Gm6975","ENSMUSG00000118059","#N/A",162.274412261722,-0.68191243811228,0.18799087149576,-3.62736994986303,0.000286322908861178,0.00258396795552969
"Snap47","ENSMUSG00000009894","67826",1210.44779831803,-0.479518349263384,0.132287032961794,-3.62483259717432,0.00028914868552298,0.0026080077517759
"Ddx56","ENSMUSG00000004393","52513",2191.2796229431,-0.57485007953101,0.158602097264405,-3.624479684986,0.000289543776945073,0.0026101090754847
"Galk2","ENSMUSG00000027207","69976",660.883409662941,-0.655446569227527,0.180852405053045,-3.62420709326636,0.000289849294306363,0.00261140102872548
"Tada2a","ENSMUSG00000018651","217031",986.363521682584,-0.465378528536291,0.128431693976894,-3.623548939719,0.0002905881897777,0.00261659387887079
"Tom1l2","ENSMUSG00000000538","216810",980.270787460787,-0.497371797555255,0.13728945391553,-3.622796823573,0.000291434735411156,0.0026227497149914
"Siglecg","ENSMUSG00000030468","243958",11.8140985519875,3.16199714992253,0.872945202172542,3.62221722744235,0.000292088676360349,0.00262716630692828
"Dhrs13","ENSMUSG00000020834","70451",441.664266425567,-0.588613045301981,0.162540403896689,-3.62133371882172,0.000293088157796502,0.00263468416556319
"Dnajc22","ENSMUSG00000038009","72778",54.5271500543495,-1.55652803935743,0.42997486156346,-3.62004428281606,0.000294552601231987,0.00264637102669364
