"ensembl_gene_id","sample.shrubr5_3_2002","sample.shrubr5_2_2002","sample.shrubr5_1_2002","sample.jh_2_002_3","sample.jh_2_002_2","sample.jh_2_002_1"
"ENSG00000128602",2435.87441688366,2307.48925117401,1837.99744857627,5574.65426655942,6184.63765391208,5930.47876497709
"ENSG00000128604",45.2684626146521,61.1179062030097,86.8725271099508,34.3005389972891,62.550064767758,66.9959191705501
"ENSG00000128606",2836.82365718486,2686.30495282851,1468.78920835898,168.235976986704,147.253277474097,133.9918383411
"ENSG00000128607",880.220106396013,883.903303860508,864.703394844418,1778.72795085942,1733.15804460663,1847.74745072377
"ENSG00000128609",1353.02404926016,1331.3325039882,1480.85483712425,31.0338209975473,18.2437688905961,18.758857367754
"ENSG00000128610",11.4967524100704,14.9911845403609,13.6743792673071,1.63335899987091,3.90937904798488,10.719347067288
"ENSG00000128617",37.3644453327287,40.9374654756008,18.5006307734155,26.1337439979346,14.3343898426112,9.37942868387701
"ENSG00000128626",765.252582295309,695.936913085214,418.275130529393,457.340519963855,469.125485758185,383.216657655546
"ENSG00000128641",4176.91385998369,3974.39365525798,3371.94105226772,3724.05851970567,3681.33193685243,3643.23808449451
"ENSG00000128645",16.5265815894762,23.0633608313244,13.6743792673071,6.53343599948364,9.12188444529805,10.719347067288
"ENSG00000128652",9.34111133318218,5.7658402078311,8.04375251018063,4.90007699961273,0,0
"ENSG00000128654",654.596340348382,666.531128025275,539.73579343312,1411.22217588847,1389.13268838396,1444.43201731706
"ENSG00000128655",14.370940512588,16.1443525819271,27.3487585346142,135.568796989286,147.253277474097,108.533389056291
"ENSG00000128656",250.054364919031,252.543801103002,259.813206078834,360.972338971471,432.637947976993,379.196902505313
"ENSG00000128683",288.855904303018,305.589531015048,257.40008032578,150.269027988124,169.406425412678,175.529308226841
"ENSG00000128692",141.553764048991,240.435536666557,160.875050203613,2879.61191677241,2294.80550116712,2677.15693005518
"ENSG00000128694",138.679575946474,136.650412925597,129.504415413908,151.902386987995,119.887624138203,147.39102217521
"ENSG00000128699",757.348565013386,776.658675994849,844.594013568966,429.573416966049,282.77841780424,392.596086339423
"ENSG00000128708",1153.26797613518,1147.40220135839,1083.49346312133,1559.85784487672,1456.89525854903,1524.82712032172
"ENSG00000128709",423.942745121345,329.229475867156,284.748838860394,597.809393952753,568.163088307136,690.057967456666
"ENSG00000128710",899.620876088007,877.560879631894,676.479586106191,47.3674109962564,46.9125485758185,34.837877968686
"ENSG00000128713",257.239835175325,197.191735107824,188.223808738227,9.80015399922546,14.3343898426112,10.719347067288
"ENSG00000128714",563.340868093448,518.925618704799,449.645765319097,354.438902971987,346.631608921326,345.698942920038
