"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","entrezgene_id","external_gene_name","gene_biotype","external_gene_source","transcript_count","description"
"ENSG00000163006",99.5834075751521,1.51265353756328,0.262229764067821,2.6234435799744e-09,4.78151180990064e-09,"165055","CCDC138","protein_coding","HGNC Symbol",8,"coiled-coil domain containing 138 [Source:HGNC Symbol;Acc:HGNC:26531]"
"ENSG00000113810",4961.16879218438,0.955427650258169,0.162730541029232,2.62403801547486e-09,4.7822134504104e-09,"10051","SMC4","protein_coding","HGNC Symbol",27,"structural maintenance of chromosomes 4 [Source:HGNC Symbol;Acc:HGNC:14013]"
"ENSG00000141503",4121.72394636135,-0.819708675465326,0.139193912804185,2.63062569573979e-09,4.79383657676719e-09,"50488","MINK1","protein_coding","HGNC Symbol",14,"misshapen like kinase 1 [Source:HGNC Symbol;Acc:HGNC:17565]"
"ENSG00000224272",22.7063119045947,-7.08404136490305,1.34546290540162,2.6402314625982e-09,4.8109573223016e-09,"NA","AC131097.2","lncRNA","Clone-based (Ensembl) gene",3,"novel transcript"
"ENSG00000277206",16.7381957363494,-8.7172305087857,2.8773993445741,2.6443057322803e-09,4.81799679712365e-09,"NA","AC073349.3","unprocessed_pseudogene","Clone-based (Ensembl) gene",1,"novel zinc finger protein pseudogene"
"ENSG00000226093",15.9309621483348,-8.64509573212822,2.86193368967394,2.64460724160939e-09,4.81816162524478e-09,"NA","RPS28P8","processed_pseudogene","HGNC Symbol",1,"ribosomal protein S28 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:36938]"
"ENSG00000125910",14.7870653520298,-8.54043519886323,2.83820794555609,2.65229974110254e-09,4.83179086254157e-09,"8698","S1PR4","protein_coding","HGNC Symbol",2,"sphingosine-1-phosphate receptor 4 [Source:HGNC Symbol;Acc:HGNC:3170]"
"ENSG00000187764",448.300280531655,-1.07318878540008,0.18372950786061,2.65794737180571e-09,4.84169301031871e-09,"10507","SEMA4D","protein_coding","HGNC Symbol",24,"semaphorin 4D [Source:HGNC Symbol;Acc:HGNC:10732]"
"ENSG00000139329",246.791525552285,5.57595620586564,1.02166670036973,2.66191150519753e-09,4.84852717916545e-09,"4060","LUM","protein_coding","HGNC Symbol",3,"lumican [Source:HGNC Symbol;Acc:HGNC:6724]"
"ENSG00000130287",29.0432832519483,-2.58861369812324,0.461002382321635,2.66391584224437e-09,4.85179087981164e-09,"1463","NCAN","protein_coding","HGNC Symbol",4,"neurocan [Source:HGNC Symbol;Acc:HGNC:2465]"
"ENSG00000197822",39.4004422363807,4.31076933785115,0.761425526453775,2.66538065052414e-09,4.85407149421395e-09,"100506658","OCLN","protein_coding","HGNC Symbol",5,"occludin [Source:HGNC Symbol;Acc:HGNC:8104]"
"ENSG00000226554",23.9574928355002,-6.37625160906692,1.06227509766744,2.66872150605628e-09,4.85976804524725e-09,"NA","MTCL1P1","processed_pseudogene","HGNC Symbol",1,"MTCL1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:42040]"
"ENSG00000229875",14.3985813174906,-8.49263699398164,2.8277942695448,2.67378013631828e-09,4.86859152274257e-09,"NA","EIF1P1","processed_pseudogene","HGNC Symbol",1,"eukaryotic translation initiation factor 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49614]"
"ENSG00000204822",31.5115394977162,4.72023128028788,0.823732920865619,2.67408874469945e-09,4.86876513609447e-09,"116540","MRPL53","protein_coding","HGNC Symbol",4,"mitochondrial ribosomal protein L53 [Source:HGNC Symbol;Acc:HGNC:16684]"
"ENSG00000234948",32.0944050448674,2.98615983791039,0.526944872575597,2.67460937565634e-09,4.86932472458008e-09,"NA","LINC01524","lncRNA","HGNC Symbol",37,"long intergenic non-protein coding RNA 1524 [Source:HGNC Symbol;Acc:HGNC:51228]"
"ENSG00000110200",198.650368397931,-1.0927110109008,0.186933729016857,2.68621355854743e-09,4.89006104310963e-09,"25906","ANAPC15","protein_coding","HGNC Symbol",17,"anaphase promoting complex subunit 15 [Source:HGNC Symbol;Acc:HGNC:24531]"
"ENSG00000259877",27.2937324264903,4.00300194991265,0.695833233463364,2.6931004658487e-09,4.90220727438414e-09,"NA","AC009113.1","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript, antisense to ZNF778"
"ENSG00000028116",229.636246471167,1.19470002368863,0.20521381800511,2.70223918682783e-09,4.91845018219559e-09,"7444","VRK2","protein_coding","HGNC Symbol",10,"VRK serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:12719]"
"ENSG00000204952",15.3041242511255,-8.58783826449996,2.84947785309263,2.71896432216668e-09,4.94849772600967e-09,"494188","FBXO47","protein_coding","HGNC Symbol",1,"F-box protein 47 [Source:HGNC Symbol;Acc:HGNC:31969]"
"ENSG00000153896",46.3332922237483,2.62427018144577,0.466792915797226,2.72407104782365e-09,4.95739673350449e-09,"148103","ZNF599","protein_coding","HGNC Symbol",6,"zinc finger protein 599 [Source:HGNC Symbol;Acc:HGNC:26408]"
"ENSG00000130150",703.309895138736,-1.11152639380286,0.190573170346702,2.73025526947115e-09,4.96825504559432e-09,"158747","MOSPD2","protein_coding","HGNC Symbol",6,"motile sperm domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28381]"
"ENSG00000103472",59.8471264858491,-1.82185850273532,0.318714862951154,2.7452848485513e-09,4.99520627181207e-09,"NA","RRN3P2","lncRNA","HGNC Symbol",2,"RRN3 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:37619]"
"ENSG00000177576",28.6227774022832,3.80615806485746,0.670992666636895,2.75023263916092e-09,5.00381026076217e-09,"497661","C18orf32","protein_coding","HGNC Symbol",3,"chromosome 18 open reading frame 32 [Source:HGNC Symbol;Acc:HGNC:31690]"
"ENSG00000173598",1181.54585060024,-0.655575019477843,0.110979899606142,2.75231952971551e-09,5.00720813319029e-09,"11163","NUDT4","protein_coding","HGNC Symbol",7,"nudix hydrolase 4 [Source:HGNC Symbol;Acc:HGNC:8051]"
"ENSG00000161277",88.4923083343717,2.13315028498421,0.37519636086843,2.76757035157155e-09,5.03455228098633e-09,"199745","THAP8","protein_coding","HGNC Symbol",4,"THAP domain containing 8 [Source:HGNC Symbol;Acc:HGNC:23191]"
"ENSG00000167460",16423.7618887601,0.729264448571112,0.122972259722985,2.79202714225251e-09,5.07863753148153e-09,"7171","TPM4","protein_coding","HGNC Symbol",35,"tropomyosin 4 [Source:HGNC Symbol;Acc:HGNC:12013]"
"ENSG00000229369",13.9212818279513,-8.4389821500693,2.81700832466687,2.79256396464048e-09,5.07880469312055e-09,"NA","AL450263.2","processed_pseudogene","Clone-based (Ensembl) gene",1,"density-regulated protein (DENR) pseudogene"
"ENSG00000238188",13.9212818279513,-8.4389821500693,2.81700832466687,2.79256396464048e-09,5.07880469312055e-09,"NA","AL049733.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"novel pseudogene"
"ENSG00000111639",1334.41016271364,0.82860702521722,0.140838218128414,2.7973886064005e-09,5.08717395922602e-09,"51258","MRPL51","protein_coding","HGNC Symbol",7,"mitochondrial ribosomal protein L51 [Source:HGNC Symbol;Acc:HGNC:14044]"
"ENSG00000138756",578.930431139701,-0.750816782569385,0.127483218014885,2.80901930710152e-09,5.1079180231882e-09,"55589","BMP2K","protein_coding","HGNC Symbol",8,"BMP2 inducible kinase [Source:HGNC Symbol;Acc:HGNC:18041]"
"ENSG00000086848",87.1037982682618,1.6065443105952,0.279793510068966,2.82017564779047e-09,5.1277962758089e-09,"79796","ALG9","protein_coding","HGNC Symbol",17,"ALG9 alpha-1,2-mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:15672]"
"ENSG00000234268",145.992469888108,-1.56222369563675,0.271769983280113,2.84959774366736e-09,5.18088050393611e-09,"NA","AP000936.3","processed_pseudogene","Clone-based (Ensembl) gene",1,"ribosomal protein S27 (metallopanstimulin 1) (RPS27) pseudogene"
"ENSG00000177875",40.1418641531377,2.95283564658889,0.524209706530509,2.85266352924034e-09,5.1860414375344e-09,"387856","CCDC184","protein_coding","HGNC Symbol",1,"coiled-coil domain containing 184 [Source:HGNC Symbol;Acc:HGNC:33749]"
"ENSG00000272275",24.5145777860448,8.15641492490059,2.70181512530797,2.85589134772931e-09,5.19149609592007e-09,"NA","AC092687.3","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript"
"ENSG00000182173",436.323344992344,0.68309373870237,0.115804023739876,2.86355278248159e-09,5.20500875987697e-09,"283989","TSEN54","protein_coding","HGNC Symbol",11,"tRNA splicing endonuclease subunit 54 [Source:HGNC Symbol;Acc:HGNC:27561]"
"ENSG00000101276",47.768565755132,-2.01006118855895,0.354792295626499,2.86490115381108e-09,5.20704508729455e-09,"113278","SLC52A3","protein_coding","HGNC Symbol",5,"solute carrier family 52 member 3 [Source:HGNC Symbol;Acc:HGNC:16187]"
"ENSG00000261151",22.540455293524,-6.23701874712375,1.05262657999434,2.87934253607418e-09,5.23287614222046e-09,"NA","AC012182.2","processed_pseudogene","Clone-based (Ensembl) gene",1,"TIMELESS interacting protein (TIPIN) pseudogene"
"ENSG00000174021",2171.85045220288,0.659085614486088,0.111697477984046,2.8801245054652e-09,5.23388063836428e-09,"2787","GNG5","protein_coding","HGNC Symbol",3,"G protein subunit gamma 5 [Source:HGNC Symbol;Acc:HGNC:4408]"
"ENSG00000116151",124.732754452256,1.46114387492349,0.253569627098355,2.88510683145729e-09,5.24251742774354e-09,"79906","MORN1","protein_coding","HGNC Symbol",11,"MORN repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:25852]"
"ENSG00000129317",199.198815190708,1.31429277283034,0.227232913098767,2.90540927460116e-09,5.27898875759208e-09,"83448","PUS7L","protein_coding","HGNC Symbol",8,"pseudouridine synthase 7 like [Source:HGNC Symbol;Acc:HGNC:25276]"
"ENSG00000276672",29.5193045939473,4.65420392013683,0.807005187989288,2.92083077573447e-09,5.30658655180788e-09,"NA","AL161891.1","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript, sense intronic to RFC3"
"ENSG00000233211",15.2608536805956,-8.57366989923723,2.84867158240771,2.93246265879006e-09,5.32729549615477e-09,"NA","GRPEL2P1","processed_pseudogene","HGNC Symbol",1,"GRPEL2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:41969]"
"ENSG00000196230",35348.5922041813,0.816667172096509,0.139136615703906,2.94145431435723e-09,5.34320512386819e-09,"203068","TUBB","protein_coding","HGNC Symbol",4,"tubulin beta class I [Source:HGNC Symbol;Acc:HGNC:20778]"
"ENSG00000182272",637.09009684171,0.811262016708936,0.138032192344014,2.94333977745229e-09,5.34620471948729e-09,"338707","B4GALNT4","protein_coding","HGNC Symbol",5,"beta-1,4-N-acetyl-galactosaminyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:26315]"
"ENSG00000173535",33.8605198732715,2.87755445331768,0.50876656723618,2.94778499554412e-09,5.35385293940113e-09,"8794","TNFRSF10C","protein_coding","HGNC Symbol",3,"TNF receptor superfamily member 10c [Source:HGNC Symbol;Acc:HGNC:11906]"
"ENSG00000183090",23.1918212134551,-6.26832986803597,1.06120383552008,2.95007646775916e-09,5.35758855770755e-09,"166752","FREM3","protein_coding","HGNC Symbol",2,"FRAS1 related extracellular matrix 3 [Source:HGNC Symbol;Acc:HGNC:25172]"
"ENSG00000164944",2701.57925788844,-0.506189529019817,0.0856591278214262,2.96136227048278e-09,5.3776567479416e-09,"25962","VIRMA","protein_coding","HGNC Symbol",9,"vir like m6A methyltransferase associated [Source:HGNC Symbol;Acc:HGNC:24500]"
"ENSG00000120656",768.929120361989,-0.751251431349048,0.127802942186394,2.9637973341644e-09,5.38165061154643e-09,"6883","TAF12","protein_coding","HGNC Symbol",4,"TATA-box binding protein associated factor 12 [Source:HGNC Symbol;Acc:HGNC:11545]"
"ENSG00000254171",16.1662473381969,-8.66442045416735,2.86921386868175,2.97973209825396e-09,5.41015458908365e-09,"NA","AC114321.1","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript"
"ENSG00000106128",21.7412096100714,-4.10770724386853,0.736566074429585,3.01624064214974e-09,5.4760058735808e-09,"2692","GHRHR","protein_coding","HGNC Symbol",12,"growth hormone releasing hormone receptor [Source:HGNC Symbol;Acc:HGNC:4266]"
"ENSG00000227911",24.7222981905519,-6.41942210780928,1.07562798583326,3.02177033015696e-09,5.48560882931643e-09,"NA","LINC02344","lncRNA","HGNC Symbol",1,"long intergenic non-protein coding RNA 2344 [Source:HGNC Symbol;Acc:HGNC:53264]"
"ENSG00000172366",162.4625099718,1.09440069554096,0.18772572935612,3.02620088480017e-09,5.49321509103824e-09,"84331","MCRIP2","protein_coding","HGNC Symbol",11,"MAPK regulated corepressor interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:14142]"
"ENSG00000172780",126.033095301719,-1.22416563600388,0.211049918860016,3.02753903087027e-09,5.49520719309654e-09,"339122","RAB43","protein_coding","HGNC Symbol",8,"RAB43, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:19983]"
"ENSG00000227832",20.7075477341226,-4.68483100474268,0.82398605819187,3.05320381544587e-09,5.54135011579848e-09,"NA","ST13P21","processed_pseudogene","HGNC Symbol",1,"ST13, Hsp70 interacting protein pseudogene 21 [Source:HGNC Symbol;Acc:HGNC:38864]"
"ENSG00000104936",1367.21330288921,0.595685059076859,0.100972665638634,3.06113060603496e-09,5.5552950505388e-09,"1760","DMPK","protein_coding","HGNC Symbol",21,"DM1 protein kinase [Source:HGNC Symbol;Acc:HGNC:2933]"
"ENSG00000164258",841.107656334127,-0.62822004993758,0.106618752136009,3.07094788756646e-09,5.57266833106607e-09,"4724","NDUFS4","protein_coding","HGNC Symbol",6,"NADH:ubiquinone oxidoreductase subunit S4 [Source:HGNC Symbol;Acc:HGNC:7711]"
"ENSG00000250891",16.187610730712,-8.66219008406997,2.869973723729,3.07969123384953e-09,5.58809019780517e-09,"NA","LINC02208","lncRNA","HGNC Symbol",15,"long intergenic non-protein coding RNA 2208 [Source:HGNC Symbol;Acc:HGNC:52978]"
"ENSG00000241411",31.9495681309903,-2.25854413926352,0.400283010383746,3.09399501407058e-09,5.61359820163962e-09,"NA","AC104619.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"ribosomal protein S2 (RPS2) pseudogene"
"ENSG00000260615",19.1573851908425,-5.12583558575706,0.889697027830006,3.09430813692085e-09,5.61372018165153e-09,"NA","RPL23AP97","processed_pseudogene","HGNC Symbol",1,"ribosomal protein L23a pseudogene 97 [Source:HGNC Symbol;Acc:HGNC:51632]"
"ENSG00000235881",14.6953838188903,-8.52805375930364,2.8396677239965,3.10661516653943e-09,5.63559986111206e-09,"NA","AC114776.1","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript"
"ENSG00000142182",16.3289400734943,-8.69279801435256,2.87639612438594,3.11251854475875e-09,5.64586035093296e-09,"29947","DNMT3L","protein_coding","HGNC Symbol",4,"DNA methyltransferase 3 like [Source:HGNC Symbol;Acc:HGNC:2980]"
"ENSG00000225387",13.9489744808799,-8.44398872326564,2.82098378459757,3.11434427527451e-09,5.64872327039938e-09,"NA","AL591896.1","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript"
"ENSG00000139083",813.80567293172,0.820566638805929,0.139897391692727,3.11940002226196e-09,5.65744379633306e-09,"2120","ETV6","protein_coding","HGNC Symbol",5,"ETS variant transcription factor 6 [Source:HGNC Symbol;Acc:HGNC:3495]"
"ENSG00000236699",26.0337668878187,-2.91045195063976,0.519705093153764,3.12020284651263e-09,5.65845031264463e-09,"54848","ARHGEF38","protein_coding","HGNC Symbol",7,"Rho guanine nucleotide exchange factor 38 [Source:HGNC Symbol;Acc:HGNC:25968]"
"ENSG00000146574",615.538690961762,-0.795133853901346,0.135627595791832,3.12329337267877e-09,5.66360505943259e-09,"221960","CCZ1B","protein_coding","HGNC Symbol",15,"CCZ1 homolog B, vacuolar protein trafficking and biogenesis associated [Source:HGNC Symbol;Acc:HGNC:21717]"
"ENSG00000244390",13.8601110471804,-8.4304904798619,2.81817344182934,3.12719328440028e-09,5.67022656523377e-09,"NA","RPS6P22","processed_pseudogene","HGNC Symbol",1,"ribosomal protein S6 pseudogene 22 [Source:HGNC Symbol;Acc:HGNC:35655]"
"ENSG00000149571",166.980510163349,-1.07077063502182,0.184045104474899,3.13075619210961e-09,5.67623601221906e-09,"84623","KIRREL3","protein_coding","HGNC Symbol",9,"kirre like nephrin family adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:23204]"
"ENSG00000101945",651.741720664798,-0.654539720816057,0.111235961332576,3.15593069432458e-09,5.72142442241167e-09,"6839","SUV39H1","protein_coding","HGNC Symbol",4,"suppressor of variegation 3-9 homolog 1 [Source:HGNC Symbol;Acc:HGNC:11479]"
"ENSG00000180773",357.224516373833,1.01220750775287,0.173507602330281,3.16025122222763e-09,5.72880223943599e-09,"120103","SLC36A4","protein_coding","HGNC Symbol",7,"solute carrier family 36 member 4 [Source:HGNC Symbol;Acc:HGNC:19660]"
"ENSG00000185436",45.939435701066,3.43195020973835,0.622247718180599,3.16581081884264e-09,5.73842485066911e-09,"163702","IFNLR1","protein_coding","HGNC Symbol",5,"interferon lambda receptor 1 [Source:HGNC Symbol;Acc:HGNC:18584]"
"ENSG00000224805",22.3496969352635,-6.23814869416385,1.05166017513954,3.17303163506617e-09,5.75105686158787e-09,"NA","LINC00853","lncRNA","HGNC Symbol",1,"long intergenic non-protein coding RNA 853 [Source:HGNC Symbol;Acc:HGNC:43716]"
"ENSG00000261693",26.1859877218833,-6.45431136142018,1.09905950847091,3.17441139252479e-09,5.75310090428999e-09,"NA","AC134682.1","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript, antisense to TSNARE1"
"ENSG00000236109",14.0713160424216,-8.45424736173842,2.82389818483282,3.17516137812764e-09,5.75400335471138e-09,"NA","AC013402.3","lncRNA","Clone-based (Ensembl) gene",2,"novel transcript"
"ENSG00000212933",15.838982063128,-8.63209581940167,2.8639215348307,3.17697245407967e-09,5.7568284091308e-09,"386684","KRTAP12-4","protein_coding","HGNC Symbol",1,"keratin associated protein 12-4 [Source:HGNC Symbol;Acc:HGNC:20532]"
"ENSG00000165282",962.02545839494,0.674791185483428,0.114741300304829,3.21609579758899e-09,5.82725929039339e-09,"84720","PIGO","protein_coding","HGNC Symbol",8,"phosphatidylinositol glycan anchor biosynthesis class O [Source:HGNC Symbol;Acc:HGNC:23215]"
"ENSG00000164651",82.3038177988206,-1.76432818057518,0.310348899140531,3.23588140724628e-09,5.86264364157071e-09,"221833","SP8","protein_coding","HGNC Symbol",3,"Sp8 transcription factor [Source:HGNC Symbol;Acc:HGNC:19196]"
"ENSG00000232490",14.1353049226326,-8.45389110598898,2.82467147449987,3.25161685025281e-09,5.89021762209566e-09,"NA","OSBPL10-AS1","lncRNA","HGNC Symbol",8,"OSBPL10 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40767]"
"ENSG00000258913",14.1353049226326,-8.45389110598898,2.82467147449987,3.25161685025281e-09,5.89021762209566e-09,"NA","LINC02691","lncRNA","HGNC Symbol",4,"long intergenic non-protein coding RNA 2691 [Source:HGNC Symbol;Acc:HGNC:20358]"
"ENSG00000048545",14.2822224855956,-8.47702819003992,2.82985838777287,3.25752261997433e-09,5.90044758917914e-09,"2978","GUCA1A","protein_coding","HGNC Symbol",3,"guanylate cyclase activator 1A [Source:HGNC Symbol;Acc:HGNC:4678]"
"ENSG00000203697",28.3175214278856,-3.86624752660604,0.706620246095324,3.26236596892534e-09,5.90875169143716e-09,"388743","CAPN8","protein_coding","HGNC Symbol",9,"calpain 8 [Source:HGNC Symbol;Acc:HGNC:1485]"
"ENSG00000168916",795.138837996985,0.771048328877025,0.131505708493429,3.27565019492268e-09,5.93234126210414e-09,"57507","ZNF608","protein_coding","HGNC Symbol",10,"zinc finger protein 608 [Source:HGNC Symbol;Acc:HGNC:29238]"
"ENSG00000071051",1134.729745235,1.00642723646584,0.172731521794338,3.27620614742719e-09,5.9328774764625e-09,"8440","NCK2","protein_coding","HGNC Symbol",6,"NCK adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:7665]"
"ENSG00000115594",259.12270768661,-0.956519155193062,0.164104837075145,3.29041820849371e-09,5.95814147366048e-09,"3554","IL1R1","protein_coding","HGNC Symbol",13,"interleukin 1 receptor type 1 [Source:HGNC Symbol;Acc:HGNC:5993]"
"ENSG00000236998",23.279469339553,-6.2912624562,1.06510284159139,3.29831624103312e-09,5.97196921110208e-09,"NA","AL354794.2","processed_pseudogene","Clone-based (Ensembl) gene",1,"adaptor-related protein complex 3, mu 2 subunit (AP3M2) pseudogene"
"ENSG00000163001",731.24703360747,-0.85857139922514,0.146911664952014,3.29911446512525e-09,5.97294078023865e-09,"112942","CFAP36","protein_coding","HGNC Symbol",7,"cilia and flagella associated protein 36 [Source:HGNC Symbol;Acc:HGNC:30540]"
"ENSG00000084093",985.393941686787,0.732088944913414,0.124794007609401,3.3140871292574e-09,5.9995725288198e-09,"5978","REST","protein_coding","HGNC Symbol",11,"RE1 silencing transcription factor [Source:HGNC Symbol;Acc:HGNC:9966]"
"ENSG00000167751",14.8697967800488,-8.54521027804987,2.84539932567292,3.32689120729656e-09,6.02227452129563e-09,"3817","KLK2","protein_coding","HGNC Symbol",23,"kallikrein related peptidase 2 [Source:HGNC Symbol;Acc:HGNC:6363]"
"ENSG00000116191",436.335047511518,0.79808152933912,0.136185652502276,3.32940701169557e-09,6.02635075533258e-09,"55103","RALGPS2","protein_coding","HGNC Symbol",9,"Ral GEF with PH domain and SH3 binding motif 2 [Source:HGNC Symbol;Acc:HGNC:30279]"
"ENSG00000213071",30.5185799079394,4.14474709835051,0.731105219397582,3.33200849936102e-09,6.03058142067639e-09,"NA","LPAL2","transcribed_unprocessed_pseudogene","HGNC Symbol",6,"lipoprotein(a) like 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:21210]"
"ENSG00000255581",19.3023022695531,-4.07895386957606,0.733412848003131,3.33657533790763e-09,6.03836820962594e-09,"NA","AC006511.3","processed_pseudogene","Clone-based (Ensembl) gene",1,"heat shock 60kDa protein 1 (chaperonin) (HSPD1) pseudogene"
"ENSG00000256050",27.5645807834699,3.6063563876203,0.6347486406265,3.33759539306857e-09,6.0397354806401e-09,"NA","AL583722.1","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript"
"ENSG00000006740",100.517698632921,1.60534979935357,0.280595347825233,3.33864905558214e-09,6.04116334619484e-09,"9912","ARHGAP44","protein_coding","HGNC Symbol",12,"Rho GTPase activating protein 44 [Source:HGNC Symbol;Acc:HGNC:29096]"
"ENSG00000185129",1986.62015041342,-0.826635326346712,0.141390225396145,3.36754620154002e-09,6.09296875742262e-09,"5813","PURA","protein_coding","HGNC Symbol",4,"purine rich element binding protein A [Source:HGNC Symbol;Acc:HGNC:9701]"
"ENSG00000198018",465.151917608463,-0.82816801892124,0.141579860652637,3.37221166680848e-09,6.10092656733795e-09,"57089","ENTPD7","protein_coding","HGNC Symbol",2,"ectonucleoside triphosphate diphosphohydrolase 7 [Source:HGNC Symbol;Acc:HGNC:19745]"
"ENSG00000221955",872.850280662819,-1.37887048952193,0.23985192520826,3.37355775457276e-09,6.10287825173504e-09,"84561","SLC12A8","protein_coding","HGNC Symbol",16,"solute carrier family 12 member 8 [Source:HGNC Symbol;Acc:HGNC:15595]"
"ENSG00000237406",28.6589730146861,-3.22089353504452,0.580581972951498,3.39318612199815e-09,6.13790025871309e-09,"NA","NDUFA9P1","processed_pseudogene","HGNC Symbol",1,"NADH:ubiquinone oxidoreductase subunit A9 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:19252]"
"ENSG00000197779",129.281078368425,1.31174459816723,0.227691453789748,3.41410482894202e-09,6.17525061359105e-09,"347344","ZNF81","protein_coding","HGNC Symbol",5,"zinc finger protein 81 [Source:HGNC Symbol;Acc:HGNC:13156]"
"ENSG00000143590",52.45076936528,-1.89348295795769,0.334679458454301,3.41621067910977e-09,6.17808062453074e-09,"1944","EFNA3","protein_coding","HGNC Symbol",3,"ephrin A3 [Source:HGNC Symbol;Acc:HGNC:3223]"
"ENSG00000248334",31.7438616024847,3.09199110180683,0.548933343049019,3.41602089654429e-09,6.17808062453074e-09,"NA","WHAMMP2","transcribed_unprocessed_pseudogene","HGNC Symbol",3,"WAS protein homolog associated with actin, golgi membranes and microtubules pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:32360]"
"ENSG00000146733",628.323137273195,0.67512566542366,0.115085466993918,3.41868035011234e-09,6.18205721925265e-09,"5723","PSPH","protein_coding","HGNC Symbol",12,"phosphoserine phosphatase [Source:HGNC Symbol;Acc:HGNC:9577]"
"ENSG00000236195",14.1813935926025,-8.46195093218956,2.8277995978784,3.42032228967375e-09,6.18453650192077e-09,"NA","RNMTL1P2","processed_pseudogene","HGNC Symbol",1,"RNA methyltransferase like 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:44906]"
"ENSG00000250080",13.6001485585628,-8.39918331873112,2.81371629310141,3.43304709357165e-09,6.20705354765508e-09,"NA","AC011416.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"RNA binding motif protein 15B pseudogene"
"ENSG00000030582",8076.65825749281,-0.521880340989325,0.0886632258666041,3.4374404816879e-09,6.2145047669413e-09,"2896","GRN","protein_coding","HGNC Symbol",22,"granulin precursor [Source:HGNC Symbol;Acc:HGNC:4601]"
"ENSG00000246211",22.9627632322389,-7.0824507229248,1.35718414260703,3.45156891552924e-09,6.23955327749882e-09,"NA","P4HA3-AS1","lncRNA","HGNC Symbol",1,"P4HA3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53160]"
"ENSG00000259479",30.7272186129107,3.17196449175517,0.562277645881719,3.4601180738417e-09,6.25451271779937e-09,"NA","SORD2P","transcribed_unprocessed_pseudogene","HGNC Symbol",4,"sorbitol dehydrogenase 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:49919]"
"ENSG00000065361",45.7314338862785,-1.88458731945504,0.33329731505517,3.46365006943102e-09,6.25990588070853e-09,"2065","ERBB3","protein_coding","HGNC Symbol",23,"erb-b2 receptor tyrosine kinase 3 [Source:HGNC Symbol;Acc:HGNC:3431]"
"ENSG00000250423",16.7431130785961,-4.28915664796203,0.765268226270532,3.46348405324466e-09,6.25990588070853e-09,"57481","KIAA1210","protein_coding","HGNC Symbol",1,"KIAA1210 [Source:HGNC Symbol;Acc:HGNC:29218]"
"ENSG00000156171",425.948728686673,-0.777867353417688,0.13298849308949,3.46487270019576e-09,6.26161986428159e-09,"128338","DRAM2","protein_coding","HGNC Symbol",11,"DNA damage regulated autophagy modulator 2 [Source:HGNC Symbol;Acc:HGNC:28769]"
"ENSG00000237920",13.7224901201046,-8.40984542297523,2.81654928000253,3.47735198996846e-09,6.28367468188854e-09,"NA","AL162591.1","unprocessed_pseudogene","Clone-based (Ensembl) gene",1,"mitochondrial ribosomal protein S33 (MRPS33) pseudogene"
"ENSG00000134121",15.2859254888172,-8.5869657263777,2.85599720645614,3.4821593317766e-09,6.29186367585753e-09,"10752","CHL1","protein_coding","HGNC Symbol",16,"cell adhesion molecule L1 like [Source:HGNC Symbol;Acc:HGNC:1939]"
"ENSG00000197776",83.0799041084103,-1.54798593117983,0.271176739220266,3.49078816805476e-09,6.30695583069723e-09,"122773","KLHDC1","protein_coding","HGNC Symbol",6,"kelch domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19836]"
"ENSG00000165671",3689.9016006307,-0.421187425032794,0.0715090750421662,3.49570995424864e-09,6.31534844152064e-09,"64324","NSD1","protein_coding","HGNC Symbol",17,"nuclear receptor binding SET domain protein 1 [Source:HGNC Symbol;Acc:HGNC:14234]"
