"ensembl_gene_id","sample.shrubr5_3_jw","sample.shrubr5_2_jw","sample.shrubr5_1_jw","sample.jw23.3_3","sample.jw23.3_2","sample.jw23.3_1"
"ENSMUSG00000000148",1328.89698852483,1280.36630648858,1499.33506826687,1484.68644856827,1337.6396081154,1232.70746673852
"ENSMUSG00000000149",14277.1003770631,14098.3278783504,14083.7409913838,9597.0726281436,8894.93153228127,7983.48942524288
"ENSMUSG00000000167",29.5515661103506,41.595656657497,32.3809275214704,23.2127337174526,29.7489348905728,32.0622065270798
"ENSMUSG00000000168",5228.78022865016,5285.24812404321,5415.46481790894,4059.44287250811,3940.67141104052,3599.40455380323
"ENSMUSG00000000171",7516.25614287949,7379.32946389407,7570.26835842861,10986.122613796,9998.8295091136,8494.7972451221
"ENSMUSG00000000184",21824.7550589349,21758.4280246825,23233.806116769,17065.0733197224,17344.6915031643,16395.5999272162
"ENSMUSG00000000194",3512.94242136793,4111.47068773946,4030.9348563091,2505.11822278748,2816.58665696102,2738.78743123424
"ENSMUSG00000000223",36.9394576379383,18.1980997876549,35.3246482052404,55.7105609218862,107.308657998138,75.0930626555291
"ENSMUSG00000000253",220.713259386681,262.57258265045,203.116727180132,200.55801931879,152.994522294374,149.34238303403
"ENSMUSG00000000266",989.977464696746,1064.58883757781,1022.45231749613,1183.84941959008,1013.58871020023,1134.83336260322
"ENSMUSG00000000275",10651.4926098995,10593.8938049563,11366.686800264,7870.04523956513,7928.09114833765,7830.77207310074
"ENSMUSG00000000276",798.815771420415,816.314761903378,819.335590315993,1394.62104174455,1382.26301045126,1199.80151793441
"ENSMUSG00000000278",32710.8132248353,31274.7343493555,32735.1552437507,35673.3291769811,34425.892440155,34287.9986538808
"ENSMUSG00000000282",8471.14112282019,7830.3823657738,8065.7946735299,8412.29469920482,9602.53119789275,10291.9682951926
"ENSMUSG00000000290",45.2508356064744,46.7951137396841,54.9494527637073,9.28509348698104,28.6864729301952,31.2184642500514
"ENSMUSG00000000295",404.487061135424,397.758466787315,337.546638405631,359.333117946166,285.802267341574,302.059735176173
"ENSMUSG00000000296",92.3486440948457,93.5902274793682,100.086503248181,104.921556402886,103.058810156627,95.3428773042111
"ENSMUSG00000000301",196.702611922021,243.074618592248,162.885877835275,76.1377665932445,97.7465003547392,75.9368049325575
"ENSMUSG00000000317",1219.00210205196,1388.25504094396,1328.59926860821,845.872016663972,889.280660836051,811.680070501337
"ENSMUSG00000000325",324.143740772908,335.364981801069,299.27826951662,502.323557645674,528.043594307667,458.995798703459
"ENSMUSG00000000326",5241.70903882344,5603.71487032717,5339.90932035884,5556.19994260945,5671.42194449563,5270.01426231949
"ENSMUSG00000000339",3288.53521621745,3253.56026917859,3458.87180342979,3362.13235163583,3413.69027869323,2995.28508345088
"ENSMUSG00000000340",3606.21455190372,3838.49919092464,3728.71286610871,2447.5506431682,2648.71766722136,2682.25669867334
"ENSMUSG00000000346",9653.20376723422,9556.60211705993,8970.49816367522,10843.1321740965,10109.3255529929,9964.5962917056
"ENSMUSG00000000355",823.749905326024,851.411097208141,880.172484447241,714.95219849754,707.599665611482,575.43223293338
"ENSMUSG00000000374",4706.08690307334,4936.88449953667,5434.10838223949,7463.35814483536,7067.4969604318,6890.84317649108
"ENSMUSG00000000378",4585.11017930909,4202.46118667774,4408.71234405959,3645.32770298875,3253.25852267621,3279.62623080946
"ENSMUSG00000000384",5386.69641005235,5125.36481876595,5615.6378244053,4523.69754685716,4564.33658178217,4051.65041429046
"ENSMUSG00000000386",51.7152406931136,66.2930777978858,51.024491852014,5.57105609218862,8.4996956830208,1.68748455405683
"ENSMUSG00000000399",6885.5149037117,6639.70669395295,6939.3308918739,7606.34858453487,6918.75228597893,6366.0354801794
"ENSMUSG00000000409",615.041969671672,644.732678191203,589.72537698193,432.685356493316,467.483262566144,423.558623068265
"ENSMUSG00000000420",3973.76215540121,4309.05005686257,4005.4226103831,3629.54304406089,3217.13481602337,3505.74916105307
"ENSMUSG00000000439",1363.98947328087,1355.75843418029,1437.5169339077,1267.41526097291,1136.83429760403,1130.61465121808
"ENSMUSG00000000441",6002.66186616497,6313.44076204571,6197.51327956385,5629.5521811566,5534.36435160692,5344.26358269799
"ENSMUSG00000000486",224.407205150475,231.375840157327,181.529442165819,334.263365531317,432.422017873683,373.777828723589
"ENSMUSG00000000489",0,1.29986427054678,2.94372068377004,41.7829206914147,30.8113968509504,25.3122683108525
"ENSMUSG00000000530",20.316701700866,41.595656657497,19.6248045584669,20.4272056713583,35.0612446924608,23.6247837567957
"ENSMUSG00000000531",1646.5763242111,1632.62952380676,1643.5773817716,2358.41374569318,2176.9845568137,2720.22510113962
"ENSMUSG00000000532",1013.98811216141,1095.78558007094,1248.1375699185,2079.86094108375,2205.6710297439,2068.85606327368
"ENSMUSG00000000538",7434.98933607603,7242.84371548666,7331.82698304324,7337.08087341241,8933.18016285486,7525.33736881645
"ENSMUSG00000000552",1761.08864288871,1611.83169547801,1546.43459920719,1987.01000621394,1949.6176972929,2151.54280642246
"ENSMUSG00000000555",9864.68216221142,9560.50170987157,10626.8316684098,12197.827313847,13002.4094711011,11944.0156736143
"ENSMUSG00000000560",10.158350850433,10.3989141643742,21.5872850143136,32.4978272044336,10.624619603776,18.5623300946252
"ENSMUSG00000000561",6805.17158334918,7493.71751970219,7911.73995774593,4564.55195819988,5019.07030082378,4686.98834889286
"ENSMUSG00000000563",23336.5023627675,22747.6247345686,22495.9134653706,27908.2054938189,26461.6775851645,27560.8414791332
"ENSMUSG00000000567",6974.16960204275,6348.53709735047,6398.66752628813,7291.58391532621,8586.81756377176,9502.22552389403
"ENSMUSG00000000568",18368.1453104648,15733.5571306982,16387.6930465478,17395.622647859,18679.1437253986,21264.8366079472
"ENSMUSG00000000579",113.58883223666,105.289005914289,112.842626211185,111.421121843772,108.371119958515,114.748949675865
"ENSMUSG00000000581",1210.69072408343,1407.75300500216,1380.60500068815,1228.41786832759,1144.27153132668,1042.02171213009
"ENSMUSG00000000594",354.618793324207,289.869732331932,235.497654701603,286.909388747714,200.805310511366,210.091826980076
"ENSMUSG00000000600",1591.16713775419,1601.43278131363,1669.08962769761,1812.4502486587,1940.0555396495,2155.7615178076
"ENSMUSG00000000605",2227.44929556768,2545.1342417306,2301.98957470817,2049.22013257671,2195.04641014012,2168.41765196303
