"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"R-MMU-9843940","Regulation of endogenous retroelements by KRAB-ZFP proteins",83,0.333520555814148,1.35886392125905,0.0298999726275625,0.426514315422583,0.426514315422583,1743,"tags=17%, list=14%, signal=15%","378466/100041677/626848/232440/319615/210503/73233/104348/320332/631624/319190/237412/15078/108168395",0.352487857583619
"R-MMU-9018682","Biosynthesis of maresins",1,-0.987163029525032,-1.29980354197975,0.0313439523339641,0.44063237339051,0.44063237339051,162,"tags=100%, list=1%, signal=99%","56448",0.321775918075361
"R-MMU-189200","Cellular hexose transport",9,-0.705951562017622,-1.57976005073972,0.0338500160660523,0.457816661855131,0.457816661855131,879,"tags=33%, list=7%, signal=31%","20527/19729/170441",0.321775918075361
"R-MMU-9856649","Transcriptional and post-translational regulation of MITF-M expression and activity",27,-0.511241807444185,-1.49470608445511,0.0339822676840922,0.457816661855131,0.457816661855131,3329,"tags=48%, list=27%, signal=35%","231872/56637/216443/104458/13722/105148/17342/328572/15254/26417/17311/12977/21386",0.321775918075361
"R-MMU-202733","Cell surface interactions at the vascular wall",60,0.361949959033082,1.3765666434841,0.0334989600092106,0.457816661855131,0.457816661855131,2054,"tags=32%, list=16%, signal=27%","13052/16456/67374/19124/21824/20779/330836/20340/20539/17096/22612/16400/16818/19128/16410/16412/16653/20662/16401",0.321775918075361
"R-MMU-5368287","Mitochondrial translation",100,-0.367072684091244,-1.39517732431318,0.0346260387811634,0.460099419420939,0.460099419420939,3638,"tags=38%, list=29%, signal=27%","17718/17720/79044/70316/67840/67270/66448/78523/69089/19935/17705/66407/17711/65111/66047/67707/218506/320806/27397/216767/60441/68463/66242/66163/67036/94064/24030/50529/239555/64660/66258/64656/68572/68537/56282/67212/121022/107732",0.287857117255149
"R-MMU-983705","Signaling by the B Cell Receptor (BCR)",73,0.339713445101982,1.34957774771766,0.0351744435997468,0.461070409348033,0.461070409348033,1231,"tags=22%, list=10%, signal=20%","16439/240168/18707/20866/26444/57296/59029/19182/19697/17096/240354/16150/18019/67089/17463/234779",0.321775918075361
"R-MMU-2028269","Signaling by Hippo",19,0.528928467062686,1.57295450476075,0.0386327674316574,0.48381733540235,0.48381733540235,772,"tags=26%, list=6%, signal=25%","21873/211652/58231/12367/50523",0.321775918075361
"R-MMU-211958","Miscellaneous substrates",3,-0.875633621009887,-1.41969738754715,0.0383412095622883,0.48381733540235,0.48381733540235,1281,"tags=67%, list=10%, signal=60%","74134/56448",0.321775918075361
"R-MMU-5389840","Mitochondrial translation elongation",82,-0.383323800722555,-1.39782652128477,0.038863976083707,0.48381733540235,0.48381733540235,3475,"tags=38%, list=28%, signal=27%","79044/67840/67270/66448/78523/69089/19935/66407/65111/66047/67707/218506/27397/216767/60441/68463/66242/66163/67036/94064/24030/50529/64660/66258/64656/68572/68537/56282/67212/121022/107732",0.282013350011725
"R-MMU-6811434","COPI-dependent Golgi-to-ER retrograde traffic",80,-0.378046484276814,-1.395569653367,0.0389048991354467,0.48381733540235,0.48381733540235,2194,"tags=31%, list=18%, signal=26%","16568/71116/108124/232943/16565/53857/66913/72772/11840/26934/19324/68137/66251/22142/11842/16562/16564/105785/18195/56447/66111/22151/73710/269152/56358",0.276500599254472
"R-MMU-70326","Glucose metabolism",57,-0.409745870473939,-1.42071951629632,0.0401234567901235,0.492655102359744,0.492655102359744,1505,"tags=19%, list=12%, signal=17%","103468/18141/74551/72787/18642/67980/170762/445007/223921/68401/13808",0.282013350011725
"R-MMU-5173214","O-glycosylation of TSR domain-containing proteins",19,-0.561184935294364,-1.52647263441981,0.0421657140203582,0.498789543899359,0.498789543899359,1977,"tags=47%, list=16%, signal=40%","108153/21826/207596/66548/224697/269959/229595/239337/216725",0.321775918075361
"R-MMU-500792","GPCR ligand binding",90,-0.375140933582583,-1.37539533914588,0.042042042042042,0.498789543899359,0.498789543899359,1151,"tags=23%, list=9%, signal=21%","235044/229791/11541/15199/16952/14708/18442/12266/18619/108073/26364/20315/14706/13610/19222/78134/13609/12672/20312/13617/20306",0.271288554688953
"R-MMU-8878159","Transcriptional regulation by RUNX3",67,-0.378746276023674,-1.37008111228279,0.0418604651162791,0.498789543899359,0.498789543899359,1852,"tags=27%, list=15%, signal=23%","22187/21415/12443/21677/26446/19175/328572/75788/19184/12399/433586/22123/14534/12387/18128/333639/16842/21414",0.276500599254472
"R-MMU-418597","G alpha (z) signalling events",22,-0.537631368312935,-1.50099731916168,0.0431177446102819,0.501224235786057,0.501224235786057,3972,"tags=73%, list=32%, signal=50%","14697/14707/11551/14696/14700/66066/11513/58175/14709/11515/11514/19734/14708/104111/104110/14706",0.282013350011725
"R-MMU-9709957","Sensory Perception",49,0.395468312226418,1.43817391474017,0.04340498536704,0.501224235786057,0.501224235786057,1509,"tags=27%, list=12%, signal=23%","105349/14725/23888/73582/241452/18587/102294/11603/65107/18108/212541/83771/14272",0.321775918075361
"R-MMU-77387","Insulin receptor recycling",21,0.507437554414265,1.49785228104247,0.0439321417809545,0.501343265029717,0.501343265029717,1706,"tags=43%, list=14%, signal=37%","66144/16337/11966/27060/11972/11974/114143/108664/11973",0.321775918075361
"R-MMU-193648","NRAGE signals death through JNK",41,-0.450874109847381,-1.45000823773668,0.0446678370628889,0.502851218247797,0.502851218247797,2285,"tags=32%, list=18%, signal=26%","442801/52666/223435/269608/213649/14163/53972/71704/236915/109934/328967/224014/72754",0.321775918075361
"R-MMU-5173105","O-linked glycosylation",66,-0.393106746296128,-1.37583607545029,0.0451010886469673,0.502851218247797,0.502851218247797,2200,"tags=32%, list=18%, signal=26%","20443/56386/108153/20442/75847/210004/21826/171212/218476/20441/207596/66548/216395/224697/20440/269959/98388/271786/229595/239337/216725",0.266350657088526
"R-MMU-442755","Activation of NMDA receptors and postsynaptic events",23,-0.53444101494733,-1.5452890166875,0.0472636629727028,0.503783944205372,0.503783944205372,1662,"tags=43%, list=13%, signal=38%","12325/207565/14802/14811/19088/18749/19084/108058/13385/14799",0.321775918075361
"R-MMU-6788467","IL-6-type cytokine receptor ligand interactions",11,-0.657912848022529,-1.54439464448236,0.0462633451957295,0.503783944205372,0.503783944205372,1098,"tags=45%, list=9%, signal=41%","16195/16157/18414/16878/12931",0.282013350011725
