"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"hsa05142","Chagas disease",85,-0.235009214468891,-1.01147206660727,0.408668730650155,0.53225867163533,0.0661951481639823,2557,"tags=25%, list=17%, signal=21%","2778/6352/5332/4792/5291/23236/1147/5518/2771/2773/5331/2775/6416/5519/4790/5295/7043/5290/5515/5595/718",0.117249716749792
"hsa05214","Glioma",71,0.271174564094615,1.03667767900701,0.411392405063291,0.532661061779709,0.0662451920179322,2354,"tags=24%, list=15%, signal=20%","1026/1956/1021/1643/5578/4616/25759/5293/814/4193/7039/5605/6464/5336/1870/595/53358",0.0770736734944102
"hsa04936","Alcoholic liver disease",117,-0.2224497823154,-1.02524754178159,0.42156862745098,0.543807857715577,0.0676314800163248,2433,"tags=19%, list=16%, signal=16%","4792/32/1147/31/51094/929/29110/131/9663/6720/5571/53632/6416/6934/51/5562/4790/2308/223/1499/718/217",0.118815039412263
"hsa04918","Thyroid hormone synthesis",63,-0.243020319167053,-1.00794839389306,0.427374301675978,0.548504291222688,0.0682155590147755,2557,"tags=27%, list=17%, signal=23%","2778/5332/480/111/23236/2876/476/5568/483/5331/7184/196883/9601/1386/112/3710/3708",0.107554375265169
"hsa05167","Kaposi sarcoma-associated herpesvirus infection",165,0.228109944490309,1.00763814792476,0.428370786516854,0.548504291222688,0.0682155590147755,3027,"tags=24%, list=20%, signal=20%","3133/1026/1021/54205/3454/100507436/5610/5879/7132/7297/57580/1827/3106/2791/22863/1387/4277/6773/55970/5293/51176/6233/3459/148022/6300/5605/5336/637/1870/595/3709/355/5294/3661/3725/3107/2247/6772/3455/9976",0.0689567351672811
"hsa01522","Endocrine resistance",95,-0.22856127107055,-1.00651426879529,0.438438438438438,0.559331390213743,0.0695620874230342,2821,"tags=24%, list=18%, signal=20%","5602/5604/5469/2778/111/5291/673/5568/3265/581/596/6198/9611/196883/4318/4313/2099/5747/6714/5295/112/5290/5595",0.110564716336619
"hsa04612","Antigen processing and presentation",52,0.27829505230763,1.01413985232847,0.441033925686591,0.560581583198708,0.0697175695490821,3109,"tags=31%, list=20%, signal=25%","3133/1514/567/3304/3320/3106/6891/8625/1508/55080/3306/6890/3115/3107/3111/5993",0.0745500777420554
"hsa00140","Steroid hormone biosynthesis",32,-0.283966608764455,-1.01002570785241,0.444730077120823,0.563216557521626,0.0700452720835997,3431,"tags=41%, list=22%, signal=32%","1585/6716/3284/54577/6783/51144/54578/9420/3293/79154/10170/7923/8630",0.0999276973731092
"hsa04727","GABAergic synapse",75,-0.239716327421417,-1.01349658108822,0.447293447293447,0.564403004403004,0.0701928263298466,4453,"tags=41%, list=29%, signal=30%","5582/2792/2556/2566/92745/2790/5579/11345/2557/2554/5334/108/140679/23710/779/774/2567/111/778/6539/5568/2771/2773/57468/2783/2775/196883/6714/112/775/11337",0.105920292736253
"hsa04068","FoxO signaling pathway",118,-0.216628539347644,-0.991924141623147,0.454248366013072,0.571102112342522,0.0710259709383889,1510,"tags=15%, list=10%, signal=14%","114907/26260/4089/5571/53632/1901/4303/6774/5562/2308/5295/7043/10912/5290/2033/11337/5728/5595",0.11378726182188
"hsa04330","Notch signaling pathway",59,-0.245002762410228,-1.00439611243628,0.46,0.574172661870504,0.0714078444367109,647,"tags=10%, list=4%, signal=10%","2648/23220/2033/55851/8850/3516",0.104343952581949
"hsa03083","Polycomb repressive complex",82,-0.230085245772186,-0.983378539157801,0.459154929577465,0.574172661870504,0.0714078444367109,2441,"tags=23%, list=16%, signal=20%","2145/85015/3065/6045/5252/1460/8473/23429/84678/7321/7322/10336/4149/5931/10138/2033/22992/121536/23512",0.103576326612592
"hsa04722","Neurotrophin signaling pathway",113,-0.219454539443317,-0.993179589630409,0.463667820069204,0.576676464387146,0.0717192335927641,2821,"tags=23%, list=18%, signal=19%","5602/3667/998/5604/396/6197/801/4792/5291/673/818/3265/581/5580/7531/2889/596/9500/5906/817/1398/4790/5295/5290/5595/9252",0.116234148779716
"hsa05330","Allograft rejection",19,0.343036573002938,0.999740301410414,0.467320261437909,0.578469002211097,0.0719421652483094,3052,"tags=37%, list=20%, signal=30%","3133/3106/958/355/3115/3107/3111",0.0721797965581253
"hsa00230","Purine metabolism",113,0.235231654045855,0.992374441006526,0.468443197755961,0.578469002211097,0.0719421652483094,1447,"tags=16%, list=9%, signal=15%","5137/955/6241/4833/131870/84284/4907/2987/51020/9583/9060/11164/204/2618/5152/109/205/4830",0.0645031249656493
"hsa04964","Proximal tubule bicarbonate reclamation",19,-0.319003644277025,-0.989691405682182,0.471794871794872,0.58054191671213,0.072199966369906,5455,"tags=58%, list=35%, signal=37%","478/2744/5106/486/4190/1468/477/480/476/483/2747",0.096240602328129
"hsa04622","RIG-I-like receptor signaling pathway",54,0.26494808029212,0.985672082836299,0.476345840130506,0.584070694435638,0.0726388281051741,3217,"tags=20%, list=21%, signal=16%","57506/103/9140/7706/6300/9636/9755/3661/8737/340061/7187",0.0711327399327894
"hsa00564","Glycerophospholipid metabolism",92,-0.220186046325338,-0.981017156218294,0.479750778816199,0.586174367074722,0.0729004545087513,2341,"tags=20%, list=15%, signal=17%","1103/259230/375775/283748/9663/10162/123745/9489/9468/1119/10390/11145/8611/5833/162466/5321/8398/23761",0.107140237276725
"hsa00120","Primary bile acid biosynthesis",12,-0.351988539298206,-0.984358613713607,0.48314606741573,0.587964913266118,0.073123138471926,3168,"tags=33%, list=21%, signal=27%","570/9420/6342/80270",0.0873098257637931
"hsa04060","Cytokine-cytokine receptor interaction",180,0.221402711424269,0.980753440461614,0.484605087014726,0.587964913266118,0.073123138471926,1591,"tags=13%, list=10%, signal=12%","8795/8793/3624/9180/3454/3460/9518/7040/3976/7132/268/27242/51330/7046/3588/970/3575/3977/655/55504/3459/3566/9466/958",0.060640400949416
"hsa04623","Cytosolic DNA-sensing pathway",63,0.259653999045093,0.985225491444106,0.487577639751553,0.589510247365118,0.0733153262653759,3145,"tags=22%, list=20%, signal=18%","57506/103/3428/85364/1687/840/661/115004/3661/79844/8737/340061/29108/10622",0.0675188953767744
"hsa05161","Hepatitis B",143,0.229050188319798,0.983454714488716,0.497737556561086,0.59970462543992,0.0745831653877106,2622,"tags=22%, list=17%, signal=18%","1026/57506/3654/54205/1643/3454/332/7040/9586/7297/4615/5578/4088/1387/7046/6773/5293/64764/148022/7099/10488/6300/5605/637/1870/148327/7529/90993/355/3661/3725",0.0650877566917313
"hsa04940","Type I diabetes mellitus",27,-0.286584436448362,-0.960722712540906,0.525333333333333,0.630763552479815,0.078445855441972,943,"tags=15%, list=6%, signal=14%","1363/3134/3127/3135",0.0922597260527354
"hsa05144","Malaria",34,-0.273692331629979,-0.96269408826345,0.537688442211055,0.640167097841299,0.0796153414675499,1057,"tags=15%, list=7%, signal=14%","4035/7059/7043/7412/3082",0.0875697115548511
"hsa00600","Sphingolipid metabolism",52,0.263259482752019,0.959348471158148,0.536348949919225,0.640167097841299,0.0796153414675499,3500,"tags=31%, list=23%, signal=24%","55627/57704/64781/2720/2760/10558/10825/55304/5660/9334/3074/55331/7368/4758/56848/9331",0.0647943366000727
"hsa04659","Th17 cell differentiation",85,-0.222448182864884,-0.957409792394167,0.538699690402477,0.640167097841299,0.0796153414675499,2454,"tags=21%, list=16%, signal=18%","6097/4792/5532/3561/1147/6258/3716/4772/4089/6774/3718/6776/4790/3717/3127/4775/5530/5595",0.0995791200495904
"hsa03020","RNA polymerase",32,0.288026421651863,0.94755999804611,0.543230016313214,0.643347493722475,0.0800108761723725,4084,"tags=34%, list=26%, signal=25%","27297/221830/661/81488/5439/10849/5433/10622/84172/64425/5441",0.0646484568421928
"hsa04913","Ovarian steroidogenesis",40,-0.252968897841235,-0.952164526595203,0.547738693467337,0.644289242824291,0.0801279982121816,3748,"tags=38%, list=24%, signal=28%","255189/100137049/108/6770/3284/2778/111/283748/5568/1573/123745/196883/5743/112/5321",0.0865399737444125
"hsa00670","One carbon pool by folate",35,0.2792409615275,0.946430261717255,0.547107438016529,0.644289242824291,0.0801279982121816,3624,"tags=34%, list=23%, signal=26%","1719/4548/2618/4144/2653/875/7298/4522/10797/275/501/10841",0.0649407684612899
"hsa00510","N-Glycan biosynthesis",55,-0.234737660168159,-0.953716085815455,0.553571428571429,0.646765271765272,0.0804359332658331,3215,"tags=25%, list=21%, signal=20%","1650/29880/11282/2530/201595/25834/54344/144245/4121/3703/4122/57134/746/4248",0.0956031492204301
"hsa05321","Inflammatory bowel disease",44,-0.243610380757404,-0.928993427421246,0.552706552706553,0.646765271765272,0.0804359332658331,2454,"tags=25%, list=16%, signal=21%","6097/3596/3561/64127/4094/4772/8807/6774/4790/7043/3127",0.0931454575337804
"hsa05340","Primary immunodeficiency",26,0.291449264491764,0.93621014087168,0.559934318555008,0.652004055498617,0.0810874624637744,1591,"tags=19%, list=10%, signal=17%","7374/6891/8625/3575/958",0.0635007968065945
"hsa04979","Cholesterol metabolism",42,0.266459066271845,0.930346056571068,0.565217391304348,0.655954631379962,0.081578781759701,3187,"tags=29%, list=21%, signal=23%","6272/3931/9388/4023/3949/7416/4043/83930/1593/255738/57552/19",0.0603786357920401
"hsa03022","Basal transcription factors",39,-0.255432574993656,-0.929744910300968,0.57537688442211,0.663308235529808,0.0824933237712811,1087,"tags=15%, list=7%, signal=14%","6881/2959/6873/404672/6872/138474",0.0838361057159929
"hsa00100","Steroid biosynthesis",20,-0.295725281846888,-0.914657622210459,0.573529411764706,0.663308235529808,0.0824933237712811,799,"tags=15%, list=5%, signal=14%","7108/50814/6713",0.0826646449123753
"hsa05320","Autoimmune thyroid disease",21,0.307338003261749,0.917443525732888,0.577512776831346,0.663566005167142,0.0825253816789204,3052,"tags=33%, list=20%, signal=27%","3133/3106/958/355/3115/3107/3111",0.0637845390312975
"hsa01523","Antifolate resistance",26,0.287869581394264,0.924711276316882,0.587848932676519,0.673213134121294,0.0837251613434115,3941,"tags=35%, list=26%, signal=26%","1719/4548/2618/7298/8836/2356/10257/6573/4363",0.0611692626746689
"hsa00513","Various types of N-glycan biosynthesis",42,-0.243324519531218,-0.921813344136583,0.592178770949721,0.675940899735372,0.0840644040060547,3215,"tags=26%, list=21%, signal=21%","1650/11282/2530/201595/25834/4121/3703/4122/3073/57134/746",0.0880945010398517
