"database","pathway_key","pathway_id_mouse_KD","pathway_id_mouse_KO","pathway_id_mouse_het","pathway_name_mouse_KD","pathway_name_mouse_KO","pathway_name_mouse_het","NES_mouse_KD","NES_mouse_KO","NES_mouse_het","padj_mouse_KD","padj_mouse_KO","padj_mouse_het","signed_log10padj_mouse_KD","signed_log10padj_mouse_KO","signed_log10padj_mouse_het","significant_mouse_KD","significant_mouse_KO","significant_mouse_het","leading_edge_mouse_KD","leading_edge_mouse_KO","leading_edge_mouse_het","pathway_name","delta_NES_KO_minus_het","delta_NES_KD_minus_het","delta_NES_KO_minus_KD","abs_delta_NES_KO_minus_het","abs_delta_NES_KD_minus_het","abs_delta_NES_KO_minus_KD","direction_pattern"
"Reactome","R-MMU-3247509","R-MMU-3247509","R-MMU-3247509","R-MMU-3247509","Chromatin modifying enzymes","Chromatin modifying enzymes","Chromatin modifying enzymes",-1.08781901901234,0.914116562337196,-0.767665574024685,0.647806522952955,1,0.99994686221372,-0.188554683265929,0,-2.30780605259223e-05,FALSE,FALSE,FALSE,"107435/54343/140858/233904/216848/75410/69612/225876/235626/234366/217127/94246/226976/238247/20220/18676/66423/213464/14056/15353/14013/15161/107817/107932/218214/17977/78783/107392/60406/208266/269424/213389/69726/192195/234135/228829/229542/18505/76804","67155/269424/66083/234135/75605/60406/19697/76804/192285/225888/320332/66423/23942/208266/19646/234366/225876/228829/140858/319190/319162/64707/107435/78783/94246/69726/338523/16898/320595/233904/104263","319158/621893/68024/54169/319157/93760/15353/319179/260423/218214/18676/69612/97122/277250/319181/238247/319151/100041230/319155/68094/319184/319148/319161/319156/319182/268936/360198/20586/319168/59035/208043/319152/319153/54343/107435/319186/319160/70088/326619/52615/319180/230674/107817/319166/319169/319187/51812/319177/319173/74026/216850/319172/319185/319159/319176/97908/13435/83796/50724/76719/216848/83797/57376/223770/217127/70673/76901","Chromatin modifying enzymes",1.68178213636188,-0.320153444987655,2.00193558134954,1.68178213636188,0.320153444987655,2.00193558134954,"mixed or incomplete"
"Reactome","R-MMU-9013420","R-MMU-9013420","R-MMU-9013420","R-MMU-9013420","RHOU GTPase cycle","RHOU GTPase cycle","RHOU GTPase cycle",-0.848278120233258,0.835242788655613,-0.846339396182609,0.987023748363468,1,0.967682949411155,-0.00567239782769906,0,-0.0142669111581368,FALSE,FALSE,FALSE,"26431/14270/20844/20742/54126/13836/56324/216963/17920/67300","12549/13836/56324/20844/69581","216963/244895/18708/66894/14784/15239/20742/67300","RHOU GTPase cycle",1.68158218483822,-0.00193872405064899,1.68352090888887,1.68158218483822,0.00193872405064899,1.68352090888887,"mixed or incomplete"
"Reactome","R-MMU-6804758","R-MMU-6804758","R-MMU-6804758","R-MMU-6804758","Regulation of TP53 Activity through Acetylation","Regulation of TP53 Activity through Acetylation","Regulation of TP53 Activity through Acetylation",0.762260847086495,0.9624494650154,-0.71746116195255,1,1,0.995544405255484,0,0,-0.00193936393659698,FALSE,FALSE,FALSE,"22059/11651/23988/70088/268936/17192/69260/66262","69260/117150/26992/23942/19646/234366/78783/18718","70088/108083/26399/22059/216848/223770/328572","Regulation of TP53 Activity through Acetylation",1.67991062696795,1.47972200903905,0.200188617928905,1.67991062696795,1.47972200903905,0.200188617928905,"het opposite"
"Reactome","R-MMU-9762114","R-MMU-9762114","R-MMU-9762114","R-MMU-9762114","GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2","GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2","GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2",0.839687398205772,0.803120732712387,-0.874950982233475,0.988974242052217,1,0.959261788895529,0.00481501950521023,0,-0.0180628548131847,FALSE,FALSE,FALSE,"26444/59029/19181/18024/19167/19173/67089/26965/17463/56637/22123/26441/19170/70247/78294","26444/57296/59029/19182/67089/17463","78294/21402/56438/22187/66997/22123/26446/19184/19175","GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2",1.67807171494586,1.71463838043925,-0.0365666654933849,1.67807171494586,1.71463838043925,0.0365666654933849,"het opposite"
"Reactome","R-MMU-1852241","R-MMU-1852241","R-MMU-1852241","R-MMU-1852241","Organelle biogenesis and maintenance","Organelle biogenesis and maintenance","Organelle biogenesis and maintenance",1.19322007601988,0.911190947473014,-0.763831874439584,0.438638491658155,1,1,0.357893260526149,0,0,FALSE,FALSE,FALSE,"22154/22142/53413/18764/67951/22143/67661/245866/213575/14661/227613/22628/67942/319757/76260/11951/12464/231214/225745/22146/27078/12009/53885/22152/69654/71820/76779/13196/72421/269951/76568/72938/19088/67203/18472/12589/67378/18763/12469/81896/21454/100503572/67068/67286/21821/55978/78887/102058/237222/16568/67161","22152/264134/67590/59030/56297/56350/17274/67978/66296/18286/75296/78177/18536/72569/99100/140810/107338/18763/60525/244585/102058/219103/74682/212541/52028/67161/67378/654470/93730/13427/68146/16569/54130/71492/110350/11843/67694/53598/236266/213081/217935/53885/109242/245866/100503572/20336/329795/76478/11957/18005/380718/77048/28080/106840/241950/320299/75786/73668/68475/227613/72938/66061/230376/219072","225745/68097/73242/66043/73668/228033/27373/17705/18764/68121/70799/72421/55978/73738/104318/231214/13191/16328/382090/106633/22627/67661/81896/215445/214444/277939/22142/12465/18541/18472/13196/78887/22151/12464/73710/11951/71679/67942/216274/16568/12009/217335/103733/67042/53413","Organelle biogenesis and maintenance",1.6750228219126,1.95705195045946,-0.282029128546866,1.6750228219126,1.95705195045946,0.282029128546866,"het opposite"
"Reactome","R-MMU-446353","R-MMU-446353","R-MMU-446353","R-MMU-446353","Cell-extracellular matrix interactions","Cell-extracellular matrix interactions","Cell-extracellular matrix interactions",1.18411389951198,-0.678400203751403,0.995917974104095,0.629621552010635,1,0.887166650620969,0.200920414449666,0,0.0519947920657353,FALSE,FALSE,FALSE,"192176/22323/57342/11461/11465/21754/110829","170736/109711/218952/11465","16412/22323/19303","Cell-extracellular matrix interactions",-1.6743181778555,0.188195925407885,-1.86251410326338,1.6743181778555,0.188195925407885,1.86251410326338,"KO opposite"
"Reactome","R-MMU-6814122","R-MMU-6814122","R-MMU-6814122","R-MMU-6814122","Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding","Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding","Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding",1.61017385314385,-0.569897038866325,1.10110283926537,0.131974744276669,1,0.819026175063327,0.879509170845012,0,0.0867022185034205,FALSE,FALSE,FALSE,"12464/14682/12466/14701/12468/14693/14708/12469/21454/14672/14688/14696/12465/14706/12995","14697/14707/12464/14696/14700/66066/14672/14709/12465/14708/14706","13000/12469/14682/14701/67466/14688/12462/14696/14675/12461/12466/14707/21454/12995","Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding",-1.6709998781317,0.50907101387848,-2.18007089201018,1.6709998781317,0.50907101387848,2.18007089201018,"KO opposite"
"Reactome","R-MMU-174414","R-MMU-174414","R-MMU-174414","R-MMU-174414","Processive synthesis on the C-strand of the telomere","Processive synthesis on the C-strand of the telomere","Processive synthesis on the C-strand of the telomere",-1.43558350346236,0.67861080022969,-0.99066520358267,0.356479690522244,1,0.91042855269198,-0.447965207874868,0,-0.0407541304721579,FALSE,FALSE,FALSE,"18538/497652/21750/327762/68275/67967/21749/19891/12144/57321","497652/18538/22427/21750/57321/327762","18972/68275","Processive synthesis on the C-strand of the telomere",1.66927600381236,-0.44491829987969,2.11419430369205,1.66927600381236,0.44491829987969,2.11419430369205,"mixed or incomplete"
"Reactome","R-MMU-1227986","R-MMU-1227986","R-MMU-1227986","R-MMU-1227986","Signaling by ERBB2","Signaling by ERBB2","Signaling by ERBB2",0.816040898954865,-0.84828153377345,0.814272142965801,0.996844603983326,1,0.986088817549492,0.00137253766881647,0,0.00608396615975813,FALSE,FALSE,FALSE,"13874/11651/13866/15461/20416/18754/18706/20779/75717/14360/19248/76890/13649/12539/67588","59079/13866/22187/14784/20416/18708/12223/18750","18706/22612/20779/14360/13874/19248/22186/23797/16653/15519/20416/15200/20662/18754/67588/15461","Signaling by ERBB2",-1.66255367673925,0.00176875598906401,-1.66432243272831,1.66255367673925,0.00176875598906401,1.66432243272831,"KO opposite"
"Reactome","R-MMU-9860927","R-MMU-9860927","R-MMU-9860927","R-MMU-9860927","Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells","Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells","Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells",1.02803116744506,-0.879715807036456,0.779883598909647,0.785948165824963,1,0.983192872911892,0.104606095230947,0,0.00736127827686674,FALSE,FALSE,FALSE,"22601/14268/238871/14682/12306/12336/11350/14672/14083/16416/16151","16416/14672/14268/12306/238871/19052/16402/12336/14083","16412/19697/14682/18033","Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells",-1.6595994059461,0.248147568535413,-1.90774697448152,1.6595994059461,0.248147568535413,1.90774697448152,"KO opposite"
"Reactome","R-MMU-1855204","R-MMU-1855204","R-MMU-1855204","R-MMU-1855204","Synthesis of IP3 and IP4 in the cytosol","Synthesis of IP3 and IP4 in the cytosol","Synthesis of IP3 and IP4 in the cytosol",0.755892421490137,-0.796381408278907,0.853998266587194,1,1,0.955332831238051,0,0,0.0198452969108851,FALSE,FALSE,FALSE,"16330/18798/320634/18795","320634/217837/269437/320404","18798/19211/16332/18797/18795","Synthesis of IP3 and IP4 in the cytosol",-1.6503796748661,-0.098105845097057,-1.55227382976904,1.6503796748661,0.098105845097057,1.55227382976904,"KO opposite"
"Reactome","R-MMU-429947","R-MMU-429947","R-MMU-429947","R-MMU-429947","Deadenylation of mRNA","Deadenylation of mRNA","Deadenylation of mRNA",0.903225155114083,-0.690114820384713,0.959476856487715,0.933912521450538,1,0.91042855269198,0.0296938017469615,0,0.0407541304721579,FALSE,FALSE,FALSE,"13681/18458/208643/78893/228140/75705/192170/104625/72068","18458/78893/72068/232791/69125/13681/104625/192170/75705","13682/18983/208643/234594","Deadenylation of mRNA",-1.64959167687243,-0.056251701373632,-1.5933399754988,1.64959167687243,0.056251701373632,1.5933399754988,"KO opposite"
"Reactome","R-MMU-5654688","R-MMU-5654688","R-MMU-5654688","R-MMU-5654688","SHC-mediated cascade:FGFR1","SHC-mediated cascade:FGFR1","SHC-mediated cascade:FGFR1",0.550579136506537,-0.884794608870969,0.764117393033577,1,1,0.969890635477305,0,0,0.0132772338641271,FALSE,FALSE,FALSE,"15461/20416/14173","14173/14182/14784/20416","14165/16653/20416/20662/15461/67112","SHC-mediated cascade:FGFR1",-1.64891200190455,-0.21353825652704,-1.43537374537751,1.64891200190455,0.21353825652704,1.43537374537751,"KO opposite"
"Reactome","R-MMU-354194","R-MMU-354194","R-MMU-354194","R-MMU-354194","GRB2:SOS provides linkage to MAPK signaling for Integrins","GRB2:SOS provides linkage to MAPK signaling for Integrins","GRB2:SOS provides linkage to MAPK signaling for Integrins",0.867475293036785,-0.904844347962471,0.741407444217033,0.938049969069171,1,0.983192872911892,0.0277740265324574,0,0.00736127827686674,FALSE,FALSE,FALSE,"14268/109905/20779/14083/16416/54519/21894","16416/16399/14268/14784/14083","20779/109905/215449","GRB2:SOS provides linkage to MAPK signaling for Integrins",-1.6462517921795,0.126067848819752,-1.77231964099926,1.6462517921795,0.126067848819752,1.77231964099926,"KO opposite"
"Reactome","R-MMU-112310","R-MMU-112310","R-MMU-112310","R-MMU-112310","Neurotransmitter release cycle","Neurotransmitter release cycle","Neurotransmitter release cycle",0.802492152852518,0.77457507975225,-0.867413737402474,0.996844603983326,1,0.966802307613063,0.00137253766881647,0,-0.014662321666928,FALSE,FALSE,FALSE,"20512/12361","22343/20910/13002/14660/214084/19339/20907","22318/27204/65106/20512/67760/20614","Neurotransmitter release cycle",1.64198881715472,1.66990589025499,-0.0279170731002679,1.64198881715472,1.66990589025499,0.0279170731002679,"het opposite"
"Reactome","R-MMU-6811440","R-MMU-6811440","R-MMU-6811440","R-MMU-6811440","Retrograde transport at the Trans-Golgi-Network","Retrograde transport at the Trans-Golgi-Network","Retrograde transport at the Trans-Golgi-Network",-1.11101132088639,0.87905766087703,-0.760965919638629,0.647806522952955,1,0.987798293033961,-0.188554683265929,0,-0.00533172865692861,FALSE,FALSE,FALSE,"108123/54214/17957/22134/16004","22134/17113/16004/56367/76332/58244/98910/53611/53330/97484/74375/76688/242406/17957/54214/227746","18195/68299/16834","Retrograde transport at the Trans-Golgi-Network",1.64002358051566,-0.350045401247761,1.99006898176342,1.64002358051566,0.350045401247761,1.99006898176342,"mixed or incomplete"
"Reactome","R-MMU-196807","R-MMU-196807","R-MMU-196807","R-MMU-196807","Nicotinate metabolism","Nicotinate metabolism","Nicotinate metabolism",1.49570299464902,-0.819963578518112,0.811168926342737,0.216890585173225,1,0.967682949411155,0.663759299512128,0,0.0142669111581368,FALSE,FALSE,FALSE,"192185/226518/246703/18113/69225/68646/23959/230125/12494","246703/74080/12494","226518/59027/225994/23959","Nicotinate metabolism",-1.63113250486085,0.684534068306283,-2.31566657316713,1.63113250486085,0.684534068306283,2.31566657316713,"KO opposite"
"Reactome","R-MMU-75815","R-MMU-75815","R-MMU-75815","R-MMU-75815","Ubiquitin-dependent degradation of Cyclin D","Ubiquitin-dependent degradation of Cyclin D","Ubiquitin-dependent degradation of Cyclin D",0.990705681047903,0.857767101538057,-0.767971632479187,0.843206800333115,1,0.987798293033961,0.0740658995992257,0,-0.00533172865692861,FALSE,FALSE,FALSE,"12567/26444/59029/12443/19181/19167/19173/67089/17463/22123/26441/19170/70247/78294","26444/57296/59029/19182/67089/17463","69077/19173/78294/22187/66997/22123/26446/19184/19175","Ubiquitin-dependent degradation of Cyclin D",1.62573873401724,1.75867731352709,-0.132938579509846,1.62573873401724,1.75867731352709,0.132938579509846,"het opposite"
"Reactome","R-MMU-6807070","R-MMU-6807070","R-MMU-6807070","R-MMU-6807070","PTEN Regulation","PTEN Regulation","PTEN Regulation",-0.927225849535898,-0.728915497715358,0.896273561989927,0.938049969069171,1,0.967682949411155,-0.0277740265324574,0,0.0142669111581368,FALSE,FALSE,FALSE,"216848/22186/72607/23997/234366/21951/19821/13001/14056/14013/57296/107932/22190/54170/241915/229542/73162/56692/52187","69077/19173/229542/68031/66096/116870/66997/66894/14013/83409/30951/17192/22187/68877/26446/19175/19184/12418/216848/22123/17999/494448/72607/109294","57296/74493/252870/21762/23942/19211/13000/17463/19167/54383/22186/26442/234366/19821/13619/11798/29871/70247/68441/12151/23797/14056/19172/14013/56692/26440/21951","PTEN Regulation",-1.62518905970528,-1.82349941152582,0.19831035182054,1.62518905970528,1.82349941152582,0.19831035182054,"mixed or incomplete"
"Reactome","R-MMU-73776","R-MMU-73776","R-MMU-73776","R-MMU-73776","RNA Polymerase II Promoter Escape","RNA Polymerase II Promoter Escape","RNA Polymerase II Promoter Escape",-1.38965388639958,-0.668078907590778,0.956019808378949,0.241150319003953,1,0.91042855269198,-0.617712159238408,0,0.0407541304721579,FALSE,FALSE,FALSE,"69833/209357/21374/69241/270627/13871/108143/66467/99730/24074/66464/14884/17420/226182/98053/231329/67710/209361/228980","20020/209357/74197/270627/14885/407786/23894/66420/17420/24075/69920/66491/66464/66671/17749/21343/70439/69833","226182/68153/245841/67710/20021/74197/99730/12572/14884/83602/24074/229906","RNA Polymerase II Promoter Escape",-1.62409871596973,-2.34567369477853,0.721574978808802,1.62409871596973,2.34567369477853,0.721574978808802,"mixed or incomplete"
"Reactome","R-MMU-73779","R-MMU-73779","R-MMU-73779","R-MMU-73779","RNA Polymerase II Transcription Pre-Initiation And Promoter Opening","RNA Polymerase II Transcription Pre-Initiation And Promoter Opening","RNA Polymerase II Transcription Pre-Initiation And Promoter Opening",-1.38965388639958,-0.668078907590778,0.956019808378949,0.241150319003953,1,0.91042855269198,-0.617712159238408,0,0.0407541304721579,FALSE,FALSE,FALSE,"69833/209357/21374/69241/270627/13871/108143/66467/99730/24074/66464/14884/17420/226182/98053/231329/67710/209361/228980","20020/209357/74197/270627/14885/407786/23894/66420/17420/24075/69920/66491/66464/66671/17749/21343/70439/69833","226182/68153/245841/67710/20021/74197/99730/12572/14884/83602/24074/229906","RNA Polymerase II Transcription Pre-Initiation And Promoter Opening",-1.62409871596973,-2.34567369477853,0.721574978808802,1.62409871596973,2.34567369477853,0.721574978808802,"mixed or incomplete"
"Reactome","R-MMU-75953","R-MMU-75953","R-MMU-75953","R-MMU-75953","RNA Polymerase II Transcription Initiation","RNA Polymerase II Transcription Initiation","RNA Polymerase II Transcription Initiation",-1.38965388639958,-0.668078907590778,0.956019808378949,0.241150319003953,1,0.91042855269198,-0.617712159238408,0,0.0407541304721579,FALSE,FALSE,FALSE,"69833/209357/21374/69241/270627/13871/108143/66467/99730/24074/66464/14884/17420/226182/98053/231329/67710/209361/228980","20020/209357/74197/270627/14885/407786/23894/66420/17420/24075/69920/66491/66464/66671/17749/21343/70439/69833","226182/68153/245841/67710/20021/74197/99730/12572/14884/83602/24074/229906","RNA Polymerase II Transcription Initiation",-1.62409871596973,-2.34567369477853,0.721574978808802,1.62409871596973,2.34567369477853,0.721574978808802,"mixed or incomplete"
"Reactome","R-MMU-76042","R-MMU-76042","R-MMU-76042","R-MMU-76042","RNA Polymerase II Transcription Initiation And Promoter Clearance","RNA Polymerase II Transcription Initiation And Promoter Clearance","RNA Polymerase II Transcription Initiation And Promoter Clearance",-1.38965388639958,-0.668078907590778,0.956019808378949,0.241150319003953,1,0.91042855269198,-0.617712159238408,0,0.0407541304721579,FALSE,FALSE,FALSE,"69833/209357/21374/69241/270627/13871/108143/66467/99730/24074/66464/14884/17420/226182/98053/231329/67710/209361/228980","20020/209357/74197/270627/14885/407786/23894/66420/17420/24075/69920/66491/66464/66671/17749/21343/70439/69833","226182/68153/245841/67710/20021/74197/99730/12572/14884/83602/24074/229906","RNA Polymerase II Transcription Initiation And Promoter Clearance",-1.62409871596973,-2.34567369477853,0.721574978808802,1.62409871596973,2.34567369477853,0.721574978808802,"mixed or incomplete"
"Reactome","R-MMU-4839726","R-MMU-4839726","R-MMU-4839726","R-MMU-4839726","Chromatin organization","Chromatin organization","Chromatin organization",-1.07425304947497,0.870166786928431,-0.7529010888825,0.647806522952955,1,1,-0.188554683265929,0,0,FALSE,FALSE,FALSE,"107435/54343/140858/233904/216848/75410/69612/320790/101631/225876/235626/234366/217127/94246/243842/226976/238247/20220/18676/66423/22026/213464/14056/15353/14013/15161/107817/107932/22196/218214/17977/22218/78783/107392/60406/208266/29861/269424/213389/69726/192195/234135/228829/67772/269610/229542/18505/76804","67155/269424/66083/52004/232440/234135/75605/60406/19697/76804/192285/225888/320332/66423/26992/23942/208266/19646/234366/70998/225876/228829/140858/319190/15078/319162/64707/107435/78783/94246/69726/269397/338523/16898/320595/233904/104263","319158/621893/243842/68024/54169/105246/319157/17191/93760/15353/67772/319179/260423/218214/18676/69612/97122/277250/319181/238247/319151/100041230/319155/68094/319184/319148/228880/319161/319156/319182/268936/360198/20586/319168/59035/208043/319152/319153/54343/107435/319186/319160/70088/70802/326619/52615/319180/230674/11819/107817/319166/319169/319187/51812/11465/319177/319173/74026/216850/319172/319185/319159/319176/97908/12387/13435/12412/83796/50724/76719/216848/83797/57376/223770/77605/217127/70673/15081/76901","Chromatin organization",1.62306787581093,-0.32135196059247,1.9444198364034,1.62306787581093,0.32135196059247,1.9444198364034,"mixed or incomplete"
"Reactome","R-MMU-9033241","R-MMU-9033241","R-MMU-9033241","R-MMU-9033241","Peroxisomal protein import","Peroxisomal protein import","Peroxisomal protein import",1.14936737839471,0.634252965338799,-0.985131458287115,0.629621552010635,1,0.91042855269198,0.200920414449666,0,-0.0407541304721579,FALSE,FALSE,FALSE,"74114/51798/18634/14712/15926/171210/16922/23986/26897/28200/26378/216080/17117","111175/12359/228061/19305/12908/170789/66887/74114/26897/74043/22186/67528/14712/15926/212503","23986/15356/17527/110959/51798/20280/15488/67528/80911/28200/103737/170789/11430/78294/22187/12359/72129/71767/17117","Peroxisomal protein import",1.61938442362591,2.13449883668182,-0.515114413055911,1.61938442362591,2.13449883668182,0.515114413055911,"het opposite"
"Reactome","R-MMU-8939902","R-MMU-8939902","R-MMU-8939902","R-MMU-8939902","Regulation of RUNX2 expression and activity","Regulation of RUNX2 expression and activity","Regulation of RUNX2 expression and activity",0.641973950645132,0.755822572461469,-0.859052885447141,1,1,0.967682949411155,0,0,-0.0142669111581368,FALSE,FALSE,FALSE,"26444/59029/19181/19167/19173/67089/26965/17463/22123/26441/19170/70247/78294","26444/57296/59029/19182/67089/17463","78294/21402/56438/22187/66997/22123/26446/19184/19175","Regulation of RUNX2 expression and activity",1.61487545790861,1.50102683609227,0.113848621816337,1.61487545790861,1.50102683609227,0.113848621816337,"het opposite"
"Reactome","R-MMU-977606","R-MMU-977606","R-MMU-977606","R-MMU-977606","Regulation of Complement cascade","Regulation of Complement cascade","Regulation of Complement cascade",1.45727619896482,-0.808229654070207,0.80329010077932,0.371965428748414,1,0.967682949411155,0.429497422487715,0,0.0142669111581368,FALSE,FALSE,FALSE,"12266/12946/50909/12268","12266/12520","12267","Regulation of Complement cascade",-1.61151975484953,0.6539860981855,-2.26550585303503,1.61151975484953,0.6539860981855,2.26550585303503,"KO opposite"
"Reactome","R-MMU-5688426","R-MMU-5688426","R-MMU-5688426","R-MMU-5688426","Deubiquitination","Deubiquitination","Deubiquitination",0.843315066302928,0.760752180417585,-0.84775377411481,1,1,0.987798293033961,0,0,-0.00533172865692861,FALSE,FALSE,FALSE,"24110/230073/71586/19358/24075/22059/22335/26444/76630/74158/107976/66124/107260/68149/108155/22258/20439/68251/217057/22225/59029/50868/28185/14232/216080/13531/11835/22333/14534/51812/19181/107607/236733/68142/57783/59040/70527/19167/67561/15251/12005/19173/11465/67089","71586/76630/18970/26444/19211/329908/57296/21951/59029/17125/19182/19671/13982/56324/107260/74256/225280/74493/20844/53376/235441/22034/226418/67089/17463/110616","19173/68837/319166/319169/51812/216825/11465/66124/319173/319172/319176/18035/78294/14462/235134/192656/22187/66997/22123/22333/108645/269582/217057/66513/17847/236733/72607/22059/216869/26446/57783/70020/56208/19184/14534/15239/328572/12189/19175/12006","Deubiquitination",1.6085059545324,1.69106884041774,-0.082562885885343,1.6085059545324,1.69106884041774,0.082562885885343,"het opposite"
"Reactome","R-MMU-450282","R-MMU-450282","R-MMU-450282","R-MMU-450282","MAPK targets/ Nuclear events mediated by MAP kinases","MAPK targets/ Nuclear events mediated by MAP kinases","MAPK targets/ Nuclear events mediated by MAP kinases",-0.712330180357515,-0.736787616820248,0.867258502035062,1,1,0.967682949411155,0,0,0.0142669111581368,FALSE,FALSE,FALSE,"235584/26413/23939/72349/12912/319520/21770/16476","14281/19052/26420/26417/19094/11908","19053/73086/26413/17164/26419/110651/12912/319520/51792/26416/235584","MAPK targets/ Nuclear events mediated by MAP kinases",-1.60404611885531,-1.57958868239258,-0.0244574364627329,1.60404611885531,1.57958868239258,0.0244574364627329,"mixed or incomplete"
"Reactome","R-MMU-2565942","R-MMU-2565942","R-MMU-2565942","R-MMU-2565942","Regulation of PLK1 Activity at G2/M Transition","Regulation of PLK1 Activity at G2/M Transition","Regulation of PLK1 Activity at G2/M Transition",-1.08803226454125,0.70508074532658,-0.897638232243539,0.668758126385245,1,0.966674639241011,-0.17473092762817,0,-0.0147196749957758,FALSE,FALSE,FALSE,"13424/18747/214444/22186/216274/76478/78177/18286/74360/225659/53598/22190/101565/75786/15519/75296/329251/268697/71648/12534/22627/18005/99100/20878","16475/17274/66296/18286/75296/78177/18536/19046/99100/219103/13427/54130/53598/236266/22186/76478/18005/329251/75786/68475/20878/227613/230376/219072","27373/103583/68121/70799/73738/104318/13191/16328/22627/78294/21402/214444/22142/18541/22187/18472/78887/216274/12009/103733","Regulation of PLK1 Activity at G2/M Transition",1.60271897757012,-0.190394032297711,1.79311300986783,1.60271897757012,0.190394032297711,1.79311300986783,"mixed or incomplete"
"Reactome","R-MMU-428930","R-MMU-428930","R-MMU-428930","R-MMU-428930","Thromboxane signalling through TP receptor","Thromboxane signalling through TP receptor","Thromboxane signalling through TP receptor",1.2539683570028,-0.862498807131047,0.734922798721544,0.574091112079587,1,0.987798293033961,0.241019176707839,0,0.00533172865692861,FALSE,FALSE,FALSE,"14682/14701/14693/14708/14672/14688/14696/14706/14674/14702","14697/14707/14696/14700/66066/14672/14709/14708/14706","14682/14701/14688/14696/14675/14707","Thromboxane signalling through TP receptor",-1.59742160585259,0.519045558281256,-2.11646716413385,1.59742160585259,0.519045558281256,2.11646716413385,"KO opposite"
"Reactome","R-MMU-5213460","R-MMU-5213460","R-MMU-5213460","R-MMU-5213460","RIPK1-mediated regulated necrosis","RIPK1-mediated regulated necrosis","RIPK1-mediated regulated necrosis",0.637789517674543,-0.830164421898614,0.76648985558264,1,1,0.987798293033961,0,0,0.00533172865692861,FALSE,FALSE,FALSE,"14251/108155/74568/14082/71609/14252/12370/12539/12633/78294/11796/11798","22187/14102/11796/56532","74568/22195/12633/22186/53378/11798/108155/15519","RIPK1-mediated regulated necrosis",-1.59665427748125,-0.128700337908097,-1.46795393957316,1.59665427748125,0.128700337908097,1.46795393957316,"KO opposite"
"Reactome","R-MMU-5675482","R-MMU-5675482","R-MMU-5675482","R-MMU-5675482","Regulation of necroptotic cell death","Regulation of necroptotic cell death","Regulation of necroptotic cell death",0.637789517674543,-0.830164421898614,0.76648985558264,1,1,0.987798293033961,0,0,0.00533172865692861,FALSE,FALSE,FALSE,"14251/108155/74568/14082/71609/14252/12370/12539/12633/78294/11796/11798","22187/14102/11796/56532","74568/22195/12633/22186/53378/11798/108155/15519","Regulation of necroptotic cell death",-1.59665427748125,-0.128700337908097,-1.46795393957316,1.59665427748125,0.128700337908097,1.46795393957316,"KO opposite"
"Reactome","R-MMU-1632852","R-MMU-1632852","R-MMU-1632852","R-MMU-1632852","Macroautophagy","Macroautophagy","Macroautophagy",-1.03271202589236,0.748983887973211,-0.844793604409685,0.723492962056304,1,0.979169097911075,-0.140565689223558,0,-0.00914230109973035,FALSE,FALSE,FALSE,"75669/68953/68146/11793/100756/13424/268706/67952/19305/108099/22186/66371/68942/666468/22195/93765/56480/13001/108079/64930/93739/22190/68097/71648/78610/54170/19079/17966/57436/67443/68118/100504663/67526/56486/56692/52187","93739/22152/67443/20779/78610/13000/66734/52639/67526/234663/22335/67952/13427/68146/19305/64930/75608/228361/245860/66371/57436/22186/235040/68943/12995/54170/268706/68953/666468/68441/227613/241113/12421/77040/100504663/56480","56486/73683/78294/108099/22142/18541/66840/22187/22333/11920/22151/19082/56208/17966/105787/73710/74302/68118/208092/18412","Macroautophagy",1.5937774923829,-0.187918421482675,1.78169591386557,1.5937774923829,0.187918421482675,1.78169591386557,"mixed or incomplete"
