"database","pathway_key","pathway_id_mouse_KD","pathway_id_mouse_KO","pathway_id_mouse_het","pathway_name_mouse_KD","pathway_name_mouse_KO","pathway_name_mouse_het","NES_mouse_KD","NES_mouse_KO","NES_mouse_het","padj_mouse_KD","padj_mouse_KO","padj_mouse_het","signed_log10padj_mouse_KD","signed_log10padj_mouse_KO","signed_log10padj_mouse_het","significant_mouse_KD","significant_mouse_KO","significant_mouse_het","leading_edge_mouse_KD","leading_edge_mouse_KO","leading_edge_mouse_het","pathway_name","delta_NES_KO_minus_het","delta_NES_KD_minus_het","delta_NES_KO_minus_KD","abs_delta_NES_KO_minus_het","abs_delta_NES_KD_minus_het","abs_delta_NES_KO_minus_KD","direction_pattern"
"KEGG","mmu04926","mmu04926","mmu04926","mmu04926","Relaxin signaling pathway","Relaxin signaling pathway","Relaxin signaling pathway",1.57279268920549,-1.40200089003118,-1.13129274264511,0.0286054988014453,0.243505784278008,0.616586538461539,1.54355047492762,-0.613490718021485,-0.210005961178907,TRUE,FALSE,FALSE,"11475/12842/12843/12826/26396/12915/12825/12827/18798/11651/14701/18795/26395/15461/26398/14693/14708/26420/20416/18176/17386/104111/216148/26417/22339/18706/20779/11911/26419/21813/18709/14281/14688/26400/14696/14706/94216/17395/21803/13618/14702/18797/13649/26414","14281/11515/26420/11514/94216/14784/20416/26417/19094/11512/20418/18749/271849/14708/18708/104111/17395/14681/12825/104110/14706/12842/26427/18750/29857/12843","12827/16476/21812/109689/26396/22341/19094/26398/18708/21803/11911/104110/18035/14706/14700/14281/104111/14784/26427/216869/26420/20418/271849/12825/94216/12842/17395/13649/18750/12843/29857/14681","Relaxin signaling pathway",-0.27070814738607,2.7040854318506,-2.97479357923667,0.27070814738607,2.7040854318506,2.97479357923667,"mixed or incomplete"
"KEGG","mmu04672","mmu04672","mmu04672","mmu04672","Intestinal immune network for IgA production","Intestinal immune network for IgA production","Intestinal immune network for IgA production",-0.751293158965888,-1.02543068770462,-1.29242621408094,0.909287209430429,0.634508348794063,0.598958101429271,-0.0412989179117849,-0.197562659130604,-0.222603556499655,FALSE,FALSE,FALSE,"16169/20300","12777/50723/54167/53859/20315","21803/16421/12777/20315/50723/53859","Intestinal immune network for IgA production",0.26699552637632,0.541133055115052,-0.274137528738732,0.26699552637632,0.541133055115052,0.274137528738732,"all negative"
"KEGG","mmu00770","mmu00770","mmu00770","mmu00770","Pantothenate and CoA biosynthesis","Pantothenate and CoA biosynthesis","Pantothenate and CoA biosynthesis",1.09856275695646,-1.69966461054569,-1.44439894186549,0.550316346388765,0.153448338705647,0.50581512605042,0.259387586878098,-0.814037809056048,-0.296008187522246,FALSE,FALSE,FALSE,"12035/71743/246277/66812/74450/11671","12036/71743/12035/99586/246277/209558/11669/18605","11671/18605/71743/99586/209558/246277/11669","Pantothenate and CoA biosynthesis",-0.2552656686802,2.54296169882195,-2.79822736750215,0.2552656686802,2.54296169882195,2.79822736750215,"mixed or incomplete"
"KEGG","mmu05166","mmu05166","mmu05166","mmu05166","Human T-cell leukemia virus 1 infection","Human T-cell leukemia virus 1 infection","Human T-cell leukemia virus 1 infection",1.47796211352425,-1.20598369744301,-0.955818567270602,0.0286054988014453,0.387387387387387,0.821015348288076,1.54355047492762,-0.411854523207071,-0.085648723983467,TRUE,FALSE,FALSE,"15040/26396/16177/18186/11739/22059/12567/12915/20525/16453/22335/19056/12048/21423/12257/73181/11651/12442/14283/21937/59008/11740/52206/19057/12443/110196/69957/100683/12444/15039/26395/15461/26398/19645/26406/19384/16451/26420/18176/22333/14534/104111/13555/217232/26417/14972/81601/12028/245000/18706/11911/26419/50883/21813/15015/18709/16818/14281","11513/21937/12567/69010/14972/107995/245000/22059/19056/73181/12237/26398/11920/12649/19057/12028/26406/11911/26396/19698/21423/52717/18186/14281/11515/26420/17869/19058/12443/11514/13653/17703/105988/12578/328572/16177/17120/22333/217232/12330/26417/21808/14534/20851/19055/66156/11512/18749/20850/12257/53859/18708/104111/21809/110196/70549/104110/26427","19698/16476/21812/26396/17127/17120/26406/21423/245000/19428/100683/19058/26398/18708/217232/52717/21803/12330/242705/11911/104110/18035/21809/14281/56310/12578/104111/18018/66156/22333/12257/26427/22059/11920/26420/20850/13653/382056/105988/14534/20851/328572/70549/53859","Human T-cell leukemia virus 1 infection",-0.250165130172408,2.43378068079485,-2.68394581096726,0.250165130172408,2.43378068079485,2.68394581096726,"mixed or incomplete"
"KEGG","mmu01523","mmu01523","mmu01523","mmu01523","Antifolate resistance","Antifolate resistance","Antifolate resistance",1.5599529548899,1.74282479295091,1.49537323627806,0.138230716957927,0.108320735321623,0.48298043883141,0.859395439429107,0.965288400495717,0.316070458233187,FALSE,FALSE,FALSE,"239273/108037/17250/20509/108147/22171/20425/14287/14450/52466/16193/16151/17769/238505","14590/239273/19697/12675/16150/17769","27416/12675/14590/19697/16193/18033/239273/17250","Antifolate resistance",0.24745155667285,0.06457971861184,0.18287183806101,0.24745155667285,0.06457971861184,0.18287183806101,"all positive"
"KEGG","mmu01524","mmu01524","mmu01524","mmu01524","Platinum drug resistance","Platinum drug resistance","Platinum drug resistance",0.963949247379714,-1.23892281225623,-0.99247613747327,0.672297051328722,0.398122885517844,0.75176295693938,0.172438793541459,-0.399982856908633,-0.12391907792145,FALSE,FALSE,FALSE,"14873/22059/12048/21974/211666/11651/14870/13870/26408/13866/68312/14082/14869/26417/12028/18706/17350/18709/14863","11920/12028/11977/13866/12189/14860/14102/56615/14866/21973/12578/211666/11796/26417/26408/14865/11799/18708/14863/68312/14862","26408/14865/11783/14102/11796/18709/12028/17685/12371/12370/56615/18708/17350/11799/13866/211666/14860/12578/14863/68312/22059/21973/11920/12189/14862","Platinum drug resistance",-0.24644667478296,1.95642538485298,-2.20287205963594,0.24644667478296,1.95642538485298,2.20287205963594,"mixed or incomplete"
"KEGG","mmu05321","mmu05321","mmu05321","mmu05321","Inflammatory bowel disease","Inflammatory bowel disease","Inflammatory bowel disease",0.672907321022114,-1.15630178678826,-0.909893716458117,0.959389198557309,0.535567474454841,0.825669902912621,0.0180051754191778,-0.271185805994808,-0.083193545896031,FALSE,FALSE,FALSE,"20846/24088/16174/20852","16190/16161/14462/21808/20848/15980/15979/21809/53791","16476/17127/21803/21809/14462/53791/18018/16161/15979/20848","Inflammatory bowel disease",-0.246408070330143,1.58280103748023,-1.82920910781037,0.246408070330143,1.58280103748023,1.82920910781037,"mixed or incomplete"
"KEGG","mmu04933","mmu04933","mmu04933","mmu04933","AGE-RAGE signaling pathway in diabetic complications","AGE-RAGE signaling pathway in diabetic complications","AGE-RAGE signaling pathway in diabetic complications",1.17631725601355,-1.26113800787765,-1.01588200521268,0.383502803383066,0.365384615384615,0.75176295693938,0.416231457036131,-0.437249742681971,-0.12391907792145,FALSE,FALSE,FALSE,"12842/12843/12826/12567/20846/12825/12827/18798/11651/21824/14268/12443/18795/15461/26420/18176/18754/26417/22339/12028/18706/26419/21813/12540/18709","26420/12443/13653/94216/26417/21808/20851/19094/20848/20850/18708/18787/21809/12825/12842/18750/29857/12843/20296","234779/12827/16476/21812/17127/18753/22341/19094/18708/21803/72469/21809/18018/20848/26420/20850/13653/12825/94216/20851/14268/12842/18750/12843/29857/20296","AGE-RAGE signaling pathway in diabetic complications",-0.24525600266497,2.19219926122623,-2.4374552638912,0.24525600266497,2.19219926122623,2.4374552638912,"mixed or incomplete"
"KEGG","mmu00564","mmu00564","mmu00564","mmu00564","Glycerophospholipid metabolism","Glycerophospholipid metabolism","Glycerophospholipid metabolism",-1.11577921517413,0.939610276453415,1.18287921378969,0.423021582733813,0.771566758598313,0.598958101429271,-0.373637474177957,0.112626491329221,0.222603556499655,FALSE,FALSE,FALSE,"271844/211429/52858/14555/270084/14732/74596/102247/232889/12651/225845/192654/218121/226856/64898/110911/55979/67630/56077/14571/50767/99010/16816/13026/74442","74442/12660/50767/236899/18783/231510/110911/14571/66586/67216/208449/19012/227333/192654/16816/211429/270084/74182/110524/53357/77582/52123/18806","74442/12660/67216/18783/66350/99712/227333/50767/236899/14571/77582/14712/102247/208449/218121/192654/85031/52123/19012/66586/64899/231510/16816/99010/53357","Glycerophospholipid metabolism",-0.243268937336275,-2.29865842896382,2.05538949162754,0.243268937336275,2.29865842896382,2.05538949162754,"KD opposite"
"KEGG","mmu00620","mmu00620","mmu00620","mmu00620","Pyruvate metabolism","Pyruvate metabolism","Pyruvate metabolism",1.78329231074798,-0.95749884075396,-1.18992560553643,0.0250463154255252,0.710823529411765,0.616014409693794,1.60125615435,-0.148238204777031,-0.210409128781506,TRUE,FALSE,FALSE,"74551/110695/11529/14194/76238/16828/107476/11532/17436/235339/110446/18597/107029/109801","74551/107476/110460/11669/11529","107476/17449/110695/11669/11529","Pyruvate metabolism",0.23242676478247,2.97321791628441,-2.74079115150194,0.23242676478247,2.97321791628441,2.74079115150194,"mixed or incomplete"
"KEGG","mmu00561","mmu00561","mmu00561","mmu00561","Glycerolipid metabolism","Glycerolipid metabolism","Glycerolipid metabolism",1.07320085392369,-1.2465158758655,-1.01596212424427,0.544235838744937,0.428712520259319,0.75176295693938,0.264212862672619,-0.367833833027425,-0.12391907792145,FALSE,FALSE,FALSE,"67800/110695/71910/50784/67916/331374/225913/193742","14245/28169/193742/13350/11669/67916/331374","11671/67861/64898/225010/193742/14245/56077/13350/110695/67916/11669/331374","Glycerolipid metabolism",-0.23055375162123,2.08916297816796,-2.31971672978919,0.23055375162123,2.08916297816796,2.31971672978919,"mixed or incomplete"
