"database","pathway_key","pathway_id_mouse_KD","pathway_id_mouse_KO","pathway_id_mouse_het","pathway_name_mouse_KD","pathway_name_mouse_KO","pathway_name_mouse_het","NES_mouse_KD","NES_mouse_KO","NES_mouse_het","padj_mouse_KD","padj_mouse_KO","padj_mouse_het","signed_log10padj_mouse_KD","signed_log10padj_mouse_KO","signed_log10padj_mouse_het","significant_mouse_KD","significant_mouse_KO","significant_mouse_het","pathway_name","delta_NES_KO_minus_het","delta_NES_KD_minus_het","delta_NES_KO_minus_KD","abs_delta_NES_KO_minus_het","abs_delta_NES_KD_minus_het","abs_delta_NES_KO_minus_KD","direction_pattern"
"GO_BP","GO:0090307","GO:0090307","GO:0090307","GO:0090307","mitotic spindle assembly","mitotic spindle assembly","mitotic spindle assembly",-1.64800636467255,-0.717007529706421,-1.00107394143478,0.0495801449313759,0.988863627298472,0.753575966895833,-1.30469220804813,-0.00486359717475843,-0.12287296054819,TRUE,FALSE,FALSE,"mitotic spindle assembly",0.284066411728359,-0.64693242323777,0.930998834966129,0.284066411728359,0.64693242323777,0.930998834966129,"all negative"
"GO_BP","GO:0002923","GO:0002923","GO:0002923","GO:0002923","regulation of humoral immune response mediated by circulating immunoglobulin","regulation of humoral immune response mediated by circulating immunoglobulin","regulation of humoral immune response mediated by circulating immunoglobulin",0.943082429495846,-0.863934084730602,-1.14790411010426,0.781695474538724,0.837192654783166,0.700704625525628,0.106962402292018,-0.0771745906548194,-0.154465015610998,FALSE,FALSE,FALSE,"regulation of humoral immune response mediated by circulating immunoglobulin",0.283970025373658,2.09098653960011,-1.80701651422645,0.283970025373658,2.09098653960011,1.80701651422645,"mixed or incomplete"
"GO_BP","GO:0009595","GO:0009595","GO:0009595","GO:0009595","detection of biotic stimulus","detection of biotic stimulus","detection of biotic stimulus",0.913391692812271,1.20376810899498,0.919880872424295,0.804456540825285,0.514532227944615,0.811488151274965,0.0944974128322917,0.288587417830286,0.0907178170250172,FALSE,FALSE,FALSE,"detection of biotic stimulus",0.283887236570685,-0.006489179612024,0.290376416182709,0.283887236570685,0.006489179612024,0.290376416182709,"all positive"
"GO_BP","GO:0007379","GO:0007379","GO:0007379","GO:0007379","segment specification","segment specification","segment specification",-1.55174842847674,-1.16161447541143,-0.877733726048632,0.218318440372329,0.614334009465855,0.83284759808878,-0.660909579848744,-0.211595441518285,-0.0794344624161155,FALSE,FALSE,FALSE,"segment specification",-0.283880749362798,-0.674014702428108,0.39013395306531,0.283880749362798,0.674014702428108,0.39013395306531,"all negative"
"GO_BP","GO:0000724","GO:0000724","GO:0000724","GO:0000724","double-strand break repair via homologous recombination","double-strand break repair via homologous recombination","double-strand break repair via homologous recombination",-1.17170479653416,-0.885932073543153,-1.16972026398241,0.396775672371638,0.87687752151376,0.571255068866764,-0.401454963732192,-0.057061062786011,-0.24316993331842,FALSE,FALSE,FALSE,"double-strand break repair via homologous recombination",0.283788190439257,-0.00198453255175002,0.285772722991007,0.283788190439257,0.00198453255175002,0.285772722991007,"all negative"
"GO_BP","GO:1903599","GO:1903599","GO:1903599","GO:1903599","positive regulation of autophagy of mitochondrion","positive regulation of autophagy of mitochondrion","positive regulation of autophagy of mitochondrion",1.67094997641948,-0.444153149510814,-0.727933978332014,0.120722657025785,1,0.929012416868489,0.918211214593153,0,-0.0319784813331296,FALSE,FALSE,FALSE,"positive regulation of autophagy of mitochondrion",0.2837808288212,2.39888395475149,-2.11510312593029,0.2837808288212,2.39888395475149,2.11510312593029,"mixed or incomplete"
"GO_BP","GO:0001678","GO:0001678","GO:0001678","GO:0001678","intracellular glucose homeostasis","intracellular glucose homeostasis","intracellular glucose homeostasis",1.33801186763618,-1.31746547417436,-1.03374925861796,0.242946571550864,0.298478379923934,0.726352045827262,0.614489225298432,-0.525087121217312,-0.138852835907771,FALSE,FALSE,FALSE,"intracellular glucose homeostasis",-0.2837162155564,2.37176112625414,-2.65547734181054,0.2837162155564,2.37176112625414,2.65547734181054,"mixed or incomplete"
"GO_BP","GO:0021761","GO:0021761","GO:0021761","GO:0021761","limbic system development","limbic system development","limbic system development",-0.907226896699924,-1.1689206447472,-1.45230667159665,0.837839473042205,0.506304135834337,0.354255824981348,-0.0768391826229483,-0.295588524987849,-0.450682999975468,FALSE,FALSE,FALSE,"limbic system development",0.28338602684945,0.545079774896726,-0.261693748047276,0.28338602684945,0.545079774896726,0.261693748047276,"all negative"
"GO_BP","GO:1905314","GO:1905314","GO:1905314","GO:1905314","semi-lunar valve development","semi-lunar valve development","semi-lunar valve development",1.11544469953221,-1.90993069936309,-1.62655032325015,0.627700010485478,0.0295381252637494,0.234117753215077,0.202247864094573,-1.52961707210618,-0.630565652381948,FALSE,TRUE,FALSE,"semi-lunar valve development",-0.28338037611294,2.74199502278236,-3.0253753988953,0.28338037611294,2.74199502278236,3.0253753988953,"mixed or incomplete"
"GO_BP","GO:0010977","GO:0010977","GO:0010977","GO:0010977","negative regulation of neuron projection development","negative regulation of neuron projection development","negative regulation of neuron projection development",1.33566999139598,-1.55645959116037,-1.27320197362817,0.298867087791203,0.0639586960896634,0.506264931012627,0.524521908238294,-1.19410039869122,-0.295622155163407,FALSE,FALSE,FALSE,"negative regulation of neuron projection development",-0.2832576175322,2.60887196502415,-2.89212958255635,0.2832576175322,2.60887196502415,2.89212958255635,"mixed or incomplete"
"GO_BP","GO:0010257","GO:0010257","GO:0010257","GO:0010257","NADH dehydrogenase complex assembly","NADH dehydrogenase complex assembly","NADH dehydrogenase complex assembly",0.650181381923223,-1.06128905907359,-0.778048037466501,0.987177535724506,0.669056488835782,0.912974091609022,0.00560473603155023,-0.174537212943715,-0.0395415467054471,FALSE,FALSE,FALSE,"NADH dehydrogenase complex assembly",-0.283241021607089,1.42822941938972,-1.71147044099681,0.283241021607089,1.42822941938972,1.71147044099681,"mixed or incomplete"
"GO_BP","GO:0032981","GO:0032981","GO:0032981","GO:0032981","mitochondrial respiratory chain complex I assembly","mitochondrial respiratory chain complex I assembly","mitochondrial respiratory chain complex I assembly",0.650181381923223,-1.06128905907359,-0.778048037466501,0.987177535724506,0.669056488835782,0.912974091609022,0.00560473603155023,-0.174537212943715,-0.0395415467054471,FALSE,FALSE,FALSE,"mitochondrial respiratory chain complex I assembly",-0.283241021607089,1.42822941938972,-1.71147044099681,0.283241021607089,1.42822941938972,1.71147044099681,"mixed or incomplete"
