"gene_symbol","ensembl_gene_id","entrezgene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Tppp3","ENSMUSG00000014846","67971",217.490379453019,-1.03903178090731,0.180978306988455,-5.74119516420047,9.40106675561264e-09,3.98895065697635e-08
"Ddah1","ENSMUSG00000028194","69219",1699.23395588406,-0.430674486876035,0.0750187954023938,-5.7408877943979,9.41814819211071e-09,3.99507053850499e-08
"4930522L14Rik","ENSMUSG00000072762","100041734",175.204749233046,-1.03675918088877,0.18064378285777,-5.73924640243532,9.5098770990218e-09,4.03284263321667e-08
"Ctcf","ENSMUSG00000005698","13018",4858.04846523976,0.43553556265248,0.0758919530466867,5.73888989764896,9.52991479753121e-09,4.04019998567268e-08
"Rsu1","ENSMUSG00000026727","20163",3991.16481204759,0.396601632371477,0.0691142947614098,5.7383444877878,9.56064953441967e-09,4.05208691068227e-08
"Hspb1","ENSMUSG00000004951","15507",136.035256650013,-1.27427571677305,0.222077247820053,-5.73798409914368,9.5810108674965e-09,4.05957181639709e-08
"Anks1","ENSMUSG00000024219","224650",2239.38791567346,-0.431739918245875,0.0752625589563617,-5.73645015838757,9.66814838256142e-09,4.09533827625467e-08
"Hsh2d","ENSMUSG00000062007","209488",22.5757568507685,-3.77266343319909,0.65774814661878,-5.73572643661991,9.70952733858082e-09,4.11170713923728e-08
"Fbln2","ENSMUSG00000064080","14115",20450.1717644873,0.333409727016295,0.0581323191846067,5.73535912024273,9.73059454098806e-09,4.1194677565214e-08
"Vdac1","ENSMUSG00000020402","22333",18828.8454526711,0.305861022538184,0.0533443583355361,5.73370890721598,9.82579095865721e-09,4.15859792502561e-08
"Zfp521","ENSMUSG00000024420","225207",741.638964492773,-0.551102118854879,0.0961663821639268,-5.73071489697368,1.00008237691936e-08,4.23148593545077e-08
"Nsmce4a","ENSMUSG00000040331","67872",1741.65832133079,0.467068745690731,0.0815056866908987,5.73050500711733,1.00132071702589e-08,4.2355330864571e-08
"Cep76","ENSMUSG00000073542","225659",2697.05977389308,-0.406681677997129,0.0709767783869326,-5.72978496967118,1.00558024020916e-08,4.25235380700715e-08
"Pcca","ENSMUSG00000041650","110821",955.067441727992,0.513150416054605,0.0895711130681549,5.72897219290049,1.01040954258477e-08,4.27157384402434e-08
"Bhlhe22","ENSMUSG00000025128","59058",767.202388812695,0.564618046652668,0.098556681913364,5.72886622896857,1.01104081059722e-08,4.27304059124457e-08
"Arl4d","ENSMUSG00000034936","80981",151.240811293127,-1.21020832318821,0.211255013579782,-5.72866083829613,1.01226549384941e-08,4.27701380575281e-08
"Mef2d","ENSMUSG00000001419","17261",17186.5666023034,-0.380617125003214,0.0664708453393737,-5.7260761926516,1.02780074337233e-08,4.34143265096762e-08
"Pdlim1","ENSMUSG00000055044","54132",4463.24016128229,0.404387156208816,0.070637170440452,5.72484930649536,1.03525592204991e-08,4.37169464807197e-08
"Mnat1","ENSMUSG00000021103","17420",3071.06231069871,-0.425387010542511,0.0743471291551578,-5.72163330819076,1.05504826947255e-08,4.45402259604014e-08
"Pogk","ENSMUSG00000040596","71592",4656.61708639644,0.423623451616449,0.0740542525024895,5.72044733828361,1.06243954992099e-08,4.48396630041071e-08
"Pigq","ENSMUSG00000025728","14755",3234.27133174167,0.466758569049102,0.0815993710386508,5.72012459297039,1.06445968017997e-08,4.49123091898507e-08
"Uros","ENSMUSG00000030979","22276",236.160651623981,0.854885655818344,0.149460409791176,5.719813407529,1.06641098944929e-08,4.49820116767706e-08
"Pts","ENSMUSG00000032067","19286",174.611637701897,1.05990411362154,0.185309339378784,5.71964757510155,1.0674522723458e-08,4.50133002275114e-08
"Rpsa","ENSMUSG00000032518","16785",213213.731436043,0.288185402770167,0.0503985000210264,5.71813452086738,1.07699868347561e-08,4.54031226197894e-08
"Dock11","ENSMUSG00000031093","75974",2464.18137407955,0.456525558488949,0.0798687726911563,5.7159455830664,1.09095648558342e-08,4.59786456024486e-08
"Ttc5","ENSMUSG00000006288","219022",840.323415607457,-0.534104006104559,0.0934434425522087,-5.71579975562378,1.09189257710968e-08,4.60051963593534e-08
"Srp14","ENSMUSG00000009549","20813",2823.61175055581,0.438163652417084,0.0766607401090031,5.7156199091486,1.0930481177049e-08,4.60409757875193e-08
"Dusp3","ENSMUSG00000003518","72349",3327.81871636115,-0.420608374572065,0.0736148644856608,-5.71363375468815,1.10588875612051e-08,4.65687927030965e-08
"Styx","ENSMUSG00000053205","56291",352.933997910673,0.791253193320574,0.138489886286427,5.71343665980121,1.10717095586552e-08,4.66097263184956e-08
"Vps45","ENSMUSG00000015747","22365",1495.6225189662,-0.447053044914183,0.0782481232541288,-5.71327498120659,1.10822383364933e-08,4.66409857068489e-08
"Npat","ENSMUSG00000033054","244879",4115.17445742592,-0.364143640297607,0.0637455918705349,-5.71245210236921,1.11359765384007e-08,4.68540289461436e-08
"Hdac4","ENSMUSG00000026313","208727",5455.73578697716,0.373104126400318,0.0653265697448927,5.7113687104241,1.12071138940701e-08,4.71401384589924e-08
"Cenpx","ENSMUSG00000025144","20892",508.332306922702,-0.632621769433196,0.110782159109357,-5.71050225522966,1.12643244570554e-08,4.73675244166441e-08
"Tnfrsf10b","ENSMUSG00000022074","21933",1780.42561235638,-0.399660351904941,0.0699903722980303,-5.71021897416294,1.12830905131208e-08,4.74331656843894e-08
"Gm14295","ENSMUSG00000078877","100039123",653.642301278003,-0.651357693947605,0.114143904696729,-5.70646059181352,1.15349597807256e-08,4.84648897244968e-08
"Ing1","ENSMUSG00000045969","26356",3934.76962421783,-0.398122202430388,0.0697667763428976,-5.70647266936417,1.15341417154007e-08,4.84648897244968e-08
"Baz2b","ENSMUSG00000026987","407823",5180.33462204618,-0.467317704318589,0.0819622176614705,-5.70162347545007,1.18671727438677e-08,4.98467689121263e-08
"Kat2a","ENSMUSG00000020918","14534",5513.41782826355,0.336883428558076,0.0590955430643365,5.70065712385985,1.19346471127797e-08,5.01161809047123e-08
"Kbtbd2","ENSMUSG00000059486","210973",3456.84686681928,0.342357827695121,0.0600775285237295,5.69860039365461,1.2079499250569e-08,5.07102777197772e-08
"Nedd8","ENSMUSG00000010376","18002",11823.0784596229,-0.339370119437619,0.0595716115171036,-5.69684302295871,1.22046202131118e-08,5.12212335054054e-08
"Apom","ENSMUSG00000024391","55938",66.2372057980945,-1.85294692200971,0.325274593637394,-5.69656209939139,1.22247377497334e-08,5.12913410499003e-08
"Gm15484","ENSMUSG00000081865","NA",576.253535052805,0.722553964927974,0.126855424475711,5.69588543741243,1.2273327327133e-08,5.14808362823002e-08
"Gm5900","ENSMUSG00000094685","NA",777.413553872941,-0.646517415154687,0.113531795789277,-5.69459340143503,1.23666273077253e-08,5.1857712557981e-08
"Eif4g1","ENSMUSG00000045983","208643",61954.3317513444,0.336764324491439,0.0591465150748182,5.69373062919167,1.2429312822411e-08,5.21060369338953e-08
"Spag9","ENSMUSG00000020859","70834",12781.2776827658,-0.334125948706563,0.0587032681507909,-5.69177763405429,1.25723520392404e-08,5.26909868370729e-08
"Tchh","ENSMUSG00000052415","99681",200.030586016311,-0.971161607430349,0.170651289306276,-5.69091280457517,1.26362027257558e-08,5.29438223488665e-08
"Bzw1","ENSMUSG00000051223","66882",22805.8110541289,-0.287767033108736,0.0505849537080404,-5.68878711977541,1.27944847023441e-08,5.35920598081185e-08
"Galnt4","ENSMUSG00000090035","14426",459.092433063794,0.651531991663739,0.114537306922729,5.68838231986096,1.28248443476284e-08,5.37042590416569e-08
"Hhat","ENSMUSG00000037375","226861",200.255674834782,1.04964783096339,0.184559035149224,5.68732833976245,1.29042206906555e-08,5.40215968690423e-08
"Fig4","ENSMUSG00000038417","103199",1076.1707251961,-0.47496492639727,0.0835294109995133,-5.6861998751558,1.29897356303386e-08,5.43644491195654e-08
"Rpl37","ENSMUSG00000041841","67281",82783.72719876,0.44274309041737,0.0778634428558086,5.68614839234971,1.29936500964832e-08,5.43656924554696e-08
"Abtb1","ENSMUSG00000030083","80283",356.466525724199,0.746386990336843,0.131265393211341,5.68609114768841,1.29980040077189e-08,5.43687732346249e-08
"Atp13a1","ENSMUSG00000031862","170759",7157.80880038113,0.370656903587044,0.0651888512520107,5.68589408262676,1.30130032124627e-08,5.44163676349755e-08
"Nudt3","ENSMUSG00000024213","56409",5116.17791583747,0.39226621418576,0.0690413471146438,5.68161298380227,1.33430323640531e-08,5.57809272320875e-08
"Nelfa","ENSMUSG00000029111","24116",3297.14422164883,-0.358456438177881,0.063098899530292,-5.68086671631722,1.34013882898188e-08,5.60093060644292e-08
"Tlr4","ENSMUSG00000039005","21898",2422.53150642976,0.386938353284176,0.0681336944144699,5.67910424657671,1.35401942631771e-08,5.65736946292156e-08
"Gstcd","ENSMUSG00000028018","67553",1280.97237804063,0.543166250160148,0.0956473009130294,5.67884556046219,1.35606846681972e-08,5.66435602774694e-08
"Tlnrd1","ENSMUSG00000070462","80889",2955.45607420644,0.360729432661952,0.0635466249649191,5.67661040788701,1.37389892011067e-08,5.7372400306594e-08
"Arhgef1","ENSMUSG00000040940","16801",4425.91959887662,0.39948219841312,0.0703764587914804,5.67636117635234,1.37590116909629e-08,5.74400518620782e-08
"Zfp760","ENSMUSG00000067928","240034",540.163878598752,0.638369758621541,0.11246641556403,5.67609232871925,1.37806418593674e-08,5.75143755913448e-08
"Scara3","ENSMUSG00000034463","219151",1267.99752357318,0.489718478704874,0.0863077848208437,5.67409393858763,1.39424612048191e-08,5.81735839664705e-08
"Ttyh3","ENSMUSG00000036565","78339",4947.53136689291,0.420988159600702,0.0741999529469461,5.67369847123372,1.39747021932756e-08,5.8291923192545e-08
"Rps4x","ENSMUSG00000031320","20102",65648.578737654,0.404063553460616,0.0712415883581071,5.67173701166693,1.41356862073396e-08,5.89470665954793e-08
"Unc13c","ENSMUSG00000062151","208898",74.5499232379918,1.56113928114473,0.275285517387506,5.67098224403572,1.41981114584951e-08,5.919096175027e-08
"Mmp13","ENSMUSG00000050578","17386",80.7812858196271,3.79621518768421,0.669822664562394,5.66749288808306,1.44902067735459e-08,6.03919349971217e-08
"Rbm12b1","ENSMUSG00000046667","72397",505.90979513278,-0.752403728094821,0.132768488336066,-5.66703543532348,1.45289304636061e-08,6.05365389347203e-08
"Pcsk4","ENSMUSG00000020131","18551",474.169881769186,-0.681019651010359,0.120176553494061,-5.66682627526022,1.45466694779564e-08,6.05936517694586e-08
"Fgd5","ENSMUSG00000034037","232237",21.1676138382285,-4.89604958375322,0.864318050367468,-5.66463882325684,1.47334539549476e-08,6.13546909085361e-08
"Srd5a1","ENSMUSG00000021594","78925",242.568523122418,-0.973549860446125,0.171941430014195,-5.66210168407784,1.49530168309106e-08,6.22517700697384e-08
"Gm26819","ENSMUSG00000097033","NA",307.981776704279,-0.897604832525356,0.158539985624186,-5.66169366668862,1.49886218485066e-08,6.23827188482983e-08
"Mtus1","ENSMUSG00000045636","102103",170.17975689962,-1.14048882176692,0.201490788838306,-5.66025289961097,1.51150082101988e-08,6.2891322921118e-08
"Gm10654","ENSMUSG00000074252","NA",272.366565233564,-0.906662732040542,0.160196247293271,-5.65970019497846,1.51637665415711e-08,6.30767360512792e-08
"Fam84b","ENSMUSG00000072568","399603",681.287498087655,0.578333401794055,0.102199089546901,5.65888996035182,1.52355198191563e-08,6.33576722086606e-08
"Epor","ENSMUSG00000006235","13857",140.748625571431,-1.18026864186317,0.208627413708741,-5.65730371134693,1.53769519479201e-08,6.3928135774631e-08
"Utp14a","ENSMUSG00000063785","72554",3294.33293291583,-0.365866507410514,0.0647205967424801,-5.6530150496955,1.57657496382126e-08,6.5526396933821e-08
"Cab39","ENSMUSG00000036707","12283",9782.83564765982,0.291503881051088,0.0515693442840053,5.65265828174395,1.57985199756438e-08,6.56444447647084e-08
"Med17","ENSMUSG00000031935","234959",3089.93958548807,-0.345968655955952,0.0612181048944762,-5.65141074772423,1.59136311312186e-08,6.61044671838266e-08
"2810004N23Rik","ENSMUSG00000031984","66523",2943.06744936067,0.424096875948169,0.0750533415555946,5.65060618432326,1.59883006133339e-08,6.63962890074039e-08
"Ssbp4","ENSMUSG00000070003","76900",3247.75783772417,0.396388004235362,0.0701567541008413,5.65003340470407,1.6041666076094e-08,6.65995026126012e-08
"Lancl1","ENSMUSG00000026000","14768",1591.15823637462,0.451886113247727,0.0799859730689501,5.64956699167976,1.60852491954944e-08,6.67620022532685e-08
"C2cd2","ENSMUSG00000045975","207781",793.09615701859,-0.611255637906161,0.108203257343528,-5.6491426682796,1.61249992153445e-08,6.69085072356192e-08
"Tmem41b","ENSMUSG00000047554","233724",2182.76841156653,-0.413497673832142,0.0732037423331301,-5.64858654289049,1.6177240742935e-08,6.7106748861598e-08
"Atxn3","ENSMUSG00000021189","110616",2558.60064372396,-0.415053359843604,0.0734888289500413,-5.64784288678438,1.62473555423205e-08,6.73790028823219e-08
"Ube4a","ENSMUSG00000059890","140630",3208.89486255353,-0.383929634515458,0.067987425717621,-5.64706826980141,1.6320703261932e-08,6.76645101582281e-08
"Ptpn9","ENSMUSG00000032290","56294",5250.09056788528,0.345904021875027,0.061262869369481,5.64622626127505,1.6400796993023e-08,6.79778207413519e-08
"Madd","ENSMUSG00000040687","228355",1804.22597437864,0.443944376990154,0.0786314203051487,5.64589034850596,1.64328561762304e-08,6.80919204501148e-08
"Adcy3","ENSMUSG00000020654","104111",344.936367591935,0.795725464488154,0.140947194314816,5.64555731922442,1.64647002393224e-08,6.82050661236978e-08
"Gss","ENSMUSG00000027610","14854",724.71301288821,0.693386300410596,0.122825656954327,5.6452887581007,1.64904235392273e-08,6.82928011493653e-08
"Edrf1","ENSMUSG00000039990","214764",1510.74750735955,-0.44654135646518,0.0791006127567998,-5.64523258293968,1.64958090377093e-08,6.82962848561247e-08
"Slc4a11","ENSMUSG00000074796","269356",299.691250394051,0.77109412087533,0.136673090278007,5.64188692380368,1.68196554129063e-08,6.96179017352159e-08
"Zfp212","ENSMUSG00000052763","232784",1293.84942450536,-0.454956393715451,0.080646243080637,-5.64138360742418,1.68689056535158e-08,6.98025283773925e-08
"Focad","ENSMUSG00000038368","230393",1117.56347098152,0.473014727243069,0.0838832114974718,5.63896778388516,1.71072535310756e-08,7.07693127769156e-08
"Furin","ENSMUSG00000030530","18550",17509.923857285,-0.327985453562119,0.058165685536261,-5.63881351243854,1.71225847170993e-08,7.08132431792199e-08
"Ttll3","ENSMUSG00000030276","101100",1374.96768909746,-0.57507840630549,0.102016121971366,-5.63713259426685,1.72904980899293e-08,7.14880043448548e-08
"Zfp654","ENSMUSG00000047141","72020",917.568099321592,-0.502667999116193,0.0891740975689709,-5.63692835497896,1.73110089654606e-08,7.15531225912837e-08
"Spcs2","ENSMUSG00000035227","66624",6220.35899424254,-0.321420084477551,0.0570210261073306,-5.63686952726073,1.73169211625236e-08,7.15578796127487e-08
"Hddc3","ENSMUSG00000030532","68695",84.1301348092464,-1.54992037891146,0.27500416994836,-5.63598864410857,1.74056849499337e-08,7.19049035493549e-08
"Pappa2","ENSMUSG00000073530","23850",44.6100648993443,2.09356323922727,0.371553768493933,5.63461715840855,1.7544765339084e-08,7.24595433583658e-08
"Gm5511","ENSMUSG00000100615","NA",458.111479893759,-0.905150124548393,0.160660003182145,-5.63394813033957,1.76130015473001e-08,7.27213736962564e-08
"Smarcal1","ENSMUSG00000039354","54380",2650.72508932144,-0.386214099848065,0.0685547060744027,-5.63366283605541,1.76421778964909e-08,7.28218323554961e-08
"Dtd1","ENSMUSG00000027430","66044",379.781838481958,0.875673293651445,0.155497085299674,5.63144506512033,1.78705899810834e-08,7.37443978104619e-08
"Uimc1","ENSMUSG00000025878","20184",2045.32713668908,-0.413736680079457,0.0734957366746004,-5.62939700722044,1.80840717219274e-08,7.46048624509601e-08
"Efna4","ENSMUSG00000028040","13639",501.637450021175,0.692825670089282,0.12310644092292,5.6278588260307,1.82460321557745e-08,7.5252364782968e-08
"Taldo1","ENSMUSG00000025503","21351",7064.48327185263,0.397036468924402,0.0705703504466166,5.62610878948012,1.84320126288203e-08,7.59985508363624e-08
"Oaz2","ENSMUSG00000040652","18247",3475.76739534694,0.429672662775444,0.0763720400014078,5.6260466889129,1.84386459059453e-08,7.60050491827897e-08
"Arhgap18","ENSMUSG00000039031","73910",197.836698508144,-1.01998678102014,0.181310179371732,-5.62564542462287,1.84815628953649e-08,7.61610662885766e-08
"Mcrs1","ENSMUSG00000037570","51812",2011.97808330829,0.537530675303646,0.0955570144203775,5.6252351390859,1.85255450329201e-08,7.63213860470822e-08
"Enoph1","ENSMUSG00000029326","67870",3608.29436706523,-0.363035972489948,0.0645716739460356,-5.62221714731056,1.88522082998529e-08,7.76458861437352e-08
"Baiap2","ENSMUSG00000025372","108100",4603.37882548545,-0.376766378166018,0.0670345144141889,-5.62048343989003,1.90423844765021e-08,7.8407670218452e-08
"Khdrbs3","ENSMUSG00000022332","13992",1200.23225464575,0.458316503889132,0.081545440637749,5.62038171974717,1.90536001629195e-08,7.84323628727792e-08
"Tmed6","ENSMUSG00000031919","66269",26.8623113462986,-2.84754394154267,0.506685177565119,-5.61994719329775,1.91015834134552e-08,7.8608350799786e-08
"Cpt1c","ENSMUSG00000007783","78070",869.240402793346,0.523318844492157,0.0931523027392765,5.6178841435286,1.93310043851008e-08,7.95307048737149e-08
"Stk4","ENSMUSG00000018209","58231",3708.90380477885,-0.359021785476934,0.0639084356974909,-5.61775267315814,1.93457148464826e-08,7.95694440141726e-08
"Cavin3","ENSMUSG00000037060","109042",1009.5480705178,1.29659940132714,0.230892212048979,5.61560474396638,1.95875955660329e-08,8.05422636831488e-08
"Hnrnpa0","ENSMUSG00000007836","77134",14887.2141635712,0.439801521009512,0.0783329681798804,5.61451367449234,1.97115841406343e-08,8.10299228800854e-08
"Tcp1","ENSMUSG00000068039","21454",18587.4142241472,0.302938795119963,0.0539569629897752,5.61445230298395,1.9718580957341e-08,8.1036519881837e-08
"Loxl2","ENSMUSG00000034205","94352",129.082928646042,1.47666564002479,0.263054986246742,5.61352461359427,1.98246387396879e-08,8.1450108151659e-08
"Btn2a2","ENSMUSG00000053216","238555",20.7289127332233,-3.97147099477789,0.707631425645932,-5.61234401249591,1.99604117118859e-08,8.19855227160243e-08
"Dzip1l","ENSMUSG00000037784","72507",3402.37589203158,-0.394816470071769,0.0703769949551083,-5.61002171694901,2.02301226862593e-08,8.30706321999431e-08
"Msrb1","ENSMUSG00000075705","27361",1011.43178402549,-0.52411500395835,0.0934327002976549,-5.60954571888259,2.02858403157161e-08,8.3276671429909e-08
"Gm5844","ENSMUSG00000082896","NA",2267.89195342122,-0.51142973954983,0.0911901249162607,-5.60838950510784,2.04218013081415e-08,8.38119202239373e-08
"Avl9","ENSMUSG00000029787","78937",3064.96430437526,0.38943102997198,0.0694873764031641,5.6043421140627,2.09047444591941e-08,8.57705171928003e-08
"Cand1","ENSMUSG00000020114","71902",13541.8412425109,-0.315759237848896,0.0563486009915096,-5.60367484361276,2.09854219562785e-08,8.60780312720822e-08
"Lifr","ENSMUSG00000054263","16880",953.365543491887,-0.579298673312149,0.10338044904271,-5.60356120210721,2.09991920697612e-08,8.61110116279511e-08
"Zglp1","ENSMUSG00000079681","100009600",117.748112752961,-1.2293336796873,0.219440601267873,-5.60212500596753,2.11739758591537e-08,8.68040597892039e-08
"Shc2","ENSMUSG00000020312","216148",3059.33451379781,0.405075562897354,0.0723199964756532,5.60115573337623,2.1292732796767e-08,8.72671069546255e-08
"Acot8","ENSMUSG00000017307","170789",628.485733582913,-0.557308729083819,0.0995051103366546,-5.60080509632402,2.13358525069901e-08,8.7419991092572e-08
"Nsrp1","ENSMUSG00000037958","237859",3963.24225817077,-0.500889549479337,0.089466622846376,-5.59861916705428,2.16065856388753e-08,8.85051446079739e-08
"Thsd1","ENSMUSG00000031480","56229",38.2400423191374,-2.39266411418818,0.427422548356919,-5.59788930973802,2.16977207987323e-08,8.88542359357349e-08
"Rnf2","ENSMUSG00000026484","19821",6302.51091730675,-0.36106360941501,0.0645248954815454,-5.59572559893997,2.19700953835272e-08,8.99451276270853e-08
"Ppp1r13l","ENSMUSG00000040734","333654",1876.92634153529,-0.39492133354803,0.0705794659825906,-5.59541402091995,2.20095901572145e-08,9.00822795405164e-08
"Crebbp","ENSMUSG00000022521","12914",10507.3098589827,-0.433914900452721,0.0775611212943169,-5.59448978059726,2.21271501788171e-08,9.05387802987863e-08
"Prkce","ENSMUSG00000045038","18754",1300.48894247706,0.438737436145287,0.0784333417277833,5.59376186810964,2.222016685924e-08,9.08946346563739e-08
"1190007I07Rik","ENSMUSG00000063320","544717",88.7990893922715,1.35961301109095,0.243086553506171,5.59312307275128,2.23021082738045e-08,9.12050027883015e-08
"Mvb12a","ENSMUSG00000031813","73711",3512.51770596998,0.493656519258203,0.0882644327713981,5.59292688751263,2.23273327385733e-08,9.12833198389605e-08
"Fbxw2","ENSMUSG00000035949","30050",3293.68247086449,0.380413104337726,0.0680377442604576,5.59120688777473,2.25496701982256e-08,9.21672541226903e-08
"Ick","ENSMUSG00000009828","56542",2105.57339565163,0.434834431136279,0.0777772148313646,5.59076886565146,2.26066340078477e-08,9.23749598977551e-08
"Gm15446","ENSMUSG00000090015","NA",351.224752982713,-0.778792951716483,0.139325757447456,-5.58972702524292,2.27426848396917e-08,9.29056293709506e-08
"Gramd1a","ENSMUSG00000001248","52857",3538.76695305458,-0.345566065895224,0.0618276066324665,-5.58918717247842,2.28134948717646e-08,9.31695691379756e-08
"Rttn","ENSMUSG00000023066","246102",999.629913834455,-0.478278957722261,0.0855863862809599,-5.58825975140701,2.2935640378773e-08,9.36429609488128e-08
"Rnf181","ENSMUSG00000055850","66510",2280.87378892516,-0.417904761533194,0.0747894553818864,-5.58774976230684,2.30030784898813e-08,9.38927937600288e-08
"Rpl10a-ps1","ENSMUSG00000084416","NA",2057.54232022548,0.538854832335736,0.0964375515082101,5.58760383179016,2.30224109167223e-08,9.39461888860766e-08
"Api5","ENSMUSG00000027193","11800",11535.6485626773,-0.297419828882467,0.053232131601777,-5.5872237299725,2.30728397028775e-08,9.41264136521571e-08
"Smg7","ENSMUSG00000042772","226517",10286.8697981023,-0.345302651063065,0.0618058285425296,-5.58689462152354,2.31165897002852e-08,9.42793016568755e-08
"4933405L10Rik","ENSMUSG00000013158","71046",47.8238855782638,-2.12971913571378,0.381245849262732,-5.58620937075725,2.32079419625252e-08,9.46261963523578e-08
"Sirt3","ENSMUSG00000025486","64384",614.560844994468,-0.722658716463446,0.129376367795522,-5.58570880275136,2.32748951396787e-08,9.487344699057e-08
"Greb1l","ENSMUSG00000042942","381157",862.614949223869,-0.524298774126614,0.0939097591977175,-5.58300626692862,2.36396223326495e-08,9.63340249559083e-08
"Ccdc50","ENSMUSG00000038127","67501",9653.6631575553,0.365402591674792,0.0654556884860934,5.58244210894558,2.37164564862874e-08,9.66209337306622e-08
"Pacs1","ENSMUSG00000024855","107975",3537.86837467855,0.400981092534542,0.0718359261867403,5.58190189532986,2.37902567339405e-08,9.68953302044422e-08
"Capn15","ENSMUSG00000037326","50817",1223.77210558634,-0.46119111396399,0.0826256545665557,-5.58169392282994,2.38187278804092e-08,9.69850071294148e-08
"Sbf1","ENSMUSG00000036529","77980",13100.1772263241,0.340656791890363,0.0610398434743668,5.58089229100692,2.39287798900391e-08,9.740672615585e-08
"Synm","ENSMUSG00000030554","233335",215.755953814405,0.990865593429815,0.177591519010971,5.5794645991434,2.41260039343486e-08,9.81829713320675e-08
"Ap5b1","ENSMUSG00000049562","381201",314.873252662272,0.866349017270679,0.155287310775889,5.57900715095127,2.41895297666037e-08,9.84148464705702e-08
"Rasl11b","ENSMUSG00000049907","68939",238.484038635093,-0.920011056858182,0.164912163762237,-5.57879440709186,2.42191287854934e-08,9.85086025756917e-08
"Resf1","ENSMUSG00000032712","67246",5406.64626251733,-0.379657391652078,0.0680638264152108,-5.57796132906264,2.43353734988637e-08,9.89546342842051e-08
"Hexim1","ENSMUSG00000048878","192231",1222.39869570029,-0.461891920715232,0.0828248283700078,-5.57673260307642,2.45078144106277e-08,9.96288728096629e-08
"Ninj1","ENSMUSG00000037966","18081",1001.66759856389,0.514788514575765,0.0923152376088284,5.57641975376917,2.45519091293899e-08,9.97811363725258e-08
"Sf1","ENSMUSG00000024949","22668",36576.1826642247,-0.331617346283231,0.0594850859754228,-5.57479813377498,2.4781706030462e-08,1.00633412572768e-07
"Slc35f6","ENSMUSG00000029175","74919",2278.83174701108,-0.386372672994708,0.0693063472220488,-5.57485264310379,2.47739478175633e-08,1.00633412572768e-07
"Zfp655","ENSMUSG00000007812","72611",7116.03897340202,-0.34414998643994,0.0617328008069095,-5.57483188744971,2.47769016538448e-08,1.00633412572768e-07
"2010310C07Rik","ENSMUSG00000101268","72131",20.7605971261954,-3.79921053594276,0.681523701304324,-5.5745831416746,2.48123284588741e-08,1.0073054684182e-07
"Slc4a3","ENSMUSG00000006576","20536",437.324096817356,0.668729799536684,0.119965577627843,5.57434734829701,2.48459559457408e-08,1.00839824982052e-07
"Cpsf4","ENSMUSG00000029625","54188",5909.96288643145,-0.312882439900731,0.0561322507560538,-5.574022699722,2.489232782783e-08,1.01000754569238e-07
"Rbm12b2","ENSMUSG00000052137","77604",783.9337483736,-0.564468081026698,0.101275465458804,-5.57359157491417,2.49540383257912e-08,1.01223817003594e-07
"Sec23ip","ENSMUSG00000055319","207352",7806.90987589818,-0.305576854869172,0.0548307527466456,-5.57309246293116,2.50256658468781e-08,1.01486975718492e-07
"Nlrc5","ENSMUSG00000074151","434341",3384.7075304829,0.460723494394028,0.0826717077463848,5.572928235708,2.50492776811423e-08,1.0155532621254e-07
"Bcor","ENSMUSG00000040363","71458",9945.42854927033,-0.330708288763049,0.0593727536127216,-5.57003454682603,2.54688830354011e-08,1.03228652410745e-07
"Capn6","ENSMUSG00000067276","12338",15152.695920355,0.296879338276174,0.0533099509283343,5.56892912310641,2.56309712587961e-08,1.03857607724035e-07
"Ccl7","ENSMUSG00000035373","20306",30.3637722195392,2.62957493976341,0.472246521375865,5.56822511281244,2.57347215788406e-08,1.0424990043353e-07
"Cotl1","ENSMUSG00000031827","72042",2972.44922748343,0.438641198410906,0.0788143743877202,5.56549743392049,2.61405630376614e-08,1.05865406061173e-07
"Prkar2a","ENSMUSG00000032601","19087",8093.30079842391,-0.322940924200211,0.0580314862509783,-5.56492595766951,2.62263744432937e-08,1.06184316139079e-07
"Tmem63a","ENSMUSG00000026519","208795",4227.9923986764,-0.383726495456422,0.0689720673545372,-5.56350578102803,2.64408099748566e-08,1.07023682497204e-07
"Prx","ENSMUSG00000053198","19153",1533.51148759006,-0.433054299032376,0.0778527106549799,-5.56248196612631,2.65964523835008e-08,1.07624685748959e-07
"Klf7","ENSMUSG00000025959","93691",3994.45072234185,-0.383087911682843,0.0688804079689801,-5.56163825068174,2.67253835998125e-08,1.08117305550897e-07
"Spag1","ENSMUSG00000037617","26942",221.878325566444,-0.947976433613937,0.170457357288232,-5.56137000300299,2.67665024207407e-08,1.0822538737727e-07
"Tut1","ENSMUSG00000071645","70044",3953.88843860766,-0.342319730756819,0.0615527717980109,-5.56140236673925,2.67615382334181e-08,1.0822538737727e-07
"Otulin","ENSMUSG00000046034","432940",1142.16743409484,0.461527722937086,0.0829906393301927,5.56120216282246,2.67922613159551e-08,1.08300402183295e-07
"Shroom2","ENSMUSG00000045180","110380",188.31626314511,-0.985357276977742,0.177204016915442,-5.56058092886196,2.68878132635203e-08,1.08657420149892e-07
"Epb41l1","ENSMUSG00000027624","13821",9991.29388959753,0.35054997547483,0.0630596411071836,5.55902268582522,2.71289437850684e-08,1.09602391437041e-07
"Traf2","ENSMUSG00000026942","22030",2174.49893450425,-0.386716669344992,0.0695746732718982,-5.55829659211911,2.72420186871506e-08,1.10029642259926e-07
