"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","entrezgene_id","external_gene_name","gene_biotype","description"
"ENSG00000123500",113.15868555673,-6.92589955465861,0.556272318907204,-12.4505558145775,1.3887464801647e-35,6.85933842138443e-35,"1300","COL10A1","protein_coding","collagen type X alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2185]"
"ENSG00000119720",600.191702595288,1.70441346700013,0.13693220839798,12.447133416898,1.44958586117366e-35,7.15829005045302e-35,"55051","NRDE2","protein_coding","NRDE-2, necessary for RNA interference, domain containing [Source:HGNC Symbol;Acc:HGNC:20186]"
"ENSG00000187288",143.483084951331,-7.69783510340456,0.618485517728567,-12.4462657293503,1.4654268847108e-35,7.23495127970382e-35,"63924","CIDEC","protein_coding","cell death inducing DFFA like effector c [Source:HGNC Symbol;Acc:HGNC:24229]"
"ENSG00000055917",5286.73535111525,-1.16339183523519,0.0934865432405765,-12.4444844670461,1.49848770326673e-35,7.39657675705831e-35,"23369","PUM2","protein_coding","pumilio RNA binding family member 2 [Source:HGNC Symbol;Acc:HGNC:14958]"
"ENSG00000111911",230.531625031363,2.39701504300452,0.192660689962185,12.4416405000677,1.55281553547062e-35,7.66308427282057e-35,"135114","HINT3","protein_coding","histidine triad nucleotide binding protein 3 [Source:HGNC Symbol;Acc:HGNC:18468]"
"ENSG00000215190",156.630285043288,5.88699700708818,0.473235107727749,12.4398991346072,1.58704199652212e-35,7.83029858685866e-35,"NA","LINC00680","transcribed_unprocessed_pseudogene","long intergenic non-protein coding RNA 680 [Source:HGNC Symbol;Acc:HGNC:44417]"
"ENSG00000100478",245.642365992098,2.42808847397524,0.195284774040679,12.4335780190905,1.71770287003093e-35,8.47313517249166e-35,"11154","AP4S1","protein_coding","adaptor related protein complex 4 subunit sigma 1 [Source:HGNC Symbol;Acc:HGNC:575]"
"ENSG00000225347",92.8072983430676,-5.85245320794508,0.470744465755685,-12.4323356591142,1.74461296987131e-35,8.60401978382442e-35,"NA","SLC25A5P8","processed_pseudogene","solute carrier family 25 member 5 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:35469]"
"ENSG00000134802",335.771809841753,1.93777688295864,0.155891378704963,12.4303017848475,1.78957477084346e-35,8.82385539535702e-35,"29015","SLC43A3","protein_coding","solute carrier family 43 member 3 [Source:HGNC Symbol;Acc:HGNC:17466]"
"ENSG00000216904",126.351225384411,-7.11361313098871,0.572510189072081,-12.425303980211,1.90500925131537e-35,9.39100071029392e-35,"NA","SOCS5P5","processed_pseudogene","suppressor of cytokine signaling 5 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:44601]"
"ENSG00000171791",412.120111146908,-1.79710593112942,0.144666976400628,-12.4223646324969,1.97632380043237e-35,9.7404530164167e-35,"596","BCL2","protein_coding","BCL2 apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:990]"
"ENSG00000117859",3982.69738450153,-1.04109959634488,0.0838189020071064,-12.4208212159188,2.01482599519573e-35,9.92807139250815e-35,"114883","OSBPL9","protein_coding","oxysterol binding protein like 9 [Source:HGNC Symbol;Acc:HGNC:16386]"
"ENSG00000010244",5893.48569578686,-0.828653760885105,0.0667302088346112,-12.4179704418264,2.08791171411426e-35,1.02859826658015e-34,"7756","ZNF207","protein_coding","zinc finger protein 207 [Source:HGNC Symbol;Acc:HGNC:12998]"
"ENSG00000183718",169.097409843958,4.99343436129957,0.402144401509858,12.4170182216926,2.11290609193178e-35,1.04068713033491e-34,"84851","TRIM52","protein_coding","tripartite motif containing 52 [Source:HGNC Symbol;Acc:HGNC:19024]"
"ENSG00000130479",897.416321576875,1.29258803595015,0.104099289911153,12.4168765901607,2.11664902351265e-35,1.04230588719287e-34,"55201","MAP1S","protein_coding","microtubule associated protein 1S [Source:HGNC Symbol;Acc:HGNC:15715]"
"ENSG00000204305",173.97506783881,3.25506303257329,0.262153102776494,12.4166488898989,2.12268032972398e-35,1.04505057233382e-34,"177","AGER","protein_coding","advanced glycosylation end-product specific receptor [Source:HGNC Symbol;Acc:HGNC:320]"
"ENSG00000164949",525.388514998652,1.75889260106437,0.141695142014717,12.4132173909088,2.2156689181519e-35,1.09059617288085e-34,"2669","GEM","protein_coding","GTP binding protein overexpressed in skeletal muscle [Source:HGNC Symbol;Acc:HGNC:4234]"
"ENSG00000170456",660.331266706423,1.73953340486443,0.140142923685733,12.4125668218917,2.2337494630204e-35,1.09925886632025e-34,"160518","DENND5B","protein_coding","DENN domain containing 5B [Source:HGNC Symbol;Acc:HGNC:28338]"
"ENSG00000103811",174.689312649272,2.90138298278843,0.233787800433384,12.4103267040025,2.29713539986823e-35,1.13020843165856e-34,"1512","CTSH","protein_coding","cathepsin H [Source:HGNC Symbol;Acc:HGNC:2535]"
"ENSG00000148341",1070.66811365064,-1.2396906809879,0.0998979368476095,-12.4095724106795,2.31887841488734e-35,1.14066043759664e-34,"56904","SH3GLB2","protein_coding","SH3 domain containing GRB2 like, endophilin B2 [Source:HGNC Symbol;Acc:HGNC:10834]"
"ENSG00000182022",375.208651310098,-2.39835234282884,0.193266717370835,-12.4095466382189,2.31962492533734e-35,1.14078194810033e-34,"51363","CHST15","protein_coding","carbohydrate sulfotransferase 15 [Source:HGNC Symbol;Acc:HGNC:18137]"
"ENSG00000213383",84.9752176960898,-5.93101922844009,0.477967957700085,-12.4088218318636,2.34071732574434e-35,1.15090727669914e-34,"NA","AC104297.1","processed_pseudogene","pyrophosphatase (inorganic) 1 (PPA1) pseudogene"
"ENSG00000234671",1748.56851049978,-14.7426713065472,1.18808488141683,-12.4087693877277,2.34225086135232e-35,1.15141341847666e-34,"NA","MTCYBP5","unprocessed_pseudogene","MT-CYB pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:51967]"
"ENSG00000136273",421.855684709523,2.11258170762305,0.170273556429349,12.4069864512381,2.39498439932485e-35,1.17708303628535e-34,"3364","HUS1","protein_coding","HUS1 checkpoint clamp component [Source:HGNC Symbol;Acc:HGNC:5309]"
"ENSG00000065029",1888.71036272596,-1.10794649580078,0.0893035027229368,-12.4065289940326,2.40870361841298e-35,1.18357104003731e-34,"7629","ZNF76","protein_coding","zinc finger protein 76 [Source:HGNC Symbol;Acc:HGNC:13149]"
"ENSG00000169951",127.766820659148,4.36392365810933,0.35177378678926,12.4054827903469,2.44037364981239e-35,1.19887489326877e-34,"92595","ZNF764","protein_coding","zinc finger protein 764 [Source:HGNC Symbol;Acc:HGNC:28200]"
"ENSG00000214711",139.68106144888,-4.91038346159328,0.395899495856358,-12.4031061241232,2.51386451743218e-35,1.23471294007814e-34,"440854","CAPN14","protein_coding","calpain 14 [Source:HGNC Symbol;Acc:HGNC:16664]"
"ENSG00000147121",133.878205078147,5.19745504523371,0.419091021029986,12.4017332379494,2.55731435665815e-35,1.25578375815342e-34,"55634","KRBOX4","protein_coding","KRAB box domain containing 4 [Source:HGNC Symbol;Acc:HGNC:26007]"
"ENSG00000236391",1539.54971201554,-12.7168650027665,1.02549041813817,-12.4007643346435,2.58842707511493e-35,1.27078860637467e-34,"NA","AC092573.2","transcribed_processed_pseudogene","novel pseudogene"
"ENSG00000138134",515.193226352121,-1.64391476979068,0.13257088449801,-12.4002700594138,2.604443460882e-35,1.27837705143099e-34,"57559","STAMBPL1","protein_coding","STAM binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:24105]"
"ENSG00000116521",2584.80297710226,-1.10543277244467,0.0891620968331691,-12.3980122911761,2.67886498633386e-35,1.31448933627938e-34,"10067","SCAMP3","protein_coding","secretory carrier membrane protein 3 [Source:HGNC Symbol;Acc:HGNC:10565]"
"ENSG00000196417",139.011063745842,3.80040291755182,0.306533466102215,12.3980032779995,2.67916627714895e-35,1.31448933627938e-34,"91661","ZNF765","protein_coding","zinc finger protein 765 [Source:HGNC Symbol;Acc:HGNC:25092]"
"ENSG00000158955",113.452499388985,-6.79387979545675,0.548041021662172,-12.3966628900358,2.72434940014103e-35,1.33637061747897e-34,"7484","WNT9B","protein_coding","Wnt family member 9B [Source:HGNC Symbol;Acc:HGNC:12779]"
"ENSG00000137574",640.262619372967,1.44717492932743,0.116769933430625,12.3933866091241,2.83800181603086e-35,1.3918214188604e-34,"96764","TGS1","protein_coding","trimethylguanosine synthase 1 [Source:HGNC Symbol;Acc:HGNC:17843]"
"ENSG00000110080",1068.09281980937,-1.49814840350553,0.120888877182912,-12.392772920198,2.85980833926293e-35,1.40221474152911e-34,"6484","ST3GAL4","protein_coding","ST3 beta-galactoside alpha-2,3-sialyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:10864]"
"ENSG00000173960",496.530467533416,2.28879478393917,0.184706766886892,12.3915047754625,2.9053988459158e-35,1.42426280836813e-34,"165324","UBXN2A","protein_coding","UBX domain protein 2A [Source:HGNC Symbol;Acc:HGNC:27265]"
"ENSG00000261819",203.898208980226,-3.28558321979303,0.265199000809051,-12.3891236760681,2.99296039263887e-35,1.46687172548238e-34,"NA","AC138932.4","processed_pseudogene","novel pseudogene KIAA2013"
"ENSG00000163918",617.440106984614,2.01717795575483,0.162861089540448,12.3858802703997,3.11646458043202e-35,1.5270743306691e-34,"5984","RFC4","protein_coding","replication factor C subunit 4 [Source:HGNC Symbol;Acc:HGNC:9972]"
"ENSG00000070718",539.363006307624,1.90899473363781,0.154165630661734,12.3827517550036,3.24038828213927e-35,1.58745662753708e-34,"10947","AP3M2","protein_coding","adaptor related protein complex 3 subunit mu 2 [Source:HGNC Symbol;Acc:HGNC:570]"
"ENSG00000161798",95.4025010605134,-6.22256801755017,0.502619061159281,-12.3802865796572,3.34147512325424e-35,1.63662771477597e-34,"362","AQP5","protein_coding","aquaporin 5 [Source:HGNC Symbol;Acc:HGNC:638]"
"ENSG00000087842",341.60036200027,-2.18149775234243,0.176220116513451,-12.3793911586474,3.37896329662477e-35,1.65463427812206e-34,"8544","PIR","protein_coding","pirin [Source:HGNC Symbol;Acc:HGNC:30048]"
"ENSG00000083457",148.711167776343,3.1488770700982,0.254368788648067,12.3791801927981,3.3878563571258e-35,1.6586334692475e-34,"3682","ITGAE","protein_coding","integrin subunit alpha E [Source:HGNC Symbol;Acc:HGNC:6147]"
"ENSG00000253959",1622.02195151459,-14.6349177078729,1.18295785453349,-12.3714616305112,3.72971893541734e-35,1.82561188954129e-34,"NA","LINC01863","lncRNA","long intergenic non-protein coding RNA 1863 [Source:HGNC Symbol;Acc:HGNC:52682]"
"ENSG00000180488",218.408505480646,3.26617836486386,0.264070270315573,12.3685955293668,3.86520760516017e-35,1.89152510165531e-34,"374986","MIGA1","protein_coding","mitoguardin 1 [Source:HGNC Symbol;Acc:HGNC:24741]"
"ENSG00000132004",274.643427579201,-1.86682018331389,0.15098141248567,-12.3645696021759,4.06382147154014e-35,1.98829517113336e-34,"84261","FBXW9","protein_coding","F-box and WD repeat domain containing 9 [Source:HGNC Symbol;Acc:HGNC:28136]"
"ENSG00000160961",249.977948467502,2.55746231596689,0.206849865882961,12.3638577431515,4.09998043430808e-35,2.00555693165908e-34,"84449","ZNF333","protein_coding","zinc finger protein 333 [Source:HGNC Symbol;Acc:HGNC:15624]"
"ENSG00000215441",79.592251405015,-5.60624931815027,0.453515513113787,-12.3617586522198,4.20847562788743e-35,2.05818789861501e-34,"NA","CTAGE12P","processed_pseudogene","CTAGE family member 12, pseudogene [Source:HGNC Symbol;Acc:HGNC:37297]"
"ENSG00000163482",595.37424736264,1.53567421916662,0.124239609088388,12.3605847638662,4.27038887950932e-35,2.08801994474659e-34,"27148","STK36","protein_coding","serine/threonine kinase 36 [Source:HGNC Symbol;Acc:HGNC:17209]"
"ENSG00000184489",284.263327146545,-2.18671076892156,0.176913917234391,-12.3603094833089,4.28503823500341e-35,2.0947343375266e-34,"11156","PTP4A3","protein_coding","protein tyrosine phosphatase 4A3 [Source:HGNC Symbol;Acc:HGNC:9636]"
"ENSG00000173581",312.325684934356,3.79907080926415,0.307364118824214,12.3601636514928,4.29281905530365e-35,2.09808890229146e-34,"29903","CCDC106","protein_coding","coiled-coil domain containing 106 [Source:HGNC Symbol;Acc:HGNC:30181]"
"ENSG00000157399",135.333732593491,3.98161068969624,0.322257016806575,12.3553886557762,4.55549165158985e-35,2.225992165825e-34,"415","ARSL","protein_coding","arylsulfatase L [Source:HGNC Symbol;Acc:HGNC:719]"
"ENSG00000170100",248.394146443829,2.22672623247373,0.180245383933213,12.3538599651396,4.64291324503744e-35,2.26822450488578e-34,"197320","ZNF778","protein_coding","zinc finger protein 778 [Source:HGNC Symbol;Acc:HGNC:26479]"
"ENSG00000135655",1731.11667427086,-1.39744950565675,0.113126924073386,-12.3529346979346,4.69663439520447e-35,2.29397846347465e-34,"9958","USP15","protein_coding","ubiquitin specific peptidase 15 [Source:HGNC Symbol;Acc:HGNC:12613]"
"ENSG00000267634",85.1455451829614,-5.71666509770768,0.462842449131756,-12.3512117534413,4.79831981272828e-35,2.34314360066071e-34,"NA","RPL7L1P5","processed_pseudogene","ribosomal protein L7 like 1 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:39487]"
"ENSG00000144485",382.883032432552,-2.29267698266219,0.18566121306403,-12.3487127161639,4.94970814891613e-35,2.41655374974552e-34,"55502","HES6","protein_coding","hes family bHLH transcription factor 6 [Source:HGNC Symbol;Acc:HGNC:18254]"
"ENSG00000213851",251.823740652852,-9.09547250241804,0.736617376239617,-12.3476214325134,5.01729639105296e-35,2.44902825978326e-34,"NA","AC098590.1","processed_pseudogene","ribosomal protein S2 (RPS2) pseudogene"
"ENSG00000214706",1232.55947666435,2.02020841454164,0.163617035428412,12.3471764981682,5.04511566255599e-35,2.46208112429736e-34,"7866","IFRD2","protein_coding","interferon related developmental regulator 2 [Source:HGNC Symbol;Acc:HGNC:5457]"
"ENSG00000188234",134.898293677647,5.04757808184915,0.408859858429129,12.3454968194783,5.15152494097735e-35,2.51347314947621e-34,"119016","AGAP4","protein_coding","ArfGAP with GTPase domain, ankyrin repeat and PH domain 4 [Source:HGNC Symbol;Acc:HGNC:23459]"
"ENSG00000126934",2847.56438326153,1.38816582263692,0.112443576163582,12.345443554885,5.15493553470318e-35,2.51460001446147e-34,"5605","MAP2K2","protein_coding","mitogen-activated protein kinase kinase 2 [Source:HGNC Symbol;Acc:HGNC:6842]"
"ENSG00000130779",3805.40426341915,-1.16201021011109,0.0941523237485852,-12.3418112676008,5.39288631159344e-35,2.63011169059326e-34,"6249","CLIP1","protein_coding","CAP-Gly domain containing linker protein 1 [Source:HGNC Symbol;Acc:HGNC:10461]"
"ENSG00000213183",114.139326684004,-6.96099438025663,0.564023486587851,-12.3416746745215,5.40204431549713e-35,2.63401558756701e-34,"NA","RPS7P8","processed_pseudogene","ribosomal protein S7 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:35710]"
"ENSG00000255769",156.077066813063,5.76783201091145,0.467426096191263,12.3395592541999,5.54586324973796e-35,2.70356394366628e-34,"NA","GOLGA2P10","transcribed_unprocessed_pseudogene","GOLGA2 pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:26229]"
"ENSG00000163938",1762.75066964623,1.07527806438545,0.0871414306525771,12.3394584680674,5.55280943754631e-35,2.70637248707043e-34,"26354","GNL3","protein_coding","G protein nucleolar 3 [Source:HGNC Symbol;Acc:HGNC:29931]"
"ENSG00000008283",271.926156968182,3.93521826388056,0.318945639231339,12.3382099638185,5.63957658418374e-35,2.74807530629768e-34,"1534","CYB561","protein_coding","cytochrome b561 [Source:HGNC Symbol;Acc:HGNC:2571]"
"ENSG00000185115",498.44642676128,1.53150408644119,0.124131054046423,12.3377997408161,5.66837878310945e-35,2.76152096901529e-34,"56160","NSMCE3","protein_coding","NSE3 homolog, SMC5-SMC6 complex component [Source:HGNC Symbol;Acc:HGNC:7677]"
"ENSG00000092330",383.741071347322,2.90644708715228,0.235598651406247,12.3364334634524,5.76536466535577e-35,2.80817154173727e-34,"26277","TINF2","protein_coding","TERF1 interacting nuclear factor 2 [Source:HGNC Symbol;Acc:HGNC:11824]"
"ENSG00000175505",583.284543781313,-1.52565804718816,0.123703645478978,-12.3331696594781,6.00377244945956e-35,2.92367076701934e-34,"23529","CLCF1","protein_coding","cardiotrophin like cytokine factor 1 [Source:HGNC Symbol;Acc:HGNC:17412]"
"ENSG00000135862",13362.4711025641,0.732755958646154,0.0594211614733543,12.3315657331057,6.12449696331814e-35,2.98182447548972e-34,"3915","LAMC1","protein_coding","laminin subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:6492]"
"ENSG00000255703",94.7702716307128,-4.13725065055813,0.335507119853796,-12.3313348830302,6.14207002395977e-35,2.98974290872159e-34,"NA","AC127070.3","processed_pseudogene","NHP2 non-histone chromosome protein 2-like 1 (S. cerevisiae)  (NHP2L1) pseudogene"
"ENSG00000256053",203.553145700982,2.58100157197118,0.209390762242979,12.3262437383754,6.54261646944618e-35,3.18403617186621e-34,"84334","COA8","protein_coding","cytochrome c oxidase assembly factor 8 [Source:HGNC Symbol;Acc:HGNC:20492]"
"ENSG00000261210",1571.85778304313,-14.5896619281568,1.18372864583255,-12.3251743374813,6.62999425054303e-35,3.22587214930022e-34,"728276","CLEC19A","protein_coding","C-type lectin domain containing 19A [Source:HGNC Symbol;Acc:HGNC:34522]"
"ENSG00000055211",683.801485539798,2.0234708851748,0.164202056001806,12.3230545003197,6.80664176853201e-35,3.31111589673062e-34,"116254","GINM1","protein_coding","glycoprotein integral membrane 1 [Source:HGNC Symbol;Acc:HGNC:21074]"
"ENSG00000198547",150.488290018439,-7.76156564954518,0.629944959426994,-12.3210219137323,6.98040771212031e-35,3.394921885373e-34,"284805","C20orf203","protein_coding","chromosome 20 open reading frame 203 [Source:HGNC Symbol;Acc:HGNC:26592]"
"ENSG00000149782",4063.72760734221,-0.970884771969914,0.0788005013337256,-12.3207943545708,7.00013402805522e-35,3.40379095309247e-34,"5331","PLCB3","protein_coding","phospholipase C beta 3 [Source:HGNC Symbol;Acc:HGNC:9056]"
"ENSG00000229919",277.005018425999,-9.23864388726702,0.749882193650766,-12.3201270352735,7.05830155201673e-35,3.43134417084951e-34,"NA","ELOCP3","processed_pseudogene","elongin C pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:29457]"
"ENSG00000099331",5005.58488796537,0.956108920675582,0.0776116736016249,12.3191380407955,7.14539255471218e-35,3.47294361687745e-34,"4650","MYO9B","protein_coding","myosin IXB [Source:HGNC Symbol;Acc:HGNC:7609]"
"ENSG00000171724",453.279455576993,3.98214988891282,0.323284282086876,12.3177961613448,7.26526803723078e-35,3.53045652558114e-34,"57687","VAT1L","protein_coding","vesicle amine transport 1 like [Source:HGNC Symbol;Acc:HGNC:29315]"
"ENSG00000225536",168.216227605507,-2.25010450905452,0.182721471044905,-12.3143957641493,7.57806111036762e-35,3.68167065942748e-34,"NA","STIP1P3","processed_pseudogene","stress induced phosphoprotein 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:49554]"
"ENSG00000169871",665.033503958714,1.32030278324524,0.107226194917922,12.3132484954436,7.68658512917718e-35,3.73360097331513e-34,"81844","TRIM56","protein_coding","tripartite motif containing 56 [Source:HGNC Symbol;Acc:HGNC:19028]"
"ENSG00000186716",1895.50067966558,-1.04288243815621,0.08470119705646,-12.3124875963801,7.75941136050132e-35,3.76817342254922e-34,"613","BCR","protein_coding","BCR activator of RhoGEF and GTPase [Source:HGNC Symbol;Acc:HGNC:1014]"
"ENSG00000272645",160.552513487479,6.07254816794152,0.493251104565394,12.3112713012413,7.87725019363854e-35,3.82458582424555e-34,"NA","GTF2IP20","transcribed_unprocessed_pseudogene","general transcription factor IIi pseudogene 20 [Source:HGNC Symbol;Acc:HGNC:51732]"
"ENSG00000111647",846.212601627029,-1.48217439669061,0.120393725963426,-12.3110601057473,7.89789194170063e-35,3.83379285986186e-34,"23074","UHRF1BP1L","protein_coding","UHRF1 binding protein 1 like [Source:HGNC Symbol;Acc:HGNC:29102]"
"ENSG00000128607",1331.42238503173,-1.02742297045131,0.0834555710200902,-12.3110172022426,7.90209179158521e-35,3.83501645618391e-34,"23008","KLHDC10","protein_coding","kelch domain containing 10 [Source:HGNC Symbol;Acc:HGNC:22194]"
"ENSG00000167123",1130.85263504914,1.80345359608321,0.146493079196377,12.3108450308813,7.91896808023043e-35,3.84239031196904e-34,"51148","CERCAM","protein_coding","cerebral endothelial cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:23723]"
"ENSG00000176887",316.603791103166,2.26185333374952,0.183737437183668,12.3102475381134,7.9778127426179e-35,3.87012033195944e-34,"6664","SOX11","protein_coding","SRY-box transcription factor 11 [Source:HGNC Symbol;Acc:HGNC:11191]"
"ENSG00000229037",109.671208980501,-6.88117059427278,0.55899900462813,-12.3098083132553,8.02134710451293e-35,3.89041296496009e-34,"NA","BX323845.3","processed_pseudogene","mitochondrial ribosomal protein L32 (MRPL32) pseudogene"
"ENSG00000232677",149.550547615472,4.80615291399002,0.390467530202397,12.308713381363,8.1309030438029e-35,3.94271113837398e-34,"NA","LINC00665","lncRNA","long intergenic non-protein coding RNA 665 [Source:HGNC Symbol;Acc:HGNC:44323]"
"ENSG00000189001",98.7394072798417,-4.6731341191519,0.379764052616949,-12.3053619397344,8.47556355945961e-35,4.10896616715131e-34,"374897","SBSN","protein_coding","suprabasin [Source:HGNC Symbol;Acc:HGNC:24950]"
"ENSG00000173276",897.976133264839,1.35507314202828,0.110129839046061,12.304323276651,8.58529679032901e-35,4.16039875651017e-34,"49854","ZBTB21","protein_coding","zinc finger and BTB domain containing 21 [Source:HGNC Symbol;Acc:HGNC:13083]"
"ENSG00000184254",1187.58026247979,7.41350725655066,0.602512038006568,12.3043305177412,8.58452691508843e-35,4.16039875651017e-34,"220","ALDH1A3","protein_coding","aldehyde dehydrogenase 1 family member A3 [Source:HGNC Symbol;Acc:HGNC:409]"
"ENSG00000166747",4040.2497629648,-0.94546527919608,0.0768841115787492,-12.2972778091827,9.36782914029227e-35,4.53864763969315e-34,"164","AP1G1","protein_coding","adaptor related protein complex 1 subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:555]"
"ENSG00000118454",1349.25654951152,-1.38250644878412,0.112440700965255,-12.2954271621921,9.58487342564396e-35,4.64281917642168e-34,"81573","ANKRD13C","protein_coding","ankyrin repeat domain 13C [Source:HGNC Symbol;Acc:HGNC:25374]"
"ENSG00000223501",2345.63422165225,-0.975325105615116,0.0793253968691129,-12.2952439459509,9.60663097383619e-35,4.65237160329611e-34,"6293","VPS52","protein_coding","VPS52 subunit of GARP complex [Source:HGNC Symbol;Acc:HGNC:10518]"
"ENSG00000122585",196.810657183541,6.68913682393554,0.544191035262236,12.2918908811354,1.00135979954198e-34,4.84843257615841e-34,"4852","NPY","protein_coding","neuropeptide Y [Source:HGNC Symbol;Acc:HGNC:7955]"
"ENSG00000107147",78.5143081859562,-4.78501438352137,0.389291656895137,-12.2915924314564,1.00506409082569e-34,4.86533674658074e-34,"57582","KCNT1","protein_coding","potassium sodium-activated channel subfamily T member 1 [Source:HGNC Symbol;Acc:HGNC:18865]"
"ENSG00000154553",132.653972488674,4.01097968124728,0.32631976397234,12.291562216217,1.00543987375886e-34,4.86612444941273e-34,"27295","PDLIM3","protein_coding","PDZ and LIM domain 3 [Source:HGNC Symbol;Acc:HGNC:20767]"
"ENSG00000129493",664.583865723437,-1.31844165547508,0.107269993928008,-12.2908709807509,1.01407490482758e-34,4.90687643037225e-34,"25938","HEATR5A","protein_coding","HEAT repeat containing 5A [Source:HGNC Symbol;Acc:HGNC:20276]"
"ENSG00000198169",398.396238196822,1.63009884186278,0.132663444370895,12.2874756463085,1.05757163526014e-34,5.11626320222545e-34,"90987","ZNF251","protein_coding","zinc finger protein 251 [Source:HGNC Symbol;Acc:HGNC:13045]"
"ENSG00000135049",681.191505426694,-2.21286347812973,0.180098053207703,-12.2869927726408,1.06390632470183e-34,5.14581883732851e-34,"23287","AGTPBP1","protein_coding","ATP/GTP binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17258]"
"ENSG00000162236",1620.95241251774,-1.22238133658457,0.0995212134366654,-12.2826209043611,1.12300284883914e-34,5.43050223684887e-34,"6811","STX5","protein_coding","syntaxin 5 [Source:HGNC Symbol;Acc:HGNC:11440]"
"ENSG00000242285",250.355306283114,-9.09314933866251,0.740382623902612,-12.2816892848347,1.13601143434784e-34,5.49224495111564e-34,"NA","RPL6P8","processed_pseudogene","ribosomal protein L6 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:37044]"
"ENSG00000213264",103.611455646442,-6.80172269829668,0.553892649851203,-12.2798572974815,1.16203045432516e-34,5.61684942779522e-34,"NA","NIP7P2","processed_pseudogene","NIP7 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:45181]"
"ENSG00000090006",1856.77901434804,1.89271489818749,0.154182678182616,12.2757946644676,1.22186185794179e-34,5.90480384543642e-34,"8425","LTBP4","protein_coding","latent transforming growth factor beta binding protein 4 [Source:HGNC Symbol;Acc:HGNC:6717]"
"ENSG00000023041",1409.99963534702,-1.1402291132836,0.0928902677613125,-12.275011589088,1.23374140698479e-34,5.96095197675598e-34,"64429","ZDHHC6","protein_coding","zinc finger DHHC-type palmitoyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:19160]"
"ENSG00000089053",7432.29132203109,-1.85667711791146,0.151268232438903,-12.2740716142192,1.24815280488305e-34,6.02930666470472e-34,"51433","ANAPC5","protein_coding","anaphase promoting complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:15713]"
"ENSG00000248498",91.1674113582742,-6.2936903137834,0.513047390769405,-12.2672689248939,1.35755530919319e-34,6.55639790794319e-34,"NA","ASNSP1","transcribed_unprocessed_pseudogene","asparagine synthetase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:754]"
"ENSG00000176715",451.5805164268,1.58901243410635,0.129548682127863,12.2657552975955,1.38316485959073e-34,6.67866854718659e-34,"197322","ACSF3","protein_coding","acyl-CoA synthetase family member 3 [Source:HGNC Symbol;Acc:HGNC:27288]"
"ENSG00000116604",3664.97214829106,-0.897044272420003,0.0731525567491103,-12.2626509897197,1.43719884516391e-34,6.93810704390163e-34,"4209","MEF2D","protein_coding","myocyte enhancer factor 2D [Source:HGNC Symbol;Acc:HGNC:6997]"
"ENSG00000249673",145.971093409488,4.37254757633419,0.356602328378736,12.2616910445134,1.45432847057139e-34,7.01931697789097e-34,"NA","NOP14-AS1","lncRNA","NOP14 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:20205]"
"ENSG00000185238",694.491703182759,-1.62167312586623,0.132266089465432,-12.2606870167584,1.47246176146196e-34,7.10533576379246e-34,"10196","PRMT3","protein_coding","protein arginine methyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:30163]"
"ENSG00000181929",1504.24380093093,-1.29922860817267,0.105968417976615,-12.2605266076481,1.47537957480227e-34,7.11791172558282e-34,"5571","PRKAG1","protein_coding","protein kinase AMP-activated non-catalytic subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:9385]"
"ENSG00000105643",623.479912132706,-1.34055616961829,0.109339575649578,-12.260484473752,1.47614693500175e-34,7.120109788491e-34,"27106","ARRDC2","protein_coding","arrestin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25225]"
"ENSG00000172465",186.825015615135,3.56472405866742,0.290863106473062,12.2556762247795,1.56637239440119e-34,7.55371180653056e-34,"9338","TCEAL1","protein_coding","transcription elongation factor A like 1 [Source:HGNC Symbol;Acc:HGNC:11616]"
"ENSG00000198795",161.105940168262,3.41550192350366,0.278698446864631,12.2551882219948,1.57583038198856e-34,7.5977179848505e-34,"25925","ZNF521","protein_coding","zinc finger protein 521 [Source:HGNC Symbol;Acc:HGNC:24605]"
