"experiment","condition","sample","sample_label","ensembl_gene_id","entrezgene_id","external_gene_name","gene_biotype","normalized_count"
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000180053","137814","NKX2-6","protein_coding",24.5033174713273
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000180053","137814","NKX2-6","protein_coding",37.7870907123304
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000180053","137814","NKX2-6","protein_coding",32.1572762635739
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000180061","284417","TMEM150B","protein_coding",2.87413904981711
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000180061","284417","TMEM150B","protein_coding",0
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000180061","284417","TMEM150B","protein_coding",1.60866338891566
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000180061","284417","TMEM150B","protein_coding",22.8697629732388
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000180061","284417","TMEM150B","protein_coding",13.0300312801139
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000180061","284417","TMEM150B","protein_coding",16.0786381317869
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000180071","253650","ANKRD18A","protein_coding",66.1051981457936
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000180071","253650","ANKRD18A","protein_coding",54.7835903429545
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000180071","253650","ANKRD18A","protein_coding",78.8245060568673
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000180071","253650","ANKRD18A","protein_coding",50.6401894407431
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000180071","253650","ANKRD18A","protein_coding",35.1810844563076
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000180071","253650","ANKRD18A","protein_coding",46.8960278843785
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000180083","259239","WFDC11","protein_coding",0
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000180083","259239","WFDC11","protein_coding",0
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000180083","259239","WFDC11","protein_coding",0
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000180083","259239","WFDC11","protein_coding",50.6401894407431
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000180083","259239","WFDC11","protein_coding",39.0900938403418
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000180083","259239","WFDC11","protein_coding",36.1769357965206
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000180089","255043","TMEM86B","protein_coding",82.6314976822419
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000180089","255043","TMEM86B","protein_coding",100.917140105442
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000180089","255043","TMEM86B","protein_coding",56.3032186120481
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000180089","255043","TMEM86B","protein_coding",0
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000180089","255043","TMEM86B","protein_coding",2.60600625602278
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000180089","255043","TMEM86B","protein_coding",4.01965953294673
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000180090","4994","OR3A1","protein_coding",68.9793371956107
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000180090","4994","OR3A1","protein_coding",54.7835903429545
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000180090","4994","OR3A1","protein_coding",72.3898525012047
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000180090","4994","OR3A1","protein_coding",0
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000180090","4994","OR3A1","protein_coding",0
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000180090","4994","OR3A1","protein_coding",0
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000180096","1731","SEPTIN1","protein_coding",26.5857862108083
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000180096","1731","SEPTIN1","protein_coding",26.5267911134306
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000180096","1731","SEPTIN1","protein_coding",37.803589639518
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000180096","1731","SEPTIN1","protein_coding",109.448151371929
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000180096","1731","SEPTIN1","protein_coding",114.664275265003
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000180096","1731","SEPTIN1","protein_coding",120.589785988402
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000180098","54952","TRNAU1AP","protein_coding",316.155295479882
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000180098","54952","TRNAU1AP","protein_coding",314.284807756949
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000180098","54952","TRNAU1AP","protein_coding",347.471292005782
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000180098","54952","TRNAU1AP","protein_coding",659.956017227749
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000180098","54952","TRNAU1AP","protein_coding",742.711782966494
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000180098","54952","TRNAU1AP","protein_coding",637.785979227548
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000180104","11336","EXOC3","protein_coding",1508.92300115398
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000180104","11336","EXOC3","protein_coding",1591.60746680584
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000180104","11336","EXOC3","protein_coding",1744.59544527903
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000180104","11336","EXOC3","protein_coding",2630.02274192246
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000180104","11336","EXOC3","protein_coding",2702.42848749563
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000180104","11336","EXOC3","protein_coding",2819.12121910664
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000180138","122011","CSNK1A1L","protein_coding",5.74827809963422
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000180138","122011","CSNK1A1L","protein_coding",5.766693720311
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000180138","122011","CSNK1A1L","protein_coding",9.65198033349396
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000180138","122011","CSNK1A1L","protein_coding",602.781609794652
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000180138","122011","CSNK1A1L","protein_coding",586.351407605126
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000180138","122011","CSNK1A1L","protein_coding",560.072561590578
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000180152","NA","XIAPP3","processed_pseudogene",1.43706952490856
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000180152","NA","XIAPP3","processed_pseudogene",5.1900243482799
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000180152","NA","XIAPP3","processed_pseudogene",1.60866338891566
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000180152","NA","XIAPP3","processed_pseudogene",16.3355449808849
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000180152","NA","XIAPP3","processed_pseudogene",20.8480500481823
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000180152","NA","XIAPP3","processed_pseudogene",29.4775032416094
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000180155","66004","LYNX1","protein_coding",12.933625724177
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000180155","66004","LYNX1","protein_coding",17.300081160933
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000180155","66004","LYNX1","protein_coding",86.8678230014456
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000180155","66004","LYNX1","protein_coding",133.951468843256
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000180155","66004","LYNX1","protein_coding",168.08740351347
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000180155","66004","LYNX1","protein_coding",117.910012966437
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000180172","NA","RPS12P23","processed_pseudogene",14.3706952490856
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000180172","NA","RPS12P23","processed_pseudogene",13.8400649287464
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000180172","NA","RPS12P23","processed_pseudogene",7.23898525012047
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000180172","NA","RPS12P23","processed_pseudogene",354.481326085202
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000180172","NA","RPS12P23","processed_pseudogene",401.324963427509
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000180172","NA","RPS12P23","processed_pseudogene",365.789017498153
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000180176","7054","TH","protein_coding",5.02974333717994
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000180176","7054","TH","protein_coding",1.1533387440622
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000180176","7054","TH","protein_coding",0.80433169445783
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000180176","7054","TH","protein_coding",93.1126063910438
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000180176","7054","TH","protein_coding",79.4831908086949
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000180176","7054","TH","protein_coding",64.3145525271477
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000180178","NA","FAR2P1","transcribed_unprocessed_pseudogene",148.736695828035
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000180178","NA","FAR2P1","transcribed_unprocessed_pseudogene",112.450527546064
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000180178","NA","FAR2P1","transcribed_unprocessed_pseudogene",81.2375011402408
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000180178","NA","FAR2P1","transcribed_unprocessed_pseudogene",4.90066349426546
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000180178","NA","FAR2P1","transcribed_unprocessed_pseudogene",2.60600625602278
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000180178","NA","FAR2P1","transcribed_unprocessed_pseudogene",5.35954604392898
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000180182","9282","MED14","protein_coding",1515.38981401607
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000180182","9282","MED14","protein_coding",1553.54728825178
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000180182","9282","MED14","protein_coding",1512.14358558072
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000180182","9282","MED14","protein_coding",4518.41174171276
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000180182","9282","MED14","protein_coding",4418.48360708663
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000180182","9282","MED14","protein_coding",4578.39220802633
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000180185","81889","FAHD1","protein_coding",788.951169174797
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000180185","81889","FAHD1","protein_coding",742.173481804026
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000180185","81889","FAHD1","protein_coding",686.094935372529
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000180185","81889","FAHD1","protein_coding",280.97137367122
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000180185","81889","FAHD1","protein_coding",300.993722570632
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000180185","81889","FAHD1","protein_coding",341.671060300472
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000180189","NA","HMGB1P14","processed_pseudogene",0.718534762454278
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000180189","NA","HMGB1P14","processed_pseudogene",6.9200324643732
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000180189","NA","HMGB1P14","processed_pseudogene",0
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000180189","NA","HMGB1P14","processed_pseudogene",2749.27222028292
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000180189","NA","HMGB1P14","processed_pseudogene",2582.55219971858
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000180189","NA","HMGB1P14","processed_pseudogene",2163.91671523632
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000180190","157695","TDRP","protein_coding",61.0754548086136
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000180190","157695","TDRP","protein_coding",44.4035416463947
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000180190","157695","TDRP","protein_coding",50.6728967508433
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000180190","157695","TDRP","protein_coding",39.2053079541237
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000180190","157695","TDRP","protein_coding",44.3021063523873
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000180190","157695","TDRP","protein_coding",29.4775032416094
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000180198","1104","RCC1","protein_coding",1910.58393336592
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000180198","1104","RCC1","protein_coding",1855.14536982405
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000180198","1104","RCC1","protein_coding",1381.84185107855
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000180198","1104","RCC1","protein_coding",540.706538867289
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000180198","1104","RCC1","protein_coding",687.985651590015
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000180198","1104","RCC1","protein_coding",619.027568073797
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000180210","2147","F2","protein_coding",1.43706952490856
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000180210","2147","F2","protein_coding",8.0733712084354
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000180210","2147","F2","protein_coding",4.82599016674698
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000180210","2147","F2","protein_coding",19.6026539770618
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000180210","2147","F2","protein_coding",44.3021063523873
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000180210","2147","F2","protein_coding",16.0786381317869
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000180211","NA","FO393411.1","processed_pseudogene",252.924236383906
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000180211","NA","FO393411.1","processed_pseudogene",347.731631334753
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000180211","NA","FO393411.1","processed_pseudogene",341.840970144578
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000180211","NA","FO393411.1","processed_pseudogene",6972.01059784166
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000180211","NA","FO393411.1","processed_pseudogene",6230.96095815048
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000180211","NA","FO393411.1","processed_pseudogene",6380.53956529745
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000180221","NA","TPT1P10","processed_pseudogene",0
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000180221","NA","TPT1P10","processed_pseudogene",0.5766693720311
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000180221","NA","TPT1P10","processed_pseudogene",0
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000180221","NA","TPT1P10","processed_pseudogene",223.796966238123
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000180221","NA","TPT1P10","processed_pseudogene",192.844462945686
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000180221","NA","TPT1P10","processed_pseudogene",237.159912443857
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000180228","8575","PRKRA","protein_coding",607.880409036319
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000180228","8575","PRKRA","protein_coding",649.90638227905
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000180228","8575","PRKRA","protein_coding",572.684166453975
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000180228","8575","PRKRA","protein_coding",589.713173809944
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000180228","8575","PRKRA","protein_coding",701.015682870129
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000180228","8575","PRKRA","protein_coding",673.962915024069
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000180229","NA","HERC2P3","transcribed_unprocessed_pseudogene",136.521604866313
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000180229","NA","HERC2P3","transcribed_unprocessed_pseudogene",146.474020495899
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000180229","NA","HERC2P3","transcribed_unprocessed_pseudogene",119.041090779759
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000180229","NA","HERC2P3","transcribed_unprocessed_pseudogene",104.547487877663
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000180229","NA","HERC2P3","transcribed_unprocessed_pseudogene",121.179290905059
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000180229","NA","HERC2P3","transcribed_unprocessed_pseudogene",143.3678566751
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000180230","NA","NACAP2","processed_pseudogene",1.43706952490856
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000180230","NA","NACAP2","processed_pseudogene",0
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000180230","NA","NACAP2","processed_pseudogene",0
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000180230","NA","NACAP2","processed_pseudogene",86.5783883986898
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000180230","NA","NACAP2","processed_pseudogene",89.9072158327861
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000180230","NA","NACAP2","processed_pseudogene",92.4521692577748
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000180233","223082","ZNRF2","protein_coding",354.956172652413
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000180233","223082","ZNRF2","protein_coding",379.448446796464
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000180233","223082","ZNRF2","protein_coding",412.622159256867
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000180233","223082","ZNRF2","protein_coding",148.653459326052
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000180233","223082","ZNRF2","protein_coding",135.512325313185
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000180233","223082","ZNRF2","protein_coding",206.342522691266
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000180251","389015","SLC9A4","protein_coding",6.4668128620885
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000180251","389015","SLC9A4","protein_coding",1.7300081160933
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000180251","389015","SLC9A4","protein_coding",8.0433169445783
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000180251","389015","SLC9A4","protein_coding",19.6026539770618
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000180251","389015","SLC9A4","protein_coding",13.0300312801139
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000180251","389015","SLC9A4","protein_coding",22.7780706866981
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000180257","125893","ZNF816","protein_coding",183.944899188295
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000180257","125893","ZNF816","protein_coding",155.700730448397
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000180257","125893","ZNF816","protein_coding",180.974631253012
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000180257","125893","ZNF816","protein_coding",44.1059714483891
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000180257","125893","ZNF816","protein_coding",7.81801876806835
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000180257","125893","ZNF816","protein_coding",26.7977302196449
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000180259","NA","PRNT","lncRNA",0
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000180259","NA","PRNT","lncRNA",0
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000180259","NA","PRNT","lncRNA",0
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000180259","NA","PRNT","lncRNA",130.684359847079
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000180259","NA","PRNT","lncRNA",121.179290905059
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000180259","NA","PRNT","lncRNA",147.387516208047
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000180263","55785","FGD6","protein_coding",252.924236383906
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000180263","55785","FGD6","protein_coding",207.600973931196
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000180263","55785","FGD6","protein_coding",183.387626336385
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000180263","55785","FGD6","protein_coding",246.666729211362
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000180263","55785","FGD6","protein_coding",338.780813282962
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000180263","55785","FGD6","protein_coding",265.297529174484
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000180264","347088","ADGRD2","protein_coding",0.718534762454278
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000180264","347088","ADGRD2","protein_coding",3.4600162321866
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000180264","347088","ADGRD2","protein_coding",4.82599016674698
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000180264","347088","ADGRD2","protein_coding",315.276018131078
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000180264","347088","ADGRD2","protein_coding",272.327653754381
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000180264","347088","ADGRD2","protein_coding",225.100933845017
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000180269","124274","GPR139","protein_coding",0
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000180269","124274","GPR139","protein_coding",0
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000180269","124274","GPR139","protein_coding",0
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000180269","124274","GPR139","protein_coding",45.7395259464776
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000180269","124274","GPR139","protein_coding",53.4231282484671
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000180269","124274","GPR139","protein_coding",42.8763683514318
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000180287","200150","PLD5","protein_coding",0
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000180287","200150","PLD5","protein_coding",3.4600162321866
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000180287","200150","PLD5","protein_coding",20.1082923614457
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000180287","200150","PLD5","protein_coding",297.306918652105
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000180287","200150","PLD5","protein_coding",246.267591194153
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000180287","200150","PLD5","protein_coding",290.755372883147
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000180304","4947","OAZ2","protein_coding",2154.88575260038
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000180304","4947","OAZ2","protein_coding",1969.32590548621
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000180304","4947","OAZ2","protein_coding",2218.34681331469
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000180304","4947","OAZ2","protein_coding",3383.09136554126
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000180304","4947","OAZ2","protein_coding",3488.1393736865
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000180304","4947","OAZ2","protein_coding",3403.3117378949
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000180318","8092","ALX1","protein_coding",91.2539148316933
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000180318","8092","ALX1","protein_coding",108.990511313878
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000180318","8092","ALX1","protein_coding",89.2808180848191
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000180318","8092","ALX1","protein_coding",0
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000180318","8092","ALX1","protein_coding",0
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000180318","8092","ALX1","protein_coding",2.67977302196449
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000180329","124808","CCDC43","protein_coding",374.356611238679
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000180329","124808","CCDC43","protein_coding",452.108787672382
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000180329","124808","CCDC43","protein_coding",497.881318869397
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000180329","124808","CCDC43","protein_coding",104.547487877663
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000180329","124808","CCDC43","protein_coding",88.6042127047747
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000180329","124808","CCDC43","protein_coding",103.171261345633
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000180336","284071","MEIOC","protein_coding",79.0388238699706
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000180336","284071","MEIOC","protein_coding",67.4703165276387
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000180336","284071","MEIOC","protein_coding",90.8894814737348
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000180336","284071","MEIOC","protein_coding",6.53421799235395
"humanKD","Control","sample.jh_2_002_2","Control 2","ENSG00000180336","284071","MEIOC","protein_coding",3.90900938403418
"humanKD","Control","sample.jh_2_002_1","Control 1","ENSG00000180336","284071","MEIOC","protein_coding",6.69943255491122
"humanKD","KD","sample.shrubr5_3_2002","KD 3 2002","ENSG00000180340","2535","FZD2","protein_coding",4393.84007240791
"humanKD","KD","sample.shrubr5_2_2002","KD 2 2002","ENSG00000180340","2535","FZD2","protein_coding",4523.39455421195
"humanKD","KD","sample.shrubr5_1_2002","KD 1 2002","ENSG00000180340","2535","FZD2","protein_coding",3366.93247300048
"humanKD","Control","sample.jh_2_002_3","Control 3","ENSG00000180340","2535","FZD2","protein_coding",4361.59050989626
