"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","entrezgene_id","external_gene_name","gene_biotype","description"
"ENSG00000165548",140.867229480799,3.48733725613543,0.271287691787142,1.72292425844112e-38,9.17032559742176e-38,"57156","TMEM63C","protein_coding","transmembrane protein 63C [Source:HGNC Symbol;Acc:HGNC:23787]"
"ENSG00000204136",176.277441074597,-7.90756383958073,0.603648601050757,1.72492977584816e-38,9.1788609390951e-38,"NA","GGTA1P","transcribed_unitary_pseudogene","glycoprotein alpha-galactosyltransferase 1, pseudogene [Source:HGNC Symbol;Acc:HGNC:4253]"
"ENSG00000236409",106.054717073774,-6.18239281588502,0.477644705041104,1.78741127588616e-38,9.50912791287302e-38,"NA","NRADDP","transcribed_unitary_pseudogene","neurotrophin receptor associated death domain, pseudogene [Source:HGNC Symbol;Acc:HGNC:19337]"
"ENSG00000084636",3796.0313925663,-1.58520061991905,0.123085842294775,1.80866178648839e-38,9.61994097382589e-38,"1307","COL16A1","protein_coding","collagen type XVI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2193]"
"ENSG00000213880",2325.38954228662,-13.1594754014118,0.979656934492338,1.82269683527653e-38,9.69233364863343e-38,"NA","RPL7AP7","processed_pseudogene","ribosomal protein L7a pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:21395]"
"ENSG00000196458",217.707443231193,2.86714677030804,0.223779305285825,1.84995055132941e-38,9.83496756094332e-38,"100289635","ZNF605","protein_coding","zinc finger protein 605 [Source:HGNC Symbol;Acc:HGNC:28068]"
"ENSG00000183530",1023.68442928077,1.27217603543289,0.0985901309289662,1.90198468491362e-38,1.01092455710361e-37,"253143","PRR14L","protein_coding","proline rich 14 like [Source:HGNC Symbol;Acc:HGNC:28738]"
"ENSG00000246695",135.818307142474,4.35841090204088,0.338954731514669,2.13259568576647e-38,1.13323296573337e-37,"NA","RASSF8-AS1","lncRNA","RASSF8 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48637]"
"ENSG00000179528",142.873603583046,5.15267963343434,0.398913234935329,2.1553211044911e-38,1.14504253792678e-37,"85474","LBX2","protein_coding","ladybird homeobox 2 [Source:HGNC Symbol;Acc:HGNC:15525]"
"ENSG00000187091",670.553344899927,-1.68761212087684,0.131166432629055,2.16718342036989e-38,1.15107679390298e-37,"5333","PLCD1","protein_coding","phospholipase C delta 1 [Source:HGNC Symbol;Acc:HGNC:9060]"
"ENSG00000254901",175.012666282901,4.04131989506655,0.316234491050937,2.30998623983012e-38,1.22663975195257e-37,"729991","BORCS8","protein_coding","BLOC-1 related complex subunit 8 [Source:HGNC Symbol;Acc:HGNC:37247]"
"ENSG00000188070",1394.14788083074,-1.16814613500008,0.090591267726867,2.31541531088013e-38,1.22923687320296e-37,"65998","C11orf95","protein_coding","chromosome 11 open reading frame 95 [Source:HGNC Symbol;Acc:HGNC:28449]"
"ENSG00000163075",95.224537446593,-5.33266890494357,0.417216972059862,2.43892551627961e-38,1.29450662017918e-37,"200373","CFAP221","protein_coding","cilia and flagella associated protein 221 [Source:HGNC Symbol;Acc:HGNC:33720]"
"ENSG00000108443",2549.80803562301,-1.49644517465551,0.116363120347035,2.4744898564529e-38,1.31307792359498e-37,"6198","RPS6KB1","protein_coding","ribosomal protein S6 kinase B1 [Source:HGNC Symbol;Acc:HGNC:10436]"
"ENSG00000163347",490.119683712601,4.60912061679809,0.362089151283516,2.55623188938086e-38,1.35613891107014e-37,"9076","CLDN1","protein_coding","claudin 1 [Source:HGNC Symbol;Acc:HGNC:2032]"
"ENSG00000174963",145.853305061153,4.41991994725047,0.343578336415484,2.5771990572008e-38,1.36694494350695e-37,"84107","ZIC4","protein_coding","Zic family member 4 [Source:HGNC Symbol;Acc:HGNC:20393]"
"ENSG00000100767",222.313136053833,3.39670556908191,0.265730516984762,2.58355087455022e-38,1.36999578416189e-37,"89932","PAPLN","protein_coding","papilin, proteoglycan like sulfated glycoprotein [Source:HGNC Symbol;Acc:HGNC:19262]"
"ENSG00000137496",256.314092458288,2.51027786860593,0.196119294596366,2.68753278823113e-38,1.42480411676905e-37,"10068","IL18BP","protein_coding","interleukin 18 binding protein [Source:HGNC Symbol;Acc:HGNC:5987]"
"ENSG00000246859",218.284655542487,5.44201094532813,0.424612778867448,2.7137644966835e-38,1.43837705592375e-37,"NA","STARD4-AS1","lncRNA","STARD4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44117]"
"ENSG00000109390",263.877321529068,7.22681057695129,0.552832068685731,2.75370904230223e-38,1.45921022777589e-37,"4717","NDUFC1","protein_coding","NADH:ubiquinone oxidoreductase subunit C1 [Source:HGNC Symbol;Acc:HGNC:7705]"
"ENSG00000198131",265.341818672819,3.04696982899666,0.238223519835091,2.81868130771665e-38,1.49329302683694e-37,"27300","ZNF544","protein_coding","zinc finger protein 544 [Source:HGNC Symbol;Acc:HGNC:16759]"
"ENSG00000260381",127.440513385011,-7.02508320406269,0.541899865278883,2.83761482026724e-38,1.50297506679229e-37,"NA","AC007610.3","lncRNA","novel transcript, antisense to HEATR3"
"ENSG00000205364",100.887181861605,-3.96127470108,0.310853113689229,2.86754642553148e-38,1.51847653171142e-37,"4499","MT1M","protein_coding","metallothionein 1M [Source:HGNC Symbol;Acc:HGNC:14296]"
"ENSG00000236056",134.105710052115,-3.90312935920372,0.305471944358389,2.8963102912563e-38,1.53335259021796e-37,"NA","GAPDHP14","processed_pseudogene","glyceraldehyde-3-phosphate dehydrogenase pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:4160]"
"ENSG00000179933",734.328436739019,1.63717622463834,0.127393344778625,2.91022483189785e-38,1.54036210743256e-37,"55017","C14orf119","protein_coding","chromosome 14 open reading frame 119 [Source:HGNC Symbol;Acc:HGNC:20270]"
"ENSG00000233585",113.526364210594,-3.46227158313447,0.270453014944248,3.06217437401416e-38,1.62041243114248e-37,"NA","AC231533.2","transcribed_processed_pseudogene","acetyl-Coenzyme A acyltransferase 2 (mitochondrial 3-oxoacyl-Coenzyme A thiolase) (ACAA2) pseudogene"
"ENSG00000139865",91.0910459299336,-4.73922899117541,0.369561439800249,3.33202106260465e-38,1.76279891241204e-37,"319089","TTC6","protein_coding","tetratricopeptide repeat domain 6 [Source:HGNC Symbol;Acc:HGNC:19739]"
"ENSG00000138434",3244.8462787757,1.34277886953101,0.104466599126091,3.42186150580046e-38,1.80990956301475e-37,"6744","ITPRID2","protein_coding","ITPR interacting domain containing 2 [Source:HGNC Symbol;Acc:HGNC:11319]"
"ENSG00000143624",3518.5061425097,-0.899421397401896,0.0698117906428407,3.52121277460176e-38,1.86202775084811e-37,"65123","INTS3","protein_coding","integrator complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:26153]"
"ENSG00000007545",382.574612509469,2.41831254933517,0.18928785305265,3.589201125733e-38,1.89754084515315e-37,"57585","CRAMP1","protein_coding","cramped chromatin regulator homolog 1 [Source:HGNC Symbol;Acc:HGNC:14122]"
"ENSG00000076641",177.992337177675,4.2103265676151,0.328979318354216,3.86780532842027e-38,2.04436023827333e-37,"55824","PAG1","protein_coding","phosphoprotein membrane anchor with glycosphingolipid microdomains 1 [Source:HGNC Symbol;Acc:HGNC:30043]"
"ENSG00000174799",455.575981653297,2.00847008870285,0.156940517732679,3.98403531673161e-38,2.10530732528536e-37,"9662","CEP135","protein_coding","centrosomal protein 135 [Source:HGNC Symbol;Acc:HGNC:29086]"
"ENSG00000203993",162.431376854471,5.43809611274428,0.42241472241195,4.05692503639448e-38,2.14332895919994e-37,"NA","ARRDC1-AS1","lncRNA","ARRDC1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:23395]"
"ENSG00000081019",691.424116169376,-1.95924401708169,0.153243166802719,4.08153114393107e-38,2.15583001378913e-37,"54665","RSBN1","protein_coding","round spermatid basic protein 1 [Source:HGNC Symbol;Acc:HGNC:25642]"
"ENSG00000181072",783.858603470207,1.79161328880998,0.139936648675741,4.4226794547112e-38,2.33548152754102e-37,"1129","CHRM2","protein_coding","cholinergic receptor muscarinic 2 [Source:HGNC Symbol;Acc:HGNC:1951]"
"ENSG00000100206",195.186008858914,-8.051153456834,0.619233430097537,4.48321376623067e-38,2.36690058268475e-37,"11144","DMC1","protein_coding","DNA meiotic recombinase 1 [Source:HGNC Symbol;Acc:HGNC:2927]"
"ENSG00000160908",667.86486789316,-1.72637615493766,0.134960944130396,4.48645404851763e-38,2.36806387830123e-37,"84124","ZNF394","protein_coding","zinc finger protein 394 [Source:HGNC Symbol;Acc:HGNC:18832]"
"ENSG00000151012",711.703897962644,3.39181553759754,0.266623520021896,4.48871048841863e-38,2.36870745944993e-37,"23657","SLC7A11","protein_coding","solute carrier family 7 member 11 [Source:HGNC Symbol;Acc:HGNC:11059]"
"ENSG00000181104",3828.34145052569,1.33969286421389,0.104510929376663,4.5000642616604e-38,2.37415032737496e-37,"2149","F2R","protein_coding","coagulation factor II thrombin receptor [Source:HGNC Symbol;Acc:HGNC:3537]"
"ENSG00000142459",869.884088923211,1.4191519362645,0.110618255932258,4.51234645970156e-38,2.37960382318883e-37,"115704","EVI5L","protein_coding","ecotropic viral integration site 5 like [Source:HGNC Symbol;Acc:HGNC:30464]"
"ENSG00000165617",622.975742842411,4.58007205179053,0.360684335431502,4.51248485407892e-38,2.37960382318883e-37,"51339","DACT1","protein_coding","dishevelled binding antagonist of beta catenin 1 [Source:HGNC Symbol;Acc:HGNC:17748]"
"ENSG00000142408",675.739316271894,2.2328834604051,0.174759089521976,4.63296966956823e-38,2.44257604532015e-37,"59283","CACNG8","protein_coding","calcium voltage-gated channel auxiliary subunit gamma 8 [Source:HGNC Symbol;Acc:HGNC:13628]"
"ENSG00000177640",142.44239527644,-3.14600678655729,0.247532495331418,4.69472731097635e-38,2.47456443700413e-37,"NA","CASC2","lncRNA","cancer susceptibility 2 [Source:HGNC Symbol;Acc:HGNC:22933]"
"ENSG00000214753",1169.25347430053,1.40134103585166,0.109297854175733,4.71689756835629e-38,2.48567659353228e-37,"221092","HNRNPUL2","protein_coding","heterogeneous nuclear ribonucleoprotein U like 2 [Source:HGNC Symbol;Acc:HGNC:25451]"
"ENSG00000006712",2472.11423380574,0.977989684232905,0.0760733719692943,4.7243225470384e-38,2.48901505540508e-37,"54623","PAF1","protein_coding","PAF1 homolog, Paf1/RNA polymerase II complex component [Source:HGNC Symbol;Acc:HGNC:25459]"
"ENSG00000156599",5075.61908288814,-0.807062646698424,0.0627558925726732,4.80983579553585e-38,2.53348338870487e-37,"25921","ZDHHC5","protein_coding","zinc finger DHHC-type palmitoyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:18472]"
"ENSG00000064651",2422.41572586617,-1.34050891549613,0.104591541577405,4.98400814643946e-38,2.6246198306786e-37,"6558","SLC12A2","protein_coding","solute carrier family 12 member 2 [Source:HGNC Symbol;Acc:HGNC:10911]"
"ENSG00000060656",1046.45408455883,2.01851516473025,0.158022212032139,5.01377093097736e-38,2.63968451573517e-37,"10076","PTPRU","protein_coding","protein tyrosine phosphatase receptor type U [Source:HGNC Symbol;Acc:HGNC:9683]"
"ENSG00000163820",1906.57800584453,1.42687849472955,0.111344010963903,5.0658914276959e-38,2.66651058578351e-37,"79443","FYCO1","protein_coding","FYVE and coiled-coil domain autophagy adaptor 1 [Source:HGNC Symbol;Acc:HGNC:14673]"
"ENSG00000188130",767.997006023279,1.87114712628459,0.146377157569787,5.10628079163884e-38,2.68715085254008e-37,"6300","MAPK12","protein_coding","mitogen-activated protein kinase 12 [Source:HGNC Symbol;Acc:HGNC:6874]"
"ENSG00000101972",4895.92019565411,-1.1108146036809,0.0865213268971394,5.22041323158163e-38,2.74657953918666e-37,"10735","STAG2","protein_coding","stromal antigen 2 [Source:HGNC Symbol;Acc:HGNC:11355]"
"ENSG00000113161",4299.77351154057,-1.20221846664111,0.0936111557033361,5.38912071240313e-38,2.8346874240114e-37,"3156","HMGCR","protein_coding","3-hydroxy-3-methylglutaryl-CoA reductase [Source:HGNC Symbol;Acc:HGNC:5006]"
"ENSG00000257093",261.847303155543,2.7900063464779,0.218880062055035,5.43196879315092e-38,2.85656770128423e-37,"57189","DENND11","protein_coding","DENN domain containing 11 [Source:HGNC Symbol;Acc:HGNC:29472]"
"ENSG00000120217",147.211464435029,3.54762397281712,0.278389354159126,5.67938152919112e-38,2.98598975011961e-37,"29126","CD274","protein_coding","CD274 molecule [Source:HGNC Symbol;Acc:HGNC:17635]"
"ENSG00000187634",185.374419270427,6.21099848911101,0.480926632479365,5.72092908882879e-38,3.00714152956872e-37,"148398","SAMD11","protein_coding","sterile alpha motif domain containing 11 [Source:HGNC Symbol;Acc:HGNC:28706]"
"ENSG00000168813",920.581319049531,1.24913962749035,0.0974767889398219,6.26455050069827e-38,3.29213227992286e-37,"22847","ZNF507","protein_coding","zinc finger protein 507 [Source:HGNC Symbol;Acc:HGNC:23783]"
"ENSG00000213701",99.7790616244983,-5.35732362117122,0.419488636843035,6.65799306877421e-38,3.49808842184804e-37,"NA","SETP22","processed_pseudogene","SET pseudogene 22 [Source:HGNC Symbol;Acc:HGNC:42941]"
"ENSG00000243859",175.789358148808,-4.5877571212416,0.359572460259802,6.71534901698907e-38,3.52741159611347e-37,"NA","RPL5P17","processed_pseudogene","ribosomal protein L5 pseudogene 17 [Source:HGNC Symbol;Acc:HGNC:36605]"
"ENSG00000118495",906.754386791643,1.87403837387832,0.146905688700262,7.15026123340906e-38,3.75499692595607e-37,"5325","PLAGL1","protein_coding","PLAG1 like zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:9046]"
"ENSG00000074181",762.4429810914,1.7555991598831,0.137482517041009,7.16678294347195e-38,3.7628081757691e-37,"4854","NOTCH3","protein_coding","notch receptor 3 [Source:HGNC Symbol;Acc:HGNC:7883]"
"ENSG00000276651",103.283727659393,-6.03484504953203,0.470439288410622,7.17120024799585e-38,3.76426206536376e-37,"NA","AC007950.2","lncRNA","novel transcript"
"ENSG00000254543",125.517039147394,-6.99917319353292,0.543088837382573,7.18084312311856e-38,3.76845763071932e-37,"NA","HSPD1P2","processed_pseudogene","heat shock protein family D (Hsp60) member 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:5263]"
"ENSG00000131558",2158.96848734726,-1.2138845305771,0.0947980598068166,7.1971046652614e-38,3.77612390190455e-37,"60412","EXOC4","protein_coding","exocyst complex component 4 [Source:HGNC Symbol;Acc:HGNC:30389]"
"ENSG00000182916",418.520090174742,8.37011978357834,0.642029359984379,7.21205876975234e-38,3.7831008323926e-37,"56849","TCEAL7","protein_coding","transcription elongation factor A like 7 [Source:HGNC Symbol;Acc:HGNC:28336]"
"ENSG00000224680",116.267281360683,-4.37462867418589,0.346310560921531,7.33413052238185e-38,3.84625044777679e-37,"NA","PLA2G12AP1","processed_pseudogene","phospholipase A2 group XIIA pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39248]"
"ENSG00000169213",1528.67809197055,1.60418354484751,0.12561352677824,7.36915799131297e-38,3.86373276775934e-37,"5865","RAB3B","protein_coding","RAB3B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9778]"
"ENSG00000168675",528.375083857005,-1.7205814082586,0.134835160315271,7.90668960147667e-38,4.14461518953697e-37,"753","LDLRAD4","protein_coding","low density lipoprotein receptor class A domain containing 4 [Source:HGNC Symbol;Acc:HGNC:1224]"
"ENSG00000002834",14599.8068318763,0.904979601171746,0.0705897492542377,8.04767672589684e-38,4.21755137087558e-37,"3927","LASP1","protein_coding","LIM and SH3 protein 1 [Source:HGNC Symbol;Acc:HGNC:6513]"
"ENSG00000136425",160.054666406398,3.23797707125878,0.254492874712466,8.05528003133679e-38,4.22056757595093e-37,"10518","CIB2","protein_coding","calcium and integrin binding family member 2 [Source:HGNC Symbol;Acc:HGNC:24579]"
"ENSG00000268234",130.111950548044,-5.19031348408895,0.406497335005464,8.12474358934456e-38,4.25598667057432e-37,"NA","FKBP4P6","processed_pseudogene","FKBP prolyl isomerase 4 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:50375]"
"ENSG00000231344",167.048441940286,-7.82879374915302,0.603205679054424,8.1638256510846e-38,4.27547842341484e-37,"NA","AL020997.1","processed_pseudogene","novel pseudogene"
"ENSG00000077713",254.70598339881,7.18118861974555,0.554157486019031,8.32081001505957e-38,4.35669371696345e-37,"203427","SLC25A43","protein_coding","solute carrier family 25 member 43 [Source:HGNC Symbol;Acc:HGNC:30557]"
"ENSG00000119669",3045.98425205571,-0.891169338417231,0.069527970928438,8.49533559751685e-38,4.4470540846135e-37,"64207","IRF2BPL","protein_coding","interferon regulatory factor 2 binding protein like [Source:HGNC Symbol;Acc:HGNC:14282]"
"ENSG00000163746",121.514487040735,-6.95884749916052,0.539662033356479,8.70913442891059e-38,4.55792670077656e-37,"57047","PLSCR2","protein_coding","phospholipid scramblase 2 [Source:HGNC Symbol;Acc:HGNC:16494]"
"ENSG00000141644",1394.59240408507,1.49747532707877,0.117262492957506,8.89790091971334e-38,4.65565083861015e-37,"4152","MBD1","protein_coding","methyl-CpG binding domain protein 1 [Source:HGNC Symbol;Acc:HGNC:6916]"
"ENSG00000198963",1113.42912547492,-2.67378280565509,0.21063685387676,9.08169169699625e-38,4.75072736297978e-37,"6096","RORB","protein_coding","RAR related orphan receptor B [Source:HGNC Symbol;Acc:HGNC:10259]"
"ENSG00000179222",19600.0453012049,-1.49055259481839,0.116806284583941,9.08862403267394e-38,4.75326503966659e-37,"9500","MAGED1","protein_coding","MAGE family member D1 [Source:HGNC Symbol;Acc:HGNC:6813]"
"ENSG00000123349",6432.31595193022,-1.26243990710978,0.0987897809105669,9.35984573919448e-38,4.89399077008843e-37,"5204","PFDN5","protein_coding","prefoldin subunit 5 [Source:HGNC Symbol;Acc:HGNC:8869]"
"ENSG00000162642",217.533510170357,3.06575006534025,0.241860309030292,9.40372717485576e-38,4.91580968062556e-37,"148423","C1orf52","protein_coding","chromosome 1 open reading frame 52 [Source:HGNC Symbol;Acc:HGNC:24871]"
"ENSG00000079974",382.762254450002,2.70911881026608,0.213838698167436,9.66487216781531e-38,5.05116740138979e-37,"11158","RABL2B","protein_coding","RAB, member of RAS oncogene family like 2B [Source:HGNC Symbol;Acc:HGNC:9800]"
"ENSG00000234371",2157.67408193213,-13.0478944177031,0.982203953417325,9.69814379195009e-38,5.06739661551929e-37,"NA","RPSAP31","transcribed_processed_pseudogene","ribosomal protein SA pseudogene 31 [Source:HGNC Symbol;Acc:HGNC:35558]"
"ENSG00000132517",107.10432693234,-6.30839555326948,0.493718951877533,9.76984476109058e-38,5.10369360701161e-37,"55065","SLC52A1","protein_coding","solute carrier family 52 member 1 [Source:HGNC Symbol;Acc:HGNC:30225]"
"ENSG00000229417",171.838503292441,-4.07482422583633,0.3228517614699,9.99837823963319e-38,5.22188338932043e-37,"NA","NPM1P25","processed_pseudogene","nucleophosmin 1 pseudogene 25 [Source:HGNC Symbol;Acc:HGNC:45204]"
"ENSG00000186684",195.185806211757,2.66276529503814,0.209743208911112,1.00144097131806e-37,5.22906043528421e-37,"339761","CYP27C1","protein_coding","cytochrome P450 family 27 subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:33480]"
"ENSG00000133961",1701.35797940053,1.21659592932096,0.0952243075959772,1.07491999414244e-37,5.61145091342152e-37,"8650","NUMB","protein_coding","NUMB endocytic adaptor protein [Source:HGNC Symbol;Acc:HGNC:8060]"
"ENSG00000128513",352.750813827985,2.49921425234659,0.196947530354742,1.08830658634945e-37,5.67873752013595e-37,"25913","POT1","protein_coding","protection of telomeres 1 [Source:HGNC Symbol;Acc:HGNC:17284]"
"ENSG00000228364",100.199848934243,-4.60078209438584,0.361668049077603,1.08830400816073e-37,5.67873752013595e-37,"NA","SAR1AP1","processed_pseudogene","secretion associated Ras related GTPase 1A pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:13983]"
"ENSG00000164754",7373.89533781259,-0.861103497560057,0.0672868827023044,1.11412972430078e-37,5.81215367138088e-37,"5885","RAD21","protein_coding","RAD21 cohesin complex component [Source:HGNC Symbol;Acc:HGNC:9811]"
"ENSG00000156973",513.502237958667,-1.54685907938334,0.121433705427767,1.11690165754651e-37,5.82528361651171e-37,"5147","PDE6D","protein_coding","phosphodiesterase 6D [Source:HGNC Symbol;Acc:HGNC:8788]"
"ENSG00000181192",320.719435132057,7.72079731503706,0.595237965672221,1.124703464027e-37,5.86463525454625e-37,"55526","DHTKD1","protein_coding","dehydrogenase E1 and transketolase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23537]"
"ENSG00000130024",1879.34952856888,-1.01226666584733,0.0791846197202786,1.1357517949195e-37,5.92089368732401e-37,"55274","PHF10","protein_coding","PHD finger protein 10 [Source:HGNC Symbol;Acc:HGNC:18250]"
"ENSG00000236333",302.666253197015,3.61093445734952,0.284889939760626,1.14171955083282e-37,5.95064646770216e-37,"NA","TRHDE-AS1","lncRNA","TRHDE antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27471]"
"ENSG00000107882",1100.31347237897,-1.36948002221141,0.107356082531324,1.14918909745016e-37,5.9873188396568e-37,"51684","SUFU","protein_coding","SUFU negative regulator of hedgehog signaling [Source:HGNC Symbol;Acc:HGNC:16466]"
"ENSG00000180385",142.102035469817,3.56137231614583,0.280522733263933,1.14927999444176e-37,5.9873188396568e-37,"NA","EMC3-AS1","transcribed_unprocessed_pseudogene","EMC3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49223]"
"ENSG00000248208",90.8870356077295,-4.82095173689412,0.380399245941654,1.15536742331892e-37,6.01765942558286e-37,"NA","WDR45P1","processed_pseudogene","WD repeat domain 45 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:52406]"
"ENSG00000104722",194.881943346873,3.47192710219404,0.273936765193173,1.1922838824365e-37,6.20852065457529e-37,"4741","NEFM","protein_coding","neurofilament medium [Source:HGNC Symbol;Acc:HGNC:7734]"
"ENSG00000213741",1608.95721216998,2.74762707058233,0.216706649606436,1.20598087897973e-37,6.27841287782495e-37,"6235","RPS29","protein_coding","ribosomal protein S29 [Source:HGNC Symbol;Acc:HGNC:10419]"
"ENSG00000104671",212.935045214605,2.73577667630696,0.215777711297731,1.20735454295733e-37,6.28413181554296e-37,"10671","DCTN6","protein_coding","dynactin subunit 6 [Source:HGNC Symbol;Acc:HGNC:16964]"
"ENSG00000165512",159.850902591204,5.62143229364281,0.438688186104768,1.30190401706017e-37,6.77470627606224e-37,"7570","ZNF22","protein_coding","zinc finger protein 22 [Source:HGNC Symbol;Acc:HGNC:13012]"
"ENSG00000048707",2110.61944930965,-1.19753166206689,0.0938857848626991,1.31560082269997e-37,6.8444207721286e-37,"55187","VPS13D","protein_coding","vacuolar protein sorting 13 homolog D [Source:HGNC Symbol;Acc:HGNC:23595]"
"ENSG00000213585",3980.82017143549,0.900548857834959,0.0704828248604641,1.43837708636344e-37,7.48146077783071e-37,"7416","VDAC1","protein_coding","voltage dependent anion channel 1 [Source:HGNC Symbol;Acc:HGNC:12669]"
"ENSG00000176273",143.111582660628,3.54661560646266,0.279397474752977,1.4468303258572e-37,7.52371534887354e-37,"159371","SLC35G1","protein_coding","solute carrier family 35 member G1 [Source:HGNC Symbol;Acc:HGNC:26607]"
"ENSG00000164638",326.148688459181,2.30103858081884,0.181505097595276,1.45910662835711e-37,7.58582660711315e-37,"222962","SLC29A4","protein_coding","solute carrier family 29 member 4 [Source:HGNC Symbol;Acc:HGNC:23097]"
"ENSG00000170889",13148.4777373743,-1.57807193600932,0.124288959576849,1.48570048088573e-37,7.72232892192742e-37,"6203","RPS9","protein_coding","ribosomal protein S9 [Source:HGNC Symbol;Acc:HGNC:10442]"
"ENSG00000213253",147.050727468803,3.20377199033252,0.252708835448248,1.50841546587402e-37,7.83861224689344e-37,"NA","RPL12P42","processed_pseudogene","ribosomal protein L12 pseudogene 42 [Source:HGNC Symbol;Acc:HGNC:36165]"
"ENSG00000171084",173.246879597822,5.98347545499203,0.465921571683535,1.51562809876479e-37,7.87430167144881e-37,"NA","FAM86JP","transcribed_unprocessed_pseudogene","family with sequence similarity 86 member J, pseudogene [Source:HGNC Symbol;Acc:HGNC:44097]"
"ENSG00000250768",319.95828513187,-9.34223758249964,0.7156785134815,1.51932799827803e-37,7.89172894079418e-37,"NA","DPP3P1","processed_pseudogene","dipeptidyl peptidase 3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:51349]"
"ENSG00000160200",237.393571205399,6.72177166732603,0.52392538121133,1.54460168497736e-37,8.02118187430602e-37,"875","CBS","protein_coding","cystathionine beta-synthase [Source:HGNC Symbol;Acc:HGNC:1550]"
"ENSG00000185904",187.953515759105,5.8490536520213,0.458712001160659,1.55545810622544e-37,8.07572350263306e-37,"NA","LINC00839","lncRNA","long intergenic non-protein coding RNA 839 [Source:HGNC Symbol;Acc:HGNC:28269]"
"ENSG00000233565",2290.9349264574,-16.8434230165924,3.65771875805685,1.59165516219075e-37,8.26177551119876e-37,"NA","AC007690.1","processed_pseudogene","ribosomal protein L29 (RPL29) pseudogene"
"ENSG00000137876",846.294041537086,1.40324808165341,0.110275598834789,1.60480234222074e-37,8.32812558372633e-37,"51187","RSL24D1","protein_coding","ribosomal L24 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18479]"
"ENSG00000138660",1004.59218050097,-1.51457087036284,0.119130569021572,1.66983483617558e-37,8.66364330381963e-37,"55435","AP1AR","protein_coding","adaptor related protein complex 1 associated regulatory protein [Source:HGNC Symbol;Acc:HGNC:28808]"
"ENSG00000157570",173.335723905474,4.60400893359186,0.363855525595431,1.70033381379853e-37,8.81987825876555e-37,"90139","TSPAN18","protein_coding","tetraspanin 18 [Source:HGNC Symbol;Acc:HGNC:20660]"
"ENSG00000106608",1041.9824265609,1.45162662358931,0.114134701319274,1.78859410430143e-37,9.27559054226623e-37,"55665","URGCP","protein_coding","upregulator of cell proliferation [Source:HGNC Symbol;Acc:HGNC:30890]"
"ENSG00000250786",145.359047015413,5.0098139975729,0.39324941432123,1.85059925616001e-37,9.59496853835151e-37,"NA","SNHG18","lncRNA","small nucleolar RNA host gene 18 [Source:HGNC Symbol;Acc:HGNC:49007]"
"ENSG00000218682",309.926451766536,-9.28928543202124,0.713915341195488,1.92130452006534e-37,9.95929957643495e-37,"NA","AC064847.1","processed_pseudogene","enolase 2 (gamma, neuronal) (ENO2) pseudogene"
"ENSG00000228594",556.291432966894,1.81287608462914,0.142837570491922,1.92842384152747e-37,9.99393512971315e-37,"643988","FNDC10","protein_coding","fibronectin type III domain containing 10 [Source:HGNC Symbol;Acc:HGNC:42951]"
"ENSG00000113721",5733.2315875409,-1.59338472556681,0.125488853461078,1.93052790786753e-37,1.00025696206412e-36,"5159","PDGFRB","protein_coding","platelet derived growth factor receptor beta [Source:HGNC Symbol;Acc:HGNC:8804]"
"ENSG00000187678",1078.11533102665,3.69157034335882,0.293028083425736,2.05710288715644e-37,1.06559702517047e-36,"81848","SPRY4","protein_coding","sprouty RTK signaling antagonist 4 [Source:HGNC Symbol;Acc:HGNC:15533]"
"ENSG00000134897",189.396176022985,3.62781597816242,0.286989076489807,2.10618549819295e-37,1.09077484338387e-36,"54841","BIVM","protein_coding","basic, immunoglobulin-like variable motif containing [Source:HGNC Symbol;Acc:HGNC:16034]"
"ENSG00000164823",431.946553405415,1.7497290288247,0.137955661806593,2.17621805913656e-37,1.12678857974654e-36,"734","OSGIN2","protein_coding","oxidative stress induced growth inhibitor family member 2 [Source:HGNC Symbol;Acc:HGNC:1355]"
