"comparison","database","pathway_key","pathway_name","filter_mode_used","fdr_cutoff_used","direction_class","delta_NES","abs_delta_NES","NES_x","NES_y","padj_x","padj_y","leading_edge_x","leading_edge_y","pathway_id_human_KD","pathway_id_mouse_KD","pathway_name_human_KD","pathway_name_mouse_KD","signed_log10padj_human_KD","signed_log10padj_mouse_KD","significant_human_KD","significant_mouse_KD","delta_NES_human_minus_mouse","abs_delta_NES_human_minus_mouse","direction_pattern"
"human KD vs control vs mouse KD vs control","KEGG","Hepatitis C","Hepatitis C","either",0.05,"shared positive",-0.65293255536696,0.65293255536696,1.81675976377502,1.16382720840806,0.00236061538976145,0.305118250041429,"54123/246730/230073/15957/246728/26396/16391/23960/246727/22059/12567/20846/20847/142980/11651/19106/22628/17858/21937/23961/11836/12443/26395/12702/58185/15461/22631/19192/16341/19645/14082/16451/18176/13555/26417/12028/71609/18706","1026/57506/1956/1021/54205/3454/5010/5610/7132/7297/6773/5293/3949/148022/6041/9076/5605/5465/4600/637/1870/7529/595/24146/355/3661/8837/8737/6772/3455/4940/572/7187","hsa05160","mmu05160","Hepatitis C","Hepatitis C",0.515531815119813,2.62697476586952,FALSE,TRUE,-0.65293255536696,0.65293255536696,"shared positive"
"human KD vs control vs mouse KD vs control","KEGG","Purine metabolism","Purine metabolism","either",0.05,"shared positive",-0.632747797098994,0.632747797098994,1.60835754425609,0.975609747157096,0.0286054988014453,0.622130013831259,"22436/18573/20135/11566/56520/18576/23918/15452/229949/108147/12499/14923/11639/238871/18578/50773/72157/382985/27369/23984/53893/104111/76952/66566/76025/14450/23959/67054/109674/218461/11717/12497/103850/231327/230103/237823/11534/54369/75686/11821/23972/23917/11486/66355/23971/74167/105446","5137/955/6241/4833/131870/84284/4907/2987/51020/9583/9060/11164/204/2618/5152/109/205/4830/1716/4831/353/51292/953/50808/124583","hsa00230","mmu00230","Purine metabolism","Purine metabolism",0.206118846194917,1.54355047492762,FALSE,TRUE,-0.632747797098994,0.632747797098994,"shared positive"
"human KD vs control vs mouse KD vs control","KEGG","Oocyte meiosis","Oocyte meiosis","either",0.05,"shared negative",-0.609147797876911,0.609147797876911,-0.937080676802059,-1.54622847467897,0.72664682627815,0.0431929213554858,"22629/12566/105988/12235/268697/208922/12534/21770/22627/26932/67579/20878/231207","132864/5568/818/5528/5518/10393/7533/7531/8881/51433/64682/29882/8454/196883/817/5526/5519/9978/112/5501/3710/29945/5530/5515/22849/5525/5595/5499/3708","hsa04114","mmu04114","Oocyte meiosis","Oocyte meiosis",-1.36458742142921,-0.138676618943797,TRUE,FALSE,-0.609147797876911,0.609147797876911,"shared negative"
"human KD vs control vs mouse KD vs control","KEGG","Rap1 signaling pathway","Rap1 signaling pathway","either",0.05,"shared negative",-0.577462943616406,0.577462943616406,-0.974111825674784,-1.55157476929119,0.672297051328722,0.00736370131161652,"13836/14184/64143/13637/12928/14062/14924/14171/57257/18049/18590/53978/76089/18752/17356/58220/99470/14681/74769/18710/12929/13636/16399/13638/14254/17532","9223/3683/5608/2249/998/5604/2778/5332/1436/801/5291/111/2846/23236/673/2903/7422/2902/4254/83593/7423/5584/3265/2771/2773/9170/2889/2255/4301/5331/1500/5159/2260/2775/50855/5906/9002/10411/196883/5900/6494/1398/26037/6714/1942/5295/112/1435/5290/284/260425/2277/1499/2263/10451/5595/5156/3082/2252","hsa04015","mmu04015","Rap1 signaling pathway","Rap1 signaling pathway",-2.13290383577741,-0.172438793541459,TRUE,FALSE,-0.577462943616406,0.577462943616406,"shared negative"
"human KD vs control vs mouse KD vs control","KEGG","Relaxin signaling pathway","Relaxin signaling pathway","either",0.05,"shared positive",-0.52998809838994,0.52998809838994,1.57279268920549,1.04280459081555,0.0286054988014453,0.494675222334797,"11475/12842/12843/12826/26396/12915/12825/12827/18798/11651/14701/18795/26395/15461/26398/14693/14708/26420/20416/18176/17386/104111/216148/26417/22339/18706/20779/11911/26419/21813/18709/14281/14688/26400/14696/14706/94216/17395/21803/13618/14702/18797/13649/26414","1282/1284/1956/1288/4312/7040/9586/5578/2791/25759/1906/7046/2770/1287/55970/5293/109/64764","hsa04926","mmu04926","Relaxin signaling pathway","Relaxin signaling pathway",0.305679842360228,1.54355047492762,FALSE,TRUE,-0.52998809838994,0.52998809838994,"shared positive"
"human KD vs control vs mouse KD vs control","KEGG","NOD-like receptor signaling pathway","NOD-like receptor signaling pathway","either",0.05,"shared positive",-0.52457313730991,0.52457313730991,1.66166884133729,1.13709570402738,0.0119522952545945,0.328151746472357,"55932/54123/15944/246730/15951/54396/229900/246728/69146/14469/16391/23960/246727/20846/22335/12048/24105/20847/12364/12363/18798/23961/266632/22166/18795/14468/215999/17874/14082/16451/26420/22333/21898/26417/74006/107607/216877/26419","57506/3428/3454/837/2635/118429/22861/3320/7297/4615/1535/84168/6773/7205/9140/7158/1508/24145/22900/148022/81858/7099/10392/6041/6300/7416/55072/7295/598/3709/3661/3725/8737/6772/340061/3455/29108/79184/4940/7187/81631","hsa04621","mmu04621","NOD-like receptor signaling pathway","NOD-like receptor signaling pathway",0.48392528002114,1.92254868712696,FALSE,TRUE,-0.52457313730991,0.52457313730991,"shared positive"
"human KD vs control vs mouse KD vs control","KEGG","Estrogen signaling pathway","Estrogen signaling pathway","either",0.05,"shared negative",-0.51578362288674,0.51578362288674,-1.07458288550268,-1.59036650838942,0.543909121282994,0.0240197675722183,"15519/20683/17977/22027/14681/74769/193740/18710/16476/13033/15511","5332/801/5291/111/23236/5568/5443/3265/8689/2771/2773/5580/3860/3866/5331/596/2775/7184/196883/9166/10499/4313/4318/2099/1386/6714/5295/112/3710/5290/3882/5595/3708/3310/3305","hsa04915","mmu04915","Estrogen signaling pathway","Estrogen signaling pathway",-1.61943119937239,-0.264473658063563,TRUE,FALSE,-0.51578362288674,0.51578362288674,"shared negative"
"human KD vs control vs mouse KD vs control","KEGG","Basal cell carcinoma","Basal cell carcinoma","either",0.05,"shared negative",0.51563681780947,0.51563681780947,-1.68946411330635,-1.17382729549688,0.0286054988014453,0.328151746472357,"14366/12018/107986/13197/19207/19206/24069/21414/12006/16576/14634/14369/22410/216795/11789/14367/21415/12159/27015/14632/17873/23882","581/54361/7475/6608/7484/51684/8321/324/7855/7483/6934/8324/10912/7480/650/1499/80326","hsa05217","mmu05217","Basal cell carcinoma","Basal cell carcinoma",-0.48392528002114,-1.54355047492762,FALSE,TRUE,0.51563681780947,0.51563681780947,"shared negative"
"human KD vs control vs mouse KD vs control","KEGG","Necroptosis","Necroptosis","either",0.05,"shared positive",-0.50837190831928,0.50837190831928,1.56471372116243,1.05634181284315,0.0286054988014453,0.494675222334797,"58203/16391/11739/20846/16453/22335/14319/24105/20847/142980/15270/12333/14661/19106/21937/11740/20852/208092/74568/268373/66700/14082/16451/26420/22333/21898/108058/74006/12028/71609/26419/18783","5478/293/8795/3454/142/3460/5836/5610/7132/3320/7297/51652/94239/55506/27183/2495/6773/3459/148022/81858/7099/7416/55072/637/8334/823/355/8837/8737/6772/3455/2752/29108/5834","hsa04217","mmu04217","Necroptosis","Necroptosis",0.305679842360228,1.54355047492762,FALSE,TRUE,-0.50837190831928,0.50837190831928,"shared positive"
"human KD vs control vs mouse KD vs control","KEGG","Herpes simplex virus 1 infection","Herpes simplex virus 1 infection","either",0.05,"shared positive",-0.50808574357272,0.50808574357272,1.81963773534211,1.31155199176939,0.001091192195909,0.129896133149794,"54123/15040/246730/12266/230073/69550/246728/71586/20684/16391/67996/23960/246727/22059/224045/20846/13685/12048/20847/142980/11651/19106/78781/24088/21937/20383/23961/266632/21354/15039/12702/16179/17874/108067/14082/16451/19294/14972/22084/12028/71609/18706/20779/15015/20382/15976/18709/110809/56717/225027/15975/230979/16416/213233/14964/12370/20304/16452/54721","3133/57506/3654/54205/3454/6672/567/3460/5610/7132/5371/7297/4615/3106/5818/6891/6773/5293/3459/148022/6041/5819/55080/637/598/6429/115004/10189/6009/56829/6890/355/3661/5781/3115/3107/6772/340061/3455/3111/29990/4940/572/7187","hsa05168","mmu05168","Herpes simplex virus 1 infection","Herpes simplex virus 1 infection",0.886403777154091,2.96209874870462,FALSE,TRUE,-0.50808574357272,0.50808574357272,"shared positive"
"human KD vs control vs mouse KD vs control","KEGG","Endocytosis","Endocytosis","either",0.05,"shared negative",-0.48983174034392,0.48983174034392,-1.11990724942107,-1.60973898976499,0.362733867888507,0.00115585883896945,"14184/12340/56324/12389/98878/16572/69091/54198/16573/18720/16574/106572/19341/75767/107338/216963/22034/83814/71955/11842/271457/330192/211673/68767/19349/58220/74325/12757/193740/67300/56433/73728/65114/11841/107305/16004/28006/15511","23527/998/11021/128866/27243/80230/22905/5869/644150/3577/160/11059/3561/9372/57132/9525/9922/10564/1211/382/254122/5584/9815/3265/60682/10096/29934/84313/4218/56904/30011/6457/408/10015/7251/50855/10890/7879/51699/10109/116984/50807/6643/79643/830/10938/10092/161/55737/1601/3134/51100/23096/6714/10565/116988/2870/8395/64744/381/1759/832/8723/1213/3135/5662/10095/2263/5156/4734/3310/9897/3305","hsa04144","mmu04144","Endocytosis","Endocytosis",-2.93709520155562,-0.440411893136385,TRUE,FALSE,-0.48983174034392,0.48983174034392,"shared negative"
"human KD vs control vs mouse KD vs control","KEGG","mTOR signaling pathway","mTOR signaling pathway","either",0.05,"shared negative",-0.46501561708201,0.46501561708201,-1.17435590287119,-1.6393715199532,0.336474060619821,0.00518195927817464,"216742/22410/66144/108079/64930/72446/16973/64898/18607/216795/56032/11973/80909/54170/18752/329679/74769/14367/18710/16367/11966/11964/66335/56692/73834/52187","11211/389541/3667/5604/8649/6197/81617/5291/673/1147/1978/6446/96459/64798/57600/9550/9296/9681/3265/9663/54361/7475/6249/7484/6198/8321/9470/81929/7855/7483/28956/253260/5562/8324/5295/10670/51606/528/729438/9706/5290/64121/7480/55004/4040/80326/5728/5595/523","hsa04150","mmu04150","mTOR signaling pathway","mTOR signaling pathway",-2.28550600418955,-0.473048410678925,TRUE,FALSE,-0.46501561708201,0.46501561708201,"shared negative"
"human KD vs control vs mouse KD vs control","KEGG","Phagocytosis","Phagocytosis","either",0.05,"shared negative",-0.45796457135066,0.45796457135066,-1.26186930161451,-1.71983387296517,0.196122927581106,0.00049916715282413,"68097/271457/20778/12330/59288/11984/11973/78610/19349/114143/13030/18711/57436/71732/74769/67443/16784/18710/67526/12317/11966/56486/16783/11964/66335/13033/73834/11972","9554/23710/7846/7096/51143/3684/26130/114876/248/55054/2204/3916/140735/7280/8417/4153/89849/4353/5869/6844/8547/83658/5291/30835/200576/929/84557/55860/10952/1991/9550/5657/6990/9296/9902/7058/4689/10540/9114/55176/51626/23673/7879/10121/537/23545/4318/6810/10120/50617/7405/535/7059/3134/8678/6993/533/10382/5295/51606/23480/1080/528/347688/4481/5290/3127/1759/55823/3135/11337/718/523/10312/7277","hsa04145","mmu04145","Phagocytosis","Phagocytosis",-3.30175400068255,-0.707471632543797,TRUE,FALSE,-0.45796457135066,0.45796457135066,"shared negative"
"human KD vs control vs mouse KD vs control","KEGG","Type II diabetes mellitus","Type II diabetes mellitus","either",0.05,"shared negative",-0.45680631082409,0.45680631082409,-1.20798545583929,-1.66479176666338,0.37356893977103,0.046332472112475,"216019/15275/74769/384783/18710/16367","389692/8835/6833/774/5602/3667/5291/777/3101/5313/5580/3098/5295/5290/775/5595","hsa04930","mmu04930","Type II diabetes mellitus","Type II diabetes mellitus",-1.33411452698951,-0.42762924016896,TRUE,FALSE,-0.45680631082409,0.45680631082409,"shared negative"
"human KD vs control vs mouse KD vs control","KEGG","Mitophagy - animal","Mitophagy - animal","either",0.05,"shared negative",-0.44007988812381,0.44007988812381,-1.15551893326427,-1.59559882138808,0.379808776831109,0.0180463793295124,"19344/214952/13665/100756/23806/67952/74143/22186/68350/52440/66687/226421/22030/56480/13001/270096/93739/56715/22190/20683/94044/71648/271457/19349/17966/57436/67443/16476/21425/13666/56486/17827/17532","29110/9868/84557/25820/10651/55669/1460/3265/84134/65018/55626/10075/139341/9958/84749/7879/8878/10370/51024/8678/6714/7415/283106/267/11337/54708","hsa04137","mmu04137","Mitophagy - animal","Mitophagy - animal",-1.7436099181319,-0.42043500356615,TRUE,FALSE,-0.44007988812381,0.44007988812381,"shared negative"
"human KD vs control vs mouse KD vs control","KEGG","Diabetic cardiomyopathy","Diabetic cardiomyopathy","either",0.05,"shared positive",0.42820447720911,0.42820447720911,1.23042366937151,1.65862814658062,0.28023598820059,0.0048726919649293,"12842/12843/14381/11739/14782/20525/14936/22335/12825/18798/11651/67942/11740/11951/67273/66218/53313/12862/18795/110854/11421/26420/18597/14433/22333/22273/108058/225887/72900/67680/67130/18706/66416/70316/26419/75406/21813/66445/18709/236900/56717","4514/4513/4538/4508/4512/4539/293/4535/4519/4540/513/142/4698/4710/1349/4537/9945/539/7040/4694/7388/5879/1345/4725/5880/5578/1535/4088/27089/514/4711/4536/7046/1347/5293","hsa05415","mmu05415","Diabetic cardiomyopathy","Diabetic cardiomyopathy",2.31223104237611,0.552476092914234,TRUE,FALSE,0.42820447720911,0.42820447720911,"shared positive"
"human KD vs control vs mouse KD vs control","KEGG","Influenza A","Influenza A","either",0.05,"shared positive",-0.41123751597485,0.41123751597485,1.88481814293115,1.4735806269563,0.00168038965154973,0.043310466425852,"54123/246730/230073/246728/71586/26396/16391/23960/246727/11739/12567/20846/20847/142980/11651/19106/17858/21937/11740/19326/217069/23961/266632/110196/26395/12702/58185/11461/17874/14082/16451/22333/21898/26417/54196/12028/66679/71609/18706","293/8795/57506/103/1021/54205/3454/3460/5610/10241/7132/5371/7297/4615/5578/3337/1387/6773/5293/3838/3459/148022/7706/7099/6041/7416/5605/4600/637/355/3661/3115/6772/3455/3111/29108/4940/7187","hsa05164","mmu05164","Influenza A","Influenza A",1.36340713917288,2.77459000166909,TRUE,TRUE,-0.41123751597485,0.41123751597485,"shared positive"
"human KD vs control vs mouse KD vs control","KEGG","Gastric cancer","Gastric cancer","either",0.05,"shared negative",-0.39509302205519,0.39509302205519,-1.03984820710538,-1.43494122916057,0.556494820812001,0.0430471818015593,"242705/12566/16973/14171/216795/14388/11789/74769/14367/21808/18710/21415/27015/17873/23882","3265/1496/581/54361/7475/2255/4089/596/7484/6198/8321/5243/324/7855/7483/6934/8324/5295/7043/5290/10912/122011/7480/1499/4040/80326/2263/5595/3082/2252","hsa05226","mmu05226","Gastric cancer","Gastric cancer",-1.36605527552495,-0.25453887320391,TRUE,FALSE,-0.39509302205519,0.39509302205519,"shared negative"
"human KD vs control vs mouse KD vs control","KEGG","Ras signaling pathway","Ras signaling pathway","either",0.05,"shared negative",-0.383184133517686,0.383184133517686,-0.958025937713384,-1.34121007123107,0.725348003667584,0.041631644296617,"58231/56480/232889/13836/14184/64143/225845/18479/13637/13712/14704/23871/56289/14171/271457/18049/18590/18752/14388/17356/74769/240057/18710/13636/14389/13638/14254/17532/234779","1436/801/115727/5291/2903/1147/7422/29110/2902/283748/4254/5568/83593/382/7423/3265/2255/4301/8831/123745/5058/5159/2783/2260/10928/5906/11145/5900/5921/4303/8036/8315/4790/1942/5295/1435/5290/4763/284/5321/2277/8398/2263/23179/5595/5156/3082/2252","hsa04014","mmu04014","Ras signaling pathway","Ras signaling pathway",-1.38057643574198,-0.139453579896486,TRUE,FALSE,-0.383184133517686,0.383184133517686,"shared negative"
"human KD vs control vs mouse KD vs control","KEGG","Cytoskeleton in muscle cells","Cytoskeleton in muscle cells","either",0.05,"shared positive",-0.35006490492788,0.35006490492788,1.55989090870718,1.2098260037793,0.0251450833460895,0.189142698873161,"14119/12842/12843/98932/12111/12826/14118/12833/12835/12834/11603/22793/13003/213019/241226/12832/12825/12827/16419/14201/21827/22004/15529/16403/22352/14268/70435/223697/21826/319480/11461/109676/18073/13808/13726/24052/16773/54132/14115","1282/1284/1301/1293/23353/2273/1292/7138/2201/84823/2010/1829/1291/51332/375790/1288/56776/1832/3676/9672/8910/3696/3675/85301/29767/22801/7057/1287/284217/3930/1299/6443/79188/6641/22795/1289/4001/27295/481/29766/1729/1298","hsa04820","mmu04820","Cytoskeleton in muscle cells","Cytoskeleton in muscle cells",0.723210418316762,1.59954692052479,FALSE,TRUE,-0.35006490492788,0.35006490492788,"shared positive"
"human KD vs control vs mouse KD vs control","KEGG","Longevity regulating pathway - multiple species","Longevity regulating pathway - multiple species","either",0.05,"shared negative",-0.30846698125905,0.30846698125905,-1.36905783029627,-1.67752481155532,0.20513931251559,0.0216563269812007,"19079/74769/384783/193740/18710/16367/15511","5291/111/3065/5568/81570/3265/5571/53632/6198/196883/5562/2308/5295/112/5290/1410/3310/3305","hsa04213","mmu04213","Longevity regulating pathway - multiple species","Longevity regulating pathway - multiple species",-1.66441519992969,-0.687951104270605,TRUE,FALSE,-0.30846698125905,0.30846698125905,"shared negative"
"human KD vs control vs mouse KD vs control","KEGG","Chemical carcinogenesis - reactive oxygen species","Chemical carcinogenesis - reactive oxygen species","either",0.05,"shared positive",0.30709065310141,0.30709065310141,1.28476875678544,1.59185940988685,0.21741147363538,0.00582292232875096,"26396/14873/11739/15234/22335/211666/11651/67942/11740/26408/11951/11836/67273/66218/18805/12862/50868/26395/68312/15461/26398/26420/18176/22333/22273/18024/26417/225887/72900/22339/18104/67680/67130/18706/20779/66416/70316/26419/75406/11350/66445/13078/18709/14281/26400/15251/14863/14083","4514/4513/4538/4508/4512/4539/293/4535/4519/4540/1545/1956/513/196/4698/4710/1349/4537/539/4694/7388/5879/1345/4725/5770/1535/27089/5587/514/4711/4536/65010/1347/5293/52/10105/1337/126328/4509/6300/2941/4717/7416","hsa05208","mmu05208","Chemical carcinogenesis - reactive oxygen species","Chemical carcinogenesis - reactive oxygen species",2.23485900285434,0.662717540263311,TRUE,FALSE,0.30709065310141,0.30709065310141,"shared positive"
"human KD vs control vs mouse KD vs control","KEGG","Ribosome","Ribosome","either",0.05,"shared positive",0.30001388319498,0.30001388319498,2.04211043059231,2.34212431378729,1.34637213036005e-06,3.46e-08,"27397/27207/27050/27370/14694/20091/68028/19946/26961/20085/67427/20103/68537/54217/67707/66047/27367/19934/16898/67945/68836/66407/268449/319195/76808/19896/27398/270106/27176/94067/56040/619547/67115/269261/64659/16785/20102/67281/19981/67891/11837/68436/100043813/121022/65111/56282/20090/19944/68052/66489/20116/19982/20104/67097/100502825/107732/94062/66242/67212/118451/22121/19943/19951/67270/353242/69163/20084/100503670/75617/67025/66480/66230/19935/66448/27395/19942/664969/50529/18100/66258/56284/19988/20115/114641/76846/94066/54127/102632403/20005/57294/78294/110954/19989/107734/64660/94064/68611/67941/67248","6187/6130/6128/6228/6146/3921/6159/6129/11222/6171/116832/64969/6133/6218/7818/23107/6231/55173/6230/6136/6224/60488/6144/51253/64975/23521/6232/128308/51121/51318/9553/6124/9045/11224/740/6158/6189/65003/6122/64963/6150/6233/6201/6170/65080/64983/79590/57129/6173/6235/51187/6210/6204/26589/10573/6234/6182/51021/51264/6205/6137/64968/51263/6141/64979","hsa03010","mmu03010","Ribosome","Ribosome",7.46092390120722,5.87083488675008,TRUE,TRUE,0.30001388319498,0.30001388319498,"shared positive"
"human KD vs control vs mouse KD vs control","KEGG","PI3K-Akt signaling pathway","PI3K-Akt signaling pathway","either",0.05,"shared positive",-0.2941086548771,0.2941086548771,1.51395380005544,1.21984514517834,0.0121206510758779,0.165513888235386,"74551/12842/16775/78134/12843/20750/18414/14178/12826/12833/12835/26396/12834/68401/13874/74747/21923/15234/22059/12567/12915/14936/16453/13685/241226/12048/12827/16419/56636/14600/11651/22628/21827/24088/16403/75778/14268/12977/13866/74370/235542/12443/12444/14701/21826/26987/26395/15461/319480/22631/18595/14693/14708/16451/18176/11876/16773/21898/13639/26417/13640/22084/22339/56716/226519/18706/11911/11600/15976/20104/18709/14688/16188/17210/56717/71785/15975/67168/54401/14083/14696/225849/109700/14706/11839/16416/16189/18596/94216/14173","3481/1282/1284/894/1293/3371/2321/1026/1292/1956/1021/9180/3454/1291/1288/3676/5879/3912/3910/9586/1969/3320/5578/2791/3696/3675/2250/22801/7057/117145/1287/284217/55970/5293/64764/3815/3575/5527/1299/3911/4170/3566/3913/672/4193/7099/56034/3914/10488/7039/5649/2149/1129","hsa04151","mmu04151","PI3K-Akt signaling pathway","PI3K-Akt signaling pathway",0.781165558801072,1.91647405087381,FALSE,TRUE,-0.2941086548771,0.2941086548771,"shared positive"
"human KD vs control vs mouse KD vs control","KEGG","Coronavirus disease","Coronavirus disease","either",0.05,"shared positive",-0.27896497090373,0.27896497090373,2.1908383860191,1.91187341511537,3.42e-08,3.04156054962044e-05,"246730/100038882/12266/230073/50908/246728/71586/16391/23960/246727/18186/20846/50909/27207/20847/142980/27050/27370/20091/19106/68028/17858/24088/21937/19946/26961/20085/67427/20103/17392/23961/54217/266632/27367/19934/16898/67945/12268/268449/319195/76808/19896/270106/27176/16179/17874/11421/56040/619547/67115/16451/269261/26420/16785/21898/20102/67281/19981/67891/26417/11837/68436/100043813/20090/19944/18706/68052/26419/66489/20116/15976/19982/20104/18709/67097/100502825/14281/15975/22121/19943/19951/317677/20084/100503670/18803/54721/75617/67025/16193/16151/66480/72512/19942/13649/26414/664969/17174/20848/19988/20115/114641/56417/76846/667277/54127/102632403","6187/6130/6128/6228/6146/57506/3921/6159/103/6129/6171/1956/3654/3454/116832/6133/6218/4312/5610/6231/6230/6136/6224/7132/6144/7297/4615/23521/6232/5578/51121/6124/9045/11224/6773/5293/6158/6189/6122/8829/6233/6201/6170/7099/6173/6300/6235/51187/6210/9636/6204/4600/5336","hsa05171","mmu05171","Coronavirus disease","Coronavirus disease",4.51690353343276,7.46597389394386,TRUE,TRUE,-0.27896497090373,0.27896497090373,"shared positive"
"human KD vs control vs mouse KD vs control","KEGG","Synaptic vesicle cycle","Synaptic vesicle cycle","either",0.05,"shared negative",-0.26811880600833,0.26811880600833,-1.72589328263537,-1.9940120886437,0.0251450833460895,0.00108947883112926,"11984/11973/114143/74325/12757/20907/67300/11966/20908/11964/66335/73834/11972","10815/6511/774/8775/6534/6844/160/6539/440279/6532/9550/1211/9296/5864/9114/6531/10814/23545/161/50617/535/6812/533/51606/528/1759/1213/523/10312","hsa04721","mmu04721","Synaptic vesicle cycle","Synaptic vesicle cycle",-2.96278120379594,-1.59954692052479,TRUE,TRUE,-0.26811880600833,0.26811880600833,"shared negative"
"human KD vs control vs mouse KD vs control","KEGG","Nucleotide metabolism","Nucleotide metabolism","either",0.05,"shared positive",-0.1664311110791,0.1664311110791,1.82821191204399,1.66178080096489,0.00419620992955412,0.0179985147349359,"22436/22169/20135/11566/56520/320685/23918/15452/229949/12499/14923/11639/55936/50773/66588/382985/27369/68106/22271/76952/22171/66566/76025/80914/68556/23959/109674/11717/12497/103850/66422/11534/51797/54369/75686/11821/23917/11486/66355/21877/105446/110074","955/6241/1854/7378/4833/1635/131870/84284/4907/2987/51020/9583/204/1841/205/4830/7083/1716/4831/353/51292/953/50808/124583/7298/54963/83549/51251/8623","hsa01232","mmu01232","Nucleotide metabolism","Nucleotide metabolism",1.74476333206534,2.37714279288879,TRUE,TRUE,-0.1664311110791,0.1664311110791,"shared positive"
"human KD vs control vs mouse KD vs control","KEGG","MAPK signaling pathway","MAPK signaling pathway","either",0.05,"shared negative",-0.13644356649063,0.13644356649063,-1.3886483391862,-1.52509190567683,0.0465041676056482,0.0048726919649293,"17165/22030/58231/15507/72349/232889/13836/338372/319520/14184/12367/20807/18479/14013/13637/26403/13712/269881/12928/13198/26940/22034/14171/14102/26412/18018/18049/381921/18590/76089/18752/15370/17347/193740/21808/330177/12929/30957/12295/13636/16476/63953/56692/13638/70686/14254/17532/18218/19099/26401/15511/17873/23882","5608/2249/998/5602/5604/8649/23118/5778/1847/4609/6197/5971/1436/1852/115727/5532/1649/673/1147/51347/7422/929/84867/283748/778/4254/8911/5568/777/7423/4772/3265/4294/9448/2255/1843/123745/5058/6722/55799/5159/3164/2668/5495/408/2260/5906/5494/6416/4791/11184/786/8491/5921/7786/4149/1398/4790/1386/1942/7043/1435/10912/4763/4775/284/6788/5321/5530/2277/775/2263/11221/5595/5156/784/3082/3310/3305/2252/9252","hsa04010","mmu04010","MAPK signaling pathway","MAPK signaling pathway",-2.31223104237611,-1.33250812480831,TRUE,TRUE,-0.13644356649063,0.13644356649063,"shared negative"
"human KD vs control vs mouse KD vs control","KEGG","Collecting duct acid secretion","Collecting duct acid secretion","either",0.05,"shared negative",-0.0830138761531098,0.0830138761531098,-2.09420084917283,-2.17721472532594,0.00419620992955412,0.00108947883112926,"21871/11975/11974/66144/11984/11973/11966/11964/66335/73834/11972","9550/9296/9114/23545/50617/535/528/523/10312","hsa04966","mmu04966","Collecting duct acid secretion","Collecting duct acid secretion",-2.96278120379594,-2.37714279288879,TRUE,TRUE,-0.0830138761531098,0.0830138761531098,"shared negative"
"human KD vs control vs mouse KD vs control","KEGG","Integrin signaling","Integrin signaling","either",0.05,"shared positive",-0.05297849126996,0.05297849126996,1.5146775094572,1.46169901818724,0.0477486401156393,0.0431929213554858,"12842/16775/12843/12266/20750/12826/14118/12833/12835/12834/21923/15234/241226/12827/16419/11651/192176/21827/16403/14268/13866/12443/12444/21826/57342/319480/18595/11461/16773/114249/22339/226519/18706/20779/12540/18709/56717/71785/14083/109700/11465/70549/16416/18596/94216","1282/1284/894/1293/3371/2321/1292/1956/1291/1288/64098/7040/3676/5879/3912/3910/5880/3696/3675/22801/5829/7057/1287/284217/5293/1299/3911/3913/56034/3914/5649/3682/3915/1298/5881/595","hsa04518","mmu04518","Integrin signaling","Integrin signaling",1.36458742142921,1.32103899263906,TRUE,TRUE,-0.05297849126996,0.05297849126996,"shared positive"
"human KD vs control vs mouse KD vs control","KEGG","Rheumatoid arthritis","Rheumatoid arthritis","either",0.05,"shared negative",-0.0351698690821201,0.0351698690821201,-1.6253509137202,-1.66052078280232,0.0465041676056482,0.0180463793295124,"11984/11973/114143/21808/16476/11966/11964/66335/73834/14254/11972","9550/9296/4314/9114/537/23545/50617/535/533/51606/7043/528/1435/3127/284/6387/523/10312","hsa05323","mmu05323","Rheumatoid arthritis","Rheumatoid arthritis",-1.7436099181319,-1.33250812480831,TRUE,TRUE,-0.0351698690821201,0.0351698690821201,"shared negative"
"human KD vs control vs mouse KD vs control","KEGG","Pyrimidine metabolism","Pyrimidine metabolism","either",0.05,"shared positive",-0.02914707275901,0.02914707275901,1.78158881171987,1.75244173896086,0.0207487466842848,0.0154702147442771,"22169/20135/56520/320685/12499/55936/50773/69719/66588/382985/68106/22271/76952/22171/76025/80914/68556/23959","955/6241/1854/7378/4833/1635/4907/1806/51020/9583/1841/4830/7083/4831/953/124583/7298/54963/83549/51251/8623","hsa00240","mmu00240","Pyrimidine metabolism","Pyrimidine metabolism",1.81050365775459,1.68300813145975,TRUE,TRUE,-0.02914707275901,0.02914707275901,"shared positive"
"human KD vs control vs mouse KD vs control","KEGG","Autophagy - animal","Autophagy - animal","either",0.05,"shared negative",0.02588848967197,0.02588848967197,-1.61252875226064,-1.58664026258867,0.00966359642696714,0.00582292232875096,"56480/77573/108079/64930/93739/53331/100502698/76559/22190/18607/22034/56790/71648/19324/78610/237782/19349/54170/56418/13030/17966/57436/71732/74769/67443/16784/384783/67474/68118/100504663/18710/170749/67526/16367/13666/56486/16783/13033/17532/52187","26003/3916/203228/4077/8417/89849/5602/3667/5604/83452/8897/5291/5861/29110/64419/64798/84557/5568/140775/3265/5580/9821/55626/53349/4218/23604/596/6198/7879/8878/55062/7405/23001/51100/5562/8678/5295/10670/57448/9706/5290/9110/64121/55823/8673/5515/2081/11337/5728/5595/3708","hsa04140","mmu04140","Autophagy - animal","Autophagy - animal",-2.23485900285434,-2.01486121543662,TRUE,TRUE,0.02588848967197,0.02588848967197,"shared negative"
