"scatter_comparison","comparison","database","pathway_key","pathway_name","filter_mode_used","fdr_cutoff_used","direction_class","delta_NES","abs_delta_NES","NES_x","NES_y","padj_x","padj_y","leading_edge_x","leading_edge_y","pathway_id_human_KD","pathway_id_mouse_KD","pathway_name_human_KD","pathway_name_mouse_KD","signed_log10padj_human_KD","signed_log10padj_mouse_KD","significant_human_KD","significant_mouse_KD","delta_NES_human_minus_mouse","abs_delta_NES_human_minus_mouse","direction_pattern"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:0010948","negative regulation of cell cycle process","either",0.05,"opposite direction",2.99033228348729,2.99033228348729,-1.23654118869826,1.75379109478903,0.31078312885436,0.000750018964832062,"72772/227331/11920/319955/17193/70045/19651/225131/381979/57441/327762/93759/28000/54394/68953/93762/13972/22589/234736/235041/52040/20674/68592/108961/235610/118454/218294/214444/229543/12193/67177/11785/20296/66371/72440/66977/69076/67463/28010/19367/26951/66591/74335/21951/56275/77011/71711/238555/20184/107995/57261/12237/218914/24010/12952/14184/240087/14056/71375/23834/382073/17245/219114/52696/17283/100502766/241627/12235/59036/268697/67333/235559/229841/22385/17096/208266/12534/381921/269424/71733/22390/76843/269582/19891/208768/11799/11789/12189/70385/18005/330177/52276/93695/16319/12144/52679/12159/12753/12236/12581","2273/54908/4869/1026/5591/11130/29997/701/3624/9656/1063/221150/23560/8379/332/91607/144455/147841/57082/55143/699/348654/79968/26271/58493/8525/197342/55755/80279/29980/27183/9319/83695/55159/81620/7517/6118/55055/83540/990/7158/220134/51053/2177/655/51149/7272/57405/57805/54465/9894/79027/1763/25959/672/7013/10040/151636/51339/7114/63967/3364/5984/3275/4683/440275/80185/54984/84444/595/5982/140901/899/4361/83990/3619/991/79858/8914/286151/146956/9735/641/51499/79184/4998/1112/80254/5932/84142/90381/6419/9088/51776/56890/29117/84126/4085/57099/2074/11073/9212/84936/92421/10459/9700/1017/338657/580/146691/60672","GO:0010948","GO:0010948","negative regulation of cell cycle process","negative regulation of cell cycle process",3.12492775498459,-0.507542565303327,TRUE,FALSE,2.99033228348729,2.99033228348729,"opposite direction"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:0071616","acyl-CoA biosynthetic process","either",0.05,"opposite direction",-2.98496391017115,2.98496391017115,1.20628276886373,-1.77868114130742,0.532389399574489,0.0240009075515849,"12041/228026/319518/104112/14104/107476/64451/235339/110446/433256/18597/17850/22333/110821","2182/5163/23409/27010/23305/10295/5161/1737/51144/32/1738/9200/83401/31/51703/9524/5166/79071/38/55902/47/2181/5160/5165/5230/79993","GO:0071616","GO:0071616","acyl-CoA biosynthetic process","acyl-CoA biosynthetic process",-1.61977233590534,0.273770600365163,TRUE,FALSE,-2.98496391017115,2.98496391017115,"opposite direction"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:0044272","sulfur compound biosynthetic process","either",0.05,"opposite direction",-2.98406220301291,2.98406220301291,1.40245328633715,-1.58160891667576,0.24127465942111,0.035636898836656,"107869/26570/12041/228026/232087/319518/211666/14870/104112/14104/107476/71743/246277/64451/235339/110446/433256/14629/18597/66812/17850/22333/110821/14854/18024/14869/105663/73132/14630/56369/236900/50790","2944/2182/27430/5163/23409/27010/10560/79877/23305/10295/5161/1737/2328/11332/2729/51144/32/1738/9200/83401/3029/31/2950/51703/9061/4524/11019/4780/9524/5166/2730/79071/38/51380/53354/55902/47/2181/10327/5160/5165/5230/79993","GO:0044272","GO:0044272","sulfur compound biosynthetic process","sulfur compound biosynthetic process",-1.44810009578912,0.617488288748034,TRUE,FALSE,-2.98406220301291,2.98406220301291,"opposite direction"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:0000086","G2/M transition of mitotic cell cycle","either",0.05,"opposite direction",2.98294948684912,2.98294948684912,-1.07994545599473,1.90300403085439,0.609969222534458,0.000677240467334064,"20184/107995/57261/12704/22410/71375/23834/12566/53892/268697/67333/235559/12545/12534/381921/22390/76843/269582/11799/12428/12189/18005/18712/330177/108000/18008/12144/71276","2273/1026/29997/1021/1063/23560/332/9833/2305/26271/58493/9928/5889/10776/8558/80279/284001/29980/27183/10763/80174/6790/990/51149/54465/672/23326/994/63967/3364/4683/995/54984/595/140901/4361/641/79184/4998/1112/5932/7319/84142/90381/9088/57099/11073/9212/84936/23194/92421/1017/580/60672","GO:0000086","GO:0000086","G2/M transition of mitotic cell cycle","G2/M transition of mitotic cell cycle",3.16925709927132,-0.214692077809996,TRUE,FALSE,2.98294948684912,2.98294948684912,"opposite direction"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:0072330","monocarboxylic acid biosynthetic process","either",0.05,"opposite direction",-2.98151618309217,2.98151618309217,1.40390449750484,-1.57761168558733,0.144769919954833,0.0245422846582333,"74551/270685/60527/74155/17768/56348/106529/108037/54447/71974/76267/20787/67452/19224/19225/14870/57875/104112/235623/16828/16952/15108/14104/14431/107476/113868/257633/56473/241452/11370/244373/26374/68312/68041/234309/66775/26378/17117/26420/14869/11666/13123/52023/70316/26922/18783/233912/93732/20250/19223/50790/223722/14863/19299/213350","2944/2182/3990/64410/9415/63826/116519/6319/50640/5406/9971/114876/215/570/6770/401494/2171/246/1066/56624/58526/11332/112817/51144/3995/32/9420/9200/83401/2879/31/2950/7376/5825/23038/9572/23352/5947/3028/3992/5313/65084/10196/5571/114883/53632/283985/5007/11019/10170/6342/7923/8560/9524/80270/5166/5743/79071/51/5562/225/10873/22933/9536/55902/47/2628/84696/5321/9373/8850/64326/79993/5742/33","GO:0072330","GO:0072330","monocarboxylic acid biosynthetic process","monocarboxylic acid biosynthetic process",-1.61008501095378,0.839321665726602,TRUE,FALSE,-2.98151618309217,2.98151618309217,"opposite direction"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:0098813","nuclear chromosome segregation","either",0.05,"opposite direction",2.97942176026464,2.97942176026464,-1.43593752838973,1.54348423187491,0.0504722214194513,0.010828243728719,"13006/103768/13424/99412/67139/381293/214444/101706/67177/101994/227707/76044/74201/66371/18221/52683/68942/71819/66977/71846/232933/26951/26934/68549/16569/106042/66591/74335/209011/54204/14211/107995/76499/12237/218914/12704/24010/228421/12316/16571/23834/215387/66934/219114/52696/100502766/77053/105988/14579/54141/12235/268697/16551/13605/229841/110033/21749/22385/108907/12534/29861/213389/16580/68767/72119/66140/11799/11789/193740/67300/70385/18005/70218/381318/70466/52276/16319/108000/68501/12236/233406/20878/78906/15511","29128/10460/23353/54908/11130/9787/701/51203/22974/146909/1063/221150/8379/3833/348235/10615/56776/332/147841/57082/9232/10783/55143/699/348654/26271/3304/9928/2801/23636/51652/55755/57820/23310/25936/27183/3835/81610/285498/9319/91272/79980/81620/151246/7517/8110/54892/55055/83540/990/220134/2491/2177/3832/7272/57405/1060/9275/9493/51112/2669/55201/11065/9639/51115/9055/90417/54984/1058/4439/3619/991/150465/79598/49856/9735/55166/54627/605/26993/1104/9918/81930/151648/79884/26151/84142/56647/51776/29117/1062/4085/56992/9212/24137/23397/116028/92421/5119/10459/9700/55125/64105/317761/10464/11243/64151/284071/7153","GO:0098813","GO:0098813","nuclear chromosome segregation","nuclear chromosome segregation",1.96544197742624,-1.29694758036679,TRUE,FALSE,2.97942176026464,2.97942176026464,"opposite direction"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:0045930","negative regulation of mitotic cell cycle","either",0.05,"opposite direction",2.97547253795126,2.97547253795126,-1.14450030955574,1.83097222839552,0.430593864545913,0.000262057745560551,"118454/218294/214444/229543/12193/20296/66371/66977/69076/28010/19367/380629/26951/66591/240255/545622/74335/77011/71711/238555/20184/107995/12237/24010/14184/14056/71375/23834/219114/52696/12235/59036/268697/67333/235559/229841/12534/381921/269424/22390/76843/269582/19891/208768/11799/26941/11789/12189/70385/330177/52276/93695/16319/12144/52679/12159/12236/12581","2273/54908/1026/5591/11130/29997/701/3624/9656/1063/221150/23560/8379/332/91607/144455/147841/57082/55143/5371/699/348654/26271/58493/8525/197342/55755/80279/29980/27183/9319/55159/7517/6118/55055/83540/990/220134/51053/2177/655/51149/7272/57405/54465/79027/25959/672/10040/51339/63967/3364/3275/4683/54984/595/140901/4361/3619/991/79858/8914/146956/9735/641/51499/79184/4998/1112/5932/84142/90381/6419/9088/51776/29117/4085/57099/5774/11073/7976/9212/84936","GO:0045930","GO:0045930","negative regulation of mitotic cell cycle","negative regulation of mitotic cell cycle",3.58160299946265,-0.365932162651959,TRUE,FALSE,2.97547253795126,2.97547253795126,"opposite direction"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:0006298","mismatch repair","either",0.05,"opposite direction",2.97129834970306,2.97129834970306,-1.09626608126939,1.87503226843367,0.636989132055247,0.0206198912602311,"17688/227099/26909/12006/235626/68275/17686/18861/19891/18752","84515/7508/9156/5395/7161/6118/7486/4595/6119/10535/84153/4439/4292","GO:0006298","GO:0006298","mismatch repair","mismatch repair",1.68571362931468,-0.195867977285842,TRUE,FALSE,2.97129834970306,2.97129834970306,"opposite direction"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:0046628","positive regulation of insulin receptor signaling pathway","either",0.05,"opposite direction",2.96823862559513,2.96823862559513,-1.94329020010619,1.02494842548894,0.0163725618291495,0.648188135207975,"21871/74143/56278/237542/108664/66144/18479/11984/19246/114143/16367/11964/66335/13033/73834/11972","3481/5770","GO:0046628","GO:0046628","positive regulation of insulin receptor signaling pathway","positive regulation of insulin receptor signaling pathway",0.188298922796041,-1.7858833608315,FALSE,TRUE,2.96823862559513,2.96823862559513,"opposite direction"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:0009743","response to carbohydrate","either",0.05,"opposite direction",-2.96011894277685,2.96011894277685,1.62487319036452,-1.33524575241233,0.0201223061159958,0.168576570525758,"74551/18641/12842/20317/20587/192185/19275/20112/14799/18555/109552/228139/72114/224045/18576/20787/19056/230784/54616/14694/11651/14870/11674/63959/19326/108155/80976/74370/66294/74998/67389/16971/18795/50868/12288/16819/54598/13039/27419/78894/52055/14629/19376/108067/20909/18754/109905/17755/81601/13640/16548/18706/20586/20913/68845/20677/14630","2021/846/4760/7391/1958/3651/3952/226/5606/2692/8891/3172/3745/836/6518/51738/9971/759/6717/2805/389692/6833/677/116534/8609/2778/6844/2729/23394/55829/111/23236/5532/2876/9990/2950/65220/10524/9572/9854/5313/6720/8473/5127/7776/4089/6722/11143/5007/5906/6659/6810/2730/26137/51024/6934/5562/150/51714/10628/4199/2081/8398/5019/5176","GO:0009743","GO:0009743","response to carbohydrate","response to carbohydrate",-0.773202785573949,1.69632224846407,FALSE,TRUE,-2.96011894277685,2.96011894277685,"opposite direction"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:0034599","cellular response to oxidative stress","either",0.05,"opposite direction",-2.95360753708998,2.95360753708998,1.69335792341226,-1.26024961367772,0.00215496893658129,0.184039266187052,"26570/23876/66725/68015/53618/14381/15234/22059/16600/14782/76251/21974/230784/27050/67452/14158/12333/14694/26362/12176/11651/68943/18779/16174/20852/74142/217069/17392/16952/26408/71701/76454/18484/56473/11792/22166/18214/74777/15499/64704/50721/50868/76650/104156/268373/54683/16819/20657/27419/18595/26398/69568/14088/26420/93686/20909/269254/226090/269356/625249/16598/18024/11865/11666/170719/18294/18104/11826/108655/20779/11911/26419/29819/11350/68992/227743/13078/18477/59041/211651/14281/229731/67689/15251/71785","11035/55829/2876/2879/84883/5195/29957/140823/84557/318/79956/4314/1072/27429/5580/65018/8452/9283/5311/8807/2534/4779/140809/7226/5830/8454/6416/4780/405/6810/9314/5562/8678/538/1386/9978/5052/2308/6714/9131/22933/116988/4891/2081/8850/7001/5156/4248/120892/3082","GO:0034599","GO:0034599","cellular response to oxidative stress","cellular response to oxidative stress",-0.735089507050088,2.66655898572068,FALSE,TRUE,-2.95360753708998,2.95360753708998,"opposite direction"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:0046330","positive regulation of JNK cascade","either",0.05,"opposite direction",2.95304119221604,2.95304119221604,-1.86400682852594,1.0890343636901,0.00631146143430443,0.551666180663556,"332579/52065/52521/22026/14219/26403/269881/13614/12928/11596/22034/211323/59009/26412/15258/68339/381921/19246/26390/330177/30957/18816/19099/26401/17873/23882","1490/2150/7474/344558/23043/203447/56940/5770/4616/1906/22943/55504/2043","GO:0046330","GO:0046330","positive regulation of JNK cascade","positive regulation of JNK cascade",0.258323639209548,-2.19987006716378,FALSE,TRUE,2.95304119221604,2.95304119221604,"opposite direction"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:0007095","mitotic G2 DNA damage checkpoint signaling","either",0.05,"opposite direction",2.95248508992204,2.95248508992204,-1.19737808906366,1.75510700085838,0.532389399574489,0.044029911777368,"77011/20184/71375/235559/12534/381921/76843/269582/12189/330177/12144","1026/29997/80279/29980/51149/672/63967/4683/4361/641/79184/1112/84142/90381/11073","GO:0007095","GO:0007095","mitotic G2 DNA damage checkpoint signaling","mitotic G2 DNA damage checkpoint signaling",1.35625218473445,-0.273770600365163,TRUE,FALSE,2.95248508992204,2.95248508992204,"opposite direction"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:0046394","carboxylic acid biosynthetic process","either",0.05,"opposite direction",-2.94775206577626,2.94775206577626,1.66048032761195,-1.28727173816431,0.00622491043687038,0.150567750784904,"74551/107869/270685/20512/56454/60527/74155/100678/17768/192166/14873/56348/106529/108037/54447/71974/76267/20787/17250/67452/19224/19225/211666/12035/14870/11898/236539/27053/107272/57875/104112/235623/16828/16952/15108/14104/14431/107476/113868/257633/56473/241452/69719/11370/244373/72562/26374/68312/68041/234309/66775/26378/17117/108156/26420/22276/11690/14869/11666/13123/52023/20425/70316/26922/18783/233912/53415/56369/93732/20250/19223/216136/50790/109079/223722/14863/19299/213350","2944/2182/3990/64410/9415/5053/3620/8803/63826/116519/6319/54187/50640/5406/9971/114876/189/4942/215/2805/570/137362/6770/401494/2171/246/1066/56624/58526/11332/112817/51144/3995/32/9420/9200/83401/2879/57834/31/2950/241/7376/5825/23038/9572/23352/5947/3028/3992/5313/26227/65084/10196/5571/114883/53632/283985/5007/4048/4524/11019/10170/6342/7923/8560/9524/80270/5166/5743/79071/51/5562/225/7358/10873/22933/9536/55902/47/2628/84696/5321/2747/9373/8850/64326/79993/5742/33","GO:0046394","GO:0046394","carboxylic acid biosynthetic process","carboxylic acid biosynthetic process",-0.822268037138964,2.20586689275476,FALSE,TRUE,-2.94775206577626,2.94775206577626,"opposite direction"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:0051262","protein tetramerization","either",0.05,"opposite direction",-2.94142816428668,2.94142816428668,1.79117872963057,-1.15024943465611,0.0327393139455347,0.442036875078087,"107869/243853/12833/20135/108037/22059/23874/18764/15452/69089/228983/12972/11674/13429/15108/22323/107476/14026/17436/234309/11820/16518/18763/66628/20425/432508/56045/66388/56369/381760/68667","32/80036/31/2902/54822/6261/3028/57192/5311/57582/362/7226/5830/7923/3759/3710/4199/1759/8626/223/6788/3708","GO:0051262","GO:0051262","protein tetramerization","protein tetramerization",-0.354541499938381,1.484930425498,FALSE,TRUE,-2.94142816428668,2.94142816428668,"opposite direction"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:0016053","organic acid biosynthetic process","either",0.05,"opposite direction",-2.94095896892798,2.94095896892798,1.64180467421482,-1.29915429471316,0.00619761328950037,0.133073836726838,"74551/107869/270685/20512/56454/60527/74155/100678/17768/192166/14873/56348/106529/108037/54447/71974/76267/20787/17250/67452/19224/19225/211666/12035/14870/11898/236539/27053/107272/57875/104112/235623/16828/16952/15108/14104/14431/107476/113868/257633/56473/246277/241452/69719/11370/244373/72562/26374/68312/68041/234309/66775/26378/17117/108156/26420/22276/11690/14869/11666/13123/52023/20425/70316/26922/18783/233912/53415/56369/93732/20250/19223/216136/50790/109079/223722/14863/19299/213350","2944/2182/3990/64410/9415/5053/3620/8803/63826/116519/6319/54187/50640/5406/9971/114876/189/4942/215/2805/570/137362/6770/401494/2171/246/2328/1066/56624/58526/11332/112817/51144/3995/32/9420/9200/83401/2879/57834/31/2950/241/7376/5825/23038/9572/23352/5947/3028/3992/5313/26227/65084/10196/5571/114883/53632/283985/5007/4048/4524/11019/10170/6342/7923/8560/9524/80270/5166/5743/79071/51/5562/51380/225/7358/10873/22933/9536/55902/47/2628/84696/5321/2747/9373/8850/64326/79993/5742/33","GO:0016053","GO:0016053","organic acid biosynthetic process","organic acid biosynthetic process",-0.875907321550649,2.20777552578561,FALSE,TRUE,-2.94095896892798,2.94095896892798,"opposite direction"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:0046032","ADP catabolic process","either",0.05,"opposite direction",-2.93920543831662,2.93920543831662,1.20985006742163,-1.72935537089499,0.4795734719299,0.0210396443447023,"18641/243853/12833/14635/74747/14751/22601/66129/11674/108155/225913/74370/56327/50721/239017/72141/11820/19384/14433/13808/208727/15937/19164/16548/56428/56716/21991/20779","55753/5232/441531/11182/5027/84676/3101/5313/5207/8473/5571/2821/53632/89/9611/405/26137/5562/6714/3098/9759/5236/2033/5515/5230/2026/230/2027","GO:0046032","GO:0046032","ADP catabolic process","ADP catabolic process",-1.6769616057939,0.319144848327779,TRUE,FALSE,-2.93920543831662,2.93920543831662,"opposite direction"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:0006163","purine nucleotide metabolic process","either",0.05,"opposite direction",-2.93917303920411,2.93917303920411,1.63313251341244,-1.30604052579167,0.00141011158184477,0.0452423953064102,"23962/18641/246730/547253/20512/22436/18573/66725/192185/243853/66171/12833/14635/74747/14381/11566/110208/56520/226518/22059/15254/23918/14751/12048/15452/229949/107747/216188/67863/19895/12257/108147/22601/19241/66129/66592/14923/68073/11639/11674/67942/331623/108155/238871/11951/225913/15926/74370/56327/67273/18578/66218/50773/66294/56632/100198/74777/17436/18113/71207/50721/68614/239017/72141/269951/26395/27369/23984/53893/381101/11820/108156/19384/14433/13808/212627/208727/56409/104111/21351/15937/66114/76952/107029/66646/19164/74006/225887/72900/16548/18104/56428/68646/56716/67680/67130/21991/20779/66416/70316/75406/14450","55753/3418/9497/111/8604/5232/706/441531/10840/11182/9567/65220/4882/2806/5142/5027/318/84676/4622/6390/55669/729020/2773/3101/516/5313/10476/5207/65018/349565/441024/8473/4191/5150/5571/2821/53632/159/9061/6888/3094/89/9611/196883/405/5635/1740/26137/4881/4700/6774/51024/5562/8402/498/8460/23530/5141/221823/6714/3098/84833/112/9759/132/509/518/5236/2033/3417/4199/272/133686/5151/7415/4720/260425/5144/5515/5230/8459/10632/2026/4715/5091/230/120892/523/2027/4354/7498","GO:0006163","GO:0006163","purine nucleotide metabolic process","purine nucleotide metabolic process",-1.34445440991771,2.85074652035021,TRUE,TRUE,-2.93917303920411,2.93917303920411,"opposite direction"
