"experiment","contrast","deg_direction","ensembl_gene_id","external_gene_name","entrezgene_id","log2FoldChange","stat","padj"
"mouseKD","KD_vs_Control","up","ENSMUSG00000079363","Gbp4","17472",1.70574283614273,5.29799740337238,4.44790135948825e-07
"mouseKD","KD_vs_Control","up","ENSMUSG00000038677","Scube3","268935",1.06143096707843,5.29184144629055,4.58522160302737e-07
"mouseKD","KD_vs_Control","down","ENSMUSG00000051228","Nyx","236690",-1.34839007049485,-5.28637453872836,4.7160032631179e-07
"mouseKD","KD_vs_Control","down","ENSMUSG00000038859","Baiap2l1","66898",-1.27386193593684,-5.28043166118337,4.86300739666063e-07
"mouseKD","KD_vs_Control","up","ENSMUSG00000029061","Mmp23","26561",1.00713114083314,5.27537030227237,4.98539418408107e-07
"mouseKD","KD_vs_Control","down","ENSMUSG00000071398","2410004P03Rik","73667",-3.6352829741797,-5.27468317542483,5.00160421352014e-07
"mouseKD","KD_vs_Control","up","ENSMUSG00000039519","Cyp7b1","13123",1.11253369344522,5.2692679186615,5.1385570935474e-07
"mouseKD","KD_vs_Control","down","ENSMUSG00000006310","Zbtb32","58206",-2.62230292252276,-5.26496236278649,5.25258607146313e-07
"mouseKD","KD_vs_Control","down","ENSMUSG00000060275","Nrg2","100042150",-1.71468776423205,-5.26325750770472,5.29758716893745e-07
"mouseKD","KD_vs_Control","down","ENSMUSG00000027456","Sdcbp2","228765",-1.62240889593892,-5.2560009648244,5.5012237343098e-07
"mouseKD","KD_vs_Control","down","ENSMUSG00000039084","Chad","12643",-1.58737643339448,-5.25366450840289,5.56873651862974e-07
"mouseKD","KD_vs_Control","down","ENSMUSG00000049699","Ucn2","171530",-1.82675103331284,-5.24740948215727,5.753947020361e-07
"mouseKD","KD_vs_Control","down","ENSMUSG00000038473","Nos1ap","70729",-2.46319575831973,-5.24273991655348,5.89276377526649e-07
"mouseKD","KD_vs_Control","down","ENSMUSG00000091144","Phf11c","628705",-1.8621407029299,-5.24119302204527,5.9394413758868e-07
"mouseKD","KD_vs_Control","down","ENSMUSG00000035179","Ppp1r32","67752",-2.91596105715481,-5.23903580393727,6.00779335325897e-07
"mouseKD","KD_vs_Control","down","ENSMUSG00000033022","Cdo1","12583",-2.42672525635865,-5.23493943082396,6.13801227988128e-07
"mouseKD","KD_vs_Control","down","ENSMUSG00000031303","Map3k15","270672",-1.54783005119509,-5.21251950107251,6.89265671712515e-07
"mouseKD","KD_vs_Control","down","ENSMUSG00000063820","Arl9","384185",-3.09539871543051,-5.20485466676329,7.1621444614656e-07
"mouseKD","KD_vs_Control","up","ENSMUSG00000089812","Gm15867","NA",2.4821506267294,5.20376043737872,7.20093125547375e-07
"mouseKD","KD_vs_Control","down","ENSMUSG00000045521","Tssk2","22115",-3.50105404342374,-5.19666473856334,7.46467808439347e-07
"mouseKD","KD_vs_Control","down","ENSMUSG00000032735","Ablim3","319713",-2.40013231791922,-5.19116291324176,7.6792922465205e-07
"mouseKD","KD_vs_Control","down","ENSMUSG00000001946","Esam","69524",-1.60571666702831,-5.1877868742973,7.81595959752189e-07
"mouseKD","KD_vs_Control","up","ENSMUSG00000037991","Rmi2","223970",1.11333967883351,5.18767134751961,7.81889762719424e-07
"mouseKD","KD_vs_Control","up","ENSMUSG00000003849","Nqo1","18104",1.30795892551416,5.17718703075611,8.24897179507235e-07
"mouseKD","KD_vs_Control","up","ENSMUSG00000056498","Tmem154","320782",1.84279182539239,5.1655541635108,8.73422060887216e-07
"mouseKD","KD_vs_Control","down","ENSMUSG00000031775","Pllp","67801",-1.84121552017733,-5.1584186284225,9.05881003207292e-07
"mouseKD","KD_vs_Control","down","ENSMUSG00000044165","Bcl2l15","229672",-2.56207128528118,-5.15539006341415,9.19258707621864e-07
"mouseKD","KD_vs_Control","down","ENSMUSG00000008129","4930432K21Rik","74666",-1.33529921408681,-5.15522676825053,9.19837885353871e-07
"mouseKD","KD_vs_Control","down","ENSMUSG00000046613","Vwa5b2","328643",-1.16806516489953,-5.15491292200189,9.21157240212678e-07
"mouseKD","KD_vs_Control","down","ENSMUSG00000000489","Pdgfb","18591",-4.54396153431036,-5.15262741290835,9.31463138249462e-07
"mouseKD","KD_vs_Control","up","ENSMUSG00000029659","Medag","70717",2.81892139800501,5.14749499685367,9.56479339598447e-07
"mouseKD","KD_vs_Control","down","ENSMUSG00000085185","BC028777","NA",-1.7078158654059,-5.14393453735719,9.72685112445004e-07
"mouseKD","KD_vs_Control","down","ENSMUSG00000022518","4930562C15Rik","78809",-1.38562426016415,-5.14234887162684,9.80318947779904e-07
"mouseKD","KD_vs_Control","down","ENSMUSG00000073910","Mob3b","214944",-1.00928397339046,-5.13614630731024,1.01214529856886e-06
"mouseKD","KD_vs_Control","up","ENSMUSG00000040747","Cd53","12508",3.15399777955339,5.13478562646841,1.01876136629463e-06
"mouseKD","KD_vs_Control","up","ENSMUSG00000012889","Podnl1","244550",1.17207512355323,5.12917927470596,1.04881556015874e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000049721","Gal3st1","53897",-2.96314743504434,-5.12904137329137,1.0493324193676e-06
"mouseKD","KD_vs_Control","up","ENSMUSG00000091199","Gm2619","NA",3.14244804653272,5.12448882583793,1.07397428910947e-06
"mouseKD","KD_vs_Control","up","ENSMUSG00000050796","B3galt6","117592",1.04521750573694,5.12139209028229,1.09098122476212e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000028427","Aqp7","11832",-2.09814110968183,-5.11040860613764,1.15304637672183e-06
"mouseKD","KD_vs_Control","up","ENSMUSG00000062980","Cped1","214642",1.19445236794131,5.1088944818942,1.16149205713759e-06
"mouseKD","KD_vs_Control","up","ENSMUSG00000004655","Aqp1","11826",2.85045421063857,5.1081837979024,1.16559023160122e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000021278","Amn","93835",-1.93501596578716,-5.10707076943613,1.17219476429403e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000044083","Efcab8","NA",-2.74728732367009,-5.0997121806816,1.21724289781256e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000028950","Tas1r1","110326",-1.51928418588992,-5.09819273800513,1.22617609636496e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000043029","Trpv3","246788",-1.77366637923846,-5.09510536744604,1.24482936740013e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000060621","Nkpd1","69547",-1.91205430574858,-5.09326463683316,1.25640260660537e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000023473","Celsr3","107934",-2.69165905515167,-5.06759442762188,1.43004328308064e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000045826","Ptprcap","19265",-1.28115763442333,-5.06358125896708,1.45876984494201e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000074923","Pak6","214230",-1.61223817554689,-5.05683678674648,1.50986991588395e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000040904","Gm21988","NA",-1.2440247110759,-5.05665988306375,1.5109144591683e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000044176","Spink10","328971",-2.10150186732927,-5.05560755678938,1.51891235435073e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000022218","Tgm1","21816",-2.4217717274365,-5.0454619001659,1.59838412582442e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000091475","2810468N07Rik","NA",-2.10262954958587,-5.04286271434357,1.61949587103636e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000028661","Epha8","13842",-6.48493812432516,-5.02834468758238,1.7396416482485e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000029330","Cds1","74596",-3.21079835695966,-5.0195133642493,1.81817001156391e-06
"mouseKD","KD_vs_Control","up","ENSMUSG00000022018","Rgcc","66214",1.05683412612384,5.01278242194783,1.87944997891167e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000019194","Scn1b","20266",-1.11132725056089,-5.01133811871917,1.891409052739e-06
"mouseKD","KD_vs_Control","up","ENSMUSG00000066637","Ttc32","75516",1.41328875249743,4.99690662725199,2.03237775448052e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000041872","Il17f","257630",-3.56956871638442,-4.9953561456543,2.04782457629644e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000000093","Tbx2","21385",-1.21091930784684,-4.9908842763702,2.0916319593122e-06
"mouseKD","KD_vs_Control","up","ENSMUSG00000022103","Gfra2","14586",1.15219542055638,4.98726216245948,2.12856168776584e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000040340","Tex45","76406",-6.43076623295021,-4.98323207543325,2.17038463099851e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000034282","Evpl","14027",-1.94394190045354,-4.9812916896879,2.19074644599553e-06
"mouseKD","KD_vs_Control","up","ENSMUSG00000034892","Rps29","20090",1.11097681627129,4.97541583869081,2.25669717068056e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000020589","Fam49a","76820",-1.26685146791448,-4.96667996008232,2.35528739131077e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000084899","Gm15344","NA",-1.34401408724158,-4.96292650587331,2.39907280585765e-06
"mouseKD","KD_vs_Control","up","ENSMUSG00000059064","Gm10059","NA",1.19764649767687,4.95699794021726,2.46774578224551e-06
"mouseKD","KD_vs_Control","up","ENSMUSG00000006800","Sulf2","72043",1.12666573784172,4.94116923663474,2.66579259842904e-06
"mouseKD","KD_vs_Control","up","ENSMUSG00000073433","Arhgdig","14570",1.08947657180382,4.93713756219745,2.71961274830719e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000079415","Cntf","12803",-2.25809526448958,-4.93436120189561,2.75732277977088e-06
"mouseKD","KD_vs_Control","up","ENSMUSG00000031174","Rpgr","19893",1.01122710761287,4.92128541923743,2.94274169230183e-06
"mouseKD","KD_vs_Control","up","ENSMUSG00000034402","Kcnh5","238271",1.59484220931621,4.91167009467248,3.08029351807409e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000028459","Cd72","12517",-1.15345430206026,-4.90920154804021,3.11648829259981e-06
"mouseKD","KD_vs_Control","up","ENSMUSG00000069227","Gprin1","26913",1.28885734008315,4.90791586168092,3.13413982316897e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000020884","Asgr1","11889",-2.4973366042482,-4.89709892979072,3.29891395322619e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000031312","Itgb1bp2","26549",-1.22738684679112,-4.8965326604094,3.30619163059894e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000031389","Arhgap4","171207",-1.76827676021264,-4.89345528264072,3.35682116759584e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000022574","Naprt","223646",-1.12622688207133,-4.88258930188671,3.53530283674405e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000026173","Plcd4","18802",-1.00010880585493,-4.87138132152429,3.73352304104909e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000097183","Gm17501","NA",-1.10916391269964,-4.86894031851551,3.77654650419609e-06
"mouseKD","KD_vs_Control","up","ENSMUSG00000050379","45541","56526",1.02526715900033,4.85551382103542,4.0308395187984e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000010051","Hyal1","15586",-1.15218433586942,-4.85139220261743,4.11277434266025e-06
"mouseKD","KD_vs_Control","up","ENSMUSG00000035547","Capn5","12337",1.03016407911689,4.84994208939369,4.14110732734336e-06
"mouseKD","KD_vs_Control","up","ENSMUSG00000094189","Gm6134","NA",2.12268190360211,4.8454934268685,4.2265052925364e-06
"mouseKD","KD_vs_Control","up","ENSMUSG00000060538","Tmem219","68742",1.01221822678228,4.83709521193754,4.39626038572297e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000001444","Tbx21","57765",-3.26977730677833,-4.83573940680801,4.42436989463245e-06
"mouseKD","KD_vs_Control","up","ENSMUSG00000022309","Angpt1","11600",1.92037128155775,4.83358852084104,4.46750804591402e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000056900","Usp13","72607",-1.03222183537376,-4.81398145380041,4.89775064468372e-06
"mouseKD","KD_vs_Control","up","ENSMUSG00000054000","Tusc1","69136",1.26240115581587,4.81351404530415,4.90706357466659e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000039763","Dnajc28","246738",-1.12377334257671,-4.8114206385189,4.95656818088347e-06
"mouseKD","KD_vs_Control","up","ENSMUSG00000043073","Usp17le","625530",1.99478934692943,4.80619257352581,5.07448882270462e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000025762","Larp1b","214048",-1.45231628123113,-4.80594846630234,5.07957019713064e-06
"mouseKD","KD_vs_Control","up","ENSMUSG00000036334","Igsf10","242050",2.03391070674747,4.80334094210585,5.14055881015663e-06
"mouseKD","KD_vs_Control","up","ENSMUSG00000017607","Tns4","217169",2.71771327107025,4.79834115894374,5.26591371914257e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000024154","Gtf2a1l","71828",-5.50218808832003,-4.79433577809955,5.36868846149805e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000035126","Wdr78","242584",-1.45959715648438,-4.78981028788997,5.48399401726734e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000026601","Axdnd1","77352",-2.01789206385011,-4.78791990954457,5.52984741525684e-06
"mouseKD","KD_vs_Control","up","ENSMUSG00000036782","Klhl13","67455",1.14861697016215,4.78667077428546,5.5631464588523e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000097397","Gm16861","NA",-1.25968725284852,-4.78040699541192,5.73306455607453e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000073130","Gm1141","NA",-1.8866711023661,-4.77534540502271,5.86127944601363e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000032611","1700102P08Rik","112418",-1.21979495749611,-4.7687891043877,6.04737972202858e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000023959","Clic5","224796",-2.78545205996928,-4.76770002991083,6.07751334905437e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000038085","Cnbd2","70873",-1.53461508248786,-4.76708541312347,6.09343096145395e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000035270","Impg2","224224",-2.69926289709316,-4.75278990437753,6.51945985209211e-06
"mouseKD","KD_vs_Control","up","ENSMUSG00000021388","Aspn","66695",4.18666080670489,4.74661836626546,6.70697735496304e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000029720","Gm20605","NA",-1.9497598619312,-4.74052023907607,6.89865261980434e-06
"mouseKD","KD_vs_Control","up","ENSMUSG00000025193","Cutc","66388",1.069117291905,4.73453710248107,7.09613164868411e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000015950","Ncf1","17969",-3.01696334756029,-4.73033773387099,7.24140078447874e-06
"mouseKD","KD_vs_Control","up","ENSMUSG00000043496","Tril","66873",1.87872392979247,4.72954837964863,7.26648695207841e-06
"mouseKD","KD_vs_Control","up","ENSMUSG00000007682","Dio2","13371",1.61244080156761,4.72839288666476,7.30481573008088e-06
"mouseKD","KD_vs_Control","up","ENSMUSG00000048424","Ranbp3l","223332",2.90256557551042,4.72401706384559,7.45105216685567e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000097189","Gm26594","NA",-1.49091519414085,-4.72404525853492,7.45105216685567e-06
"mouseKD","KD_vs_Control","up","ENSMUSG00000019791","Hint3","66847",1.18801594991552,4.72334787824287,7.47402016108905e-06
"mouseKD","KD_vs_Control","up","ENSMUSG00000090257","Gm4524","NA",1.47069951204505,4.72053446872953,7.57165918366987e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000043789","Vwce","71768",-1.85483174350821,-4.71564165240205,7.74431219866989e-06
"mouseKD","KD_vs_Control","up","ENSMUSG00000028965","Tnfrsf9","21942",1.14466319058046,4.71540266322639,7.75175052937842e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000030590","Fam98c","73833",-1.00974481990585,-4.7127833198296,7.84706445344359e-06
"mouseKD","KD_vs_Control","up","ENSMUSG00000027901","Dennd2d","72121",1.29115598559137,4.70876825266221,7.99466529584522e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000062309","Rpp25","102614",-1.39333500011712,-4.70780922408218,8.03064551703281e-06
"mouseKD","KD_vs_Control","up","ENSMUSG00000020877","Scrn2","217140",1.01717886157586,4.70159355725286,8.27376863918182e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000031906","Smpd3","58994",-1.01326052525026,-4.69028764478737,8.7016775614256e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000023019","Gpd1","14555",-1.27104932428821,-4.68219798520829,9.04273486374794e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000029597","Sds","231691",-1.28289369613723,-4.67821518395815,9.2162188972312e-06
"mouseKD","KD_vs_Control","up","ENSMUSG00000021751","Acox2","93732",1.54329206457676,4.67503853652704,9.35012584818255e-06
"mouseKD","KD_vs_Control","up","ENSMUSG00000071151","Gm4799","NA",1.29339090833154,4.66598032496373,9.75722618199522e-06
"mouseKD","KD_vs_Control","down","ENSMUSG00000087623","Gm12404","NA",-1.4550573379444,-4.64559277405426,1.07309652431276e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000086331","Gm16310","NA",-1.1996814649124,-4.63298357234715,1.1370591545133e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000008307","1700109H08Rik","77036",-1.60719484697562,-4.62561868251771,1.17624715782918e-05
"mouseKD","KD_vs_Control","up","ENSMUSG00000051022","Hs3st1","15476",2.0175974726009,4.62557553636911,1.17624715782918e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000017639","Rab11fip4","268451",-2.85228274348072,-4.6254923662596,1.1764727991838e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000028738","Tas1r2","83770",-3.41658315391908,-4.61007621284154,1.26215185351568e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000028575","Eqtn","67753",-2.03347910969013,-4.59920657910581,1.32650261975844e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000063531","Sema3e","20349",-1.04663358376505,-4.59396238299028,1.35888346939429e-05
"mouseKD","KD_vs_Control","up","ENSMUSG00000083962","Gm15707","NA",1.30314119154181,4.59154253033334,1.37359551682594e-05
"mouseKD","KD_vs_Control","up","ENSMUSG00000090145","Ugt1a6b","394435",2.90722904035692,4.58960711525386,1.38552924600436e-05
"mouseKD","KD_vs_Control","up","ENSMUSG00000022584","Ly6c2","100041546",3.93938456710723,4.58731872762639,1.39876551277905e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000039616","Mocos","68591",-1.10883493175013,-4.58684334949747,1.40163480759629e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000030798","Cd37","12493",-1.48153869118243,-4.57615419270905,1.47152314572214e-05
"mouseKD","KD_vs_Control","up","ENSMUSG00000024087","Cyp1b1","13078",3.10401098004573,4.57520327750514,1.4779173735902e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000027536","Chmp4c","66371",-1.94826679807962,-4.57496338552799,1.47930604857091e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000085741","5430405H02Rik","NA",-1.2107860349684,-4.56932047800506,1.51812783066108e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000024957","Kcnk4","16528",-1.53445319066514,-4.56412590404152,1.55427662886049e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000026751","Nr5a1","26423",-2.41338025445035,-4.55929669323963,1.58848165430964e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000000142","Axin2","12006",-1.11581675606954,-4.55895240613213,1.59076005910474e-05
"mouseKD","KD_vs_Control","up","ENSMUSG00000096727","Psmb9","16912",1.84745450425493,4.55679814387636,1.60583350433862e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000022802","Lmln","239833",-1.05828849684898,-4.5534727848303,1.63043332496934e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000086929","Gm11788","NA",-2.0681423375522,-4.55020437123263,1.6546050986049e-05
"mouseKD","KD_vs_Control","up","ENSMUSG00000032373","Car12","76459",1.49596914552158,4.54446494871377,1.69649873526749e-05
"mouseKD","KD_vs_Control","up","ENSMUSG00000032420","Nt5e","23959",1.58121455056374,4.54286585895758,1.70872330933422e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000059708","Akap17b","338351",-1.23016924140983,-4.53654152074188,1.75858783261283e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000018451","6330403K07Rik","103712",-2.1668395189798,-4.52837416426115,1.82457651602162e-05
"mouseKD","KD_vs_Control","up","ENSMUSG00000026921","Egfl7","353156",1.0794895308599,4.52605639060168,1.84278347113901e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000051359","Ncald","52589",-1.21511241129436,-4.52125363703604,1.88358799174501e-05
"mouseKD","KD_vs_Control","up","ENSMUSG00000001270","Ckb","12709",1.28439956132038,4.51916372484155,1.90072523981875e-05
"mouseKD","KD_vs_Control","up","ENSMUSG00000027750","Postn","50706",3.42588228038291,4.51817974021121,1.90880010408238e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000082776","Gm7061","NA",-1.9739162072171,-4.50538588722103,2.02174181743068e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000032591","Mst1","15235",-1.63311948943616,-4.49522585921911,2.11771594627955e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000032988","Slc16a8","57274",-1.1152012251671,-4.48579687720778,2.21178168001641e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000033177","Tmprss7","208171",-5.24350598075263,-4.48531147210483,2.21592525387415e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000029419","Ajm1","381353",-3.75545786569417,-4.48035095470238,2.2648476051686e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000044405","Adig","246747",-6.27064915148117,-4.47214389317093,2.34928355281871e-05
"mouseKD","KD_vs_Control","up","ENSMUSG00000001166","Oas1c","114643",1.51592488245808,4.46977787723076,2.37350502790173e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000052336","Cx3cr1","13051",-2.33931046050059,-4.46828466662428,2.38916652901617e-05
"mouseKD","KD_vs_Control","up","ENSMUSG00000097789","Gm2115","NA",2.74432082593491,4.46381324772938,2.43518031241345e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000055102","Zfp819","74400",-2.30468987776548,-4.46158095202982,2.45772336876407e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000098488","Pla2g4b","211429",-1.31354843726054,-4.45675182521533,2.51069205507654e-05
"mouseKD","KD_vs_Control","up","ENSMUSG00000063714","Sp3os","NA",1.71645532993576,4.45340046728718,2.5476626161487e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000087347","1700047K16Rik","NA",-1.74365901883167,-4.45225162660353,2.55979519646422e-05
"mouseKD","KD_vs_Control","up","ENSMUSG00000027966","Col11a1","12814",1.33940163089245,4.44493887938129,2.64313355936441e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000046971","Pla2g4f","271844",-5.90556286389797,-4.4414636893092,2.68457918168034e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000041566","Tssk1","22114",-2.29066667051284,-4.43849478834535,2.71915274369402e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000030303","Far2","330450",-1.09857998165922,-4.43314559638947,2.78530186366664e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000041245","Wnk3","279561",-3.39230526672515,-4.41312998949911,3.03881008744001e-05
"mouseKD","KD_vs_Control","up","ENSMUSG00000040037","Negr1","320840",1.50407693497166,4.41187981353958,3.05459494744729e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000041617","Ccdc74a","72315",-1.06359050380483,-4.41159936801134,3.05794833397769e-05
"mouseKD","KD_vs_Control","up","ENSMUSG00000025085","Ablim1","226251",1.5871547139847,4.40361645858258,3.16581666726113e-05
"mouseKD","KD_vs_Control","up","ENSMUSG00000023092","Fhl1","14199",1.56603681702319,4.40347663810554,3.16723198690372e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000071347","C1qtnf9","239126",-4.50862503587316,-4.3788918238269,3.52967917367714e-05
"mouseKD","KD_vs_Control","up","ENSMUSG00000068122","Agtr2","11609",5.19365517366746,4.37863069120349,3.53251940282313e-05
"mouseKD","KD_vs_Control","up","ENSMUSG00000024885","Aldh3b1","67689",1.28818708602816,4.3675815788816,3.70795647058591e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000040740","Slc25a34","384071",-1.48142776474893,-4.36428455666424,3.7598876747887e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000080797","Gm15760","NA",-1.53102354199216,-4.35563786705735,3.90148179271657e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000082229","Nap1l2","17954",-1.16636992093903,-4.34844068327768,4.02313824029837e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000049690","Nckap5","210356",-1.6198034914943,-4.34629272658325,4.06184217833417e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000022580","Rhpn1","14787",-1.0517636610235,-4.33797482706323,4.21039265759774e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000013707","Tnfaip8l2","69769",-1.99979903469719,-4.32289995419268,4.49124662005805e-05
"mouseKD","KD_vs_Control","up","ENSMUSG00000056069","Otulinl","223433",1.68989786224225,4.3211881379552,4.52448053271465e-05
"mouseKD","KD_vs_Control","up","ENSMUSG00000040584","Abcb1a","18671",1.12868884215538,4.31467562416014,4.65271475701902e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000081487","Gm13689","NA",-1.58328974046885,-4.31290139218025,4.68750010139194e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000031860","Pbx4","80720",-1.4496866734193,-4.30530362242971,4.84007123501997e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000053964","Lgals4","16855",-1.1684355267366,-4.29990090867611,4.95193366151451e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000090327","Gm17111","NA",-1.29014156625787,-4.29539940135111,5.04960211218463e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000038763","Alpk3","116904",-2.14932606182731,-4.29066302733131,5.15454922456331e-05
"mouseKD","KD_vs_Control","up","ENSMUSG00000040148","Hmx3","15373",3.20361632775253,4.28697333145969,5.23785456096625e-05
"mouseKD","KD_vs_Control","up","ENSMUSG00000073491","Ifi213","623121",5.17611135520581,4.27853779742142,5.43195263140059e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000032523","Hhatl","74770",-2.33103669948157,-4.27162100348025,5.59034957706485e-05
"mouseKD","KD_vs_Control","up","ENSMUSG00000061762","Tac1","21333",1.87858853823012,4.26918028418365,5.6453748892894e-05
"mouseKD","KD_vs_Control","up","ENSMUSG00000050505","Pcdh20","219257",1.32522045288451,4.25312929474593,6.03346027084336e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000096257","Ccer2","100504112",-2.52372608249771,-4.25158842316626,6.0716609016349e-05
"mouseKD","KD_vs_Control","up","ENSMUSG00000040562","Gstm2","14863",1.29028434929426,4.24893024743767,6.14064248552774e-05
"mouseKD","KD_vs_Control","up","ENSMUSG00000021947","Cryl1","68631",1.86709978323287,4.24802466291244,6.16433836183523e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000100937","1700020D05Rik","75555",-1.10276354689458,-4.24256744479082,6.31021251036634e-05
"mouseKD","KD_vs_Control","down","ENSMUSG00000097537","2610020C07Rik","NA",-1.10374568741513,-4.23655100212032,6.47177599495481e-05
"mouseKD","KD_vs_Control","up","ENSMUSG00000049307","Fut4","14345",1.26314253858013,4.23644924995626,6.473479948886e-05
"mouseKD","KD_vs_Control","up","ENSMUSG00000070867","Trabd2b","666048",1.38327286713123,4.22727045620471,6.72660173817077e-05
