"ensembl_gene_id","external_gene_name","lfc_a","padj_a","lfc_b","padj_b","sig_class","label_gene"
"ENSMUSG00000022858","Tra2b",0.149908602437526,0.580012158742092,0.279205440218965,0.204895158147763,"not significant",NA
"ENSMUSG00000126293","",0.517927993598448,0.580012158742092,-0.318596567803146,0.781581458320106,"not significant",NA
"ENSMUSG00000083780","Gm12728",-0.230038307368972,0.580113800643111,-0.310892462093065,0.409084844704115,"not significant",NA
"ENSMUSG00000017713","Tha1",-0.591592108233097,0.580220417648491,-1.24976691736122,0.159368219569122,"not significant",NA
"ENSMUSG00000066640","Fbxl18",-0.0994212624087016,0.580220417648491,-0.275234319604376,0.0337993971950422,"CRISPR__Het_vs_WT only",NA
"ENSMUSG00000107971","Gm44260",0.430247680307889,0.580220417648491,0.238193198089281,0.79545889266817,"not significant",NA
"ENSMUSG00000015312","Gadd45b",-0.257197168284162,0.580423942240519,0.00670058928189957,0.990978788030485,"not significant",NA
"ENSMUSG00000043329","Gm8849",-0.530726032577862,0.580423942240519,-0.2904306218264,0.791260165130429,"not significant",NA
"ENSMUSG00000046329","Slc25a23",-0.611819101817405,0.580717922676074,-0.664874890864622,0.539163205395085,"not significant",NA
"ENSMUSG00000118734","Gm25313",0.440415928543789,0.580717922676074,0.258269602990887,0.78053051482998,"not significant",NA
"ENSMUSG00000020424","Castor1",-0.184564623738207,0.581200019431436,0.101319851080521,0.79350802106495,"not significant",NA
"ENSMUSG00000108207","1810059H22Rik",-0.283791074042708,0.58121882830883,-0.217657542623156,0.696591594336596,"not significant",NA
"ENSMUSG00000075609","Gm7935",-0.206633441526399,0.581356216350754,-0.00759043244613513,0.989245181326113,"not significant",NA
"ENSMUSG00000000184","Ccnd2",-0.20110160229005,0.581395301256766,0.471643931977044,0.0852865286129159,"not significant",NA
"ENSMUSG00000005949","Ctns",-0.188828088596296,0.581395301256766,-0.472585211896524,0.063787265004796,"not significant",NA
"ENSMUSG00000017548","Suz12",-0.104247440663552,0.581395301256766,-0.229030109308043,0.115113556864528,"not significant",NA
"ENSMUSG00000021265","Slc25a29",0.29889235310702,0.581395301256766,0.0346740744390508,0.967573909719865,"not significant",NA
"ENSMUSG00000024309","Pfdn6",-0.158332409925876,0.581395301256766,-0.110969727789335,0.729509070695174,"not significant",NA
"ENSMUSG00000025040","Fundc1",-0.137895003191457,0.581395301256766,0.189658462582264,0.390950864382638,"not significant",NA
"ENSMUSG00000033862","Cdk10",0.162110361134307,0.581395301256766,0.279337733457233,0.253199217711278,"not significant",NA
"ENSMUSG00000039145","Camk1d",0.355475090701112,0.581395301256766,-1.39543228303016,0.00140629281716924,"CRISPR__Het_vs_WT only",NA
"ENSMUSG00000042810","Krba1",-0.387487322517743,0.581395301256766,-1.11325984552229,0.0305507583681933,"CRISPR__Het_vs_WT only",NA
"ENSMUSG00000081138","Gm12834",-0.586857580134611,0.581493664709892,-1.01507919915935,0.272656744000243,"not significant",NA
"ENSMUSG00000135450","",-0.547568529523641,0.581598870333936,-0.667336290974923,0.479252693169664,"not significant",NA
"ENSMUSG00000026672","Optn",-0.283126279854301,0.581774747029858,-0.110282292905826,0.86477237074892,"not significant",NA
"ENSMUSG00000101431","Gm7901",-0.180924713277482,0.581774747029858,-0.0202231385686692,0.968338129512617,"not significant",NA
"ENSMUSG00000034311","Kif4",-0.150415066836855,0.581852676358514,0.0318844134915553,0.933798892191084,"not significant",NA
"ENSMUSG00000096992","Gm26788",0.429675121985758,0.582080701251139,-0.27895503809261,0.761492395473166,"not significant",NA
"ENSMUSG00000006930","Hap1",0.513502751745329,0.582236728103993,-0.688414689376563,0.428019743306145,"not significant",NA
"ENSMUSG00000046947","Adck2",-0.238828211893452,0.582236728103993,-0.0630286914814259,0.914916652926479,"not significant",NA
"ENSMUSG00000064317","Gm10146",-0.296469837466556,0.582236728103993,-0.0872577573206183,0.901962929722336,"not significant",NA
"ENSMUSG00000081884","Gm11821",0.596702136317097,0.582236728103993,0.219253250774026,0.878482746420253,"not significant",NA
"ENSMUSG00000116757","Gm4786",0.624136036708706,0.582236728103993,-0.0476058268333002,0.978636296246023,"not significant",NA
"ENSMUSG00000116298","4833412C15Rik",-0.435866948923536,0.58243932659674,-0.426045393775282,0.593675752320454,"not significant",NA
"ENSMUSG00000032279","Idh3a",0.140860144623695,0.582522098110326,0.12983655837854,0.622698726980721,"not significant",NA
"ENSMUSG00000098843","Gm27240",0.453436232358136,0.582522098110326,-0.138160963688829,0.903870178110218,"not significant",NA
"ENSMUSG00000106426","Gm36211",0.37732318504051,0.582548909047699,0.284162853024525,0.7068993990165,"not significant",NA
"ENSMUSG00000071637","Cebpd",-0.542335836425361,0.582601298862464,0.171397831607033,0.8946793277859,"not significant",NA
"ENSMUSG00000069743","Zfp820",0.268550664089526,0.582695533244435,-0.315618082233102,0.505154194957241,"not significant",NA
"ENSMUSG00000019796","Lrp11",0.202424102222318,0.582707952027676,-0.0946901495474602,0.834268725966382,"not significant",NA
"ENSMUSG00000024301","Kifc5b",0.165919113820724,0.582707952027676,-0.114792827522923,0.737236563509435,"not significant",NA
"ENSMUSG00002074985","Gm56381",-0.182781995656558,0.582848121977833,-0.117495427042863,0.75704573667334,"not significant",NA
"ENSMUSG00000031988","Vps26b",-0.133909496603503,0.582892262797782,-0.076598884239113,0.787396694595629,"not significant",NA
"ENSMUSG00000103195","Gm37644",0.351656046046465,0.582892262797782,-0.0451998460434429,0.963918871954662,"not significant",NA
"ENSMUSG00000025795","Rassf3",-0.25926132670855,0.583172570531183,-0.224616612072215,0.652410864563951,"not significant",NA
"ENSMUSG00000032372","Plscr2",0.226185864397559,0.583172570531183,0.131421024593159,0.783070443298482,"not significant",NA
"ENSMUSG00000061477","Rps7",0.139622310766806,0.583172570531183,0.255213924007797,0.220593222005271,"not significant",NA
"ENSMUSG00000103839","Gm37607",0.591047995283236,0.583172570531183,0.600852328534634,0.575266929612483,"not significant",NA
"ENSMUSG00000044786","Zfp36",-0.183326189927834,0.583262361906916,0.0351180900051727,0.941446403549954,"not significant",NA
"ENSMUSG00000030126","Tmcc1",0.153865914538825,0.583302997691408,0.205565379627926,0.418366187133929,"not significant",NA
"ENSMUSG00000040782","Cop1",0.142582767660947,0.583311522449059,0.138322277235062,0.598992590198106,"not significant",NA
"ENSMUSG00000048758","Rpl29",-0.111297188773656,0.583552047942275,0.0135554840947395,0.965387532903372,"not significant",NA
"ENSMUSG00000116838","Gm6475",0.354729753156944,0.583552047942275,0.600429062653977,0.2607523763566,"not significant",NA
"ENSMUSG00000064145","Arih2",0.132452084179581,0.583585291382807,0.120185816380841,0.631189806417411,"not significant",NA
"ENSMUSG00000114540","Gm6421",0.169117907173762,0.583627186402605,-0.132878496051279,0.694451878062101,"not significant",NA
"ENSMUSG00000026036","Nif3l1",-0.149948842487632,0.583807428549914,-0.0201810429929567,0.961242806197864,"not significant",NA
"ENSMUSG00000079487","Med12",-0.118540888789102,0.583807428549914,-0.143052335643076,0.483109384732497,"not significant",NA
"ENSMUSG00000042079","Hnrnpf",0.116158305550182,0.584004350918101,0.195919262673826,0.271264731484418,"not significant",NA
"ENSMUSG00000081235","Gm14788",0.396799104224891,0.584004350918101,1.00661190036531,0.0474928446831091,"CRISPR__Het_vs_WT only",NA
"ENSMUSG00000035614","Togaram1",0.128837383550789,0.584137358547103,0.12827445435719,0.586949732406173,"not significant",NA
"ENSMUSG00000037857","Nufip2",-0.162048426621839,0.584166399511732,-0.380863964613999,0.0878217545446758,"not significant",NA
"ENSMUSG00000029715","Pop7",-0.162448245883731,0.584192850484683,-0.0355555307794038,0.931869824666164,"not significant",NA
"ENSMUSG00000035351","Nup37",-0.183374259892948,0.584206591701517,-0.0708135554105648,0.868503584917258,"not significant",NA
"ENSMUSG00000044948","Cfap43",0.379337280830378,0.584212708574594,0.664714810964312,0.238488113976933,"not significant",NA
"ENSMUSG00000069268","H2bc7",-0.311133600191811,0.584212708574594,-0.606485855795878,0.184186110512216,"not significant",NA
"ENSMUSG00000079043","Fastkd5",0.247327287502628,0.584212708574594,0.144322001518104,0.783023295763399,"not significant",NA
"ENSMUSG00000101335","Gm28229",-0.32759154390963,0.584212708574594,-0.113727520788052,0.881496457148922,"not significant",NA
"ENSMUSG00000102135","Gm37108",0.181177146053836,0.584212708574594,-0.00134111521238484,0.997730879491922,"not significant",NA
"ENSMUSG00000110371","Gm9619",0.546728980830585,0.584212708574594,-0.132104922315282,0.927536495343236,"not significant",NA
"ENSMUSG00000110393","Gm36445",0.471585609946646,0.584212708574594,0.055238822721781,0.967597415326854,"not significant",NA
"ENSMUSG00000117662","Gm4013",0.647077155451813,0.584342391556071,0.813048543868119,0.453118097907374,"not significant",NA
"ENSMUSG00000049235","Gm7324",0.17056559462684,0.584392294162791,0.19905078385931,0.502894872588963,"not significant",NA
"ENSMUSG00000041241","Mul1",0.126961112002363,0.584621643017929,0.0669649855397972,0.808164074138175,"not significant",NA
"ENSMUSG00000036985","Zdhhc9",0.153908258790521,0.584629569498557,0.478711287835386,0.0136914952811006,"CRISPR__Het_vs_WT only",NA
"ENSMUSG00000039810","Zc3h10",0.197369472745382,0.584693653030847,0.0350550089739878,0.947686633155217,"not significant",NA
"ENSMUSG00000020334","Slc22a4",-0.313740196062723,0.584704966517651,-0.298315857628135,0.609956005589035,"not significant",NA
"ENSMUSG00000062510","Nsl1",0.129853743126078,0.584754802731161,-0.130534269384616,0.587117207320178,"not significant",NA
"ENSMUSG00000073639","Rab18",-0.0959184456256306,0.585160777205589,-0.0569947494623334,0.778677204774309,"not significant",NA
"ENSMUSG00000115543","B230362B09Rik",-0.551273608262744,0.585160777205589,-1.45948358694929,0.0740463353275309,"not significant",NA
"ENSMUSG00000026172","Bcs1l",-0.202053432924237,0.585287422067182,-0.0154448210935223,0.978198881293175,"not significant",NA
"ENSMUSG00000032396","Dis3l",-0.128705008582101,0.585359579498374,0.179823913416413,0.390409723312317,"not significant",NA
"ENSMUSG00000117412","Gm49979",-0.381723381005065,0.58567872268301,-0.651576430595371,0.279247373966585,"not significant",NA
"ENSMUSG00000068040","Tm9sf4",0.158758760032703,0.585795260826385,0.0629736097057866,0.86477237074892,"not significant",NA
"ENSMUSG00000114038","Gm40999",0.588778528518323,0.585795260826385,0.625684643187359,0.553430782859848,"not significant",NA
"ENSMUSG00000009097","Tbx1",0.358885828706005,0.58599114397933,0.797133643431759,0.108219495935446,"not significant",NA
"ENSMUSG00000013593","Ndufs2",-0.105800167967345,0.58599114397933,-0.0515351503256166,0.825589079336375,"not significant",NA
"ENSMUSG00000026209","Dnpep",0.150702756864883,0.58599114397933,0.219517388316148,0.367360877640892,"not significant",NA
"ENSMUSG00000039536","Stau1",0.141444943891119,0.58599114397933,-0.126059713197498,0.642284952622459,"not significant",NA
"ENSMUSG00000046785","Epm2aip1",0.130889011400787,0.58599114397933,0.200529949522721,0.333905560790956,"not significant",NA
"ENSMUSG00000047104","Pbp2",0.426850937346062,0.58599114397933,0.17020149363159,0.864995787262698,"not significant",NA
"ENSMUSG00000063179","Pstk",-0.178595450977859,0.58599114397933,0.150860404339892,0.663692540788036,"not significant",NA
"ENSMUSG00000114034","Gm9267",0.325785090014186,0.58599114397933,0.209277248170989,0.762129356888886,"not significant",NA
"ENSMUSG00000030842","Lamtor1",-0.122362986546439,0.586159268974379,0.0552054337840555,0.842128701198418,"not significant",NA
"ENSMUSG00000037110","Ralgapa2",0.163969527010309,0.586159268974379,-0.0516808268644293,0.896520476885267,"not significant",NA
"ENSMUSG00000110344","Smim36",0.288085871217008,0.586219818052312,0.448074623260767,0.320406984781631,"not significant",NA
"ENSMUSG00000031756","Cenpn",0.123200550866103,0.586380084997577,0.073864563494874,0.777444297495046,"not significant",NA
"ENSMUSG00000037266","Rsrp1",0.230554467018494,0.586380084997577,-0.173054763343947,0.70984660175716,"not significant",NA
"ENSMUSG00000024137","E4f1",0.145917862164141,0.586623663817015,0.0865512558062295,0.780284607423231,"not significant",NA
"ENSMUSG00000042524","Sun2",-0.185844591951165,0.586786033342863,-0.103734146155814,0.795186577400003,"not significant",NA
"ENSMUSG00000096842","Gm10736",0.15283675817475,0.587215980827722,0.137024933980514,0.640368589267157,"not significant",NA
"ENSMUSG00000028465","Tln1",0.114782432395035,0.587275194172126,-0.00834506315564965,0.97917659357062,"not significant",NA
"ENSMUSG00000012017","Scarf2",-0.17639506196825,0.587623412652047,-0.0762101193647059,0.850777234648527,"not significant",NA
"ENSMUSG00000092384","Gm4189",-0.409967556069919,0.587684129943764,-0.631781186556652,0.339326132244404,"not significant",NA
"ENSMUSG00000020669","Sh3yl1",-0.321439428322889,0.587693129847889,0.819377045644075,0.0391527195956189,"CRISPR__Het_vs_WT only",NA
"ENSMUSG00000024597","Slc12a2",-0.153372582467683,0.587693129847889,0.145554995352344,0.613854775305677,"not significant",NA
"ENSMUSG00000030086","Chchd6",0.120057678882737,0.587693129847889,-0.0999808868829504,0.675499117367467,"not significant",NA
"ENSMUSG00000037020","Wdr62",0.178832364720578,0.587693129847889,-0.485285866558932,0.0441865174026661,"CRISPR__Het_vs_WT only",NA
"ENSMUSG00000037949","Ano10",-0.125953924778295,0.587693129847889,0.220136609593595,0.249599910131243,"not significant",NA
"ENSMUSG00000039633","Lonrf1",0.155882480374674,0.587693129847889,0.248036231047344,0.310468190532174,"not significant",NA
"ENSMUSG00000103364","Gm38157",-0.732067575370892,0.587971790058237,-1.54173212288784,0.185721791800715,"not significant",NA
"ENSMUSG00000037126","Psd",-0.201888393804725,0.588178048697135,-0.843013192598373,0.000668239055098734,"CRISPR__Het_vs_WT only",NA
"ENSMUSG00000044617","Zbtb39",-0.159266990012522,0.588217988341002,0.0544983756878396,0.885842793558757,"not significant",NA
"ENSMUSG00000010538","Tsacc",-0.409841755972961,0.588292062746562,0.0336152957586145,0.975437271590021,"not significant",NA
"ENSMUSG00000094392","Gm3788",-0.164767371798345,0.588292062746562,0.0239613154310139,0.959049760938795,"not significant",NA
"ENSMUSG00000097576","D930030I03Rik",0.534735750475923,0.588292062746562,0.766991111821951,0.373426160916532,"not significant",NA
"ENSMUSG00000083262","Gm14470",0.398595350073697,0.58834674574611,0.141807576635913,0.883299306139144,"not significant",NA
"ENSMUSG00000025728","Pigq",-0.148522255792796,0.58836902460288,0.14026170658989,0.61599745129949,"not significant",NA
"ENSMUSG00000056380","Gpr50",-0.6573946410144,0.58836902460288,2.55427070522195,3.13253437919596e-05,"CRISPR__Het_vs_WT only",NA
"ENSMUSG00000083429","Gm15198",0.343574717700854,0.58836902460288,0.422328974393959,0.476312913534389,"not significant",NA
"ENSMUSG00000097375","6720427I07Rik",0.263703910756644,0.58836902460288,0.0640792218725169,0.925629220857248,"not significant",NA
"ENSMUSG00000126112","",0.63863057369341,0.58836902460288,0.481738121818222,0.71161846078612,"not significant",NA
"ENSMUSG00000073805","Insyn2a",-0.519579468738716,0.588373642033663,-0.768840887700264,0.370122370687888,"not significant",NA
"ENSMUSG00000021532","Fastkd3",0.154061366034173,0.58841463818946,0.217202140043303,0.390765295346066,"not significant",NA
"ENSMUSG00000030554","Synm",0.612054984829643,0.588420244670822,-0.0316242714155641,0.985872057987267,"not significant",NA
"ENSMUSG00000045980","Tmem104",-0.198950021534416,0.588420244670822,-0.596484534221027,0.0230163128284271,"CRISPR__Het_vs_WT only",NA
"ENSMUSG00000102550","Gm8276",-0.1486273238931,0.588511652817505,-0.172778423777699,0.51024682498326,"not significant",NA
"ENSMUSG00000035834","Polr3g",-0.171470129761171,0.58860934693793,0.127686421246054,0.712453234899263,"not significant",NA
"ENSMUSG00000036430","Tbcc",-0.205866613423445,0.58860934693793,-0.527631880217453,0.062240487519159,"not significant",NA
"ENSMUSG00000083101","Gm13430",-0.268749805859901,0.588652612303379,-0.421677021564157,0.32904306151842,"not significant",NA
"ENSMUSG00000022022","Mtrf1",-0.137178398051566,0.588897195484257,-0.424480451081237,0.0184340410972962,"CRISPR__Het_vs_WT only",NA
"ENSMUSG00000027210","Meis2",-0.132380929939055,0.588897195484257,-0.102200050745642,0.701208104273186,"not significant",NA
"ENSMUSG00000111902","Gm4921",0.477273142727445,0.588897195484257,0.595441040057937,0.464511590287798,"not significant",NA
"ENSMUSG00000114827","Gm46432",0.468069759758261,0.588897195484257,0.320710479293093,0.744604362483229,"not significant",NA
"ENSMUSG00000002844","Adprh",-0.124601279153795,0.589044416177849,0.225158402531807,0.232614851804798,"not significant",NA
"ENSMUSG00000022130","Tgds",0.117100126506688,0.589085649192814,0.256916202623219,0.121958414252108,"not significant",NA
"ENSMUSG00000029504","Ddx51",-0.153059420456206,0.589141350490116,0.0502210572219091,0.89217744537092,"not significant",NA
"ENSMUSG00000039990","Edrf1",-0.166618568719063,0.589188810746568,0.0438723210736812,0.917619813453213,"not significant",NA
"ENSMUSG00000039254","Pomt1",-0.15307730960629,0.589341174201287,-0.000179385726164754,0.999461640142002,"not significant",NA
"ENSMUSG00000050910","Cdr2l",-0.16826520446041,0.589341174201287,-0.440510606057198,0.053207769377115,"not significant",NA
"ENSMUSG00000005410","Mcm5",0.135272425645177,0.589367822703726,0.042382390509926,0.897515032024982,"not significant",NA
"ENSMUSG00000024371","C2",0.586859090550929,0.589512937891377,-0.500405958987498,0.693859721885585,"not significant",NA
"ENSMUSG00000073448","Gm10509",-0.271168078305069,0.589658420030877,-0.617754898660468,0.117806987699934,"not significant",NA
"ENSMUSG00000070287","Slc35g2",0.489563912597046,0.589768237219396,0.934292153839057,0.197228762526157,"not significant",NA
"ENSMUSG00000015757","Ppil4",-0.110047993750414,0.589813856348421,-0.105546430032432,0.611543779403778,"not significant",NA
"ENSMUSG00000026112","Coa5",0.151408405040448,0.59023178808062,0.0696418604973726,0.839946253118836,"not significant",NA
"ENSMUSG00000020949","Fkbp3",0.11950968188579,0.59024665456196,0.139736477806257,0.509188295015835,"not significant",NA
"ENSMUSG00000052676","Zmat1",-0.519101113106229,0.59024665456196,-0.607224291629334,0.511514631369662,"not significant",NA
"ENSMUSG00000054099","Slc25a40",0.162928151815123,0.590266078984074,0.104186194275587,0.764682627464202,"not significant",NA
"ENSMUSG00000112822","A130012E19Rik",0.53863301074494,0.590266078984074,0.0518734920766997,0.97189241045182,"not significant",NA
"ENSMUSG00000117935","Gm8717",-0.238825703894577,0.590270898084561,0.279596449541357,0.492465157718381,"not significant",NA
"ENSMUSG00000021044","Adck1",-0.235373699308424,0.590330195141892,-0.208246782615127,0.649318989252814,"not significant",NA
"ENSMUSG00000125905","",0.740554010592427,0.59042702253969,-0.0429702431094331,0.984103578798455,"not significant",NA
"ENSMUSG00000024360","Etf1",0.153729403930721,0.590450300534958,0.105431600258154,0.742939470383876,"not significant",NA
"ENSMUSG00000008384","Sertad1",-0.159831170800851,0.5905202279311,-0.103292960933887,0.760934454719728,"not significant",NA
"ENSMUSG00000028647","Mycbp",0.169504694357167,0.5905202279311,-0.0861212559825864,0.821022739509949,"not significant",NA
"ENSMUSG00000031605","Klhl2",0.165463689071846,0.5905202279311,0.233401002785006,0.394501673687415,"not significant",NA
"ENSMUSG00000036873","2410004B18Rik",-0.159845388895042,0.5905202279311,-0.155419581031797,0.604986116338769,"not significant",NA
"ENSMUSG00000112806","Gm48146",0.425644550724922,0.5905202279311,0.143924871599602,0.890075160447568,"not significant",NA
"ENSMUSG00000097488","4732487G21Rik",-0.490494396705102,0.590585589138715,-0.276853545432574,0.790340721405308,"not significant",NA
"ENSMUSG00000081453","Gm6767",-0.112673427945456,0.590726949487486,0.0789563664132357,0.735551857491581,"not significant",NA
"ENSMUSG00000081640","Rplp0-ps1",-0.196684834098961,0.590799250492312,0.00257800765881602,0.995473043504348,"not significant",NA
"ENSMUSG00000057137","Tmem140",0.538217667668727,0.590876760713932,-0.416253482632804,0.712453234899263,"not significant",NA
"ENSMUSG00000114500","Gm8983",0.394544758897551,0.590876760713932,0.419719224757611,0.559734227128523,"not significant",NA
"ENSMUSG00000066568","Lsm14a",-0.123681493012782,0.590991099038384,0.0737948646136287,0.780284607423231,"not significant",NA
"ENSMUSG00000127612","",0.368693484404937,0.591167549394881,0.0224286073587728,0.983139497245331,"not significant",NA
"ENSMUSG00000034908","Sidt2",-0.165547078267724,0.591321590983785,-0.174592638374537,0.565889564218653,"not significant",NA
"ENSMUSG00000060126","Tpt1",0.121177759494955,0.591347194929238,0.229639821768095,0.209767795157732,"not significant",NA
"ENSMUSG00000066258","Trim12a",0.777000833918645,0.591532577160374,0.387416599787691,0.823586349491103,"not significant",NA
"ENSMUSG00000030990","Pgap2",-0.139616604317662,0.591633438231533,0.0610980226089765,0.848429092511635,"not significant",NA
"ENSMUSG00000007035","Msh5",0.424298058387576,0.591703970445757,0.292412758172759,0.743662309014326,"not significant",NA
"ENSMUSG00000027951","Adar",0.295016367538606,0.591703970445757,0.1364567249585,0.83973869280861,"not significant",NA
"ENSMUSG00000112784","Gm34868",-0.467977204722813,0.59177904617772,-0.746912264439682,0.330971089392516,"not significant",NA
"ENSMUSG00000117257","Gm4948",0.359302231173463,0.59177904617772,0.766032558827921,0.130798830502828,"not significant",NA
"ENSMUSG00000021359","Tfap2a",-0.153038206676864,0.591850546572131,-0.198574694112386,0.449409564002257,"not significant",NA
"ENSMUSG00000042766","Trim46",-0.228204628713406,0.59185161972652,0.312750876656846,0.410766195301237,"not significant",NA
"ENSMUSG00000041215","Yeats2",-0.144382311027292,0.592154722161795,0.103024689470825,0.731533886410545,"not significant",NA
"ENSMUSG00000015890","Amdhd1",0.50139573067157,0.59219913054368,-0.179083692885,0.888221746443327,"not significant",NA
"ENSMUSG00000018740","Slc25a35",0.466335416633721,0.59219913054368,0.147047863276618,0.8995037181671,"not significant",NA
"ENSMUSG00000026219","Trip12",0.118906932462861,0.59219913054368,0.0129421047626724,0.969564120115109,"not significant",NA
"ENSMUSG00000035342","Lzts2",0.153320870594609,0.59219913054368,-0.088975247821973,0.789022217829026,"not significant",NA
"ENSMUSG00000054383","Pnma1",0.513078229580833,0.59219913054368,0.146127438205341,0.911816105906707,"not significant",NA
"ENSMUSG00000087377","AV099323",0.521503020745786,0.59219913054368,-0.533885480130129,0.615538302933357,"not significant",NA
"ENSMUSG00000109171","Gm5735",0.212888759984399,0.59219913054368,0.127926489993496,0.780284607423231,"not significant",NA
"ENSMUSG00000136971","",0.524307983196674,0.59219913054368,0.2164722667807,0.863823543711284,"not significant",NA
"ENSMUSG00000026034","Clk1",0.219864349227131,0.592382913935186,0.0719831792092369,0.893705487131508,"not significant",NA
"ENSMUSG00000034867","Ankrd27",-0.125614968361038,0.592382913935186,0.0191307770016018,0.957409979008583,"not significant",NA
"ENSMUSG00000054302","Eapp",-0.161253521652145,0.592382913935186,-0.0787026537384265,0.82799913409635,"not significant",NA
"ENSMUSG00000030630","Fah",0.227818845561623,0.592449538155507,0.159052016041213,0.738928972389672,"not significant",NA
"ENSMUSG00000050043","Tmx2",0.163145261873395,0.592567497930234,-0.176289687115854,0.556725487873729,"not significant",NA
"ENSMUSG00000068324","Gm10029",0.534230887638178,0.592567497930234,0.232128746051758,0.855778845345253,"not significant",NA
"ENSMUSG00000031311","Nono",-0.110255163358983,0.592801539198878,0.0741435654279037,0.750475951142332,"not significant",NA
"ENSMUSG00000087299","Gm12953",0.277253717639754,0.592801539198878,0.309278963653269,0.537191993368018,"not significant",NA
"ENSMUSG00000036334","Igsf10",-1.01329889855365,0.59360215573248,-1.08975184473726,0.55811229553405,"not significant",NA
"ENSMUSG00000022656","Nectin3",-0.13764812256067,0.593916331575898,0.306419736728762,0.118642120220553,"not significant",NA
"ENSMUSG00000054263","Lifr",-0.252204309345292,0.594057259299991,0.373969467015621,0.365950091944956,"not significant",NA
"ENSMUSG00000001761","Smo",-0.106267938662213,0.59412218404771,0.104980341897866,0.600546242455505,"not significant",NA
"ENSMUSG00000094955","Gm3699",0.187917216363173,0.59412218404771,0.0716751002128958,0.87457002285969,"not significant",NA
"ENSMUSG00000134758","",0.447231639276999,0.594265767759632,0.150385489235913,0.892500599482924,"not significant",NA
"ENSMUSG00000006675","P4htm",-0.709634663558282,0.594268346151962,-1.16621545799142,0.318713179080311,"not significant",NA
"ENSMUSG00000040751","Lat2",0.411545913793236,0.594268346151962,-0.0586119922042981,0.961220580681714,"not significant",NA
"ENSMUSG00000105950","Gm43679",0.433674982208091,0.594268346151962,-0.110577576961621,0.925576528108969,"not significant",NA
"ENSMUSG00000080935","Got2-ps1",0.248912218861331,0.59438555083786,0.34049720101812,0.416644251531753,"not significant",NA
"ENSMUSG00000022841","Ap2m1",-0.120807746502821,0.594531730924614,0.369053857282738,0.0201234050891239,"CRISPR__Het_vs_WT only",NA
"ENSMUSG00000114607","Gm8990",-0.313174696722035,0.594848083470882,0.153407246876193,0.822474583387143,"not significant",NA
"ENSMUSG00000081715","Rps11-ps3",-0.300522361491273,0.595489272817506,-0.169421987842248,0.795407420347627,"not significant",NA
"ENSMUSG00000121059","Gm57137",0.236294255687083,0.595489272817506,0.497963188580624,0.145126289443591,"not significant",NA
"ENSMUSG00000022973","Synj1",0.163015808998118,0.595580227843593,0.147126209509146,0.646002004120098,"not significant",NA
"ENSMUSG00000026377","Nifk",-0.232992864776938,0.595580227843593,0.0185439752172166,0.977633504964665,"not significant",NA
"ENSMUSG00000034800","Zfp661",0.248151751049789,0.595580227843593,-0.0711117835459452,0.911624026161183,"not significant",NA
"ENSMUSG00000037730","Mynn",0.124191862866826,0.595580227843593,0.450641347416846,0.00395345366416652,"CRISPR__Het_vs_WT only",NA
"ENSMUSG00000048807","Slc35e4",-0.169720067016102,0.595580227843593,-0.210396155516885,0.482230825191181,"not significant",NA
"ENSMUSG00000065200","Gm24613",0.518201316716055,0.595580227843593,-0.176351753047083,0.894950176204709,"not significant",NA
"ENSMUSG00000029097","Trmt44",0.16844935250464,0.595612383340944,-0.0312599750579209,0.946391940579331,"not significant",NA
"ENSMUSG00000030965","Abraxas2",-0.111397775334619,0.595612383340944,0.027437483336248,0.925226915648744,"not significant",NA
"ENSMUSG00000084166","Gm6451",-0.243630698455708,0.595612383340944,0.0467877438988151,0.942446779927458,"not significant",NA
"ENSMUSG00000109709","Gm45290",-0.425199791701291,0.595612383340944,-0.753138199713553,0.267297293352074,"not significant",NA
"ENSMUSG00000083626","Gm4459",-0.39773291558328,0.596022564458851,-0.0143530269503735,0.989561630452202,"not significant",NA
"ENSMUSG00000120086","Gm56796",-0.352660717871722,0.596048123784059,0.0817017414672172,0.927736097039924,"not significant",NA
"ENSMUSG00000028345","Tex10",0.202481198930826,0.596162072523053,0.105038701574079,0.817346196256415,"not significant",NA
"ENSMUSG00000036052","Dnajb5",-0.213051619356938,0.596206985321282,-0.745320215082542,0.00876661951413737,"CRISPR__Het_vs_WT only",NA
"ENSMUSG00000019849","Prep",-0.143375025470371,0.596392302246852,-0.11153648049345,0.704615707842205,"not significant",NA
"ENSMUSG00000024683","Mrpl16",0.126803745275502,0.596392302246852,0.308432307485865,0.0830481766195982,"not significant",NA
"ENSMUSG00000027454","Gins1",0.154680451887996,0.596392302246852,-0.322940010755284,0.164406207319603,"not significant",NA
"ENSMUSG00000029687","Ezh2",0.107626475531102,0.596392302246852,0.22725320728702,0.151953189288997,"not significant",NA
"ENSMUSG00000032413","Rasa2",0.123081838518333,0.596392302246852,0.206142036874022,0.290388962642216,"not significant",NA
"ENSMUSG00000032898","Fbxo21",-0.122448913442891,0.596392302246852,-0.171716419366074,0.407462559186334,"not significant",NA
"ENSMUSG00000033434","Gtpbp6",0.184378306253244,0.596392302246852,0.19040244161489,0.581846737395308,"not significant",NA
"ENSMUSG00000042708","Shcbp1l",0.566913971168652,0.596392302246852,-0.202525105537533,0.890075160447568,"not significant",NA
