"experiment","contrast","collection","pathway","NES","ES","pval","padj","size","leadingEdge_count","leadingEdge_symbols","leadingEdge_entrez"
"humanKD","KD_vs_Control","KEGG","KONG_E2F3_TARGETS",2.57668608394869,0.635156305261076,7.53956455358069e-14,2.74978690075593e-11,95,46,"MKI67;IGF2BP1;TACC3;SPDL1;NUP50;FAM111A;DLGAP5;BUB1B;NUSAP1;TPX2;HJURP;CENPF;CBX2;PBK;MELK;RPL12;BUB1;CDCA5;DEPDC1;UBE2T;FIGNL1;TAF1D;NASP;AURKA;NUF2;SHCBP1;NCAPG2;FEN1;CDC6;RPL3;KIF11;SPC25;BRCA1;DNA2;TK1;CENPH;RAD51AP1;IQGAP3;LMNB1;UBE2C;PRC1;CCNF;INCENP;TYMS;CHAF1B;CDC20","4288;10642;10460;54908;10762;63901;9787;701;51203;22974;55355;1063;84733;55872;9833;6136;699;113130;55635;29089;63979;79101;4678;6790;83540;79801;54892;2237;990;6122;3832;57405;672;1763;7083;64946;10635;128239;4001;11065;9055;899;3619;7298;8208;991"
"humanKD","KD_vs_Control","KEGG","REACTOME_MITOCHONDRIAL_TRANSLATION",2.4954825431002,0.599126435582286,1.04782780154558e-13,3.56680583646115e-11,113,49,"MT-CO3;MT-CO2;MT-ND4;MT-ATP6;MT-CO1;MT-ND4L;MT-ND1;MT-CYB;MT-ND5;OXA1L;MRPL3;MRPS5;MT-ND3;DAP3;MRPS27;GADD45GIP1;MRPS10;MRPS35;MRPL37;MRPL23;PTCD3;MRPL41;MRPL55;MRPL35;MRPL33;MT-ND2;MRPL49;MRPL11;MRPS11;MRPL44;AURKAIP1;MRPL32;MRPL24;ERAL1;MT-ATP8;MRPL47;TUFM;MRPL46;MTRFR;MRPL28;MRPL12;MTIF3;MRPS16;MRPL57;MRPL27;MTRF1L;MRPL30;MRPS6;MRPL36","4514;4513;4538;4508;4512;4539;4535;4519;4540;5018;11222;64969;4537;7818;23107;90480;55173;60488;51253;6150;55037;64975;128308;51318;9553;4536;740;65003;64963;65080;54998;64983;79590;26284;4509;57129;7284;26589;91574;10573;6182;219402;51021;78988;51264;54516;51263;64968;64979"
"humanKD","KD_vs_Control","KEGG","LEE_EARLY_T_LYMPHOCYTE_UP",2.49632897594901,0.61101477924405,4.5360962311022e-13,1.44758170975049e-10,100,50,"SCRN1;MKI67;UHRF1;RRM2;DLGAP5;BUB1B;NUSAP1;CD99;KIF18B;CEP55;HHIP;PBK;PRR11;BIRC5;E2F7;HMGB3;KNL1;MELK;PTTG1;ASPM;FANCI;BUB1;KIF14;RCAN1;CPVL;UBE2T;TNFRSF21;SLC1A4;MCM4;SGO2;AURKA;NUF2;CXXC5;GINS1;CENPU;NSD2;KIF11;TTK;CENPW;RAD51AP1;CDKN3;CEP128;UBE2C;PRC1;E2F2;GSE1;CENPA;MCM10;DIAPH3;TMSB15A","9805;4288;29128;6241;9787;701;51203;4267;146909;55165;64399;55872;55771;332;144455;3149;57082;9833;9232;259266;55215;699;9928;1827;54504;29089;27242;6509;4173;151246;6790;83540;51523;9837;79682;7468;3832;7272;387103;10635;1033;145508;11065;9055;1870;23199;1058;55388;81624;11013"
"humanKD","KD_vs_Control","KEGG","FISCHER_G2_M_CELL_CYCLE",2.22131110800431,0.482978474751821,1.08845052893289e-12,3.26919317690078e-10,234,111,"MKI67;TACC3;NUP50;ANLN;BUB1B;NUSAP1;TPX2;HJURP;ADGRE5;KIF18B;ARHGAP11A;GTSE1;CENPF;CEP55;KIFC1;PBK;SPAG5;BIRC5;HMGB3;DUSP4;TROAP;MELK;PTTG1;ASPM;FOXM1;BUB1;CDCA8;KIF14;RAD51C;CKAP2L;HMGA2;H2AZ2;DEPDC1;CNTROB;STIL;TNFRSF21;KIF22;SACK1D;TRIP13;PIMREG;DNAJB1;MEAK7;KCTD9;CKAP2;SGO2;GAS2L3;DBF4B;AURKA;NUF2;LBR;SHCBP1;PPP2R5C;KPNA2;MAT2A;KIF11;TTK;CSPG4;UBE2S;ARL4A;ARL6IP1;ZNF587;LDLR;RGS3;ARHGAP19;TTF2;CDC25B;KIF23;NUMB;IQGAP3;CKS1B;LAMC1;TDP1;TRIM59;UBE2C;RDH11;PRC1;CDC25C;KNSTRN;CENPA;PIF1;BCAR3;SAPCD2;CCNF;HMG20B;FAM3C;ZMYM1;CDC20;PNRC2;CFLAR;ZNF267;ZNF518A;CEMIP;STAT1;MPHOSPH9;CEP70;KIF18A;DR1;CDC42EP4;SGO1;TSN;POLQ;CENPL;NFYB;CENPE;ANP32E;MAD2L1;KIF15;NDE1;METTL4;AURKB;NCAPH","4288;10460;10762;54443;701;51203;22974;55355;976;146909;9824;51512;1063;55165;3833;55872;10615;332;3149;1846;10024;9833;9232;259266;2305;699;55143;9928;5889;150468;8091;94239;55635;116840;6491;27242;3835;81610;9319;54478;3337;57707;54793;26586;151246;283431;80174;6790;83540;3930;79801;5527;3838;4144;3832;7272;1464;27338;10124;23204;84914;3949;5998;84986;8458;994;9493;8650;128239;1163;3915;55775;286827;11065;51109;9055;995;90417;1058;80119;8412;89958;899;10362;10447;79830;991;55629;8837;10308;9849;57214;6772;10198;80321;81930;1810;23580;151648;7247;10721;91687;4801;1062;81611;4085;56992;54820;64863;9212;23397"
"humanKD","KD_vs_Control","KEGG","BERENJENO_TRANSFORMED_BY_RHOA_DN",-2.05310459280355,-0.381448937364529,1.2125955802291e-12,3.4397294625832e-10,392,144,"XDH;PCOLCE;GAS1;ATP6V1A;OXCT1;GRINA;PDGFRA;MAOA;TWIST1;THRA;FGFR2;PTEN;GABARAP;GHR;OGN;TCF4;CAPN6;LRP6;TMEM59;TMEM150A;SEMA3F;NFIB;PPP3CA;RAB9A;VEGFD;GSTM5;GLMP;CXCL12;KIFAP3;MT1X;SARDH;HMGCS1;DNM1;PRRX2;YPEL3;IDH1;RRAGC;ARF5;SSBP2;SIRT2;TXNIP;LAPTM4A;PIK3R1;SMIM14;C1R;GALK2;GSN;CLK1;ITM2B;ATF5;POU6F1;CYB5A;LAMTOR2;STAT3;ANXA4;NDUFA6;AOC3;ST3GAL2;ATP6V0A1;GAA;STX4;SEC31A;NAXE;PDK4;RSRP1;IFI27;RALGDS;MNT;COPZ2;TBX15;TOM1;SLC25A17;AP3S1;DLK1;SMOC2;WLS;SCP2;ID2;SQSTM1;NACC2;EBF1;CSRP2;MMP14;FGFR1;AEBP1;FZD1;PLCD1;SLC12A2;MAGED1;PDGFRB;CTNND1;TLE5;HES6;STX5;LXN;SNAPIN;ATP6V0D1;MROH1;PER1;PKD2;DCTN2;NAB2;MRTFA;RIN2;SND1;IFT81;P2RX4;PMP22;GNAI2;SLC44A2;CPQ;VEGFB;THBS2;MRC2;CDK14;CLTA;MAPRE3;NFIX;CSTF2T;ARHGEF25;CTSA;ANK3;MAP1LC3A;KLF9;SERPINB9;MYL12B;NDFIP1;ZNF32;NDRG3;CNN3;KMT2E;DDIT3;PIAS3;NYNRIN;TCEA3;AMOT;MT1F;EPRS1;RAB5B;BHLHE40;CHMP2A;CSRP1;IGSF10;GBA1","7498;5118;2619;523;5019;2907;5156;4128;7291;7067;2263;5728;11337;2690;4969;6925;827;4040;9528;129303;6405;4781;5530;9367;2277;2949;112770;6387;22920;4501;1757;3157;1759;51450;83719;3417;64121;381;23635;22933;10628;9741;5295;201895;715;2585;2934;1195;9445;22809;5463;1528;28956;6774;307;4700;8639;6483;535;2548;6810;22872;128240;5166;57035;3429;5900;4335;51226;6913;10043;10478;1176;8788;64094;79971;6342;3398;8878;138151;1879;1466;4323;2260;165;8321;5333;6558;9500;5159;1500;166;55502;6811;56925;23557;9114;727957;5187;5311;10540;4665;57591;54453;27044;28981;5025;5376;2771;57153;10404;7423;7058;9902;5218;1211;22924;4784;23283;115557;5476;288;84557;687;5272;103910;80762;7580;57446;1266;55904;1649;10401;57523;6920;154796;4494;2058;5869;8553;27243;1465;285313;2629"
"humanKD","KD_vs_Control","KEGG","VECCHI_GASTRIC_CANCER_EARLY_UP",2.0233635844167,0.417695942275637,1.35309487216302e-12,3.63626443013914e-10,391,155,"MKI67;COL7A1;UHRF1;IFITM3;JPT2;SPDL1;NPM1;ZWINT;RRM2;ANLN;DLGAP5;KRT18;BUB1B;UPP1;NUSAP1;TPX2;INHBA;PFKP;CDK6;KIF18B;GTSE1;S100A11;CENPF;CBX2;GTPBP4;SKA3;CEP55;NTPCR;HSPB1;GDF15;PBK;MYBL2;PRR11;BIRC5;E2F7;HMGB3;KNL1;MRPS10;MELK;PABPC1L;PTTG1;ASPM;SLC52A2;FANCI;LIF;DHFR;FOXM1;BUB1;CDCA5;KIF14;RP9;DEPDC1;STRIP2;PRPF4;UBE2T;FOSL1;ACAA2;GPRC5A;TRIP13;C8orf33;MCM4;FIGNL1;NELFCD;CKAP2;NSUN5;SGO2;NASP;APEX2;AURKA;NUF2;FAR2;NCAPG2;TRUB2;GINS1;FEN1;CDC6;CENPU;NSD2;WDR90;FANCD2;LAMA5;COMMD5;DKC1;NME1;SLC39A4;TTK;GLI4;FAM133B;ABHD10;BRCA1;CENPW;TK1;CENPH;CENPN;SPIDR;CDC25B;RAD51AP1;AATF;CDKN3;TFAP2A;SPIN4;CLDN1;CKS1B;RPA3;HUS1;UBE2C;ISG15;BID;PRC1;ADORA2B;RUNX1;CENPA;ANKRD10;MCM10;MRPS16;ESCO2;ALYREF;SHANK3;CDCA7;IFI6;SHKBP1;BRIP1;PCBD1;CDC20;SFXN4;ZDHHC11;GGH;IL17RB;ARL5B;JUP;NCBP2;KRT7;BMS1;CEMIP;ITGA2;PDP1;GINS4;GINS2;EPHB2;RANBP1;AJUBA;RAD18;ZNF511;RUVBL2;THOC3;CEP72;SAC3D1;HMGA1;SLC4A11;TFAP2C;NPIPA1;ANP32E;MAD2L1;EBNA1BP2;KIF15","4288;1294;29128;10410;90861;54908;4869;11130;6241;54443;9787;3875;701;7378;51203;22974;3624;5214;1021;146909;51512;6282;1063;84733;23560;221150;55165;84284;3315;9518;55872;4605;55771;332;144455;3149;57082;55173;9833;80336;9232;259266;79581;55215;3976;1719;2305;699;113130;9928;6100;55635;57464;9128;29089;8061;10449;9052;9319;65265;4173;63979;51497;26586;55695;151246;4678;27301;6790;83540;55711;54892;26995;9837;2237;990;79682;7468;197335;2177;3911;28991;1736;4830;55630;7272;2738;257415;55347;672;387103;7083;64946;55839;23514;994;10635;26574;1033;7020;139886;9076;1163;6119;3364;11065;9636;637;9055;136;861;1058;55608;55388;51021;157570;10189;85358;83879;2537;92799;83990;5092;991;119559;79844;8836;55540;221079;3728;22916;3855;9790;57214;3673;54704;84296;51659;2048;5902;84962;56852;118472;10856;84321;55722;29901;3159;83959;7022;9284;81611;4085;10969;56992"
"humanKD","KD_vs_Control","KEGG","REACTOME_RRNA_PROCESSING",2.23939523086514,0.494170526268446,4.82482910417441e-12,1.19585257025959e-09,207,75,"RPS2;RPL7A;RPL6;RPS23;RPL22;RPSA;RPL29;RPL7;RPL41;MRM2;RPL39L;RPL9;TRMT112;BUD23;RPS17;RPS26;RPS25;RPL12;RCC1L;RPS20;NOL11;RRP7A;RPP25;RPL21;NGRN;ISG20L2;RPS27;RPL13A;NOL9;RPL26L1;RPUSD3;RPL4;RPL14;RPL35;TSR1;RPL28;RPS3A;ELAC2;RPP14;TRUB2;RPL3;PRORP;DKC1;RPS7;RPS27A;RPL39;UTP14A;EXOSC6;FASTKD2;RPL36A;RPS29;RRP36;RPS15A;FCF1;GNL3;RPS10;HEATR1;MPHOSPH6;NOB1;C1D;LTV1;RPS28;THUMPD1;TSR3;NOP10;IMP4;RPS11;RPL13;RPL18;NOC4L;BMS1;MRM1;WDR46;UTP25;RPL17","6187;6130;6128;6228;6146;3921;6159;6129;6171;29960;116832;6133;51504;114049;6218;6231;6230;6136;81554;6224;25926;27341;54913;6144;51335;81875;6232;23521;79707;51121;285367;6124;9045;11224;55720;6158;6189;60528;11102;26995;6122;9692;1736;6201;6233;6170;10813;118460;22868;6173;6235;88745;6210;51077;26354;6204;55127;10200;28987;10438;84946;6234;55623;115939;55505;92856;6205;6137;6141;79050;9790;79922;9277;27042;6139"
"humanKD","KD_vs_Control","KEGG","TOYOTA_TARGETS_OF_MIR34B_AND_MIR34C",1.97916394225499,0.404771613766922,4.91831256863523e-12,1.19585257025959e-09,436,190,"XRCC6;MKI67;VOPP1;DDX39B;POM121;RRM2;BUB1B;NUSAP1;ILF3;PFN2;ARHGAP11A;GTSE1;SACS;CENPF;GOLM1;SMPD4;DIDO1;KIFC1;ANKLE2;MCM8;FGFRL1;RNASEH1;MYBL2;TCF19;SPC24;TMEM109;CEP152;MELK;LRP11;CPAP;BFAR;RCC1L;MBOAT2;DHFR;FOXM1;CENPO;GEN1;UNG;KIF14;MTG2;TMEM97;PHTF2;CKAP2L;LY6E;NECTIN1;LYPD6;GRK3;STIL;TNFRSF21;TEX261;TMEM18;RIF1;MIS18BP1;BCAP29;TRIP13;TAGLN2;MIS18A;TRMT61A;FIGNL1;REEP4;DBF4B;AURKA;LPCAT1;SHCBP1;FAR2;LPCAT2;RAVER2;FEN1;NSD2;SMIM7;SKA1;HAUS6;ZNF107;KIF11;FANCD2;UTP23;XRCC2;UBE2S;PDXDC1;PASK;MNS1;DNA2;ARHGAP19;ZNF551;FASTKD2;TUBE1;C4orf46;SHLD2;ZNF202;ZNF544;SLC7A11;TSPAN18;CLSPN;LMNB1;C2CD2;SLC43A3;DENND5B;AGAP4;DIAPH1;POGK;ZNF473;FLOT1;TMED4;NUP210;CENPA;SRSF4;AP5B1;MZT2B;RFC2;ZBTB8A;ZC3H13;CDCA7;TSR2;CCNF;MSH5;MRE11;CANT1;BRIP1;ATPSCKMT;ARHGEF26;MPHOSPH8;SPDYE3;GINS3;TBC1D5;METTL15;CCDC93;HCN3;ANP32B;HMGN4;CASKIN2;LRRC37A2;MED22;ZNF488;MPHOSPH9;MANEAL;POLE;ZNF623;UGT8;ALMS1;RTKN2;ZNF254;RAD51D;MTCL2;CEP72;NAV1;BCCIP;TICRR;PATJ;SYNE2;PKMYT1;CENPE;PTPN3;EIF2S2;PARN;KIF15;GPR157;AURKB;KIF4A;MAP3K21;ITFG2;NOP56;ASF1B;FAM81A;BARD1;PRR22;NEDD1;PITHD1;POLR1E;HOOK1;NUP58;CRTC3;FAM72D;IQCC;CEP85;PPAN;SLC16A14;SNRNP70;TOMM40;NUFIP1;SLC29A1;DDX21;THAP12;TUBGCP3;SAMD1;CDCA2;PPIP5K1;BORA;PIGX;PSMC3IP;NECAP1","2547;4288;81552;7919;9883;6241;701;51203;3609;5217;9824;51512;26278;1063;51280;55627;11083;3833;23141;84515;53834;246243;4605;6941;147841;79073;22995;9833;84918;55835;51283;81554;129642;1719;2305;79172;348654;7374;9928;26164;27346;57157;150468;4061;5818;130574;157;6491;27242;113419;129787;55183;55320;55973;9319;8407;54069;115708;63979;80346;80174;6790;79888;79801;55711;54947;55225;2237;7468;79086;220134;54801;51427;3832;2177;84294;7516;27338;23042;23178;55329;1763;84986;90233;22868;51175;201725;54537;7753;27300;23657;90139;63967;4001;25966;29015;160518;119016;1729;57645;25888;10211;222068;23225;1058;6429;91056;80097;5982;653121;23091;83879;90121;899;4439;4361;124583;83990;134145;26084;54737;441272;64785;9779;196074;54520;57657;10541;10473;57513;474170;6837;118738;10198;149175;5426;9831;7368;7840;219790;9534;5892;140710;55722;89796;56647;90381;10207;23224;9088;1062;5774;8894;5073;56992;80045;9212;24137;84451;55846;10528;55723;145773;580;163154;121441;57095;64425;51361;9818;64784;728833;55721;64793;56342;151473;6625;10452;26747;2030;9188;5612;10426;90378;157313;9677;79866;54965;29893;25977"
"humanKD","KD_vs_Control","KEGG","REACTOME_MAPK1_MAPK3_SIGNALING",-2.15541902055363,-0.42608205223172,7.37787356665077e-12,1.63788793179647e-09,247,88,"FGF7;HGF;SPTBN4;PDGFRA;MAPK3;PPP2R5A;DUSP10;RGL1;FGFR2;PPP2CA;PSMD1;PRKG2;PSMB3;ANGPT1;ABHD17C;NF1;PIK3CA;PSMD3;JAK2;PPP1CC;PSMA5;RANBP9;PIK3R1;ABHD17B;SRC;PTK2;RBX1;PEBP1;PSMB1;BRAP;PSMC2;PPP2R5B;SHOC2;PPP2R1B;JAK3;LAMTOR2;GFRA2;PSMD11;PSMB6;RASA1;RALGDS;DLG2;CAMK2D;SEM1;RAP1A;ADRM1;FGFR1;ARRB1;GDNF;PDE6D;PDGFRB;CSF2RB;SYNGAP1;FYN;DUSP1;PSMD12;FGF10;CUL3;DLG3;HRAS;PPP2R1A;PSMA4;PSMD13;PSMA3;PPP2R5D;CAMK2G;PSMD14;PSMB2;KITLG;JAK1;NRG1;RCE1;GRIN1;BRAF;PTPRA;IL2RG;PIK3CB;RASGRP4;DUSP9;CALM1;DUSP5;PSMC4;MAP2K1;GRIN2D;PSMA6;LAMTOR3;PTPN7;IRS1","2252;3082;57731;5156;5595;5525;11221;23179;2263;5515;5707;5593;5691;284;58489;4763;5290;5709;3717;5501;5686;10048;5295;51104;6714;5747;9978;5037;5689;8315;5701;5526;8036;5519;3718;28956;2675;5717;5694;5921;5900;1740;817;7979;5906;11047;2260;408;2668;5147;5159;1439;8831;2534;1843;5718;2255;8452;1741;3265;5518;5685;5719;5684;5528;818;10213;5690;4254;3716;3084;9986;2902;673;5786;3561;5291;115727;1852;801;1847;5704;5604;2906;5687;8649;5778;3667"
"humanKD","KD_vs_Control","KEGG","ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_24HR",2.40189242955616,0.564070764924909,7.31861311139934e-12,1.63788793179647e-09,126,59,"UHRF1;ANLN;DLGAP5;NUSAP1;MDC1;CENPF;SMPD4;CEP55;KIFC1;MCM8;SPAG5;MYBL2;BIRC5;HMGB3;MELK;PTTG1;ASPM;LAMB1;BUB1;CDCA8;FBXO5;EXO1;H2AZ2;DEPDC1;UBE2T;KIF22;TRIP13;PIMREG;HAUS8;CKAP2;NASP;RPA2;NUF2;LBR;KPNA2;DTYMK;KIF11;TTK;SPC25;CLN6;CENPN;CDKN3;KIF23;LMNB1;RFC4;TDP1;UBE2C;MXRA5;PRC1;KNSTRN;CENPA;POC1A;ALYREF;NUP107;DNAJC9;CDC20;TIMELESS;GINS3;KNTC1","29128;54443;9787;51203;9656;1063;55627;55165;3833;84515;10615;4605;332;3149;9833;9232;259266;3912;699;55143;26271;9156;94239;55635;29089;3835;9319;54478;93323;26586;4678;6118;83540;3930;3838;1841;3832;7272;57405;54982;55839;1033;9493;4001;5984;55775;11065;25878;9055;90417;1058;25886;10189;57122;23234;991;8914;64785;9735"
"humanKD","KD_vs_Control","KEGG","REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS",-2.52483009339866,-0.544499388949581,1.01192248781005e-11,2.15286509281589e-09,114,51,"RPS6KA5;ITPR1;PSMD1;PPP3CA;AHCYL1;PSMB3;NFATC3;EP300;ITPR3;PSMD3;PSMA5;SRC;NFKB1;PSMB1;PSMC2;UBA3;PSMD11;PSMB6;UBE2D2;SEM1;NFKB2;CUL1;UBE2D1;ADRM1;PAK1;FYN;PSMD12;PRKCD;HRAS;PSMA4;PSMD13;PSMA3;NFATC1;PSMD14;PSMB2;PRKACG;MUC13;MUC5B;CHUK;CD209;MUC16;PPP3CB;NFKBIA;CALM1;UBE2N;UBE2M;TAB2;RELB;PSMC4;PSMA6;CARD11","9252;3708;5707;5530;10768;5691;4775;2033;3710;5709;5686;6714;4790;5689;5701;9039;5717;5694;7322;7979;4791;8454;7321;11047;5058;2534;5718;5580;3265;5685;5719;5684;4772;10213;5690;5568;56667;727897;1147;30835;94025;5532;4792;801;7334;9040;23118;5971;5704;5687;84433"
"humanKD","KD_vs_Control","KEGG","PUJANA_BRCA2_PCC_NETWORK",1.95851778237313,0.403471532408151,1.52705589579558e-11,3.11885896157288e-09,400,150,"MKI67;DDX39B;XRCC5;PRKDC;FAT1;ZWINT;RRM2;DLGAP5;DUT;BUB1B;DDX11;ILF3;TPX2;HIRIP3;NFATC2IP;CENPX;ARHGDIB;DDB2;GTSE1;CENPF;SMPD4;SLC7A1;CHAF1A;KIFC1;SPAG5;MYBL2;RECQL;FANCA;TROAP;MELK;SRP9;PTTG1;FANCI;ITGA4;DHFR;FOXM1;BUB1;UNG;TAF11;NEMP1;KIF14;DCBLD2;CASP2;RAD51C;FANCG;H2AZ2;PRKCA;HMGN1;PRPF4;STIL;RIF1;KIF22;SIVA1;MCM4;NINL;CDT1;PAK2;NASP;XRCC3;AURKA;LBR;GINS1;FEN1;CDC6;NSD2;PPP2R5C;DTYMK;CBX3;MAT2A;ZNF84;KIF11;TBCD;LEF1;TTK;SPC25;CENPC;UBE2S;WRN;BRCA1;DNA2;ARHGAP19;MDM2;TTF1;MUTYH;TTF2;CDC25B;RAD51AP1;AATF;CDKN3;FASTKD2;KIF23;COX11;WDHD1;LMNB1;PRR3;RFC4;UBE2C;MPHOSPH6;CDC25C;DNAJC5;ASXL1;RUNX1;RNASEH2A;CENPA;TMSB15A;HLTF;CCNF;TCF3;MRE11;TYMS;DNAJC9;TRIM28;CDC20;SNRPA1;TIMELESS;DPY19L2;MLH1;KNTC1;ZNHIT3;TMEM106C;HMGN4;DNMT1;ZNF101;BLM;MPHOSPH9;PAQR3;ALDH1A2;ZNF354A;CHRNA5;ITGB3BP;ACYP1;POLE;MRPL9;NCAPD2;SEPHS1;RBBP8;SAC3D1;ZBTB39;NFYB;PRKCQ;CENPE;DDX39A;BLMH;ANP32E;MAD2L1;CNTRL;FDFT1;TOPBP1;AURKB;NCAPH","4288;7919;7520;5591;2195;11130;6241;9787;1854;701;1663;3609;22974;8479;84901;201254;397;1643;51512;1063;55627;6541;10036;3833;10615;4605;5965;2175;10024;9833;6726;9232;55215;3676;1719;2305;699;7374;6882;23306;9928;131566;835;5889;2189;94239;5578;3150;9128;6491;55183;3835;10572;4173;22981;81620;5062;4678;7517;6790;3930;9837;2237;990;7468;5527;1841;11335;4144;7637;3832;6904;51176;7272;57405;1060;27338;7486;672;1763;84986;4193;7270;4595;8458;994;10635;26574;1033;22868;9493;1353;11169;4001;80742;5984;11065;10200;995;80331;171023;861;10535;1058;11013;6596;899;6929;4361;7298;23234;10155;991;6627;8914;283417;4292;9735;9326;79022;10473;1786;94039;641;10198;152559;8854;6940;1138;23421;97;5426;65005;9918;22929;5932;29901;9880;4801;5588;1062;10212;642;81611;4085;11064;2222;11073;9212;23397"
"humanKD","KD_vs_Control","Reactome","REACTOME_MITOCHONDRIAL_TRANSLATION",2.4777315033046,0.599126435582286,2.57328632023491e-13,2.84090809753934e-10,113,49,"MT-CO3;MT-CO2;MT-ND4;MT-ATP6;MT-CO1;MT-ND4L;MT-ND1;MT-CYB;MT-ND5;OXA1L;MRPL3;MRPS5;MT-ND3;DAP3;MRPS27;GADD45GIP1;MRPS10;MRPS35;MRPL37;MRPL23;PTCD3;MRPL41;MRPL55;MRPL35;MRPL33;MT-ND2;MRPL49;MRPL11;MRPS11;MRPL44;AURKAIP1;MRPL32;MRPL24;ERAL1;MT-ATP8;MRPL47;TUFM;MRPL46;MTRFR;MRPL28;MRPL12;MTIF3;MRPS16;MRPL57;MRPL27;MTRF1L;MRPL30;MRPS6;MRPL36","4514;4513;4538;4508;4512;4539;4535;4519;4540;5018;11222;64969;4537;7818;23107;90480;55173;60488;51253;6150;55037;64975;128308;51318;9553;4536;740;65003;64963;65080;54998;64983;79590;26284;4509;57129;7284;26589;91574;10573;6182;219402;51021;78988;51264;54516;51263;64968;64979"
"humanKD","KD_vs_Control","Reactome","REACTOME_RRNA_PROCESSING",2.22878949116188,0.494170526268446,1.31044992336803e-12,7.23368357699155e-10,207,75,"RPS2;RPL7A;RPL6;RPS23;RPL22;RPSA;RPL29;RPL7;RPL41;MRM2;RPL39L;RPL9;TRMT112;BUD23;RPS17;RPS26;RPS25;RPL12;RCC1L;RPS20;NOL11;RRP7A;RPP25;RPL21;NGRN;ISG20L2;RPS27;RPL13A;NOL9;RPL26L1;RPUSD3;RPL4;RPL14;RPL35;TSR1;RPL28;RPS3A;ELAC2;RPP14;TRUB2;RPL3;PRORP;DKC1;RPS7;RPS27A;RPL39;UTP14A;EXOSC6;FASTKD2;RPL36A;RPS29;RRP36;RPS15A;FCF1;GNL3;RPS10;HEATR1;MPHOSPH6;NOB1;C1D;LTV1;RPS28;THUMPD1;TSR3;NOP10;IMP4;RPS11;RPL13;RPL18;NOC4L;BMS1;MRM1;WDR46;UTP25;RPL17","6187;6130;6128;6228;6146;3921;6159;6129;6171;29960;116832;6133;51504;114049;6218;6231;6230;6136;81554;6224;25926;27341;54913;6144;51335;81875;6232;23521;79707;51121;285367;6124;9045;11224;55720;6158;6189;60528;11102;26995;6122;9692;1736;6201;6233;6170;10813;118460;22868;6173;6235;88745;6210;51077;26354;6204;55127;10200;28987;10438;84946;6234;55623;115939;55505;92856;6205;6137;6141;79050;9790;79922;9277;27042;6139"
"humanKD","KD_vs_Control","Reactome","REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS",-2.50545558351862,-0.544499388949581,8.77851965606885e-12,3.23049523343334e-09,114,51,"RPS6KA5;ITPR1;PSMD1;PPP3CA;AHCYL1;PSMB3;NFATC3;EP300;ITPR3;PSMD3;PSMA5;SRC;NFKB1;PSMB1;PSMC2;UBA3;PSMD11;PSMB6;UBE2D2;SEM1;NFKB2;CUL1;UBE2D1;ADRM1;PAK1;FYN;PSMD12;PRKCD;HRAS;PSMA4;PSMD13;PSMA3;NFATC1;PSMD14;PSMB2;PRKACG;MUC13;MUC5B;CHUK;CD209;MUC16;PPP3CB;NFKBIA;CALM1;UBE2N;UBE2M;TAB2;RELB;PSMC4;PSMA6;CARD11","9252;3708;5707;5530;10768;5691;4775;2033;3710;5709;5686;6714;4790;5689;5701;9039;5717;5694;7322;7979;4791;8454;7321;11047;5058;2534;5718;5580;3265;5685;5719;5684;4772;10213;5690;5568;56667;727897;1147;30835;94025;5532;4792;801;7334;9040;23118;5971;5704;5687;84433"
