"ensembl_gene_id","sample.WT_1","sample.WT_2","sample.WT_3","sample.pos.neg_1","sample.pos.neg_2","sample.pos.neg_3"
"ENSMUSG00000024487",2047.19606068858,2176.39973423197,2258.19596050326,1716.42733868497,1747.61140752228,1932.93898957609
"ENSMUSG00000024491",2298.53334042465,3075.05553336904,3593.62130353733,2583.98210919037,3455.37860309344,3618.74422706026
"ENSMUSG00000024493",4525.73002719484,5643.97159366089,5967.94120691311,4588.81594628023,5813.93459386606,5402.89861078509
"ENSMUSG00000024498",3855.49728123197,3685.52171416216,4394.04705262296,3271.72068230972,3639.10469153467,3787.70301675576
"ENSMUSG00000024501",5353.56700797572,8417.40931858393,7949.65158914845,9763.78599053314,12923.9128598085,11668.2435809114
"ENSMUSG00000024505",80.4611093544538,112.590209317174,99.5348081764522,103.919750437389,162.697198800364,124.827762536225
"ENSMUSG00000024507",1703.78472797988,2096.86353131984,2144.83687341341,1555.29334362475,1709.98076290178,1794.24147564695
"ENSMUSG00000024511",509.310527253965,464.8219650709,322.10569868213,678.397471956441,378.52001353554,374.483287608675
"ENSMUSG00000024512",0,1.03293770015756,0.691213945669807,51.3760563960127,90.756260555305,123.56687604596
"ENSMUSG00000024513",1925.26015269781,2433.6012215712,2290.68301594974,1821.51472676772,2049.76334815152,2146.02880643086
"ENSMUSG00000024515",3218.44437417815,3615.28195055145,3533.48569026405,3251.87084233853,3740.92878874306,3801.57276814867
"ENSMUSG00000024516",1148.02242625324,1328.35788240262,1043.04184401574,1053.20915611826,1126.70577128415,1226.84255502775
"ENSMUSG00000024521",542.490366163018,377.022260557508,408.507441890856,743.78518009682,537.896861339978,690.965796665164
"ENSMUSG00000024524",25.7143751545162,6.19762620094534,9.6769952393773,16.346927035095,3.32035099592579,8.82620543185429
"ENSMUSG00000024525",1062.58434106243,1205.43829608387,1159.85700083394,914.260276319954,988.357813120578,986.013235387151
"ENSMUSG00000024527",2516.69078125168,3301.26888970355,3564.5903178192,2630.68761500492,3165.40128278259,3365.30604251701
"ENSMUSG00000024528",899.173634435339,1324.22613160199,1460.5350672003,965.636332715966,1259.51981112118,1381.93159333033
"ENSMUSG00000024529",9937.36175326141,12130.8203506503,13648.710571196,7049.02846506202,4660.6660146145,6155.64784547324
"ENSMUSG00000024530",92.9035489453487,74.371514411344,96.769952393773,63.052432849652,91.8630442206136,95.8273732601323
"ENSMUSG00000024533",1373.6453308348,1560.76886493807,1976.18067066998,1613.67522589295,1906.98825532671,1997.2442005796
"ENSMUSG00000024535",316.867461581457,316.078936248212,265.426155137206,277.897759596614,284.44340198431,253.438184543245
"ENSMUSG00000024537",1035.21097396246,1264.31574499285,1354.08811956715,872.225321086852,1111.21079996983,1129.75429527735
"ENSMUSG00000024538",5743.43011515709,6609.7683433082,7355.89880981809,4955.4541669245,5262.75632854238,4877.10894434463
"ENSMUSG00000024539",1486.45678312558,1704.34720525997,2004.52044244244,1537.77877894429,1717.72824855894,1745.06690252662
"ENSMUSG00000024542",2963.78911055117,3452.07779392655,3803.05912907528,2262.88175671529,2836.68653418594,3037.47555504814
"ENSMUSG00000024544",279.540142808772,309.881310047267,269.573438811225,247.539180817152,275.589132661841,348.004671313112
"ENSMUSG00000024548",788.021174090011,667.277754301781,465.18698543578,395.829161778371,178.192170114684,148.784605851258
"ENSMUSG00000024556",2293.5563645883,2794.09647892619,2663.24733266577,2342.28111660003,3318.13742859518,3356.47983708516
"ENSMUSG00000024560",1757.70196620709,2053.48014791322,2101.98160878188,1801.66488679654,2309.85750949904,2178.81185517774
"ENSMUSG00000024561",1055.11887730789,1065.9917065626,1063.77826238583,1000.66546207688,1047.01734738193,1032.66603552695
"ENSMUSG00000024563",2257.05854178834,2648.45226320397,2836.05081908322,2183.48239683054,2756.99811028372,2660.47049445894
"ENSMUSG00000024566",1353.73742748937,1511.1878553305,1625.73520021539,1293.74251106323,1349.16928801118,1620.23913999039
"ENSMUSG00000024570",289.494094481488,338.803565651678,331.091479975838,223.01879026451,250.133108359743,258.481730504304
"ENSMUSG00000024571",3270.70262045991,4370.35940936662,4742.41888124055,4334.27093959089,5091.20486041955,5501.24775702575
"ENSMUSG00000024576",12694.6063666037,14235.9473835714,16191.6866773152,12814.8231578691,13442.9943988382,14761.1981415312
"ENSMUSG00000024579",752.352847262779,1052.56351646055,1043.73305796141,525.436940413766,625.332770899358,721.227072431522
"ENSMUSG00000024580",1082.49224440786,1242.62405328954,1349.24962194746,1326.43636513342,1745.39784019166,1655.54396171781
"ENSMUSG00000024581",796.316133817275,773.67033741801,784.527828335231,764.802657713371,729.370435438366,790.575829396091
"ENSMUSG00000024583",4051.25833079538,4380.6887863682,5131.57233265265,4426.51431357464,5080.13702376646,5460.89938933728
"ENSMUSG00000024587",6790.25403273772,7848.26064579711,8951.91181036967,6212.99991098145,8215.65514758572,7690.14670412562
"ENSMUSG00000024588",1904.52275337965,2114.42347222252,1945.76725706051,1407.00336266353,1489.73081350537,1543.32506408424
"ENSMUSG00000024589",2203.14130356113,2580.27837499358,2349.43620133167,1796.99433621508,2221.31481627436,2153.59412537245
"ENSMUSG00000024590",4135.03742404074,4740.15110602303,5468.88473813951,3743.44629103675,4960.60438791313,5358.76758362582
"ENSMUSG00000024592",115.29994020896,163.204156624894,145.15492859066,179.816197386045,208.075329078016,243.351092621125
"ENSMUSG00000024594",1848.94652320698,1747.73058866659,1368.60361242622,1642.86616702704,1301.57759040291,1327.71347424894
"ENSMUSG00000024597",2431.25269606087,3056.46265476621,3199.62935450554,2644.69926674929,3542.81451265282,3413.21972914708
"ENSMUSG00000024598",12713.6847739764,6928.94609265689,6569.29733964585,5124.76162550227,4429.34822856501,4109.2290717733
"ENSMUSG00000024601",1892.08031378875,2221.8489930389,2034.24264210624,1889.23771019883,1719.94181588956,1676.97903205232
"ENSMUSG00000024603",2599.64037852431,2737.28490541752,2765.5469966249,2379.64552125168,2447.09868399731,2501.59879668556
"ENSMUSG00000024604",1876.31989030695,2582.34425039389,2792.50434050602,1839.02929144818,2281.08113420102,2520.51209403953
"ENSMUSG00000024608",30180.3814716747,30687.5461339808,29172.6845769942,32401.9446588489,32139.8908568964,31438.943748265
"ENSMUSG00000024610",14.9309275090739,45.4492588069325,27.6485578267923,9.3411011629114,8.85426932246878,15.1306378831788
"ENSMUSG00000024613",6959.47121117389,8701.46718612725,9429.54064682751,4820.00820006228,6482.43192771246,6492.30453837396
"ENSMUSG00000024614",2296.04485250647,2646.38638780366,2525.00454353181,2505.75038695098,2341.95423579299,2608.77414835808
"ENSMUSG00000024620",7224.90992244631,8127.15382483965,7686.99028979393,2739.27791602377,2480.30219395657,3834.35581689556
"ENSMUSG00000024621",9.1244556999896,19.6258163029936,18.6627765330848,12.8440140990032,22.135673306172,31.5221622566225
"ENSMUSG00000024622",1342.95397984392,1898.53949288959,1976.87188461565,1403.50044972744,1905.8814716614,2002.28774654066
"ENSMUSG00000024639",1221.84756782588,1406.86114761459,1610.52849341065,1725.76843984788,2141.62639237214,2439.81535866258
"ENSMUSG00000024640",13760.508691557,14140.9171151569,17518.8174530013,18434.6631450057,23349.8149870155,22359.3001318674
"ENSMUSG00000024642",163.410706627087,79.5362029121318,89.1665989914051,365.470582998909,203.648194416782,177.784995127351
"ENSMUSG00000024644",861.846315662654,1094.91396216701,1112.85445252839,1185.15221004438,1079.11407367588,1124.71074931629
"ENSMUSG00000024645",599.725588281135,697.23294760635,706.420652474543,706.420775445175,825.660614320214,868.750791792515
"ENSMUSG00000024646",1354.56692346209,1468.83740962404,1522.74432231059,886.236972831219,751.506108744538,825.880651123509
"ENSMUSG00000024654",283.687622672404,247.905048037813,327.635410247489,199.666037357231,229.10421871888,267.307935936159
"ENSMUSG00000024659",45203.3830337212,47882.8600285037,40704.8980465493,40261.3136497935,42933.2451609858,41367.1639726108
"ENSMUSG00000024660",2942.22221526028,3174.21755258417,3317.1357252694,3507.58348667323,4244.51535645847,4181.0996017184
"ENSMUSG00000024661",14607.4240797106,19031.877125403,14873.5416829229,17530.911607494,18019.5448548893,17165.7086784663
"ENSMUSG00000024663",121.106412018044,120.853710918434,60.1356132732732,217.18060203769,85.222342228762,105.914465182251
"ENSMUSG00000024664",710.048552653736,850.107727229669,1005.71629094957,1414.00918853571,1325.9268310397,1690.84878344523
"ENSMUSG00000024665",3974.94470130456,5222.5330119966,4676.06234245625,4676.38876968252,5178.64076997893,5963.99309895297
"ENSMUSG00000024666",181.659618027066,234.476857935765,289.618643235649,347.95601831845,434.965980466279,487.963071732516
"ENSMUSG00000024667",175.853146217981,267.530864340807,287.54500139864,219.515877328418,277.802699992458,249.65552507245
"ENSMUSG00000024668",1226.82454366224,1463.67272112326,1543.48074068068,1835.52637851209,2064.15153580053,2253.20415810337
"ENSMUSG00000024683",717.514016408274,710.661137708399,883.371422566014,966.80397036133,936.338980851074,960.795505581853
"ENSMUSG00000024687",1201.93966448045,1356.24720030687,1419.75344440578,1519.09657661847,1735.43678720388,1709.7620807992
"ENSMUSG00000024691",2965.44810249662,3891.07631649351,3693.15611171378,5330.26585108632,5950.06898469902,6033.34185591754
"ENSMUSG00000024695",2106.09027475215,2126.81872462441,2706.79381124296,2792.98924771051,3334.7391835748,3289.65285310112
"ENSMUSG00000024696",34.0093348817794,33.0540064050418,31.7958415008111,7.00582587218355,7.74748565716018,13.8697513929139
"ENSMUSG00000024697",6.63596778181062,9.29643930141801,11.0594231307169,23.3527529072785,8.85426932246878,25.217729805298
"ENSMUSG00000024712",505.99254336306,577.412174388074,668.403885462704,820.84926469084,713.875464124045,760.314553629734
"ENSMUSG00000024725",1195.30369669864,1135.19853247315,1011.9372164606,2191.65586034809,1677.88403660783,1550.89038302583
"ENSMUSG00000024726",497.697583635797,641.454311797842,826.691879021089,747.288093032912,908.669389218359,1027.62248956589
"ENSMUSG00000024732",792.168653953643,1197.17479448261,1674.81139035794,1240.03117937649,1692.27222425685,1873.67732453364
"ENSMUSG00000024735",5714.39775611167,6567.41789760174,7554.27721222532,7748.44341463501,8974.90874198742,8592.94143115528
"ENSMUSG00000024736",688.481657362852,764.373898116592,743.746205540712,904.919175157042,783.602835038487,747.705688727085
"ENSMUSG00000024740",24801.9295845172,30265.0746146164,31197.2502238611,38973.4093269571,44177.2700007927,43389.6259029957
"ENSMUSG00000024742",112.811452290781,131.18308792001,111.976659198509,142.451792734399,83.0087748981448,121.04510306543
"ENSMUSG00000024743",1.65899194545266,0,0.691213945669807,172.810371513861,102.9308808737,132.393081477814
"ENSMUSG00000024750",2098.62481099761,1501.89141602909,1696.23902267371,2756.79248070423,2396.18663539311,2523.03386702006
"ENSMUSG00000024754",1535.39704551643,1821.06916537777,1336.11655697974,1938.27849130412,2607.58231546706,2459.98954250682
"ENSMUSG00000024758",2357.42755448822,2711.46146291359,2731.67751328708,3424.68121385239,3556.09591663652,3867.13886564244
"ENSMUSG00000024759",3987.38714089546,4573.84813629766,4905.54537241862,5740.10666460906,5408.85177236312,5961.47132597244
"ENSMUSG00000024761",22.3963912636108,27.889317904254,22.1188462614338,25.6880281980064,30.9899426286407,12.608864902649
"ENSMUSG00000024764",1092.44619608057,1229.19586318749,1225.52232567257,1597.32829885785,2141.62639237214,1886.28618943629
"ENSMUSG00000024767",2280.28442902467,2482.14929347861,2835.35960513755,3470.21908202159,3634.67755687343,3617.48334056999
"ENSMUSG00000024769",398.987562881364,304.716621546479,282.706503778951,304.753425439985,253.453459355669,297.569211702516
