"database","pathway_key","pathway_id_human_KD","pathway_id_mouse_KD","pathway_name_human_KD","pathway_name_mouse_KD","NES_human_KD","NES_mouse_KD","padj_human_KD","padj_mouse_KD","signed_log10padj_human_KD","signed_log10padj_mouse_KD","significant_human_KD","significant_mouse_KD","pathway_name","delta_NES_human_minus_mouse","abs_delta_NES_human_minus_mouse","direction_pattern"
"GO_BP","GO:0034390","GO:0034390","GO:0034390","smooth muscle cell apoptotic process","smooth muscle cell apoptotic process",-1.55677609819004,1.20906319426504,0.192246391360769,0.535524007862993,-0.716141803551572,0.271221054713164,FALSE,FALSE,"smooth muscle cell apoptotic process",-2.76583929245508,2.76583929245508,"opposite direction"
"GO_BP","GO:0032024","GO:0032024","GO:0032024","positive regulation of insulin secretion","positive regulation of insulin secretion",-1.3566451474799,1.40891431120567,0.302561823229688,0.216313220124532,-0.519185871443883,0.664916937557278,FALSE,FALSE,"positive regulation of insulin secretion",-2.76555945868557,2.76555945868557,"opposite direction"
"GO_BP","GO:0007062","GO:0007062","GO:0007062","sister chromatid cohesion","sister chromatid cohesion",1.14699797164534,-1.61826427370705,0.512145748987854,0.0910247663730144,0.290606427747829,-1.04084042706626,FALSE,FALSE,"sister chromatid cohesion",2.76526224535239,2.76526224535239,"opposite direction"
"GO_BP","GO:0007212","GO:0007212","GO:0007212","G protein-coupled dopamine receptor signaling pathway","G protein-coupled dopamine receptor signaling pathway",-1.8882611894015,0.876064790487479,0.0285336439564373,0.826141593979122,-1.54464276219792,0.0829455117428626,TRUE,FALSE,"G protein-coupled dopamine receptor signaling pathway",-2.76432597988898,2.76432597988898,"opposite direction"
"GO_BP","GO:0000423","GO:0000423","GO:0000423","mitophagy","mitophagy",-1.63292471378918,1.13131902327478,0.0379690985112757,0.574542019779327,-1.42056971405921,0.24067820319685,TRUE,FALSE,"mitophagy",-2.76424373706396,2.76424373706396,"opposite direction"
"GO_BP","GO:1902750","GO:1902750","GO:1902750","negative regulation of cell cycle G2/M phase transition","negative regulation of cell cycle G2/M phase transition",1.86850469768041,-0.895083572536668,0.00790046518480477,0.852993123119923,2.10234733639995,-0.0690544701256881,TRUE,FALSE,"negative regulation of cell cycle G2/M phase transition",2.76358827021708,2.76358827021708,"opposite direction"
"GO_BP","GO:0007051","GO:0007051","GO:0007051","spindle organization","spindle organization",1.25296616526937,-1.50961547023377,0.275706957811336,0.0527032703997169,0.559552273789256,-1.27816243464548,FALSE,FALSE,"spindle organization",2.76258163550314,2.76258163550314,"opposite direction"
"GO_BP","GO:0022602","GO:0022602","GO:0022602","ovulation cycle process","ovulation cycle process",-1.18268086367365,1.57976408633763,0.498123962138267,0.189948749623462,-0.302662566129259,0.721363560932204,FALSE,FALSE,"ovulation cycle process",-2.76244495001128,2.76244495001128,"opposite direction"
"GO_BP","GO:0008585","GO:0008585","GO:0008585","female gonad development","female gonad development",-1.46829525293169,1.29302777786846,0.205068071570949,0.366592789598109,-0.688101952600764,0.435816081295649,FALSE,FALSE,"female gonad development",-2.76132303080015,2.76132303080015,"opposite direction"
"GO_BP","GO:0034284","GO:0034284","GO:0034284","response to monosaccharide","response to monosaccharide",-1.2475045570161,1.51317202456535,0.305657816450989,0.0559419806966024,-0.514764493713143,1.25226216094668,FALSE,FALSE,"response to monosaccharide",-2.76067658158145,2.76067658158145,"opposite direction"
"GO_BP","GO:0048659","GO:0048659","GO:0048659","smooth muscle cell proliferation","smooth muscle cell proliferation",-1.39040321784768,1.37007280569589,0.150567750784904,0.136778795217986,-0.822268037138964,0.863981225961118,FALSE,FALSE,"smooth muscle cell proliferation",-2.76047602354357,2.76047602354357,"opposite direction"
"GO_BP","GO:0051984","GO:0051984","GO:0051984","positive regulation of chromosome segregation","positive regulation of chromosome segregation",1.10389817463722,-1.65446707840105,0.567271209727854,0.150061293545092,0.246209257284248,-0.823731314202832,FALSE,FALSE,"positive regulation of chromosome segregation",2.75836525303827,2.75836525303827,"opposite direction"
"GO_BP","GO:0031929","GO:0031929","GO:0031929","TOR signaling","TOR signaling",-1.74013247349356,1.01747875368403,0.00471549892360097,0.708728298611111,-2.32647234994606,0.149520226071153,TRUE,FALSE,"TOR signaling",-2.75761122717759,2.75761122717759,"opposite direction"
"GO_BP","GO:0043470","GO:0043470","GO:0043470","regulation of carbohydrate catabolic process","regulation of carbohydrate catabolic process",-1.88204110424192,0.874847196436722,0.0208349678886729,0.852183462811885,-1.68120716455074,0.0694668978276918,TRUE,FALSE,"regulation of carbohydrate catabolic process",-2.75688830067864,2.75688830067864,"opposite direction"
"GO_BP","GO:0071331","GO:0071331","GO:0071331","cellular response to hexose stimulus","cellular response to hexose stimulus",-1.32368162557581,1.43294614589097,0.239380271640802,0.166878056477978,-0.620911644533562,0.777600766838234,FALSE,FALSE,"cellular response to hexose stimulus",-2.75662777146678,2.75662777146678,"opposite direction"
"GO_BP","GO:0071326","GO:0071326","GO:0071326","cellular response to monosaccharide stimulus","cellular response to monosaccharide stimulus",-1.33616035955454,1.41988572081116,0.215644891847187,0.161400341742491,-0.6662608248765,0.792095550055578,FALSE,FALSE,"cellular response to monosaccharide stimulus",-2.7560460803657,2.7560460803657,"opposite direction"
"GO_BP","GO:0009749","GO:0009749","GO:0009749","response to glucose","response to glucose",-1.2963135630539,1.45765353354418,0.177468767010671,0.112829304581299,-0.75087806800861,0.947578088605569,FALSE,FALSE,"response to glucose",-2.75396709659808,2.75396709659808,"opposite direction"
"GO_BP","GO:0022616","GO:0022616","GO:0022616","DNA strand elongation","DNA strand elongation",1.48522823127597,-1.26871578284831,0.1952287865661,0.494784238996804,0.709456145045026,-0.305584142967202,FALSE,FALSE,"DNA strand elongation",2.75394401412428,2.75394401412428,"opposite direction"
"GO_BP","GO:0019674","GO:0019674","GO:0019674","NAD+ metabolic process","NAD+ metabolic process",-1.2466214267943,1.5053926697948,0.379116444253121,0.313057632023149,-0.421227377553249,0.504375704096924,FALSE,FALSE,"NAD+ metabolic process",-2.7520140965891,2.7520140965891,"opposite direction"
"GO_BP","GO:0050922","GO:0050922","GO:0050922","negative regulation of chemotaxis","negative regulation of chemotaxis",-0.961470535785096,1.78928810345917,0.71426399026764,0.0723558546553959,-0.146141244348745,1.1405263222967,FALSE,FALSE,"negative regulation of chemotaxis",-2.75075863924427,2.75075863924427,"opposite direction"
"GO_BP","GO:1902099","GO:1902099","GO:1902099","regulation of metaphase/anaphase transition of cell cycle","regulation of metaphase/anaphase transition of cell cycle",1.64559735032969,-1.10490661920017,0.0260735421475996,0.580466960559757,1.58379996497058,-0.236222494710823,TRUE,FALSE,"regulation of metaphase/anaphase transition of cell cycle",2.75050396952986,2.75050396952986,"opposite direction"
"GO_BP","GO:0050918","GO:0050918","GO:0050918","positive chemotaxis","positive chemotaxis",-1.36369856578582,1.38621273879848,0.290002303452567,0.312160416981769,-0.537598552539781,0.505622167821545,FALSE,FALSE,"positive chemotaxis",-2.7499113045843,2.7499113045843,"opposite direction"
"GO_BP","GO:0043691","GO:0043691","GO:0043691","reverse cholesterol transport","reverse cholesterol transport",0.964226498391317,-1.7854545858981,0.720432965534125,0.0924994209191343,0.14240642297354,-1.03386098609785,FALSE,FALSE,"reverse cholesterol transport",2.74968108428942,2.74968108428942,"opposite direction"
"GO_BP","GO:0043374","GO:0043374","GO:0043374","CD8-positive, alpha-beta T cell differentiation","CD8-positive, alpha-beta T cell differentiation",-1.7827294398193,0.964792033300413,0.0721804457888431,0.765975631933079,-1.14158044005101,0.115785046405692,FALSE,FALSE,"CD8-positive, alpha-beta T cell differentiation",-2.74752147311971,2.74752147311971,"opposite direction"
"GO_BP","GO:0061448","GO:0061448","GO:0061448","connective tissue development","connective tissue development",-1.50089117210766,1.244045882526,0.0366489545016099,0.33772777293817,-1.43593841012676,0.471433223824649,TRUE,FALSE,"connective tissue development",-2.74493705463366,2.74493705463366,"opposite direction"
"GO_BP","GO:0009746","GO:0009746","GO:0009746","response to hexose","response to hexose",-1.27981464608939,1.46216113728636,0.267648164056644,0.0776993230976935,-0.572435731330814,1.10958276467678,FALSE,FALSE,"response to hexose",-2.74197578337575,2.74197578337575,"opposite direction"
"GO_BP","GO:0042594","GO:0042594","GO:0042594","response to starvation","response to starvation",-1.5110736562142,1.23010460631732,0.0208349678886729,0.397746315423001,-1.68120716455074,0.400393834808648,TRUE,FALSE,"response to starvation",-2.74117826253152,2.74117826253152,"opposite direction"
"GO_BP","GO:0048675","GO:0048675","GO:0048675","axon extension","axon extension",-1.23839804120099,1.50244618640646,0.353156533038238,0.135156322189467,-0.452032755330375,0.869163634554374,FALSE,FALSE,"axon extension",-2.74084422760745,2.74084422760745,"opposite direction"
"GO_BP","GO:0033500","GO:0033500","GO:0033500","carbohydrate homeostasis","carbohydrate homeostasis",-1.24250797602309,1.49794726445916,0.260771163386268,0.0427950853852533,-0.583740435465566,1.36860610277696,FALSE,TRUE,"carbohydrate homeostasis",-2.74045524048225,2.74045524048225,"opposite direction"
"GO_BP","GO:0046037","GO:0046037","GO:0046037","GMP metabolic process","GMP metabolic process",-1.38337965875118,1.35545947707758,0.332653108282605,0.407122850280452,-0.47800841418794,0.390274521614181,FALSE,FALSE,"GMP metabolic process",-2.73883913582876,2.73883913582876,"opposite direction"
"GO_BP","GO:0046328","GO:0046328","GO:0046328","regulation of JNK cascade","regulation of JNK cascade",0.956888952615177,-1.78115276643874,0.734734119430344,0.00371343346070912,0.133869792010443,-2.43022435359994,FALSE,TRUE,"regulation of JNK cascade",2.73804171905392,2.73804171905392,"opposite direction"
"GO_BP","GO:1903514","GO:1903514","GO:1903514","release of sequestered calcium ion into cytosol by endoplasmic reticulum","release of sequestered calcium ion into cytosol by endoplasmic reticulum",-1.33024805629608,1.40757886575684,0.32462666304643,0.388212895098488,-0.488615812487669,0.410930042937597,FALSE,FALSE,"release of sequestered calcium ion into cytosol by endoplasmic reticulum",-2.73782692205292,2.73782692205292,"opposite direction"
"GO_BP","GO:0061136","GO:0061136","GO:0061136","regulation of proteasomal protein catabolic process","regulation of proteasomal protein catabolic process",-1.82688083531566,0.907810267904536,0.000253348836384272,0.8532156721984,-3.59628108605675,0.0689411758588334,TRUE,FALSE,"regulation of proteasomal protein catabolic process",-2.7346911032202,2.7346911032202,"opposite direction"
"GO_BP","GO:0032465","GO:0032465","GO:0032465","regulation of cytokinesis","regulation of cytokinesis",1.00415959003291,-1.72852131817967,0.657080618729765,0.0337797077662345,0.182381342584026,-1.47134411190121,FALSE,TRUE,"regulation of cytokinesis",2.73268090821258,2.73268090821258,"opposite direction"
"GO_BP","GO:0032966","GO:0032966","GO:0032966","negative regulation of collagen biosynthetic process","negative regulation of collagen biosynthetic process",-1.45015207794904,1.28202073099783,0.264160154053118,0.502397977263784,-0.578132690809024,0.298952117807774,FALSE,FALSE,"negative regulation of collagen biosynthetic process",-2.73217280894687,2.73217280894687,"opposite direction"
"GO_BP","GO:0051900","GO:0051900","GO:0051900","regulation of mitochondrial depolarization","regulation of mitochondrial depolarization",-1.07825634378187,1.65174049903488,0.578516511348733,0.219903826864766,-0.237684241404864,0.657767212786597,FALSE,FALSE,"regulation of mitochondrial depolarization",-2.72999684281675,2.72999684281675,"opposite direction"
"GO_BP","GO:0010721","GO:0010721","GO:0010721","negative regulation of cell development","negative regulation of cell development",-1.60615713300343,1.11997162923493,0.0106123711420825,0.559361841053249,-1.97418757002217,0.252307163966036,TRUE,FALSE,"negative regulation of cell development",-2.72612876223836,2.72612876223836,"opposite direction"
"GO_BP","GO:0007588","GO:0007588","GO:0007588","excretion","excretion",1.25514343315844,-1.47009107620448,0.434168397369332,0.391420531197797,0.36234179153938,-0.407356398013595,FALSE,FALSE,"excretion",2.72523450936292,2.72523450936292,"opposite direction"
"GO_BP","GO:0045472","GO:0045472","GO:0045472","response to ether","response to ether",-1.46046958744212,1.26432462178998,0.299441724409683,0.512160267924592,-0.52368768489359,0.290594116008945,FALSE,FALSE,"response to ether",-2.7247942092321,2.7247942092321,"opposite direction"
"GO_BP","GO:0019395","GO:0019395","GO:0019395","fatty acid oxidation","fatty acid oxidation",-1.31004174256077,1.41292529520605,0.24177388538211,0.221883750181077,-0.616590610203672,0.653874502477788,FALSE,FALSE,"fatty acid oxidation",-2.72296703776682,2.72296703776682,"opposite direction"
"GO_BP","GO:0032026","GO:0032026","GO:0032026","response to magnesium ion","response to magnesium ion",1.29930357821986,-1.42357854851792,0.393567396734705,0.366592789598109,0.40498088586234,-0.435816081295649,FALSE,FALSE,"response to magnesium ion",2.72288212673778,2.72288212673778,"opposite direction"
"GO_BP","GO:0045822","GO:0045822","GO:0045822","negative regulation of heart contraction","negative regulation of heart contraction",-1.42287971674911,1.29956235713272,0.302561823229688,0.51631683605833,-0.519185871443883,0.28708371324831,FALSE,FALSE,"negative regulation of heart contraction",-2.72244207388183,2.72244207388183,"opposite direction"
"GO_BP","GO:0031110","GO:0031110","GO:0031110","regulation of microtubule polymerization or depolymerization","regulation of microtubule polymerization or depolymerization",1.10502851559048,-1.61687389643898,0.538107858337598,0.0430838744290564,0.269130665623575,-1.36568524856116,FALSE,TRUE,"regulation of microtubule polymerization or depolymerization",2.72190241202946,2.72190241202946,"opposite direction"
"GO_BP","GO:0031214","GO:0031214","GO:0031214","biomineral tissue development","biomineral tissue development",-1.40394019045274,1.31728586874481,0.116726414877167,0.328353962156779,-0.932830853146807,0.483657738832932,FALSE,FALSE,"biomineral tissue development",-2.72122605919755,2.72122605919755,"opposite direction"
"GO_BP","GO:0042749","GO:0042749","GO:0042749","regulation of circadian sleep/wake cycle","regulation of circadian sleep/wake cycle",1.2575793316464,-1.46315600263552,0.44911753249247,0.352756568757982,0.34763999077093,-0.452524890404845,FALSE,FALSE,"regulation of circadian sleep/wake cycle",2.72073533428192,2.72073533428192,"opposite direction"
"GO_BP","GO:2000060","GO:2000060","GO:2000060","positive regulation of ubiquitin-dependent protein catabolic process","positive regulation of ubiquitin-dependent protein catabolic process",-1.70639296963645,1.01423438522537,0.0315322589259394,0.713524654154826,-1.50124491590197,0.14659101627265,TRUE,FALSE,"positive regulation of ubiquitin-dependent protein catabolic process",-2.72062735486182,2.72062735486182,"opposite direction"
"GO_BP","GO:0045920","GO:0045920","GO:0045920","negative regulation of exocytosis","negative regulation of exocytosis",-1.62817171985293,1.09165852943413,0.137822262450226,0.668804077674953,-0.860680625110752,0.174701087682777,FALSE,FALSE,"negative regulation of exocytosis",-2.71983024928706,2.71983024928706,"opposite direction"
"GO_BP","GO:0033559","GO:0033559","GO:0033559","unsaturated fatty acid metabolic process","unsaturated fatty acid metabolic process",-1.3125285832797,1.40633735215845,0.325945077760802,0.213259560110903,-0.486855573045219,0.671091490944269,FALSE,FALSE,"unsaturated fatty acid metabolic process",-2.71886593543815,2.71886593543815,"opposite direction"
"GO_BP","GO:0003158","GO:0003158","GO:0003158","endothelium development","endothelium development",-1.19675835292411,1.52200383331776,0.35923518164436,0.102467224052703,-0.444621137356062,0.98941502913868,FALSE,FALSE,"endothelium development",-2.71876218624187,2.71876218624187,"opposite direction"
"GO_BP","GO:0002478","GO:0002478","GO:0002478","antigen processing and presentation of exogenous peptide antigen","antigen processing and presentation of exogenous peptide antigen",0.985614001545137,-1.73304031736406,0.691145875826059,0.107395379661617,0.160430279138012,-0.969014402348075,FALSE,FALSE,"antigen processing and presentation of exogenous peptide antigen",2.7186543189092,2.7186543189092,"opposite direction"
"GO_BP","GO:0010560","GO:0010560","GO:0010560","positive regulation of glycoprotein biosynthetic process","positive regulation of glycoprotein biosynthetic process",-1.5501804895101,1.16744925182494,0.221031070989269,0.622877828838984,-0.655546671967833,0.2055971274406,FALSE,FALSE,"positive regulation of glycoprotein biosynthetic process",-2.71762974133504,2.71762974133504,"opposite direction"
"GO_BP","GO:0032355","GO:0032355","GO:0032355","response to estradiol","response to estradiol",-1.28791211872656,1.42839693659237,0.272917595111625,0.216569546581025,-0.563968464280423,0.664402612722965,FALSE,FALSE,"response to estradiol",-2.71630905531893,2.71630905531893,"opposite direction"
"GO_BP","GO:0071539","GO:0071539","GO:0071539","protein localization to centrosome","protein localization to centrosome",1.3715302656023,-1.34389378452414,0.293808564672914,0.394063567113212,0.531935548450557,-0.404433715687818,FALSE,FALSE,"protein localization to centrosome",2.71542405012644,2.71542405012644,"opposite direction"
"GO_BP","GO:0071300","GO:0071300","GO:0071300","cellular response to retinoic acid","cellular response to retinoic acid",-1.12068855490759,1.59461079502935,0.501885179588161,0.187370721711945,-0.299395628621813,0.727298270397736,FALSE,FALSE,"cellular response to retinoic acid",-2.71529934993694,2.71529934993694,"opposite direction"
"GO_BP","GO:0034501","GO:0034501","GO:0034501","protein localization to kinetochore","protein localization to kinetochore",1.74930593502231,-0.965044770914697,0.0738037398441227,0.759683118302202,1.13192163069032,-0.119367524391635,FALSE,FALSE,"protein localization to kinetochore",2.71435070593701,2.71435070593701,"opposite direction"
"GO_BP","GO:0007009","GO:0007009","GO:0007009","plasma membrane organization","plasma membrane organization",-1.63032568973874,1.08193038933305,0.0295072291189494,0.609531570686949,-1.53007157107782,0.215003795180881,TRUE,FALSE,"plasma membrane organization",-2.71225607907179,2.71225607907179,"opposite direction"
"GO_BP","GO:0009225","GO:0009225","GO:0009225","nucleotide-sugar metabolic process","nucleotide-sugar metabolic process",-1.43755476648581,1.27225399265536,0.259562627889937,0.4795734719299,-0.585757837563363,0.319144848327779,FALSE,FALSE,"nucleotide-sugar metabolic process",-2.70980875914117,2.70980875914117,"opposite direction"
"GO_BP","GO:0044088","GO:0044088","GO:0044088","regulation of vacuole organization","regulation of vacuole organization",-1.63383425873826,1.07524917606348,0.0630350301280312,0.662277202977246,-1.20041803525607,0.17896019405712,FALSE,FALSE,"regulation of vacuole organization",-2.70908343480174,2.70908343480174,"opposite direction"
"GO_BP","GO:0034204","GO:0034204","GO:0034204","lipid translocation","lipid translocation",-1.30859217604288,1.39845568521522,0.308388265882291,0.330376187943385,-0.510902155133149,0.480991262251972,FALSE,FALSE,"lipid translocation",-2.7070478612581,2.7070478612581,"opposite direction"
"GO_BP","GO:0043457","GO:0043457","GO:0043457","regulation of cellular respiration","regulation of cellular respiration",-1.03065792195897,1.67553114547319,0.629488862783037,0.12536650441442,-0.201011949233098,0.901818483370922,FALSE,FALSE,"regulation of cellular respiration",-2.70618906743216,2.70618906743216,"opposite direction"
"GO_BP","GO:0045723","GO:0045723","GO:0045723","positive regulation of fatty acid biosynthetic process","positive regulation of fatty acid biosynthetic process",-1.46111981991517,1.24361872471952,0.28847807394669,0.510396225839578,-0.539887190223437,0.292092545695799,FALSE,FALSE,"positive regulation of fatty acid biosynthetic process",-2.70473854463469,2.70473854463469,"opposite direction"
"GO_BP","GO:0034440","GO:0034440","GO:0034440","lipid oxidation","lipid oxidation",-1.24447889689234,1.45965704481361,0.328461538461538,0.162149352014731,-0.483515477281813,0.790084782525939,FALSE,FALSE,"lipid oxidation",-2.70413594170595,2.70413594170595,"opposite direction"
"GO_BP","GO:0006862","GO:0006862","GO:0006862","nucleotide transport","nucleotide transport",-1.06994568633892,1.63364315495992,0.570932006441166,0.120548036652861,-0.243415609767615,0.918839858515662,FALSE,FALSE,"nucleotide transport",-2.70358884129884,2.70358884129884,"opposite direction"
"GO_BP","GO:0140694","GO:0140694","GO:0140694","membraneless organelle assembly","membraneless organelle assembly",1.38810875951429,-1.31470406960791,0.0315013528068861,0.094118031816972,1.50167079529134,-1.02632716330611,TRUE,FALSE,"membraneless organelle assembly",2.7028128291222,2.7028128291222,"opposite direction"
"GO_BP","GO:0006312","GO:0006312","GO:0006312","mitotic recombination","mitotic recombination",1.58365238603029,-1.11867178659021,0.15721588969585,0.634096903389665,0.803503562250267,-0.197844367683666,FALSE,FALSE,"mitotic recombination",2.7023241726205,2.7023241726205,"opposite direction"
"GO_BP","GO:0060396","GO:0060396","GO:0060396","growth hormone receptor signaling pathway","growth hormone receptor signaling pathway",-1.32334172389853,1.37693310121076,0.318877132756059,0.39225700739088,-0.496376623666857,0.406429289311431,FALSE,FALSE,"growth hormone receptor signaling pathway",-2.70027482510929,2.70027482510929,"opposite direction"
"GO_BP","GO:0034391","GO:0034391","GO:0034391","regulation of smooth muscle cell apoptotic process","regulation of smooth muscle cell apoptotic process",-1.45280889686814,1.24720217013068,0.267488396100227,0.506581003828604,-0.572695053339754,0.295351099754894,FALSE,FALSE,"regulation of smooth muscle cell apoptotic process",-2.70001106699882,2.70001106699882,"opposite direction"
"GO_BP","GO:1901526","GO:1901526","GO:1901526","positive regulation of mitophagy","positive regulation of mitophagy",-1.15355991066647,1.54589983935138,0.52495110366024,0.241793787839277,-0.279881146878793,0.616554861216271,FALSE,FALSE,"positive regulation of mitophagy",-2.69945975001785,2.69945975001785,"opposite direction"
"GO_BP","GO:0090083","GO:0090083","GO:0090083","regulation of inclusion body assembly","regulation of inclusion body assembly",1.38494295795615,-1.31343118556661,0.326809209381936,0.485324776780365,0.485705713683678,-0.313967536534875,FALSE,FALSE,"regulation of inclusion body assembly",2.69837414352276,2.69837414352276,"opposite direction"
"GO_BP","GO:0006633","GO:0006633","GO:0006633","fatty acid biosynthetic process","fatty acid biosynthetic process",-1.47793326341467,1.21973927220622,0.0880128392055738,0.468160538062062,-1.05545396887934,0.329605196415066,FALSE,FALSE,"fatty acid biosynthetic process",-2.69767253562089,2.69767253562089,"opposite direction"
"GO_BP","GO:0070296","GO:0070296","GO:0070296","sarcoplasmic reticulum calcium ion transport","sarcoplasmic reticulum calcium ion transport",-1.28697100453082,1.40886928479186,0.358849330828622,0.373028886244601,-0.445087859290124,0.428257536419485,FALSE,FALSE,"sarcoplasmic reticulum calcium ion transport",-2.69584028932268,2.69584028932268,"opposite direction"
"GO_BP","GO:2001212","GO:2001212","GO:2001212","regulation of vasculogenesis","regulation of vasculogenesis",-1.31248749493086,1.38125334093051,0.379116444253121,0.386705223834287,-0.421227377553249,0.412619961190235,FALSE,FALSE,"regulation of vasculogenesis",-2.69374083586137,2.69374083586137,"opposite direction"
"GO_BP","GO:0001659","GO:0001659","GO:0001659","temperature homeostasis","temperature homeostasis",-1.71906165055701,0.97462536562642,0.00270043047353544,0.766851027542245,-2.56856699977461,0.115288996155619,TRUE,FALSE,"temperature homeostasis",-2.69368701618343,2.69368701618343,"opposite direction"
"GO_BP","GO:0016242","GO:0016242","GO:0016242","negative regulation of macroautophagy","negative regulation of macroautophagy",-1.4562317661508,1.23729393425208,0.250860214537272,0.51631683605833,-0.600568210654343,0.28708371324831,FALSE,FALSE,"negative regulation of macroautophagy",-2.69352570040288,2.69352570040288,"opposite direction"
"GO_BP","GO:0043271","GO:0043271","GO:0043271","negative regulation of monoatomic ion transport","negative regulation of monoatomic ion transport",-1.37353953401079,1.31730938929726,0.258608126407831,0.312325037179599,-0.587357832129147,0.505393199653569,FALSE,FALSE,"negative regulation of monoatomic ion transport",-2.69084892330805,2.69084892330805,"opposite direction"
"GO_BP","GO:0046579","GO:0046579","GO:0046579","positive regulation of Ras protein signal transduction","positive regulation of Ras protein signal transduction",-1.82661120243987,0.862106076821538,0.0628271352345842,0.848793586550436,-1.2018527426106,0.0711979106056301,FALSE,FALSE,"positive regulation of Ras protein signal transduction",-2.68871727926141,2.68871727926141,"opposite direction"
"GO_BP","GO:0000729","GO:0000729","GO:0000729","DNA double-strand break processing","DNA double-strand break processing",1.38385768753228,-1.30449807583182,0.336580187578741,0.471264505066474,0.472911451873166,-0.326735269415578,FALSE,FALSE,"DNA double-strand break processing",2.6883557633641,2.6883557633641,"opposite direction"
"GO_BP","GO:0048333","GO:0048333","GO:0048333","mesodermal cell differentiation","mesodermal cell differentiation",-1.49362421319457,1.19104519290326,0.290679377308754,0.60529902268448,-0.536585778820259,0.21803002729855,FALSE,FALSE,"mesodermal cell differentiation",-2.68466940609783,2.68466940609783,"opposite direction"
"GO_BP","GO:0050803","GO:0050803","GO:0050803","regulation of synapse structure or activity","regulation of synapse structure or activity",-1.48556803438776,1.19869247428236,0.01472750391926,0.362128173550587,-1.83187085301819,0.441137685783436,TRUE,FALSE,"regulation of synapse structure or activity",-2.68426050867012,2.68426050867012,"opposite direction"
"GO_BP","GO:0009126","GO:0009126","GO:0009126","purine nucleoside monophosphate metabolic process","purine nucleoside monophosphate metabolic process",-1.24911651399727,1.43424986010461,0.382937339855579,0.313057632023149,-0.416872283945914,0.504375704096924,FALSE,FALSE,"purine nucleoside monophosphate metabolic process",-2.68336637410188,2.68336637410188,"opposite direction"
"GO_BP","GO:0035924","GO:0035924","GO:0035924","cellular response to vascular endothelial growth factor stimulus","cellular response to vascular endothelial growth factor stimulus",-1.46487028121924,1.21807796039917,0.186560874952655,0.49861735222952,-0.729179430116733,0.302232611820213,FALSE,FALSE,"cellular response to vascular endothelial growth factor stimulus",-2.68294824161841,2.68294824161841,"opposite direction"
"GO_BP","GO:0002689","GO:0002689","GO:0002689","negative regulation of leukocyte chemotaxis","negative regulation of leukocyte chemotaxis",-1.33848586308146,1.34444303110995,0.379116444253121,0.466830911781873,-0.421227377553249,0.330840394332295,FALSE,FALSE,"negative regulation of leukocyte chemotaxis",-2.68292889419141,2.68292889419141,"opposite direction"
"GO_BP","GO:0015865","GO:0015865","GO:0015865","purine nucleotide transport","purine nucleotide transport",-1.08359518830146,1.59891966821357,0.57840601943166,0.192683708988536,-0.237767196017206,0.715155002497985,FALSE,FALSE,"purine nucleotide transport",-2.68251485651503,2.68251485651503,"opposite direction"
"GO_BP","GO:0051503","GO:0051503","GO:0051503","adenine nucleotide transport","adenine nucleotide transport",-1.08340613757762,1.59891966821357,0.587000882897895,0.192683708988536,-0.231361245537061,0.715155002497985,FALSE,FALSE,"adenine nucleotide transport",-2.68232580579119,2.68232580579119,"opposite direction"
"GO_BP","GO:0032530","GO:0032530","GO:0032530","regulation of microvillus organization","regulation of microvillus organization",1.47478367928326,-1.20685195839676,0.238251033503259,0.559361841053249,0.62296520677027,-0.252307163966036,FALSE,FALSE,"regulation of microvillus organization",2.68163563768002,2.68163563768002,"opposite direction"
"GO_BP","GO:0031145","GO:0031145","GO:0031145","anaphase-promoting complex-dependent catabolic process","anaphase-promoting complex-dependent catabolic process",-1.27884511346401,1.40232252215195,0.361041303904497,0.380331664931778,-0.442443111025952,0.419837515417605,FALSE,FALSE,"anaphase-promoting complex-dependent catabolic process",-2.68116763561596,2.68116763561596,"opposite direction"
"GO_BP","GO:0044818","GO:0044818","GO:0044818","mitotic G2/M transition checkpoint","mitotic G2/M transition checkpoint",1.7533908290281,-0.927537069001776,0.0350643769131239,0.812286034234523,1.45513387402162,-0.090291013596903,TRUE,FALSE,"mitotic G2/M transition checkpoint",2.68092789802988,2.68092789802988,"opposite direction"
"GO_BP","GO:2000831","GO:2000831","GO:2000831","regulation of steroid hormone secretion","regulation of steroid hormone secretion",-1.43693469103774,1.24368277900977,0.299441724409683,0.532389399574489,-0.52368768489359,0.273770600365163,FALSE,FALSE,"regulation of steroid hormone secretion",-2.68061747004751,2.68061747004751,"opposite direction"
"GO_BP","GO:0048660","GO:0048660","GO:0048660","regulation of smooth muscle cell proliferation","regulation of smooth muscle cell proliferation",-1.28974830843379,1.39049054597846,0.188034995187624,0.140185351951636,-0.725761316680359,0.853297363679813,FALSE,FALSE,"regulation of smooth muscle cell proliferation",-2.68023885441225,2.68023885441225,"opposite direction"
"GO_BP","GO:0048485","GO:0048485","GO:0048485","sympathetic nervous system development","sympathetic nervous system development",-1.61204050028701,1.0679846420521,0.137822262450226,0.671285034373348,-0.860680625110752,0.173093034867102,FALSE,FALSE,"sympathetic nervous system development",-2.68002514233911,2.68002514233911,"opposite direction"
