"database","pathway_key","pathway_id_human_KD","pathway_id_mouse_KD","pathway_name_human_KD","pathway_name_mouse_KD","NES_human_KD","NES_mouse_KD","padj_human_KD","padj_mouse_KD","signed_log10padj_human_KD","signed_log10padj_mouse_KD","significant_human_KD","significant_mouse_KD","pathway_name","delta_NES_human_minus_mouse","abs_delta_NES_human_minus_mouse","direction_pattern"
"Reactome","SUMOylation","R-HSA-2990846","R-MMU-2990846","SUMOylation","SUMOylation",1.43090204111424,-1.22380521108806,0.0347627695342329,0.387690988305238,1.45888563079873,-0.411514293846527,TRUE,FALSE,"SUMOylation",2.6547072522023,2.6547072522023,"opposite direction"
"Reactome","Regulation of pyruvate dehydrogenase (PDH) complex","R-HSA-204174","R-MMU-204174","Regulation of pyruvate dehydrogenase (PDH) complex","Regulation of pyruvate dehydrogenase (PDH) complex",-1.52063775975497,1.12952043069032,0.16253068763774,0.687028175583464,-0.78906462721763,0.163025451805799,FALSE,FALSE,"Regulation of pyruvate dehydrogenase (PDH) complex",-2.65015819044529,2.65015819044529,"opposite direction"
"Reactome","Cdc20:Phospho-APC/C mediated degradation of Cyclin A","R-HSA-174184","R-MMU-174184","Cdc20:Phospho-APC/C mediated degradation of Cyclin A","Cdc20:Phospho-APC/C mediated degradation of Cyclin A",-1.97475238551047,0.674848485036144,0.00117922582028256,1,-2.92840302008588,0,TRUE,FALSE,"Cdc20:Phospho-APC/C mediated degradation of Cyclin A",-2.64960087054661,2.64960087054661,"opposite direction"
"Reactome","SLC-mediated transport of neurotransmitters","R-HSA-442660","R-MMU-442660","SLC-mediated transport of neurotransmitters","SLC-mediated transport of neurotransmitters",-1.23710400859684,1.39628839208568,0.364440214913063,0.416235287707062,-0.438373705927399,0.380661103829309,FALSE,FALSE,"SLC-mediated transport of neurotransmitters",-2.63339240068252,2.63339240068252,"opposite direction"
"Reactome","Epigenetic regulation of adipogenesis genes by MLL3 and MLL4 complexes","R-HSA-9851695","R-MMU-9851695","Epigenetic regulation of adipogenesis genes by MLL3 and MLL4 complexes","Epigenetic regulation of adipogenesis genes by MLL3 and MLL4 complexes",-1.30719043186697,1.32547855138244,0.102662984397526,0.416235287707062,-0.988586115016437,0.380661103829309,FALSE,FALSE,"Epigenetic regulation of adipogenesis genes by MLL3 and MLL4 complexes",-2.63266898324941,2.63266898324941,"opposite direction"
"Reactome","MLL4 and MLL3 complexes regulate expression of PPARG target genes in adipogenesis and hepatic steatosis","R-HSA-9841922","R-MMU-9841922","MLL4 and MLL3 complexes regulate expression of PPARG target genes in adipogenesis and hepatic steatosis","MLL4 and MLL3 complexes regulate expression of PPARG target genes in adipogenesis and hepatic steatosis",-1.30719043186697,1.32547855138244,0.102662984397526,0.416235287707062,-0.988586115016437,0.380661103829309,FALSE,FALSE,"MLL4 and MLL3 complexes regulate expression of PPARG target genes in adipogenesis and hepatic steatosis",-2.63266898324941,2.63266898324941,"opposite direction"
"Reactome","Transcriptional Regulation by TP53","R-HSA-3700989","R-MMU-3700989","Transcriptional Regulation by TP53","Transcriptional Regulation by TP53",1.24220719731635,-1.38689062634602,0.143874643874644,0.0432176230541043,0.842015738347162,-1.36433912275758,FALSE,TRUE,"Transcriptional Regulation by TP53",2.62909782366237,2.62909782366237,"opposite direction"
"Reactome","RUNX1 regulates transcription of genes involved in differentiation of HSCs","R-HSA-8939236","R-MMU-8939236","RUNX1 regulates transcription of genes involved in differentiation of HSCs","RUNX1 regulates transcription of genes involved in differentiation of HSCs",-1.68857519914069,0.94002318198047,0.00458048841946388,0.898117424372,-2.33908821051829,0.0466668777838432,TRUE,FALSE,"RUNX1 regulates transcription of genes involved in differentiation of HSCs",-2.62859838112116,2.62859838112116,"opposite direction"
"Reactome","Reproduction","R-HSA-1474165","R-MMU-1474165","Reproduction","Reproduction",1.14588971452779,-1.47966133471205,0.376352099480453,0.362027706426047,0.424405656910876,-0.441258191103593,FALSE,FALSE,"Reproduction",2.62555104923984,2.62555104923984,"opposite direction"
"Reactome","SUMOylation of ubiquitinylation proteins","R-HSA-3232142","R-MMU-3232142","SUMOylation of ubiquitinylation proteins","SUMOylation of ubiquitinylation proteins",1.44589478147629,-1.17717304368849,0.118500574283073,0.607769423558897,0.926279544950373,-0.216261152748466,FALSE,FALSE,"SUMOylation of ubiquitinylation proteins",2.62306782516478,2.62306782516478,"opposite direction"
"Reactome","SUMOylation of RNA binding proteins","R-HSA-4570464","R-MMU-4570464","SUMOylation of RNA binding proteins","SUMOylation of RNA binding proteins",1.56454202831287,-1.05503001198583,0.0683138952095803,0.723492962056304,1.16549095079758,-0.140565689223558,FALSE,FALSE,"SUMOylation of RNA binding proteins",2.6195720402987,2.6195720402987,"opposite direction"
"Reactome","SUMOylation of SUMOylation proteins","R-HSA-4085377","R-MMU-4085377","SUMOylation of SUMOylation proteins","SUMOylation of SUMOylation proteins",1.327692097982,-1.28852052604499,0.244340763780888,0.470030716667488,0.612004072902667,-0.327873759844509,FALSE,FALSE,"SUMOylation of SUMOylation proteins",2.61621262402699,2.61621262402699,"opposite direction"
"Reactome","Protein localization","R-HSA-9609507","R-MMU-9609507","Protein localization","Protein localization",-1.33171679495879,1.28200613501406,0.0851555349461156,0.385345051238812,-1.06978711847727,0.414150214032265,FALSE,FALSE,"Protein localization",-2.61372292997285,2.61372292997285,"opposite direction"
"Reactome","Presynaptic phase of homologous DNA pairing and strand exchange","R-HSA-5693616","R-MMU-5693616","Presynaptic phase of homologous DNA pairing and strand exchange","Presynaptic phase of homologous DNA pairing and strand exchange",1.83050773802485,-0.77997703383053,0.00675855480294867,0.996844603983326,2.17014616030168,-0.00137253766881647,TRUE,FALSE,"Presynaptic phase of homologous DNA pairing and strand exchange",2.61048477185538,2.61048477185538,"opposite direction"
"Reactome","Regulation of HSF1-mediated heat shock response","R-HSA-3371453","R-MMU-3371453","Regulation of HSF1-mediated heat shock response","Regulation of HSF1-mediated heat shock response",1.00779567129249,-1.60206782961344,0.648378917839996,0.0697494235818626,0.188171114759067,-1.15645937710455,FALSE,FALSE,"Regulation of HSF1-mediated heat shock response",2.60986350090593,2.60986350090593,"opposite direction"
"Reactome","G2/M DNA damage checkpoint","R-HSA-69473","R-MMU-69473","G2/M DNA damage checkpoint","G2/M DNA damage checkpoint",1.42050522058844,-1.18885143964325,0.0763276334271083,0.490416474815597,1.11731820290703,-0.309434948764268,FALSE,FALSE,"G2/M DNA damage checkpoint",2.60935666023169,2.60935666023169,"opposite direction"
"Reactome","Metabolism of carbohydrates and carbohydrate derivatives","R-HSA-71387","R-MMU-71387","Metabolism of carbohydrates and carbohydrate derivatives","Metabolism of carbohydrates and carbohydrate derivatives",-1.0748724441453,1.52811306230731,0.351136943273645,0.0177876920002175,-0.454523475815634,1.74988039911089,FALSE,TRUE,"Metabolism of carbohydrates and carbohydrate derivatives",-2.60298550645261,2.60298550645261,"opposite direction"
"Reactome","COPI-mediated anterograde transport","R-HSA-6807878","R-MMU-6807878","COPI-mediated anterograde transport","COPI-mediated anterograde transport",-1.35515772362083,1.23858689919398,0.127373018233413,0.46013501185915,-0.894922560017812,0.337114719835137,FALSE,FALSE,"COPI-mediated anterograde transport",-2.59374462281481,2.59374462281481,"opposite direction"
"Reactome","Nuclear Envelope Breakdown","R-HSA-2980766","R-MMU-2980766","Nuclear Envelope Breakdown","Nuclear Envelope Breakdown",1.57993929204445,-1.0098432444554,0.0431256878522991,0.802747548309679,1.36526396489083,-0.095421012148509,TRUE,FALSE,"Nuclear Envelope Breakdown",2.58978253649985,2.58978253649985,"opposite direction"
"Reactome","Chromosome Maintenance","R-HSA-73886","R-MMU-73886","Chromosome Maintenance","Chromosome Maintenance",1.69524234963264,-0.879207279443637,0.001973163639106,0.995507669831994,2.7048368961904,-0.00195538962664651,TRUE,FALSE,"Chromosome Maintenance",2.57444962907628,2.57444962907628,"opposite direction"
"Reactome","Regulation of TP53 Activity","R-HSA-5633007","R-MMU-5633007","Regulation of TP53 Activity","Regulation of TP53 Activity",0.987903108911529,-1.58144345075331,0.691426209177346,0.024198253453371,0.160254162130376,-1.616215978769,FALSE,TRUE,"Regulation of TP53 Activity",2.56934655966484,2.56934655966484,"opposite direction"
"Reactome","Cell junction organization","R-HSA-446728","R-MMU-446728","Cell junction organization","Cell junction organization",-1.47745032924146,1.08986568418288,0.00259406806758616,0.654733424470267,-2.58601863234245,0.183935487560568,TRUE,FALSE,"Cell junction organization",-2.56731601342434,2.56731601342434,"opposite direction"
"Reactome","Metabolism of non-coding RNA","R-HSA-194441","R-MMU-194441","Metabolism of non-coding RNA","Metabolism of non-coding RNA",1.50449603703855,-1.05956200865773,0.0826074626234231,0.731281627594754,1.0829807174523,-0.13591533746656,FALSE,FALSE,"Metabolism of non-coding RNA",2.56405804569628,2.56405804569628,"opposite direction"
"Reactome","snRNP Assembly","R-HSA-191859","R-MMU-191859","snRNP Assembly","snRNP Assembly",1.50449603703855,-1.05956200865773,0.0826074626234231,0.731281627594754,1.0829807174523,-0.13591533746656,FALSE,FALSE,"snRNP Assembly",2.56405804569628,2.56405804569628,"opposite direction"
"Reactome","Cellular response to chemical stress","R-HSA-9711123","R-MMU-9711123","Cellular response to chemical stress","Cellular response to chemical stress",-1.44146922531377,1.11459849905809,0.0215286682682079,0.644354570853604,-1.66698283416428,0.190875086382992,TRUE,FALSE,"Cellular response to chemical stress",-2.55606772437186,2.55606772437186,"opposite direction"
"Reactome","Cell-cell junction organization","R-HSA-421270","R-MMU-421270","Cell-cell junction organization","Cell-cell junction organization",-1.55950538827589,0.995354895433639,0.00149625440319947,0.835442314600137,-2.82499455853546,0.0780835317858316,TRUE,FALSE,"Cell-cell junction organization",-2.55486028370953,2.55486028370953,"opposite direction"
"Reactome","Signaling by Interleukins","R-HSA-449147","R-MMU-449147","Signaling by Interleukins","Signaling by Interleukins",-1.59989467820059,0.954272989342957,8.96001356712805e-05,0.898117424372,-4.04769133273471,0.0466668777838432,TRUE,FALSE,"Signaling by Interleukins",-2.55416766754355,2.55416766754355,"opposite direction"
"Reactome","Cyclin A/B1/B2 associated events during G2/M transition","R-HSA-69273","R-MMU-69273","Cyclin A/B1/B2 associated events during G2/M transition","Cyclin A/B1/B2 associated events during G2/M transition",1.07517991274026,-1.47353287755052,0.516787237989241,0.241150319003953,0.286688219740692,-0.617712159238408,FALSE,FALSE,"Cyclin A/B1/B2 associated events during G2/M transition",2.54871279029078,2.54871279029078,"opposite direction"
"Reactome","Interleukin-1 signaling","R-HSA-9020702","R-MMU-9020702","Interleukin-1 signaling","Interleukin-1 signaling",-1.66778231890106,0.879415936798999,0.00800518310810663,0.970603199728645,-2.0966287297121,0.0129582813061201,TRUE,FALSE,"Interleukin-1 signaling",-2.54719825570006,2.54719825570006,"opposite direction"
"Reactome","Deubiquitination","R-HSA-5688426","R-MMU-5688426","Deubiquitination","Deubiquitination",-1.70115105488808,0.843315066302928,0.000235170450029924,1,-3.62861724975232,0,TRUE,FALSE,"Deubiquitination",-2.54446612119101,2.54446612119101,"opposite direction"
"Reactome","High laminar flow shear stress activates signaling by PIEZO1 and PECAM1:CDH5:KDR in endothelial cells","R-HSA-9856530","R-MMU-9856530","High laminar flow shear stress activates signaling by PIEZO1 and PECAM1:CDH5:KDR in endothelial cells","High laminar flow shear stress activates signaling by PIEZO1 and PECAM1:CDH5:KDR in endothelial cells",-1.009000592075,1.53367874437275,0.63696492924321,0.189073825706932,-0.195884478897689,0.723368588224374,FALSE,FALSE,"High laminar flow shear stress activates signaling by PIEZO1 and PECAM1:CDH5:KDR in endothelial cells",-2.54267933644775,2.54267933644775,"opposite direction"
"Reactome","Mitochondrial calcium ion transport","R-HSA-8949215","R-MMU-8949215","Mitochondrial calcium ion transport","Mitochondrial calcium ion transport",-1.33166214771051,1.20890510717122,0.227980468030219,0.644354570853604,-0.642102359096283,0.190875086382992,FALSE,FALSE,"Mitochondrial calcium ion transport",-2.54056725488173,2.54056725488173,"opposite direction"
"Reactome","Downstream signaling events of B Cell Receptor (BCR)","R-HSA-1168372","R-MMU-1168372","Downstream signaling events of B Cell Receptor (BCR)","Downstream signaling events of B Cell Receptor (BCR)",-1.96213366979113,0.575258119960367,0.000479116303607056,1,-3.31955905050251,0,TRUE,FALSE,"Downstream signaling events of B Cell Receptor (BCR)",-2.5373917897515,2.5373917897515,"opposite direction"
"Reactome","Lagging Strand Synthesis","R-HSA-69186","R-MMU-69186","Lagging Strand Synthesis","Lagging Strand Synthesis",1.45816218388494,-1.07446104829936,0.138910807941563,0.74856213750091,0.857263962708926,-0.125772143412188,FALSE,FALSE,"Lagging Strand Synthesis",2.5326232321843,2.5326232321843,"opposite direction"
"Reactome","Negative regulation of FGFR2 signaling","R-HSA-5654727","R-MMU-5654727","Negative regulation of FGFR2 signaling","Negative regulation of FGFR2 signaling",-1.75525464024424,0.773112974265236,0.0367310203470713,1,-1.43496700726734,0,TRUE,FALSE,"Negative regulation of FGFR2 signaling",-2.52836761450948,2.52836761450948,"opposite direction"
"Reactome","Polymerase switching on the C-strand of the telomere","R-HSA-174411","R-MMU-174411","Polymerase switching on the C-strand of the telomere","Polymerase switching on the C-strand of the telomere",1.53476537541992,-0.992873230374976,0.0911335644202296,0.82947250194637,1.04032164324825,-0.0811980068076768,FALSE,FALSE,"Polymerase switching on the C-strand of the telomere",2.5276386057949,2.5276386057949,"opposite direction"
"Reactome","M Phase","R-HSA-68886","R-MMU-68886","M Phase","M Phase",1.39475216898285,-1.13067150311283,0.0121590945670273,0.416235287707062,1.91509876381199,-0.380661103829309,TRUE,FALSE,"M Phase",2.52542367209568,2.52542367209568,"opposite direction"
"Reactome","Transcriptional and post-translational regulation of MITF-M expression and activity","R-HSA-9856649","R-MMU-9856649","Transcriptional and post-translational regulation of MITF-M expression and activity","Transcriptional and post-translational regulation of MITF-M expression and activity",-1.37445742586554,1.14994164020547,0.148394876872949,0.657645696206108,-0.828581092212076,0.18200801766895,FALSE,FALSE,"Transcriptional and post-translational regulation of MITF-M expression and activity",-2.52439906607101,2.52439906607101,"opposite direction"
"Reactome","Asymmetric localization of PCP proteins","R-HSA-4608870","R-MMU-4608870","Asymmetric localization of PCP proteins","Asymmetric localization of PCP proteins",-1.85016224021238,0.673514137053158,0.00452925894548226,1,-2.34397284924876,0,TRUE,FALSE,"Asymmetric localization of PCP proteins",-2.52367637726554,2.52367637726554,"opposite direction"
"Reactome","Transport to the Golgi and subsequent modification","R-HSA-948021","R-MMU-948021","Transport to the Golgi and subsequent modification","Transport to the Golgi and subsequent modification",-1.29010614931804,1.22941144098211,0.0794283857506858,0.406791125541126,-1.1000242636711,0.390628530111532,FALSE,FALSE,"Transport to the Golgi and subsequent modification",-2.51951759030015,2.51951759030015,"opposite direction"
"Reactome","Deadenylation of mRNA","R-HSA-429947","R-MMU-429947","Deadenylation of mRNA","Deadenylation of mRNA",-1.61390034562367,0.903225155114083,0.0732572548062388,0.933912521450538,-1.13514935982982,0.0296938017469615,FALSE,FALSE,"Deadenylation of mRNA",-2.51712550073775,2.51712550073775,"opposite direction"
"Reactome","DAG1 glycosylations","R-HSA-8931838","R-MMU-8931838","DAG1 glycosylations","DAG1 glycosylations",-0.815680964370645,1.69540527255068,0.841323269413845,0.0935000441224483,-0.0750370991525275,1.0291881841849,FALSE,FALSE,"DAG1 glycosylations",-2.51108623692132,2.51108623692132,"opposite direction"
"Reactome","Phase I - Functionalization of compounds","R-HSA-211945","R-MMU-211945","Phase I - Functionalization of compounds","Phase I - Functionalization of compounds",-1.43433589753604,1.07655106620815,0.0806870133641,0.723492962056304,-1.09319635967903,0.140565689223558,FALSE,FALSE,"Phase I - Functionalization of compounds",-2.51088696374419,2.51088696374419,"opposite direction"
"Reactome","VxPx cargo-targeting to cilium","R-HSA-5620916","R-MMU-5620916","VxPx cargo-targeting to cilium","VxPx cargo-targeting to cilium",-1.29124807206949,1.21479466024398,0.320806864120122,0.632498695878978,-0.493756347938996,0.198940365603761,FALSE,FALSE,"VxPx cargo-targeting to cilium",-2.50604273231347,2.50604273231347,"opposite direction"
"Reactome","Transcriptional regulation by RUNX1","R-HSA-8878171","R-MMU-8878171","Transcriptional regulation by RUNX1","Transcriptional regulation by RUNX1",-1.5937657106779,0.91000728617995,0.0035327415394578,0.938049969069171,-2.45188813502292,0.0277740265324574,TRUE,FALSE,"Transcriptional regulation by RUNX1",-2.50377299685785,2.50377299685785,"opposite direction"
"Reactome","Base Excision Repair","R-HSA-73884","R-MMU-73884","Base Excision Repair","Base Excision Repair",1.77535602789802,-0.719623831693909,0.00596863233260585,1,2.22412517279845,0,TRUE,FALSE,"Base Excision Repair",2.49497985959193,2.49497985959193,"opposite direction"
"Reactome","Gap-filling DNA repair synthesis and ligation in GG-NER","R-HSA-5696397","R-MMU-5696397","Gap-filling DNA repair synthesis and ligation in GG-NER","Gap-filling DNA repair synthesis and ligation in GG-NER",1.44200824449444,-1.05256570066019,0.141699235444262,0.782771638034796,0.848632493035771,-0.106364918410215,FALSE,FALSE,"Gap-filling DNA repair synthesis and ligation in GG-NER",2.49457394515463,2.49457394515463,"opposite direction"
"Reactome","Degradation of DVL","R-HSA-4641258","R-MMU-4641258","Degradation of DVL","Degradation of DVL",-1.99392851399298,0.500496625061235,0.000992961865340885,1,-3.00306743024585,0,TRUE,FALSE,"Degradation of DVL",-2.49442513905421,2.49442513905421,"opposite direction"
"Reactome","Translesion synthesis by POLK","R-HSA-5655862","R-MMU-5655862","Translesion synthesis by POLK","Translesion synthesis by POLK",1.2688327203728,-1.21862151427315,0.3193315266486,0.63516315617156,0.495758202745804,-0.197114701915124,FALSE,FALSE,"Translesion synthesis by POLK",2.48745423464595,2.48745423464595,"opposite direction"
"Reactome","Nuclear Pore Complex (NPC) Disassembly","R-HSA-3301854","R-MMU-3301854","Nuclear Pore Complex (NPC) Disassembly","Nuclear Pore Complex (NPC) Disassembly",1.44526356840607,-1.03874490990538,0.119283255677347,0.772148788757309,0.923420515904736,-0.112299005480207,FALSE,FALSE,"Nuclear Pore Complex (NPC) Disassembly",2.48400847831145,2.48400847831145,"opposite direction"
"Reactome","Asparagine N-linked glycosylation","R-HSA-446203","R-MMU-446203","Asparagine N-linked glycosylation","Asparagine N-linked glycosylation",-1.29315714215612,1.18962945087707,0.0415576578836331,0.416365314846502,-1.38134893649687,0.380525456390568,TRUE,FALSE,"Asparagine N-linked glycosylation",-2.48278659303319,2.48278659303319,"opposite direction"
"Reactome","Glucose metabolism","R-HSA-70326","R-MMU-70326","Glucose metabolism","Glucose metabolism",-1.30355306146913,1.17811665935762,0.193285240581346,0.600876309427881,-0.71380130778627,0.221214918449012,FALSE,FALSE,"Glucose metabolism",-2.48166972082675,2.48166972082675,"opposite direction"
"Reactome","RNA polymerase II transcribes snRNA genes","R-HSA-6807505","R-MMU-6807505","RNA polymerase II transcribes snRNA genes","RNA polymerase II transcribes snRNA genes",1.0239530120249,-1.45602131341133,0.61602588066986,0.210261053064498,0.210401041738173,-0.677241164810688,FALSE,FALSE,"RNA polymerase II transcribes snRNA genes",2.47997432543623,2.47997432543623,"opposite direction"
"Reactome","Selective autophagy","R-HSA-9663891","R-MMU-9663891","Selective autophagy","Selective autophagy",-1.49662736555014,0.981538722389051,0.0388209801268119,0.848096548560945,-1.41093350402513,0.0715547042050218,TRUE,FALSE,"Selective autophagy",-2.47816608793919,2.47816608793919,"opposite direction"
"Reactome","MAP2K and MAPK activation","R-HSA-5674135","R-MMU-5674135","MAP2K and MAPK activation","MAP2K and MAPK activation",-1.36035404105012,1.11128080598018,0.198227023461015,0.684451596929933,-0.702837140264493,0.164657258895233,FALSE,FALSE,"MAP2K and MAPK activation",-2.4716348470303,2.4716348470303,"opposite direction"
"Reactome","Synthesis of Prostaglandins (PG) and Thromboxanes (TX)","R-HSA-2162123","R-MMU-2162123","Synthesis of Prostaglandins (PG) and Thromboxanes (TX)","Synthesis of Prostaglandins (PG) and Thromboxanes (TX)",-1.24938830135615,1.21453227003585,0.371107982264379,0.621252731402245,-0.430499704190452,0.206731688833557,FALSE,FALSE,"Synthesis of Prostaglandins (PG) and Thromboxanes (TX)",-2.463920571392,2.463920571392,"opposite direction"
"Reactome","Neurotransmitter receptors and postsynaptic signal transmission","R-HSA-112314","R-MMU-112314","Neurotransmitter receptors and postsynaptic signal transmission","Neurotransmitter receptors and postsynaptic signal transmission",-1.28702909380473,1.17495924990748,0.0833145397932629,0.53840872905742,-1.07927920026245,0.268887907642292,FALSE,FALSE,"Neurotransmitter receptors and postsynaptic signal transmission",-2.46198834371221,2.46198834371221,"opposite direction"
"Reactome","p53-Dependent G1 DNA Damage Response","R-HSA-69563","R-MMU-69563","p53-Dependent G1 DNA Damage Response","p53-Dependent G1 DNA Damage Response",-1.9068562320752,0.553065202451346,0.00172863833461312,1,-2.76229586023196,0,TRUE,FALSE,"p53-Dependent G1 DNA Damage Response",-2.45992143452655,2.45992143452655,"opposite direction"
"Reactome","p53-Dependent G1/S DNA damage checkpoint","R-HSA-69580","R-MMU-69580","p53-Dependent G1/S DNA damage checkpoint","p53-Dependent G1/S DNA damage checkpoint",-1.9068562320752,0.553065202451346,0.00172863833461312,1,-2.76229586023196,0,TRUE,FALSE,"p53-Dependent G1/S DNA damage checkpoint",-2.45992143452655,2.45992143452655,"opposite direction"
"Reactome","SCF(Skp2)-mediated degradation of p27/p21","R-HSA-187577","R-MMU-187577","SCF(Skp2)-mediated degradation of p27/p21","SCF(Skp2)-mediated degradation of p27/p21",-1.69603372750163,0.756709488978007,0.016709866135925,1,-1.77702702926053,0,TRUE,FALSE,"SCF(Skp2)-mediated degradation of p27/p21",-2.45274321647964,2.45274321647964,"opposite direction"
"Reactome","Platelet activation, signaling and aggregation","R-HSA-76002","R-MMU-76002","Platelet activation, signaling and aggregation","Platelet activation, signaling and aggregation",-1.10242729126958,1.34781372010615,0.305477188969373,0.162252990427051,-0.515021214470862,0.789807290126986,FALSE,FALSE,"Platelet activation, signaling and aggregation",-2.45024101137573,2.45024101137573,"opposite direction"
"Reactome","Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors","R-HSA-8864260","R-MMU-8864260","Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors","Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors",1.53175094475712,-0.918106790617253,0.0840168412651355,0.904140502354788,1.07563365042132,-0.0437640754361826,FALSE,FALSE,"Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors",2.44985773537437,2.44985773537437,"opposite direction"
"Reactome","Beta-catenin independent WNT signaling","R-HSA-3858494","R-MMU-3858494","Beta-catenin independent WNT signaling","Beta-catenin independent WNT signaling",-1.83539011743832,0.614245930875279,0.000198304970810257,1,-3.70266639941846,0,TRUE,FALSE,"Beta-catenin independent WNT signaling",-2.4496360483136,2.4496360483136,"opposite direction"
"Reactome","RAC3 GTPase cycle","R-HSA-9013423","R-MMU-9013423","RAC3 GTPase cycle","RAC3 GTPase cycle",1.3766444811291,-1.07087822224099,0.121447405715071,0.713682636175037,0.915611757891892,-0.146494869454507,FALSE,FALSE,"RAC3 GTPase cycle",2.44752270337009,2.44752270337009,"opposite direction"
"Reactome","Phosphorylation of the APC/C","R-HSA-176412","R-MMU-176412","Phosphorylation of the APC/C","Phosphorylation of the APC/C",-1.44383358260841,1.00151894518975,0.15355570592019,0.810318936282359,-0.813734041131615,0.0913440119791715,FALSE,FALSE,"Phosphorylation of the APC/C",-2.44535252779816,2.44535252779816,"opposite direction"
"Reactome","TGF-beta receptor signaling activates SMADs","R-HSA-2173789","R-MMU-2173789","TGF-beta receptor signaling activates SMADs","TGF-beta receptor signaling activates SMADs",-1.24182663855831,1.20334283463041,0.276230517688028,0.580450041510777,-0.558728342660509,0.236235153410108,FALSE,FALSE,"TGF-beta receptor signaling activates SMADs",-2.44516947318872,2.44516947318872,"opposite direction"
"Reactome","RHOBTB2 GTPase cycle","R-HSA-9013418","R-MMU-9013418","RHOBTB2 GTPase cycle","RHOBTB2 GTPase cycle",1.60853798214024,-0.835276320822815,0.0847175788048709,0.977044078264856,1.07202646468893,-0.0100858431232066,FALSE,FALSE,"RHOBTB2 GTPase cycle",2.44381430296305,2.44381430296305,"opposite direction"
"Reactome","Formation of the cornified envelope","R-HSA-6809371","R-MMU-6809371","Formation of the cornified envelope","Formation of the cornified envelope",1.19006214346962,-1.24886583424816,0.355911152190867,0.580450041510777,0.44865840351323,-0.236235153410108,FALSE,FALSE,"Formation of the cornified envelope",2.43892797771778,2.43892797771778,"opposite direction"
"Reactome","VEGFA-VEGFR2 Pathway","R-HSA-4420097","R-MMU-4420097","VEGFA-VEGFR2 Pathway","VEGFA-VEGFR2 Pathway",-1.51005292849082,0.927671960926846,0.0426321766340047,0.938049969069171,-1.37026249339075,0.0277740265324574,TRUE,FALSE,"VEGFA-VEGFR2 Pathway",-2.43772488941767,2.43772488941767,"opposite direction"
"Reactome","AMPK-induced ERAD and lysosome mediated degradation of PD-L1(CD274)","R-HSA-9931269","R-MMU-9931269","AMPK-induced ERAD and lysosome mediated degradation of PD-L1(CD274)","AMPK-induced ERAD and lysosome mediated degradation of PD-L1(CD274)",-1.93564853553808,0.499335397935337,0.00275531491450419,1,-2.55982875695178,0,TRUE,FALSE,"AMPK-induced ERAD and lysosome mediated degradation of PD-L1(CD274)",-2.43498393347342,2.43498393347342,"opposite direction"
"Reactome","Signaling by VEGF","R-HSA-194138","R-MMU-194138","Signaling by VEGF","Signaling by VEGF",-1.56524476515728,0.866271393380712,0.00812700632314793,0.973423912806349,-2.09006940234792,0.0116979892284447,TRUE,FALSE,"Signaling by VEGF",-2.43151615853799,2.43151615853799,"opposite direction"
"Reactome","Transport of the SLBP independent Mature mRNA","R-HSA-159227","R-MMU-159227","Transport of the SLBP independent Mature mRNA","Transport of the SLBP independent Mature mRNA",1.4449480343112,-0.986137034015386,0.14070811808223,0.835442314600137,0.851680845446496,-0.0780835317858316,FALSE,FALSE,"Transport of the SLBP independent Mature mRNA",2.43108506832659,2.43108506832659,"opposite direction"
"Reactome","Epigenetic regulation of gene expression by MLL3 and MLL4 complexes","R-HSA-9818564","R-MMU-9818564","Epigenetic regulation of gene expression by MLL3 and MLL4 complexes","Epigenetic regulation of gene expression by MLL3 and MLL4 complexes",-1.30719043186697,1.12067078245819,0.102662984397526,0.667297274056239,-0.988586115016437,0.17568064926095,FALSE,FALSE,"Epigenetic regulation of gene expression by MLL3 and MLL4 complexes",-2.42786121432516,2.42786121432516,"opposite direction"
"Reactome","Peroxisomal protein import","R-HSA-9033241","R-MMU-9033241","Peroxisomal protein import","Peroxisomal protein import",-1.274776230895,1.14936737839471,0.238781583175113,0.629621552010635,-0.62199917265935,0.200920414449666,FALSE,FALSE,"Peroxisomal protein import",-2.42414360928971,2.42414360928971,"opposite direction"
"Reactome","Translesion synthesis by POLI","R-HSA-5656121","R-MMU-5656121","Translesion synthesis by POLI","Translesion synthesis by POLI",1.31970999260503,-1.09316020137206,0.258276314880088,0.751138229586505,0.587915418791908,-0.124280133804707,FALSE,FALSE,"Translesion synthesis by POLI",2.41287019397709,2.41287019397709,"opposite direction"
"Reactome","PI-3K cascade:FGFR2","R-HSA-5654695","R-MMU-5654695","PI-3K cascade:FGFR2","PI-3K cascade:FGFR2",-1.6788283558926,0.731612137596748,0.0867023781811799,1,-1.06196898998863,0,FALSE,FALSE,"PI-3K cascade:FGFR2",-2.41044049348935,2.41044049348935,"opposite direction"
"Reactome","Signaling by FGFR","R-HSA-190236","R-MMU-190236","Signaling by FGFR","Signaling by FGFR",-1.50149045051282,0.907242939230659,0.0342023175700795,0.938049969069171,-1.46594446488552,0.0277740265324574,TRUE,FALSE,"Signaling by FGFR",-2.40873338974348,2.40873338974348,"opposite direction"
