"collection","pathway","pval","padj","ES","NES","size","leadingEdge_count","leadingEdge_entrez","leadingEdge_symbols"
"Reactome","REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION",0.159929701230228,0.521639866629437,0.415102931889306,1.26835585797943,26,9,"14609;22142;67951;22143;227613;13429;22146;22152;11461","Gja1;Tuba1a;Tubb6;Tuba1b;Tubb4b;Dnm1;Tuba1c;Tubb3;Actb"
"Reactome","REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT",0.161695447409733,0.523581809657759,0.309409415016147,1.19925573986606,82,19,"22142;228998;67951;11733;59042;22143;235661;66111;227613;54160;50797;22146;22152;69654;238123;97484;77038;16834;234663","Tuba1a;Arfgap1;Tubb6;Ank1;Cope;Tuba1b;Dync1li1;Tmed3;Tubb4b;Copg2;Copb2;Tuba1c;Tubb3;Dctn2;Cog5;Cog8;Arfgap2;Cog1;Dync1li2"
"Reactome","REACTOME_STIMULI_SENSING_CHANNELS",0.162025316455696,0.523581809657759,-0.316929673200477,-1.19877180723738,52,19,"12728;12724;212989;13830;14628;105722;83814;22368;22190;22063;252972;14605;246788;94178;22186;26373;12723;56407;101772","Clcn5;Clcn2;Best2;Stom;Ostm1;Ano6;Nedd4l;Trpv2;Ubc;Trpc1;Tpcn1;Tsc22d3;Trpv3;Mcoln1;Uba52;Clcn7;Clcn1;Trpc4ap;Ano1"
"Reactome","REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS",0.162849872773537,0.523821249750824,-0.300977921027549,-1.19753102214748,64,12,"104348;100041677;22712;233060;233168;319615;24132;210503;74149;73233;224585;54343","Zfp120;Zfp984;Zfp54;Zfp382;AI987944;Zfp944;Zfp53;Zfp677;Zfp946;Zfp942;Zfp160;Atf7ip"
"Reactome","REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT",0.16452442159383,0.524141236619268,-0.286718581446579,-1.18011330088049,72,18,"12144;59004;12189;12428;19891;22627;22390;12534;235559;268697;22629;21975;240087;20184;93765;19367;68275;72440","Blm;Pias4;Brca1;Ccna2;Rpa2;Ywhae;Wee1;Cdk1;Topbp1;Ccnb1;Ywhah;Top3a;Mdc1;Uimc1;Ube2n;Rad9a;Rpa1;Rhno1"
"Reactome","REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI",0.164335664335664,0.524141236619268,0.465774521116442,1.29131534127865,18,5,"53618;53418;17158;20443;217664","Fut8;B4galt2;Man2a1;St3gal4;Mgat2"
"Reactome","REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS",0.165202108963093,0.524141236619268,0.41042878426697,1.2540739002711,26,13,"14673;14682;14701;14693;14708;26417;20779;14672;14688;14696;14706;14674;14702","Gna12;Gnaq;Gng12;Gnb2;Gng7;Mapk3;Src;Gna11;Gnb1;Gnb4;Gng4;Gna13;Gng2"
"Reactome","REACTOME_GPCR_LIGAND_BINDING",0.166407465007776,0.525576518440849,0.290580975979291,1.18174056326834,111,37,"78134;12266;11535;56089;18442;19220;12778;20312;14739;16952;20315;107522;14701;54598;223780;11550;13610;14693;14708;11820;20306;75805;15551;14688;11609;21333;67168;11541;14696;20606;14706;13609;20304;11548;13617;13618;14702","Lpar4;C3;Adm;Ramp3;P2ry2;Ptgfr;Ackr3;Cx3cl1;S1pr2;Anxa1;Cxcl12;Ece2;Gng12;Calcrl;Adm2;Adra1d;S1pr3;Gnb2;Gng7;App;Ccl7;Nln;Htr1b;Gnb1;Agtr2;Tac1;Lpar6;Adora2b;Gnb4;Sstr2;Gng4;S1pr1;Ccl5;Adra1b;Ednra;Ednrb;Gng2"
"Reactome","REACTOME_MITOCHONDRIAL_RIBOSOME_ASSOCIATED_QUALITY_CONTROL",0.167456556082148,0.526507550204233,0.301846025089893,1.17712545037547,86,34,"27397;69089;68537;67707;66047;68836;66407;69956;67840;27398;94067;64659;121022;65111;56282;70316;107732;94062;66242;67212;118451;239555;67270;353242;69163;66230;19935;66448;27395;50529;18100;66258;56284;94066","Mrpl17;Oxa1l;Mrpl13;Mrpl24;Mrpl54;Mrpl52;Mrps15;Ptcd3;Mrpl57;Mrpl2;Mrpl43;Mrps14;Mrps6;Dap3;Mrpl12;Ndufab1;Mrpl10;Mrpl3;Mrps16;Mrpl55;Mrps2;Mief1;Mrpl42;Mrpl21;Mrpl44;Mrps28;Mrpl23;Mrpl20;Mrpl15;Mrps7;Mrpl40;Mrps17;Mrpl19;Mrpl36"
"Reactome","REACTOME_REGULATION_OF_PYRUVATE_METABOLISM",0.17039586919105,0.533346711638354,0.38369165943368,1.22972528631217,31,11,"228026;319518;14874;76425;16828;17436;235339;18597;18004;74125;236900","Pdk1;Pdpr;Gstz1;Gid8;Ldha;Me1;Dlat;Pdha1;Nek1;Armc8;Pdk3"
