"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"R-MMU-68875","Mitotic Prophase",115,-0.379845363052183,-1.47164506524652,0.00956096416029465,0.194561383788137,0.194561383788137,4028,"tags=52%, list=33%, signal=35%","319178/108989/319150/319158/68024/319157/319179/260423/67121/97122/319181/18817/18751/319151/100041230/319155/69912/319184/319148/227720/319161/319156/319182/360198/319168/319152/319153/319160/72787/76044/18141/16905/326619/319180/227699/319166/319169/319187/101706/64898/74498/319177/319173/319172/319185/319159/319176/19069/97908/14245/67181/69922/19324/170762/52683/445007/77605/223921/18750/15081",0.380730400722792
"R-MMU-72689","Formation of a pool of free 40S subunits",84,0.365568303487268,1.45078642672217,0.00906957145890025,0.194561383788137,0.194561383788137,2937,"tags=49%, list=24%, signal=37%","14109/20042/20088/67427/76808/57294/22121/67248/20085/20103/20091/20115/100503670/270106/75617/22186/68028/66475/16898/13669/27050/20102/66481/269261/20090/20005/19981/19989/16785/66480/54127/19934/267019/19933/110954/19982/19988/67115/67891/66235/100043813",0.380730400722792
"R-MMU-1369062","ABC transporters in lipid homeostasis",10,-0.718202032459335,-1.66831033857904,0.0106926564874018,0.194973221809798,0.194973221809798,2316,"tags=60%, list=19%, signal=49%","27403/19299/11666/76184/26874/217262",0.380730400722792
"R-MMU-525793","Myogenesis",16,-0.636588641068889,-1.63892400077527,0.0109825217509971,0.194973221809798,0.194973221809798,2192,"tags=50%, list=18%, signal=41%","21423/19094/12387/17260/70834/21413/57810/29857",0.380730400722792
"R-MMU-5685942","HDR through Homologous Recombination (HRR)",57,-0.458339489820249,-1.56697125060515,0.0103684544699804,0.194973221809798,0.194973221809798,1676,"tags=26%, list=14%, signal=23%","78294/19687/19718/114714/22187/21975/69263/237911/60530/11920/268465/18972/12189/19364/68275",0.380730400722792
"R-MMU-9764560","Regulation of CDH1 Gene Transcription",65,-0.437956205078466,-1.53877752582988,0.0112561860013904,0.194973221809798,0.194973221809798,4028,"tags=62%, list=33%, signal=42%","319178/319150/319158/68024/319157/319179/260423/97122/319181/319151/100041230/319155/319184/319148/319161/319156/319182/360198/20586/319168/319152/319153/319160/326619/52615/319180/319166/319169/319187/319177/319173/319172/319185/319159/319176/97908/76233/21417/77605/15081",0.380730400722792
"R-MMU-9764725","Negative Regulation of CDH1 Gene Transcription",65,-0.437956205078466,-1.53877752582988,0.0112561860013904,0.194973221809798,0.194973221809798,4028,"tags=62%, list=33%, signal=42%","319178/319150/319158/68024/319157/319179/260423/97122/319181/319151/100041230/319155/319184/319148/319161/319156/319182/360198/20586/319168/319152/319153/319160/326619/52615/319180/319166/319169/319187/319177/319173/319172/319185/319159/319176/97908/76233/21417/77605/15081",0.380730400722792
"R-MMU-9675108","Nervous system development",207,-0.337852822834859,-1.3916797617543,0.0109455888370228,0.194973221809798,0.194973221809798,2402,"tags=31%, list=19%, signal=25%","18643/20563/14733/66713/13643/26396/13448/227377/20739/216963/26394/11465/18708/53867/11771/16399/13866/78294/22142/235611/14784/22187/13637/13841/13838/12841/12569/330662/18844/20315/22151/223435/23939/15529/11733/20418/623279/73710/71770/20346/20564/12825/12831/18846/11876/20351/14182/12833/13845/17967/20742/14432/67784/19876/12834/17395/13649/110351/67300/18750/215798/107448/13429/14586",0.380730400722792
"R-MMU-5358508","Mismatch Repair",15,-0.632271694426766,-1.6121454765831,0.0115120361925631,0.19590658082081,0.19590658082081,3531,"tags=60%, list=29%, signal=43%","68240/18861/19891/17685/18971/16881/17350/18972/68275",0.380730400722792
"R-MMU-8878159","Transcriptional regulation by RUNX3",67,-0.421673812656455,-1.48506443912087,0.0138964046950992,0.232405388866314,0.232405388866314,2457,"tags=36%, list=20%, signal=29%","433586/69077/17127/19173/12399/21803/78294/12387/22187/66997/22123/22059/103806/26446/19184/14534/75788/328572/333639/21415/21414/19175/16842/18128",0.380730400722792
